"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"15.08.2016 18:45 - 15.08.2016 19:00","5648","5918"
"15.08.2016 19:00 - 15.08.2016 19:15","5805","5827"
"15.08.2016 19:15 - 15.08.2016 19:30","5853","5819"
"15.08.2016 19:30 - 15.08.2016 19:45","5912","5835"
"15.08.2016 19:45 - 15.08.2016 20:00","5989","5827"
"15.08.2016 20:00 - 15.08.2016 20:15","6184","5861"
"15.08.2016 20:15 - 15.08.2016 20:30","6200","5945"
"15.08.2016 20:30 - 15.08.2016 20:45","6163","5983"
"15.08.2016 20:45 - 15.08.2016 21:00","6146","5919"
"15.08.2016 21:00 - 15.08.2016 21:15","5929","5873"
"15.08.2016 21:15 - 15.08.2016 21:30","5906","5832"
"15.08.2016 21:30 - 15.08.2016 21:45","5870","5722"
"15.08.2016 21:45 - 15.08.2016 22:00","5867","5668"
"15.08.2016 22:00 - 15.08.2016 22:15","5842","5805"
"15.08.2016 22:15 - 15.08.2016 22:30","5820","5758"
"15.08.2016 22:30 - 15.08.2016 22:45","5763","5641"
"15.08.2016 22:45 - 15.08.2016 23:00","5719","5460"
"15.08.2016 23:00 - 15.08.2016 23:15","5530","5368"
"15.08.2016 23:15 - 15.08.2016 23:30","5466","5227"
"15.08.2016 23:30 - 15.08.2016 23:45","5433","5128"
"15.08.2016 23:45 - 16.08.2016 00:00","5413","5074"
"16.08.2016 00:00 - 16.08.2016 00:15","5284","5120"
"16.08.2016 00:15 - 16.08.2016 00:30","5221","5018"
"16.08.2016 00:30 - 16.08.2016 00:45","5178","4913"
"16.08.2016 00:45 - 16.08.2016 01:00","5139","4844"
"16.08.2016 01:00 - 16.08.2016 01:15","5010","4794"
"16.08.2016 01:15 - 16.08.2016 01:30","4962","4728"
"16.08.2016 01:30 - 16.08.2016 01:45","4947","4691"
"16.08.2016 01:45 - 16.08.2016 02:00","4919","4690"
"16.08.2016 02:00 - 16.08.2016 02:15","4932","4763"
"16.08.2016 02:15 - 16.08.2016 02:30","4880","4703"
"16.08.2016 02:30 - 16.08.2016 02:45","4838","4643"
"16.08.2016 02:45 - 16.08.2016 03:00","4807","4581"
"16.08.2016 03:00 - 16.08.2016 03:15","4810","4586"
"16.08.2016 03:15 - 16.08.2016 03:30","4809","4567"
"16.08.2016 03:30 - 16.08.2016 03:45","4812","4519"
"16.08.2016 03:45 - 16.08.2016 04:00","4810","4532"
"16.08.2016 04:00 - 16.08.2016 04:15","4972","4599"
"16.08.2016 04:15 - 16.08.2016 04:30","4987","4634"
"16.08.2016 04:30 - 16.08.2016 04:45","5022","4682"
"16.08.2016 04:45 - 16.08.2016 05:00","5108","4754"
"16.08.2016 05:00 - 16.08.2016 05:15","5557","4967"
"16.08.2016 05:15 - 16.08.2016 05:30","5659","5141"
"16.08.2016 05:30 - 16.08.2016 05:45","5806","5324"
"16.08.2016 05:45 - 16.08.2016 06:00","5956","5514"
"16.08.2016 06:00 - 16.08.2016 06:15","6730","5908"
"16.08.2016 06:15 - 16.08.2016 06:30","6924","6156"
"16.08.2016 06:30 - 16.08.2016 06:45","7059","6348"
"16.08.2016 06:45 - 16.08.2016 07:00","7162","6556"
"16.08.2016 07:00 - 16.08.2016 07:15","7570","6891"
"16.08.2016 07:15 - 16.08.2016 07:30","7676","6995"
"16.08.2016 07:30 - 16.08.2016 07:45","7731","7151"
"16.08.2016 07:45 - 16.08.2016 08:00","7782","7270"
"16.08.2016 08:00 - 16.08.2016 08:15","7925","7423"
"16.08.2016 08:15 - 16.08.2016 08:30","7947","7508"
"16.08.2016 08:30 - 16.08.2016 08:45","7985","7592"
"16.08.2016 08:45 - 16.08.2016 09:00","8001","7606"
"16.08.2016 09:00 - 16.08.2016 09:15","7993","7626"
"16.08.2016 09:15 - 16.08.2016 09:30","7999","7686"
"16.08.2016 09:30 - 16.08.2016 09:45","8008","7752"
"16.08.2016 09:45 - 16.08.2016 10:00","8021","7756"
"16.08.2016 10:00 - 16.08.2016 10:15","8047","7785"
"16.08.2016 10:15 - 16.08.2016 10:30","8034","7818"
"16.08.2016 10:30 - 16.08.2016 10:45","8058","7867"
"16.08.2016 10:45 - 16.08.2016 11:00","8080","7897"
"16.08.2016 11:00 - 16.08.2016 11:15","8128","7958"
"16.08.2016 11:15 - 16.08.2016 11:30","8144","8016"
"16.08.2016 11:30 - 16.08.2016 11:45","8158","7976"
"16.08.2016 11:45 - 16.08.2016 12:00","8156","7972"
"16.08.2016 12:00 - 16.08.2016 12:15","7949","7968"
"16.08.2016 12:15 - 16.08.2016 12:30","7898","7852"
"16.08.2016 12:30 - 16.08.2016 12:45","7906","7810"
"16.08.2016 12:45 - 16.08.2016 13:00","7932","7861"
"16.08.2016 13:00 - 16.08.2016 13:15","7849","7894"
"16.08.2016 13:15 - 16.08.2016 13:30","7842","7855"
"16.08.2016 13:30 - 16.08.2016 13:45","7859","7842"
"16.08.2016 13:45 - 16.08.2016 14:00","7837","7787"
"16.08.2016 14:00 - 16.08.2016 14:15","7755","7806"
"16.08.2016 14:15 - 16.08.2016 14:30","7748","7827"
"16.08.2016 14:30 - 16.08.2016 14:45","7718","7790"
"16.08.2016 14:45 - 16.08.2016 15:00","7687","7766"
"16.08.2016 15:00 - 16.08.2016 15:15","7662","7746"
"16.08.2016 15:15 - 16.08.2016 15:30","7630","7702"
"16.08.2016 15:30 - 16.08.2016 15:45","7592","7643"
"16.08.2016 15:45 - 16.08.2016 16:00","7568","7592"
"16.08.2016 16:00 - 16.08.2016 16:15","7504","7616"
"16.08.2016 16:15 - 16.08.2016 16:30","7479","7626"
"16.08.2016 16:30 - 16.08.2016 16:45","7429","7601"
"16.08.2016 16:45 - 16.08.2016 17:00","7396","7561"
"16.08.2016 17:00 - 16.08.2016 17:15","7379","7410"
"16.08.2016 17:15 - 16.08.2016 17:30","7366","7438"
"16.08.2016 17:30 - 16.08.2016 17:45","7352","7456"
"16.08.2016 17:45 - 16.08.2016 18:00","7349","7482"
"16.08.2016 18:00 - 16.08.2016 18:15","7314","7385"
"16.08.2016 18:15 - 16.08.2016 18:30","7328","7370"
"16.08.2016 18:30 - 16.08.2016 18:45","7326","7356"
"16.08.2016 18:45 - 16.08.2016 19:00","7345","7370"
"16.08.2016 19:00 - 16.08.2016 19:15","7376","7209"
"16.08.2016 19:15 - 16.08.2016 19:30","7380","7188"
"16.08.2016 19:30 - 16.08.2016 19:45","7393","7138"
"16.08.2016 19:45 - 16.08.2016 20:00","7419","7088"
"16.08.2016 20:00 - 16.08.2016 20:15","7461","7073"
"16.08.2016 20:15 - 16.08.2016 20:30","7451","7134"
"16.08.2016 20:30 - 16.08.2016 20:45","7393","7150"
"16.08.2016 20:45 - 16.08.2016 21:00","7334","7051"
"16.08.2016 21:00 - 16.08.2016 21:15","7028","6950"
"16.08.2016 21:15 - 16.08.2016 21:30","6950","6834"
"16.08.2016 21:30 - 16.08.2016 21:45","6868","6707"
"16.08.2016 21:45 - 16.08.2016 22:00","6800","6587"
"16.08.2016 22:00 - 16.08.2016 22:15","6658","6656"
"16.08.2016 22:15 - 16.08.2016 22:30","6599","6559"
"16.08.2016 22:30 - 16.08.2016 22:45","6511","6352"
"16.08.2016 22:45 - 16.08.2016 23:00","6435","6198"
"16.08.2016 23:00 - 16.08.2016 23:15","6205","6054"
"16.08.2016 23:15 - 16.08.2016 23:30","6090","5883"
"16.08.2016 23:30 - 16.08.2016 23:45","6016","5765"
"16.08.2016 23:45 - 17.08.2016 00:00","5986","5668"
"17.08.2016 00:00 - 17.08.2016 00:15","5751","5672"
"17.08.2016 00:15 - 17.08.2016 00:30","5640","5577"
"17.08.2016 00:30 - 17.08.2016 00:45","5572","5446"
"17.08.2016 00:45 - 17.08.2016 01:00","5495","5406"
"17.08.2016 01:00 - 17.08.2016 01:15","5351","5298"
"17.08.2016 01:15 - 17.08.2016 01:30","5300","5240"
"17.08.2016 01:30 - 17.08.2016 01:45","5289","5157"
"17.08.2016 01:45 - 17.08.2016 02:00","5251","5077"
"17.08.2016 02:00 - 17.08.2016 02:15","5207","5143"
"17.08.2016 02:15 - 17.08.2016 02:30","5169","5106"
"17.08.2016 02:30 - 17.08.2016 02:45","5131","5109"
"17.08.2016 02:45 - 17.08.2016 03:00","5105","5023"
"17.08.2016 03:00 - 17.08.2016 03:15","5051","4994"
"17.08.2016 03:15 - 17.08.2016 03:30","5049","4939"
"17.08.2016 03:30 - 17.08.2016 03:45","5054","4892"
"17.08.2016 03:45 - 17.08.2016 04:00","5056","4877"
"17.08.2016 04:00 - 17.08.2016 04:15","5158","4938"
"17.08.2016 04:15 - 17.08.2016 04:30","5176","4933"
"17.08.2016 04:30 - 17.08.2016 04:45","5209","4990"
"17.08.2016 04:45 - 17.08.2016 05:00","5293","5079"
"17.08.2016 05:00 - 17.08.2016 05:15","5707","5311"
"17.08.2016 05:15 - 17.08.2016 05:30","5813","5458"
"17.08.2016 05:30 - 17.08.2016 05:45","5941","5625"
"17.08.2016 05:45 - 17.08.2016 06:00","6090","5804"
"17.08.2016 06:00 - 17.08.2016 06:15","6797","6181"
"17.08.2016 06:15 - 17.08.2016 06:30","6976","6359"
"17.08.2016 06:30 - 17.08.2016 06:45","7108","6547"
"17.08.2016 06:45 - 17.08.2016 07:00","7222","6703"
"17.08.2016 07:00 - 17.08.2016 07:15","7679","6976"
"17.08.2016 07:15 - 17.08.2016 07:30","7775","7123"
"17.08.2016 07:30 - 17.08.2016 07:45","7831","7248"
"17.08.2016 07:45 - 17.08.2016 08:00","7874","7381"
"17.08.2016 08:00 - 17.08.2016 08:15","8027","7492"
"17.08.2016 08:15 - 17.08.2016 08:30","8050","7561"
"17.08.2016 08:30 - 17.08.2016 08:45","8075","7655"
"17.08.2016 08:45 - 17.08.2016 09:00","8097","7719"
"17.08.2016 09:00 - 17.08.2016 09:15","8057","7718"
"17.08.2016 09:15 - 17.08.2016 09:30","8074","7737"
"17.08.2016 09:30 - 17.08.2016 09:45","8087","7788"
"17.08.2016 09:45 - 17.08.2016 10:00","8093","7793"
"17.08.2016 10:00 - 17.08.2016 10:15","8091","7877"
"17.08.2016 10:15 - 17.08.2016 10:30","8093","7966"
"17.08.2016 10:30 - 17.08.2016 10:45","8115","7978"
"17.08.2016 10:45 - 17.08.2016 11:00","8128","8012"
"17.08.2016 11:00 - 17.08.2016 11:15","8154","8072"
"17.08.2016 11:15 - 17.08.2016 11:30","8174","8125"
"17.08.2016 11:30 - 17.08.2016 11:45","8183","8105"
"17.08.2016 11:45 - 17.08.2016 12:00","8169","8052"
"17.08.2016 12:00 - 17.08.2016 12:15","7998","7944"
"17.08.2016 12:15 - 17.08.2016 12:30","7943","7864"
"17.08.2016 12:30 - 17.08.2016 12:45","7952","7842"
"17.08.2016 12:45 - 17.08.2016 13:00","7964","7819"
"17.08.2016 13:00 - 17.08.2016 13:15","7913","7853"
"17.08.2016 13:15 - 17.08.2016 13:30","7903","7832"
"17.08.2016 13:30 - 17.08.2016 13:45","7914","7814"
"17.08.2016 13:45 - 17.08.2016 14:00","7868","7785"
"17.08.2016 14:00 - 17.08.2016 14:15","7797","7786"
"17.08.2016 14:15 - 17.08.2016 14:30","7782","7749"
"17.08.2016 14:30 - 17.08.2016 14:45","7759","7710"
"17.08.2016 14:45 - 17.08.2016 15:00","7726","7683"
"17.08.2016 15:00 - 17.08.2016 15:15","7690","7682"
"17.08.2016 15:15 - 17.08.2016 15:30","7669","7636"
"17.08.2016 15:30 - 17.08.2016 15:45","7632","7588"
"17.08.2016 15:45 - 17.08.2016 16:00","7602","7522"
"17.08.2016 16:00 - 17.08.2016 16:15","7554","7522"
"17.08.2016 16:15 - 17.08.2016 16:30","7525","7483"
"17.08.2016 16:30 - 17.08.2016 16:45","7468","7435"
"17.08.2016 16:45 - 17.08.2016 17:00","7443","7381"
"17.08.2016 17:00 - 17.08.2016 17:15","7449","7379"
"17.08.2016 17:15 - 17.08.2016 17:30","7443","7389"
"17.08.2016 17:30 - 17.08.2016 17:45","7428","7418"
"17.08.2016 17:45 - 17.08.2016 18:00","7418","7438"
"17.08.2016 18:00 - 17.08.2016 18:15","7369","7359"
"17.08.2016 18:15 - 17.08.2016 18:30","7373","7306"
"17.08.2016 18:30 - 17.08.2016 18:45","7372","7346"
"17.08.2016 18:45 - 17.08.2016 19:00","7387","7291"
"17.08.2016 19:00 - 17.08.2016 19:15","7443","7156"
"17.08.2016 19:15 - 17.08.2016 19:30","7438","7136"
"17.08.2016 19:30 - 17.08.2016 19:45","7444","7091"
"17.08.2016 19:45 - 17.08.2016 20:00","7463","7059"
"17.08.2016 20:00 - 17.08.2016 20:15","7495","7010"
"17.08.2016 20:15 - 17.08.2016 20:30","7496","7079"
"17.08.2016 20:30 - 17.08.2016 20:45","7468","7070"
"17.08.2016 20:45 - 17.08.2016 21:00","7386","6974"
"17.08.2016 21:00 - 17.08.2016 21:15","7036","6910"
"17.08.2016 21:15 - 17.08.2016 21:30","6953","6768"
"17.08.2016 21:30 - 17.08.2016 21:45","6874","6573"
"17.08.2016 21:45 - 17.08.2016 22:00","6797","6460"
"17.08.2016 22:00 - 17.08.2016 22:15","6636","6497"
"17.08.2016 22:15 - 17.08.2016 22:30","6591","6409"
"17.08.2016 22:30 - 17.08.2016 22:45","6510","6266"
"17.08.2016 22:45 - 17.08.2016 23:00","6430","6112"
"17.08.2016 23:00 - 17.08.2016 23:15","6191","6016"
"17.08.2016 23:15 - 17.08.2016 23:30","6052","5886"
"17.08.2016 23:30 - 17.08.2016 23:45","5973","5743"
"17.08.2016 23:45 - 18.08.2016 00:00","5947","5644"
"18.08.2016 00:00 - 18.08.2016 00:15","5770","5671"
"18.08.2016 00:15 - 18.08.2016 00:30","5670","5556"
"18.08.2016 00:30 - 18.08.2016 00:45","5601","5442"
"18.08.2016 00:45 - 18.08.2016 01:00","5528","5331"
"18.08.2016 01:00 - 18.08.2016 01:15","5391","5287"
"18.08.2016 01:15 - 18.08.2016 01:30","5341","5238"
"18.08.2016 01:30 - 18.08.2016 01:45","5330","5176"
"18.08.2016 01:45 - 18.08.2016 02:00","5290","5104"
"18.08.2016 02:00 - 18.08.2016 02:15","5263","5150"
"18.08.2016 02:15 - 18.08.2016 02:30","5225","5085"
"18.08.2016 02:30 - 18.08.2016 02:45","5187","5035"
"18.08.2016 02:45 - 18.08.2016 03:00","5160","5004"
"18.08.2016 03:00 - 18.08.2016 03:15","5117","4964"
"18.08.2016 03:15 - 18.08.2016 03:30","5109","4914"
"18.08.2016 03:30 - 18.08.2016 03:45","5106","4920"
"18.08.2016 03:45 - 18.08.2016 04:00","5102","4937"
"18.08.2016 04:00 - 18.08.2016 04:15","5222","4985"
"18.08.2016 04:15 - 18.08.2016 04:30","5235","5030"
"18.08.2016 04:30 - 18.08.2016 04:45","5261","5090"
"18.08.2016 04:45 - 18.08.2016 05:00","5339","5126"
"18.08.2016 05:00 - 18.08.2016 05:15","5750","5328"
"18.08.2016 05:15 - 18.08.2016 05:30","5858","5517"
"18.08.2016 05:30 - 18.08.2016 05:45","5991","5696"
"18.08.2016 05:45 - 18.08.2016 06:00","6135","5846"
"18.08.2016 06:00 - 18.08.2016 06:15","6826","6210"
"18.08.2016 06:15 - 18.08.2016 06:30","7000","6413"
"18.08.2016 06:30 - 18.08.2016 06:45","7133","6608"
"18.08.2016 06:45 - 18.08.2016 07:00","7241","6726"
"18.08.2016 07:00 - 18.08.2016 07:15","7661","7040"
"18.08.2016 07:15 - 18.08.2016 07:30","7757","7184"
"18.08.2016 07:30 - 18.08.2016 07:45","7811","7327"
"18.08.2016 07:45 - 18.08.2016 08:00","7855","7425"
"18.08.2016 08:00 - 18.08.2016 08:15","7982","7582"
"18.08.2016 08:15 - 18.08.2016 08:30","7998","7693"
"18.08.2016 08:30 - 18.08.2016 08:45","8024","7692"
"18.08.2016 08:45 - 18.08.2016 09:00","8041","7759"
"18.08.2016 09:00 - 18.08.2016 09:15","7988","7762"
"18.08.2016 09:15 - 18.08.2016 09:30","8002","7825"
"18.08.2016 09:30 - 18.08.2016 09:45","8015","7898"
"18.08.2016 09:45 - 18.08.2016 10:00","8017","7947"
"18.08.2016 10:00 - 18.08.2016 10:15","8005","7941"
"18.08.2016 10:15 - 18.08.2016 10:30","8000","8008"
"18.08.2016 10:30 - 18.08.2016 10:45","8025","8044"
"18.08.2016 10:45 - 18.08.2016 11:00","8037","8087"
"18.08.2016 11:00 - 18.08.2016 11:15","8059","8166"
"18.08.2016 11:15 - 18.08.2016 11:30","8072","8196"
"18.08.2016 11:30 - 18.08.2016 11:45","8079","8242"
"18.08.2016 11:45 - 18.08.2016 12:00","8060","8180"
"18.08.2016 12:00 - 18.08.2016 12:15","7879","8091"
"18.08.2016 12:15 - 18.08.2016 12:30","7817","7982"
"18.08.2016 12:30 - 18.08.2016 12:45","7821","7909"
"18.08.2016 12:45 - 18.08.2016 13:00","7832","7894"
"18.08.2016 13:00 - 18.08.2016 13:15","7777","7944"
"18.08.2016 13:15 - 18.08.2016 13:30","7765","7926"
"18.08.2016 13:30 - 18.08.2016 13:45","7780","7926"
"18.08.2016 13:45 - 18.08.2016 14:00","7737","7824"
"18.08.2016 14:00 - 18.08.2016 14:15","7660","7819"
"18.08.2016 14:15 - 18.08.2016 14:30","7647","7843"
"18.08.2016 14:30 - 18.08.2016 14:45","7622","7845"
"18.08.2016 14:45 - 18.08.2016 15:00","7587","7821"
"18.08.2016 15:00 - 18.08.2016 15:15","7554","7807"
"18.08.2016 15:15 - 18.08.2016 15:30","7530","7763"
"18.08.2016 15:30 - 18.08.2016 15:45","7493","7786"
"18.08.2016 15:45 - 18.08.2016 16:00","7464","7790"
"18.08.2016 16:00 - 18.08.2016 16:15","7409","7718"
"18.08.2016 16:15 - 18.08.2016 16:30","7381","7735"
"18.08.2016 16:30 - 18.08.2016 16:45","7326","7704"
"18.08.2016 16:45 - 18.08.2016 17:00","7302","7648"
"18.08.2016 17:00 - 18.08.2016 17:15","7277","7689"
"18.08.2016 17:15 - 18.08.2016 17:30","7274","7678"
"18.08.2016 17:30 - 18.08.2016 17:45","7264","7708"
"18.08.2016 17:45 - 18.08.2016 18:00","7265","7683"
"18.08.2016 18:00 - 18.08.2016 18:15","7244","7606"
"18.08.2016 18:15 - 18.08.2016 18:30","7259","7578"
"18.08.2016 18:30 - 18.08.2016 18:45","7267","7586"
"18.08.2016 18:45 - 18.08.2016 19:00","7290","7582"
"18.08.2016 19:00 - 18.08.2016 19:15","7356","7439"
"18.08.2016 19:15 - 18.08.2016 19:30","7364","7331"
"18.08.2016 19:30 - 18.08.2016 19:45","7377","7309"
"18.08.2016 19:45 - 18.08.2016 20:00","7400","7278"
"18.08.2016 20:00 - 18.08.2016 20:15","7447","7295"
"18.08.2016 20:15 - 18.08.2016 20:30","7448","7274"
"18.08.2016 20:30 - 18.08.2016 20:45","7420","7203"
"18.08.2016 20:45 - 18.08.2016 21:00","7338","7076"
"18.08.2016 21:00 - 18.08.2016 21:15","7009","6914"
"18.08.2016 21:15 - 18.08.2016 21:30","6917","6789"
"18.08.2016 21:30 - 18.08.2016 21:45","6844","6638"
"18.08.2016 21:45 - 18.08.2016 22:00","6767","6546"
"18.08.2016 22:00 - 18.08.2016 22:15","6611","6560"
"18.08.2016 22:15 - 18.08.2016 22:30","6569","6457"
"18.08.2016 22:30 - 18.08.2016 22:45","6486","6307"
"18.08.2016 22:45 - 18.08.2016 23:00","6405","6200"
"18.08.2016 23:00 - 18.08.2016 23:15","6174","6120"
"18.08.2016 23:15 - 18.08.2016 23:30","6031","5952"
"18.08.2016 23:30 - 18.08.2016 23:45","5949","5836"
"18.08.2016 23:45 - 19.08.2016 00:00","5920","5734"
"19.08.2016 00:00 - 19.08.2016 00:15","5809","5736"
"19.08.2016 00:15 - 19.08.2016 00:30","5716","5621"
"19.08.2016 00:30 - 19.08.2016 00:45","5628","5478"
"19.08.2016 00:45 - 19.08.2016 01:00","5539","5406"
"19.08.2016 01:00 - 19.08.2016 01:15","5408","5386"
"19.08.2016 01:15 - 19.08.2016 01:30","5350","5321"
"19.08.2016 01:30 - 19.08.2016 01:45","5327","5235"
"19.08.2016 01:45 - 19.08.2016 02:00","5296","5173"
"19.08.2016 02:00 - 19.08.2016 02:15","5259","5204"
"19.08.2016 02:15 - 19.08.2016 02:30","5213","5154"
"19.08.2016 02:30 - 19.08.2016 02:45","5159","5099"
"19.08.2016 02:45 - 19.08.2016 03:00","5125","5056"
"19.08.2016 03:00 - 19.08.2016 03:15","5088","5000"
"19.08.2016 03:15 - 19.08.2016 03:30","5088","4966"
"19.08.2016 03:30 - 19.08.2016 03:45","5096","4952"
"19.08.2016 03:45 - 19.08.2016 04:00","5093","4938"
"19.08.2016 04:00 - 19.08.2016 04:15","5204","5056"
"19.08.2016 04:15 - 19.08.2016 04:30","5212","5092"
"19.08.2016 04:30 - 19.08.2016 04:45","5241","5078"
"19.08.2016 04:45 - 19.08.2016 05:00","5317","5150"
"19.08.2016 05:00 - 19.08.2016 05:15","5714","5421"
"19.08.2016 05:15 - 19.08.2016 05:30","5801","5554"
"19.08.2016 05:30 - 19.08.2016 05:45","5935","5763"
"19.08.2016 05:45 - 19.08.2016 06:00","6071","5974"
"19.08.2016 06:00 - 19.08.2016 06:15","6770","6272"
"19.08.2016 06:15 - 19.08.2016 06:30","6905","6449"
"19.08.2016 06:30 - 19.08.2016 06:45","7038","6652"
"19.08.2016 06:45 - 19.08.2016 07:00","7144","6833"
"19.08.2016 07:00 - 19.08.2016 07:15","7575","7209"
"19.08.2016 07:15 - 19.08.2016 07:30","7642","7372"
"19.08.2016 07:30 - 19.08.2016 07:45","7684","7474"
"19.08.2016 07:45 - 19.08.2016 08:00","7719","7570"
"19.08.2016 08:00 - 19.08.2016 08:15","7895","7708"
"19.08.2016 08:15 - 19.08.2016 08:30","7904","7771"
"19.08.2016 08:30 - 19.08.2016 08:45","7925","7849"
"19.08.2016 08:45 - 19.08.2016 09:00","7937","7931"
"19.08.2016 09:00 - 19.08.2016 09:15","7890","7981"
"19.08.2016 09:15 - 19.08.2016 09:30","7917","8018"
"19.08.2016 09:30 - 19.08.2016 09:45","7913","8076"
"19.08.2016 09:45 - 19.08.2016 10:00","7922","8121"
"19.08.2016 10:00 - 19.08.2016 10:15","7909","8075"
"19.08.2016 10:15 - 19.08.2016 10:30","7917","8114"
"19.08.2016 10:30 - 19.08.2016 10:45","7937","8134"
"19.08.2016 10:45 - 19.08.2016 11:00","7953","8168"
"19.08.2016 11:00 - 19.08.2016 11:15","7939","8227"
"19.08.2016 11:15 - 19.08.2016 11:30","7969","8256"
"19.08.2016 11:30 - 19.08.2016 11:45","7981","8253"
"19.08.2016 11:45 - 19.08.2016 12:00","7964","8166"
"19.08.2016 12:00 - 19.08.2016 12:15","7742","8126"
"19.08.2016 12:15 - 19.08.2016 12:30","7688","7958"
"19.08.2016 12:30 - 19.08.2016 12:45","7671","7902"
"19.08.2016 12:45 - 19.08.2016 13:00","7664","7880"
"19.08.2016 13:00 - 19.08.2016 13:15","7524","7854"
"19.08.2016 13:15 - 19.08.2016 13:30","7500","7792"
"19.08.2016 13:30 - 19.08.2016 13:45","7503","7731"
"19.08.2016 13:45 - 19.08.2016 14:00","7459","7664"
"19.08.2016 14:00 - 19.08.2016 14:15","7370","7632"
"19.08.2016 14:15 - 19.08.2016 14:30","7338","7566"
"19.08.2016 14:30 - 19.08.2016 14:45","7301","7539"
"19.08.2016 14:45 - 19.08.2016 15:00","7268","7491"
"19.08.2016 15:00 - 19.08.2016 15:15","7216","7432"
"19.08.2016 15:15 - 19.08.2016 15:30","7185","7454"
"19.08.2016 15:30 - 19.08.2016 15:45","7149","7446"
"19.08.2016 15:45 - 19.08.2016 16:00","7119","7405"
"19.08.2016 16:00 - 19.08.2016 16:15","7078","7392"
"19.08.2016 16:15 - 19.08.2016 16:30","7058","7349"
"19.08.2016 16:30 - 19.08.2016 16:45","7017","7366"
"19.08.2016 16:45 - 19.08.2016 17:00","6997","7345"
"19.08.2016 17:00 - 19.08.2016 17:15","6999","7366"
"19.08.2016 17:15 - 19.08.2016 17:30","7018","7413"
"19.08.2016 17:30 - 19.08.2016 17:45","7006","7412"
"19.08.2016 17:45 - 19.08.2016 18:00","7006","7371"
"19.08.2016 18:00 - 19.08.2016 18:15","6945","7323"
"19.08.2016 18:15 - 19.08.2016 18:30","6950","7288"
"19.08.2016 18:30 - 19.08.2016 18:45","6952","7274"
"19.08.2016 18:45 - 19.08.2016 19:00","6967","7274"
"19.08.2016 19:00 - 19.08.2016 19:15","7040","7088"
"19.08.2016 19:15 - 19.08.2016 19:30","7047","7009"
"19.08.2016 19:30 - 19.08.2016 19:45","7070","6994"
"19.08.2016 19:45 - 19.08.2016 20:00","7103","6946"
"19.08.2016 20:00 - 19.08.2016 20:15","7109","6960"
"19.08.2016 20:15 - 19.08.2016 20:30","7107","7003"
"19.08.2016 20:30 - 19.08.2016 20:45","7083","6980"
"19.08.2016 20:45 - 19.08.2016 21:00","7006","6884"
"19.08.2016 21:00 - 19.08.2016 21:15","6651","6740"
"19.08.2016 21:15 - 19.08.2016 21:30","6591","6589"
"19.08.2016 21:30 - 19.08.2016 21:45","6527","6465"
"19.08.2016 21:45 - 19.08.2016 22:00","6460","6385"
"19.08.2016 22:00 - 19.08.2016 22:15","6339","6456"
"19.08.2016 22:15 - 19.08.2016 22:30","6304","6376"
"19.08.2016 22:30 - 19.08.2016 22:45","6232","6208"
"19.08.2016 22:45 - 19.08.2016 23:00","6156","6105"
"19.08.2016 23:00 - 19.08.2016 23:15","5952","5962"
"19.08.2016 23:15 - 19.08.2016 23:30","5823","5823"
"19.08.2016 23:30 - 19.08.2016 23:45","5744","5693"
"19.08.2016 23:45 - 20.08.2016 00:00","5714","5623"
"20.08.2016 00:00 - 20.08.2016 00:15","5444","5667"
"20.08.2016 00:15 - 20.08.2016 00:30","5374","5550"
"20.08.2016 00:30 - 20.08.2016 00:45","5294","5383"
"20.08.2016 00:45 - 20.08.2016 01:00","5218","5268"
"20.08.2016 01:00 - 20.08.2016 01:15","5093","5240"
"20.08.2016 01:15 - 20.08.2016 01:30","5026","5173"
"20.08.2016 01:30 - 20.08.2016 01:45","5005","5098"
"20.08.2016 01:45 - 20.08.2016 02:00","4962","5054"
"20.08.2016 02:00 - 20.08.2016 02:15","4937","5082"
"20.08.2016 02:15 - 20.08.2016 02:30","4886","5023"
"20.08.2016 02:30 - 20.08.2016 02:45","4832","4984"
"20.08.2016 02:45 - 20.08.2016 03:00","4790","4917"
"20.08.2016 03:00 - 20.08.2016 03:15","4720","4930"
"20.08.2016 03:15 - 20.08.2016 03:30","4695","4926"
"20.08.2016 03:30 - 20.08.2016 03:45","4682","4890"
"20.08.2016 03:45 - 20.08.2016 04:00","4657","4858"
"20.08.2016 04:00 - 20.08.2016 04:15","4702","4880"
"20.08.2016 04:15 - 20.08.2016 04:30","4691","4894"
"20.08.2016 04:30 - 20.08.2016 04:45","4680","4920"
"20.08.2016 04:45 - 20.08.2016 05:00","4713","4925"
"20.08.2016 05:00 - 20.08.2016 05:15","4867","5032"
"20.08.2016 05:15 - 20.08.2016 05:30","4900","5111"
"20.08.2016 05:30 - 20.08.2016 05:45","4942","5145"
"20.08.2016 05:45 - 20.08.2016 06:00","4975","5175"
"20.08.2016 06:00 - 20.08.2016 06:15","5287","5282"
"20.08.2016 06:15 - 20.08.2016 06:30","5295","5288"
"20.08.2016 06:30 - 20.08.2016 06:45","5335","5384"
"20.08.2016 06:45 - 20.08.2016 07:00","5384","5467"
"20.08.2016 07:00 - 20.08.2016 07:15","5689","5783"
"20.08.2016 07:15 - 20.08.2016 07:30","5729","5878"
