"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"29.07.2017 05:45 - 29.07.2017 06:00","4610","4894"
"29.07.2017 06:00 - 29.07.2017 06:15","4783","5013"
"29.07.2017 06:15 - 29.07.2017 06:30","4833","5121"
"29.07.2017 06:30 - 29.07.2017 06:45","4869","5244"
"29.07.2017 06:45 - 29.07.2017 07:00","4928","5307"
"29.07.2017 07:00 - 29.07.2017 07:15","5286","5599"
"29.07.2017 07:15 - 29.07.2017 07:30","5366","5694"
"29.07.2017 07:30 - 29.07.2017 07:45","5429","5787"
"29.07.2017 07:45 - 29.07.2017 08:00","5507","5875"
"29.07.2017 08:00 - 29.07.2017 08:15","5771","6002"
"29.07.2017 08:15 - 29.07.2017 08:30","5801","6046"
"29.07.2017 08:30 - 29.07.2017 08:45","5881","6161"
"29.07.2017 08:45 - 29.07.2017 09:00","5931","6263"
"29.07.2017 09:00 - 29.07.2017 09:15","6037","6354"
"29.07.2017 09:15 - 29.07.2017 09:30","6046","6388"
"29.07.2017 09:30 - 29.07.2017 09:45","6080","6431"
"29.07.2017 09:45 - 29.07.2017 10:00","6097","6456"
"29.07.2017 10:00 - 29.07.2017 10:15","6188","6461"
"29.07.2017 10:15 - 29.07.2017 10:30","6179","6500"
"29.07.2017 10:30 - 29.07.2017 10:45","6183","6523"
"29.07.2017 10:45 - 29.07.2017 11:00","6171","6534"
"29.07.2017 11:00 - 29.07.2017 11:15","6247","6539"
"29.07.2017 11:15 - 29.07.2017 11:30","6256","6529"
"29.07.2017 11:30 - 29.07.2017 11:45","6286","6550"
"29.07.2017 11:45 - 29.07.2017 12:00","6276","6525"
"29.07.2017 12:00 - 29.07.2017 12:15","6106","6467"
"29.07.2017 12:15 - 29.07.2017 12:30","6053","6388"
"29.07.2017 12:30 - 29.07.2017 12:45","6025","6304"
"29.07.2017 12:45 - 29.07.2017 13:00","5997","6274"
"29.07.2017 13:00 - 29.07.2017 13:15","5905","6250"
"29.07.2017 13:15 - 29.07.2017 13:30","5860","6214"
"29.07.2017 13:30 - 29.07.2017 13:45","5855","6223"
"29.07.2017 13:45 - 29.07.2017 14:00","5826","6159"
"29.07.2017 14:00 - 29.07.2017 14:15","5815","6154"
"29.07.2017 14:15 - 29.07.2017 14:30","5791","6130"
"29.07.2017 14:30 - 29.07.2017 14:45","5805","6130"
"29.07.2017 14:45 - 29.07.2017 15:00","5794","6071"
"29.07.2017 15:00 - 29.07.2017 15:15","5796","6106"
"29.07.2017 15:15 - 29.07.2017 15:30","5774","6077"
"29.07.2017 15:30 - 29.07.2017 15:45","5764","6072"
"29.07.2017 15:45 - 29.07.2017 16:00","5760","6065"
"29.07.2017 16:00 - 29.07.2017 16:15","5780","6039"
"29.07.2017 16:15 - 29.07.2017 16:30","5777","6032"
"29.07.2017 16:30 - 29.07.2017 16:45","5783","6080"
"29.07.2017 16:45 - 29.07.2017 17:00","5808","6134"
"29.07.2017 17:00 - 29.07.2017 17:15","5904","6146"
"29.07.2017 17:15 - 29.07.2017 17:30","5907","6149"
"29.07.2017 17:30 - 29.07.2017 17:45","5928","6142"
"29.07.2017 17:45 - 29.07.2017 18:00","5954","6160"
"29.07.2017 18:00 - 29.07.2017 18:15","5932","6136"
"29.07.2017 18:15 - 29.07.2017 18:30","5888","6055"
"29.07.2017 18:30 - 29.07.2017 18:45","5831","6030"
"29.07.2017 18:45 - 29.07.2017 19:00","5807","5990"
"29.07.2017 19:00 - 29.07.2017 19:15","5758","5838"
"29.07.2017 19:15 - 29.07.2017 19:30","5741","5826"
"29.07.2017 19:30 - 29.07.2017 19:45","5718","5817"
"29.07.2017 19:45 - 29.07.2017 20:00","5704","5795"
"29.07.2017 20:00 - 29.07.2017 20:15","5782","5766"
"29.07.2017 20:15 - 29.07.2017 20:30","5768","5770"
"29.07.2017 20:30 - 29.07.2017 20:45","5752","5737"
"29.07.2017 20:45 - 29.07.2017 21:00","5763","5758"
"29.07.2017 21:00 - 29.07.2017 21:15","5697","5791"
"29.07.2017 21:15 - 29.07.2017 21:30","5699","5760"
"29.07.2017 21:30 - 29.07.2017 21:45","5688","5700"
"29.07.2017 21:45 - 29.07.2017 22:00","5663","5649"
"29.07.2017 22:00 - 29.07.2017 22:15","5685","5745"
"29.07.2017 22:15 - 29.07.2017 22:30","5662","5718"
"29.07.2017 22:30 - 29.07.2017 22:45","5603","5590"
"29.07.2017 22:45 - 29.07.2017 23:00","5553","5455"
"29.07.2017 23:00 - 29.07.2017 23:15","5265","5366"
"29.07.2017 23:15 - 29.07.2017 23:30","5205","5257"
"29.07.2017 23:30 - 29.07.2017 23:45","5133","5112"
"29.07.2017 23:45 - 30.07.2017 00:00","5077","5046"
"30.07.2017 00:00 - 30.07.2017 00:15","4934","5158"
"30.07.2017 00:15 - 30.07.2017 00:30","4896","5034"
"30.07.2017 00:30 - 30.07.2017 00:45","4848","4938"
"30.07.2017 00:45 - 30.07.2017 01:00","4818","4836"
"30.07.2017 01:00 - 30.07.2017 01:15","4643","4751"
"30.07.2017 01:15 - 30.07.2017 01:30","4608","4679"
"30.07.2017 01:30 - 30.07.2017 01:45","4576","4598"
"30.07.2017 01:45 - 30.07.2017 02:00","4555","4536"
"30.07.2017 02:00 - 30.07.2017 02:15","4571","4600"
"30.07.2017 02:15 - 30.07.2017 02:30","4518","4552"
"30.07.2017 02:30 - 30.07.2017 02:45","4481","4486"
"30.07.2017 02:45 - 30.07.2017 03:00","4437","4451"
"30.07.2017 03:00 - 30.07.2017 03:15","4385","4415"
"30.07.2017 03:15 - 30.07.2017 03:30","4343","4370"
"30.07.2017 03:30 - 30.07.2017 03:45","4321","4336"
"30.07.2017 03:45 - 30.07.2017 04:00","4303","4333"
"30.07.2017 04:00 - 30.07.2017 04:15","4295","4308"
"30.07.2017 04:15 - 30.07.2017 04:30","4286","4313"
"30.07.2017 04:30 - 30.07.2017 04:45","4271","4319"
"30.07.2017 04:45 - 30.07.2017 05:00","4260","4323"
"30.07.2017 05:00 - 30.07.2017 05:15","4336","4363"
"30.07.2017 05:15 - 30.07.2017 05:30","4326","4340"
"30.07.2017 05:30 - 30.07.2017 05:45","4314","4326"
"30.07.2017 05:45 - 30.07.2017 06:00","4296","4365"
"30.07.2017 06:00 - 30.07.2017 06:15","4428","4413"
"30.07.2017 06:15 - 30.07.2017 06:30","4408","4445"
"30.07.2017 06:30 - 30.07.2017 06:45","4420","4515"
"30.07.2017 06:45 - 30.07.2017 07:00","4449","4586"
"30.07.2017 07:00 - 30.07.2017 07:15","4746","4802"
"30.07.2017 07:15 - 30.07.2017 07:30","4789","4868"
"30.07.2017 07:30 - 30.07.2017 07:45","4829","4956"
"30.07.2017 07:45 - 30.07.2017 08:00","4881","5057"
"30.07.2017 08:00 - 30.07.2017 08:15","5107","5122"
"30.07.2017 08:15 - 30.07.2017 08:30","5150","5206"
"30.07.2017 08:30 - 30.07.2017 08:45","5216","5259"
"30.07.2017 08:45 - 30.07.2017 09:00","5272","5338"
"30.07.2017 09:00 - 30.07.2017 09:15","5391","5378"
"30.07.2017 09:15 - 30.07.2017 09:30","5430","5442"
"30.07.2017 09:30 - 30.07.2017 09:45","5494","5514"
"30.07.2017 09:45 - 30.07.2017 10:00","5544","5596"
"30.07.2017 10:00 - 30.07.2017 10:15","5684","5648"
"30.07.2017 10:15 - 30.07.2017 10:30","5698","5722"
"30.07.2017 10:30 - 30.07.2017 10:45","5751","5766"
"30.07.2017 10:45 - 30.07.2017 11:00","5778","5844"
"30.07.2017 11:00 - 30.07.2017 11:15","5898","5936"
"30.07.2017 11:15 - 30.07.2017 11:30","5915","6010"
"30.07.2017 11:30 - 30.07.2017 11:45","5949","6067"
"30.07.2017 11:45 - 30.07.2017 12:00","5943","5994"
"30.07.2017 12:00 - 30.07.2017 12:15","5771","5902"
"30.07.2017 12:15 - 30.07.2017 12:30","5721","5822"
"30.07.2017 12:30 - 30.07.2017 12:45","5698","5764"
"30.07.2017 12:45 - 30.07.2017 13:00","5673","5766"
"30.07.2017 13:00 - 30.07.2017 13:15","5593","5724"
"30.07.2017 13:15 - 30.07.2017 13:30","5551","5688"
"30.07.2017 13:30 - 30.07.2017 13:45","5556","5692"
"30.07.2017 13:45 - 30.07.2017 14:00","5530","5640"
"30.07.2017 14:00 - 30.07.2017 14:15","5472","5595"
"30.07.2017 14:15 - 30.07.2017 14:30","5454","5542"
"30.07.2017 14:30 - 30.07.2017 14:45","5412","5512"
"30.07.2017 14:45 - 30.07.2017 15:00","5411","5483"
"30.07.2017 15:00 - 30.07.2017 15:15","5414","5496"
"30.07.2017 15:15 - 30.07.2017 15:30","5397","5492"
"30.07.2017 15:30 - 30.07.2017 15:45","5368","5516"
"30.07.2017 15:45 - 30.07.2017 16:00","5367","5520"
"30.07.2017 16:00 - 30.07.2017 16:15","5456","5588"
"30.07.2017 16:15 - 30.07.2017 16:30","5464","5651"
"30.07.2017 16:30 - 30.07.2017 16:45","5471","5664"
"30.07.2017 16:45 - 30.07.2017 17:00","5491","5674"
"30.07.2017 17:00 - 30.07.2017 17:15","5590","5811"
"30.07.2017 17:15 - 30.07.2017 17:30","5588","5820"
"30.07.2017 17:30 - 30.07.2017 17:45","5599","5859"
"30.07.2017 17:45 - 30.07.2017 18:00","5617","5927"
"30.07.2017 18:00 - 30.07.2017 18:15","5696","5917"
"30.07.2017 18:15 - 30.07.2017 18:30","5688","5905"
"30.07.2017 18:30 - 30.07.2017 18:45","5676","5932"
"30.07.2017 18:45 - 30.07.2017 19:00","5694","5946"
"30.07.2017 19:00 - 30.07.2017 19:15","5757","5816"
"30.07.2017 19:15 - 30.07.2017 19:30","5791","5819"
"30.07.2017 19:30 - 30.07.2017 19:45","5792","5830"
"30.07.2017 19:45 - 30.07.2017 20:00","5815","5802"
"30.07.2017 20:00 - 30.07.2017 20:15","5866","5834"
"30.07.2017 20:15 - 30.07.2017 20:30","5875","5846"
"30.07.2017 20:30 - 30.07.2017 20:45","5885","5853"
"30.07.2017 20:45 - 30.07.2017 21:00","5898","5924"
"30.07.2017 21:00 - 30.07.2017 21:15","5807","5908"
"30.07.2017 21:15 - 30.07.2017 21:30","5820","5868"
"30.07.2017 21:30 - 30.07.2017 21:45","5836","5804"
"30.07.2017 21:45 - 30.07.2017 22:00","5836","5734"
"30.07.2017 22:00 - 30.07.2017 22:15","5814","5869"
"30.07.2017 22:15 - 30.07.2017 22:30","5825","5792"
"30.07.2017 22:30 - 30.07.2017 22:45","5793","5629"
"30.07.2017 22:45 - 30.07.2017 23:00","5757","5526"
"30.07.2017 23:00 - 30.07.2017 23:15","5475","5436"
"30.07.2017 23:15 - 30.07.2017 23:30","5439","5298"
"30.07.2017 23:30 - 30.07.2017 23:45","5387","5172"
"30.07.2017 23:45 - 31.07.2017 00:00","5366","5105"
"31.07.2017 00:00 - 31.07.2017 00:15","5313","5150"
"31.07.2017 00:15 - 31.07.2017 00:30","5281","5058"
"31.07.2017 00:30 - 31.07.2017 00:45","5242","4930"
"31.07.2017 00:45 - 31.07.2017 01:00","5213","4853"
"31.07.2017 01:00 - 31.07.2017 01:15","5042","4884"
"31.07.2017 01:15 - 31.07.2017 01:30","5023","4842"
"31.07.2017 01:30 - 31.07.2017 01:45","5013","4788"
"31.07.2017 01:45 - 31.07.2017 02:00","4998","4738"
"31.07.2017 02:00 - 31.07.2017 02:15","5006","4788"
"31.07.2017 02:15 - 31.07.2017 02:30","4961","4733"
"31.07.2017 02:30 - 31.07.2017 02:45","4932","4683"
"31.07.2017 02:45 - 31.07.2017 03:00","4898","4659"
"31.07.2017 03:00 - 31.07.2017 03:15","4867","4653"
"31.07.2017 03:15 - 31.07.2017 03:30","4859","4596"
"31.07.2017 03:30 - 31.07.2017 03:45","4862","4578"
"31.07.2017 03:45 - 31.07.2017 04:00","4874","4581"
"31.07.2017 04:00 - 31.07.2017 04:15","4972","4680"
"31.07.2017 04:15 - 31.07.2017 04:30","5000","4738"
"31.07.2017 04:30 - 31.07.2017 04:45","5027","4778"
"31.07.2017 04:45 - 31.07.2017 05:00","5101","4834"
"31.07.2017 05:00 - 31.07.2017 05:15","5489","5020"
"31.07.2017 05:15 - 31.07.2017 05:30","5588","5175"
"31.07.2017 05:30 - 31.07.2017 05:45","5692","5307"
"31.07.2017 05:45 - 31.07.2017 06:00","5819","5470"
"31.07.2017 06:00 - 31.07.2017 06:15","6529","5787"
"31.07.2017 06:15 - 31.07.2017 06:30","6685","6010"
"31.07.2017 06:30 - 31.07.2017 06:45","6791","6217"
"31.07.2017 06:45 - 31.07.2017 07:00","6884","6382"
"31.07.2017 07:00 - 31.07.2017 07:15","7447","6740"
"31.07.2017 07:15 - 31.07.2017 07:30","7548","6918"
"31.07.2017 07:30 - 31.07.2017 07:45","7616","7067"
"31.07.2017 07:45 - 31.07.2017 08:00","7683","7194"
"31.07.2017 08:00 - 31.07.2017 08:15","7928","7337"
"31.07.2017 08:15 - 31.07.2017 08:30","7951","7418"
"31.07.2017 08:30 - 31.07.2017 08:45","8020","7484"
"31.07.2017 08:45 - 31.07.2017 09:00","8057","7556"
"31.07.2017 09:00 - 31.07.2017 09:15","8045","7554"
"31.07.2017 09:15 - 31.07.2017 09:30","8051","7586"
"31.07.2017 09:30 - 31.07.2017 09:45","8111","7628"
"31.07.2017 09:45 - 31.07.2017 10:00","8133","7639"
"31.07.2017 10:00 - 31.07.2017 10:15","8186","7666"
"31.07.2017 10:15 - 31.07.2017 10:30","8184","7723"
"31.07.2017 10:30 - 31.07.2017 10:45","8220","7773"
"31.07.2017 10:45 - 31.07.2017 11:00","8249","7821"
"31.07.2017 11:00 - 31.07.2017 11:15","8303","7872"
"31.07.2017 11:15 - 31.07.2017 11:30","8324","7925"
"31.07.2017 11:30 - 31.07.2017 11:45","8350","7975"
"31.07.2017 11:45 - 31.07.2017 12:00","8351","7932"
"31.07.2017 12:00 - 31.07.2017 12:15","8154","7864"
"31.07.2017 12:15 - 31.07.2017 12:30","8119","7749"
"31.07.2017 12:30 - 31.07.2017 12:45","8126","7737"
"31.07.2017 12:45 - 31.07.2017 13:00","8131","7730"
"31.07.2017 13:00 - 31.07.2017 13:15","8126","7774"
"31.07.2017 13:15 - 31.07.2017 13:30","8124","7759"
"31.07.2017 13:30 - 31.07.2017 13:45","8127","7746"
"31.07.2017 13:45 - 31.07.2017 14:00","8103","7708"
"31.07.2017 14:00 - 31.07.2017 14:15","8085","7680"
"31.07.2017 14:15 - 31.07.2017 14:30","8072","7645"
"31.07.2017 14:30 - 31.07.2017 14:45","8034","7606"
"31.07.2017 14:45 - 31.07.2017 15:00","8031","7562"
"31.07.2017 15:00 - 31.07.2017 15:15","8032","7561"
"31.07.2017 15:15 - 31.07.2017 15:30","8018","7583"
"31.07.2017 15:30 - 31.07.2017 15:45","7977","7592"
"31.07.2017 15:45 - 31.07.2017 16:00","7970","7556"
"31.07.2017 16:00 - 31.07.2017 16:15","7967","7523"
"31.07.2017 16:15 - 31.07.2017 16:30","7957","7546"
"31.07.2017 16:30 - 31.07.2017 16:45","7924","7511"
"31.07.2017 16:45 - 31.07.2017 17:00","7906","7515"
"31.07.2017 17:00 - 31.07.2017 17:15","7891","7526"
"31.07.2017 17:15 - 31.07.2017 17:30","7847","7527"
"31.07.2017 17:30 - 31.07.2017 17:45","7837","7564"
"31.07.2017 17:45 - 31.07.2017 18:00","7820","7557"
"31.07.2017 18:00 - 31.07.2017 18:15","7760","7471"
"31.07.2017 18:15 - 31.07.2017 18:30","7731","7457"
"31.07.2017 18:30 - 31.07.2017 18:45","7690","7504"
"31.07.2017 18:45 - 31.07.2017 19:00","7685","7518"
"31.07.2017 19:00 - 31.07.2017 19:15","7618","7274"
"31.07.2017 19:15 - 31.07.2017 19:30","7604","7176"
"31.07.2017 19:30 - 31.07.2017 19:45","7561","7117"
"31.07.2017 19:45 - 31.07.2017 20:00","7547","7060"
"31.07.2017 20:00 - 31.07.2017 20:15","7419","6967"
"31.07.2017 20:15 - 31.07.2017 20:30","7401","6873"
"31.07.2017 20:30 - 31.07.2017 20:45","7362","6824"
"31.07.2017 20:45 - 31.07.2017 21:00","7362","6872"
"31.07.2017 21:00 - 31.07.2017 21:15","7163","6887"
"31.07.2017 21:15 - 31.07.2017 21:30","7140","6788"
"31.07.2017 21:30 - 31.07.2017 21:45","7084","6725"
"31.07.2017 21:45 - 31.07.2017 22:00","7024","6606"
"31.07.2017 22:00 - 31.07.2017 22:15","6832","6633"
"31.07.2017 22:15 - 31.07.2017 22:30","6806","6540"
"31.07.2017 22:30 - 31.07.2017 22:45","6745","6379"
"31.07.2017 22:45 - 31.07.2017 23:00","6692","6232"
"31.07.2017 23:00 - 31.07.2017 23:15","6365","6122"
"31.07.2017 23:15 - 31.07.2017 23:30","6298","5968"
"31.07.2017 23:30 - 31.07.2017 23:45","6239","5805"
"31.07.2017 23:45 - 01.08.2017 00:00","6208","5714"
"01.08.2017 00:00 - 01.08.2017 00:15","5851","5673"
"01.08.2017 00:15 - 01.08.2017 00:30","5793","5581"
"01.08.2017 00:30 - 01.08.2017 00:45","5729","5458"
"01.08.2017 00:45 - 01.08.2017 01:00","5672","5339"
"01.08.2017 01:00 - 01.08.2017 01:15","5457","5282"
"01.08.2017 01:15 - 01.08.2017 01:30","5423","5219"
"01.08.2017 01:30 - 01.08.2017 01:45","5405","5167"
"01.08.2017 01:45 - 01.08.2017 02:00","5361","5111"
"01.08.2017 02:00 - 01.08.2017 02:15","5362","5178"
"01.08.2017 02:15 - 01.08.2017 02:30","5311","5138"
"01.08.2017 02:30 - 01.08.2017 02:45","5273","5078"
"01.08.2017 02:45 - 01.08.2017 03:00","5220","5007"
"01.08.2017 03:00 - 01.08.2017 03:15","5192","4962"
"01.08.2017 03:15 - 01.08.2017 03:30","5141","4902"
"01.08.2017 03:30 - 01.08.2017 03:45","5120","4928"
"01.08.2017 03:45 - 01.08.2017 04:00","5122","4899"
"01.08.2017 04:00 - 01.08.2017 04:15","5221","4958"
"01.08.2017 04:15 - 01.08.2017 04:30","5236","4980"
"01.08.2017 04:30 - 01.08.2017 04:45","5267","5065"
"01.08.2017 04:45 - 01.08.2017 05:00","5296","5134"
"01.08.2017 05:00 - 01.08.2017 05:15","5606","5328"
"01.08.2017 05:15 - 01.08.2017 05:30","5694","5467"
"01.08.2017 05:30 - 01.08.2017 05:45","5763","5579"
"01.08.2017 05:45 - 01.08.2017 06:00","5843","5783"
"01.08.2017 06:00 - 01.08.2017 06:15","6523","6114"
"01.08.2017 06:15 - 01.08.2017 06:30","6637","6333"
"01.08.2017 06:30 - 01.08.2017 06:45","6724","6496"
"01.08.2017 06:45 - 01.08.2017 07:00","6797","6704"
"01.08.2017 07:00 - 01.08.2017 07:15","7360","7054"
"01.08.2017 07:15 - 01.08.2017 07:30","7448","7202"
"01.08.2017 07:30 - 01.08.2017 07:45","7499","7345"
"01.08.2017 07:45 - 01.08.2017 08:00","7563","7416"
"01.08.2017 08:00 - 01.08.2017 08:15","7846","7539"
"01.08.2017 08:15 - 01.08.2017 08:30","7891","7621"
"01.08.2017 08:30 - 01.08.2017 08:45","7949","7695"
"01.08.2017 08:45 - 01.08.2017 09:00","7990","7766"
"01.08.2017 09:00 - 01.08.2017 09:15","7963","7779"
"01.08.2017 09:15 - 01.08.2017 09:30","8002","7829"
"01.08.2017 09:30 - 01.08.2017 09:45","8031","7889"
"01.08.2017 09:45 - 01.08.2017 10:00","8049","7926"
"01.08.2017 10:00 - 01.08.2017 10:15","8074","7982"
"01.08.2017 10:15 - 01.08.2017 10:30","8095","8034"
"01.08.2017 10:30 - 01.08.2017 10:45","8133","8090"
"01.08.2017 10:45 - 01.08.2017 11:00","8156","8114"
"01.08.2017 11:00 - 01.08.2017 11:15","8230","8148"
"01.08.2017 11:15 - 01.08.2017 11:30","8236","8184"
"01.08.2017 11:30 - 01.08.2017 11:45","8264","8144"
"01.08.2017 11:45 - 01.08.2017 12:00","8260","8136"
"01.08.2017 12:00 - 01.08.2017 12:15","8095","8085"
"01.08.2017 12:15 - 01.08.2017 12:30","8060","7942"
"01.08.2017 12:30 - 01.08.2017 12:45","8070","7916"
"01.08.2017 12:45 - 01.08.2017 13:00","8079","7949"
"01.08.2017 13:00 - 01.08.2017 13:15","8099","7957"
"01.08.2017 13:15 - 01.08.2017 13:30","8088","7936"
"01.08.2017 13:30 - 01.08.2017 13:45","8111","7846"
"01.08.2017 13:45 - 01.08.2017 14:00","8078","7786"
"01.08.2017 14:00 - 01.08.2017 14:15","8063","7776"
"01.08.2017 14:15 - 01.08.2017 14:30","8038","7818"
"01.08.2017 14:30 - 01.08.2017 14:45","8015","7789"
"01.08.2017 14:45 - 01.08.2017 15:00","7989","7798"
"01.08.2017 15:00 - 01.08.2017 15:15","8026","7799"
"01.08.2017 15:15 - 01.08.2017 15:30","8008","7720"
"01.08.2017 15:30 - 01.08.2017 15:45","7965","7692"
"01.08.2017 15:45 - 01.08.2017 16:00","7952","7662"
"01.08.2017 16:00 - 01.08.2017 16:15","7887","7641"
"01.08.2017 16:15 - 01.08.2017 16:30","7871","7606"
"01.08.2017 16:30 - 01.08.2017 16:45","7830","7575"
"01.08.2017 16:45 - 01.08.2017 17:00","7812","7591"
"01.08.2017 17:00 - 01.08.2017 17:15","7782","7584"
"01.08.2017 17:15 - 01.08.2017 17:30","7760","7627"
"01.08.2017 17:30 - 01.08.2017 17:45","7754","7610"
"01.08.2017 17:45 - 01.08.2017 18:00","7735","7636"
"01.08.2017 18:00 - 01.08.2017 18:15","7692","7566"
"01.08.2017 18:15 - 01.08.2017 18:30","7669","7558"
"01.08.2017 18:30 - 01.08.2017 18:45","7640","7585"
"01.08.2017 18:45 - 01.08.2017 19:00","7635","7579"
"01.08.2017 19:00 - 01.08.2017 19:15","7581","7366"
"01.08.2017 19:15 - 01.08.2017 19:30","7563","7354"
"01.08.2017 19:30 - 01.08.2017 19:45","7513","7304"
"01.08.2017 19:45 - 01.08.2017 20:00","7489","7243"
"01.08.2017 20:00 - 01.08.2017 20:15","7386","7189"
"01.08.2017 20:15 - 01.08.2017 20:30","7380","7126"
"01.08.2017 20:30 - 01.08.2017 20:45","7361","7087"
"01.08.2017 20:45 - 01.08.2017 21:00","7339","7096"
"01.08.2017 21:00 - 01.08.2017 21:15","7186","7054"
"01.08.2017 21:15 - 01.08.2017 21:30","7163","6976"
"01.08.2017 21:30 - 01.08.2017 21:45","7109","6865"
"01.08.2017 21:45 - 01.08.2017 22:00","7047","6747"
"01.08.2017 22:00 - 01.08.2017 22:15","6844","6848"
"01.08.2017 22:15 - 01.08.2017 22:30","6837","6740"
"01.08.2017 22:30 - 01.08.2017 22:45","6768","6586"
"01.08.2017 22:45 - 01.08.2017 23:00","6716","6450"
"01.08.2017 23:00 - 01.08.2017 23:15","6338","6286"
"01.08.2017 23:15 - 01.08.2017 23:30","6265","6110"
"01.08.2017 23:30 - 01.08.2017 23:45","6198","5997"
"01.08.2017 23:45 - 02.08.2017 00:00","6172","5890"
"02.08.2017 00:00 - 02.08.2017 00:15","5040","5886"
"02.08.2017 00:15 - 02.08.2017 00:30","5035","5794"
"02.08.2017 00:30 - 02.08.2017 00:45","4989","5665"
"02.08.2017 00:45 - 02.08.2017 01:00","4957","5511"
"02.08.2017 01:00 - 02.08.2017 01:15","4755","5449"
"02.08.2017 01:15 - 02.08.2017 01:30","4737","5388"
"02.08.2017 01:30 - 02.08.2017 01:45","4737","5356"
"02.08.2017 01:45 - 02.08.2017 02:00","4702","5290"
"02.08.2017 02:00 - 02.08.2017 02:15","4740","5333"
"02.08.2017 02:15 - 02.08.2017 02:30","4685","5284"
"02.08.2017 02:30 - 02.08.2017 02:45","4640","5236"
"02.08.2017 02:45 - 02.08.2017 03:00","4591","5170"
"02.08.2017 03:00 - 02.08.2017 03:15","4562","5134"
"02.08.2017 03:15 - 02.08.2017 03:30","4511","5084"
"02.08.2017 03:30 - 02.08.2017 03:45","4498","5041"
"02.08.2017 03:45 - 02.08.2017 04:00","4502","5042"
"02.08.2017 04:00 - 02.08.2017 04:15","4605","5115"
"02.08.2017 04:15 - 02.08.2017 04:30","4623","5142"
"02.08.2017 04:30 - 02.08.2017 04:45","4618","5206"
"02.08.2017 04:45 - 02.08.2017 05:00","4648","5280"
"02.08.2017 05:00 - 02.08.2017 05:15","4992","5488"
"02.08.2017 05:15 - 02.08.2017 05:30","5068","5590"
"02.08.2017 05:30 - 02.08.2017 05:45","5133","5745"
"02.08.2017 05:45 - 02.08.2017 06:00","5205","5892"
"02.08.2017 06:00 - 02.08.2017 06:15","5874","6249"
"02.08.2017 06:15 - 02.08.2017 06:30","6001","6503"
"02.08.2017 06:30 - 02.08.2017 06:45","6095","6697"
"02.08.2017 06:45 - 02.08.2017 07:00","6194","6881"
"02.08.2017 07:00 - 02.08.2017 07:15","6657","7253"
"02.08.2017 07:15 - 02.08.2017 07:30","6772","7388"
"02.08.2017 07:30 - 02.08.2017 07:45","6838","7534"
"02.08.2017 07:45 - 02.08.2017 08:00","6896","7636"
"02.08.2017 08:00 - 02.08.2017 08:15","7184","7786"
"02.08.2017 08:15 - 02.08.2017 08:30","7219","7822"
"02.08.2017 08:30 - 02.08.2017 08:45","7279","7923"
"02.08.2017 08:45 - 02.08.2017 09:00","7317","7987"
"02.08.2017 09:00 - 02.08.2017 09:15","7305","7979"
"02.08.2017 09:15 - 02.08.2017 09:30","7322","7990"
"02.08.2017 09:30 - 02.08.2017 09:45","7353","8027"
"02.08.2017 09:45 - 02.08.2017 10:00","7373","8063"
"02.08.2017 10:00 - 02.08.2017 10:15","7439","8029"
"02.08.2017 10:15 - 02.08.2017 10:30","7435","8118"
"02.08.2017 10:30 - 02.08.2017 10:45","7450","8173"
"02.08.2017 10:45 - 02.08.2017 11:00","7453","8183"
"02.08.2017 11:00 - 02.08.2017 11:15","7551","8224"
"02.08.2017 11:15 - 02.08.2017 11:30","7549","8218"
"02.08.2017 11:30 - 02.08.2017 11:45","7593","8238"
"02.08.2017 11:45 - 02.08.2017 12:00","7594","8174"
"02.08.2017 12:00 - 02.08.2017 12:15","7403","8116"
"02.08.2017 12:15 - 02.08.2017 12:30","7363","7967"
"02.08.2017 12:30 - 02.08.2017 12:45","7376","7915"
"02.08.2017 12:45 - 02.08.2017 13:00","7374","7931"
"02.08.2017 13:00 - 02.08.2017 13:15","7376","7993"
"02.08.2017 13:15 - 02.08.2017 13:30","7348","7971"
"02.08.2017 13:30 - 02.08.2017 13:45","7380","7906"
"02.08.2017 13:45 - 02.08.2017 14:00","7351","7880"
"02.08.2017 14:00 - 02.08.2017 14:15","7354","7878"
"02.08.2017 14:15 - 02.08.2017 14:30","7330","7904"
"02.08.2017 14:30 - 02.08.2017 14:45","7320","7830"
"02.08.2017 14:45 - 02.08.2017 15:00","7310","7832"
"02.08.2017 15:00 - 02.08.2017 15:15","7309","7866"
"02.08.2017 15:15 - 02.08.2017 15:30","7299","7861"
"02.08.2017 15:30 - 02.08.2017 15:45","7257","7848"
"02.08.2017 15:45 - 02.08.2017 16:00","7246","7816"
"02.08.2017 16:00 - 02.08.2017 16:15","7173","7801"
"02.08.2017 16:15 - 02.08.2017 16:30","7161","7730"
"02.08.2017 16:30 - 02.08.2017 16:45","7124","7737"
"02.08.2017 16:45 - 02.08.2017 17:00","7124","7782"
"02.08.2017 17:00 - 02.08.2017 17:15","7136","7769"
"02.08.2017 17:15 - 02.08.2017 17:30","7127","7719"
"02.08.2017 17:30 - 02.08.2017 17:45","7132","7781"
"02.08.2017 17:45 - 02.08.2017 18:00","7123","7800"
"02.08.2017 18:00 - 02.08.2017 18:15","7080","7694"
"02.08.2017 18:15 - 02.08.2017 18:30","7047","7698"
