"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"07.12.2016 18:30 - 07.12.2016 18:45","72163","78156"
"07.12.2016 18:45 - 07.12.2016 19:00","71995","78057"
"07.12.2016 19:00 - 07.12.2016 19:15","71458","78054"
"07.12.2016 19:15 - 07.12.2016 19:30","70830","77220"
"07.12.2016 19:30 - 07.12.2016 19:45","70392","76609"
"07.12.2016 19:45 - 07.12.2016 20:00","69587","75598"
"07.12.2016 20:00 - 07.12.2016 20:15","68678","74284"
"07.12.2016 20:15 - 07.12.2016 20:30","67105","73049"
"07.12.2016 20:30 - 07.12.2016 20:45","66095","72069"
"07.12.2016 20:45 - 07.12.2016 21:00","65341","70620"
"07.12.2016 21:00 - 07.12.2016 21:15","64491","70449"
"07.12.2016 21:15 - 07.12.2016 21:30","63979","69789"
"07.12.2016 21:30 - 07.12.2016 21:45","63273","68841"
"07.12.2016 21:45 - 07.12.2016 22:00","62470","67364"
"07.12.2016 22:00 - 07.12.2016 22:15","62368","67286"
"07.12.2016 22:15 - 07.12.2016 22:30","61753","66313"
"07.12.2016 22:30 - 07.12.2016 22:45","60742","64929"
"07.12.2016 22:45 - 07.12.2016 23:00","59240","63805"
"07.12.2016 23:00 - 07.12.2016 23:15","57740","62445"
"07.12.2016 23:15 - 07.12.2016 23:30","56498","61781"
"07.12.2016 23:30 - 07.12.2016 23:45","55592","60898"
"07.12.2016 23:45 - 08.12.2016 00:00","54636","59789"
"08.12.2016 00:00 - 08.12.2016 00:15","53714","58354"
"08.12.2016 00:15 - 08.12.2016 00:30","52934","57643"
"08.12.2016 00:30 - 08.12.2016 00:45","52330","56773"
"08.12.2016 00:45 - 08.12.2016 01:00","51759","55845"
"08.12.2016 01:00 - 08.12.2016 01:15","51241","55662"
"08.12.2016 01:15 - 08.12.2016 01:30","50758","55318"
"08.12.2016 01:30 - 08.12.2016 01:45","50624","54859"
"08.12.2016 01:45 - 08.12.2016 02:00","50315","54401"
"08.12.2016 02:00 - 08.12.2016 02:15","50017","53933"
"08.12.2016 02:15 - 08.12.2016 02:30","49869","53710"
"08.12.2016 02:30 - 08.12.2016 02:45","49842","53721"
"08.12.2016 02:45 - 08.12.2016 03:00","49953","53817"
"08.12.2016 03:00 - 08.12.2016 03:15","50031","53992"
"08.12.2016 03:15 - 08.12.2016 03:30","50126","53954"
"08.12.2016 03:30 - 08.12.2016 03:45","50183","54260"
"08.12.2016 03:45 - 08.12.2016 04:00","50156","54307"
"08.12.2016 04:00 - 08.12.2016 04:15","50760","54509"
"08.12.2016 04:15 - 08.12.2016 04:30","51108","55180"
"08.12.2016 04:30 - 08.12.2016 04:45","51430","55698"
"08.12.2016 04:45 - 08.12.2016 05:00","52005","55962"
"08.12.2016 05:00 - 08.12.2016 05:15","53100","56823"
"08.12.2016 05:15 - 08.12.2016 05:30","53582","57455"
"08.12.2016 05:30 - 08.12.2016 05:45","54824","58625"
"08.12.2016 05:45 - 08.12.2016 06:00","56075","60217"
"08.12.2016 06:00 - 08.12.2016 06:15","58710","62524"
"08.12.2016 06:15 - 08.12.2016 06:30","61305","65305"
"08.12.2016 06:30 - 08.12.2016 06:45","63439","67475"
"08.12.2016 06:45 - 08.12.2016 07:00","65291","69277"
"08.12.2016 07:00 - 08.12.2016 07:15","67146","71713"
"08.12.2016 07:15 - 08.12.2016 07:30","68022","73155"
"08.12.2016 07:30 - 08.12.2016 07:45","69172","73917"
"08.12.2016 07:45 - 08.12.2016 08:00","69623","74519"
"08.12.2016 08:00 - 08.12.2016 08:15","70225","74700"
"08.12.2016 08:15 - 08.12.2016 08:30","70350","74883"
"08.12.2016 08:30 - 08.12.2016 08:45","70346","74971"
"08.12.2016 08:45 - 08.12.2016 09:00","70405","74772"
"08.12.2016 09:00 - 08.12.2016 09:15","70419","74313"
"08.12.2016 09:15 - 08.12.2016 09:30","70607","74499"
"08.12.2016 09:30 - 08.12.2016 09:45","70925","74524"
"08.12.2016 09:45 - 08.12.2016 10:00","71116","74576"
"08.12.2016 10:00 - 08.12.2016 10:15","71191","74662"
"08.12.2016 10:15 - 08.12.2016 10:30","71226","74335"
"08.12.2016 10:30 - 08.12.2016 10:45","71326","74411"
"08.12.2016 10:45 - 08.12.2016 11:00","71448","74513"
"08.12.2016 11:00 - 08.12.2016 11:15","71569","74987"
"08.12.2016 11:15 - 08.12.2016 11:30","71778","75488"
"08.12.2016 11:30 - 08.12.2016 11:45","71804","75385"
"08.12.2016 11:45 - 08.12.2016 12:00","71787","74894"
"08.12.2016 12:00 - 08.12.2016 12:15","71032","74387"
"08.12.2016 12:15 - 08.12.2016 12:30","70870","73986"
"08.12.2016 12:30 - 08.12.2016 12:45","70780","74171"
"08.12.2016 12:45 - 08.12.2016 13:00","71049","74209"
"08.12.2016 13:00 - 08.12.2016 13:15","70874","74582"
"08.12.2016 13:15 - 08.12.2016 13:30","70843","74584"
"08.12.2016 13:30 - 08.12.2016 13:45","70590","74088"
"08.12.2016 13:45 - 08.12.2016 14:00","69834","73258"
"08.12.2016 14:00 - 08.12.2016 14:15","69979","73174"
"08.12.2016 14:15 - 08.12.2016 14:30","69560","73040"
"08.12.2016 14:30 - 08.12.2016 14:45","69882","72894"
"08.12.2016 14:45 - 08.12.2016 15:00","69587","72727"
"08.12.2016 15:00 - 08.12.2016 15:15","69130","73042"
"08.12.2016 15:15 - 08.12.2016 15:30","69406","72856"
"08.12.2016 15:30 - 08.12.2016 15:45","69448","72724"
"08.12.2016 15:45 - 08.12.2016 16:00","69283","72788"
"08.12.2016 16:00 - 08.12.2016 16:15","69875","73170"
"08.12.2016 16:15 - 08.12.2016 16:30","69785","73836"
"08.12.2016 16:30 - 08.12.2016 16:45","69978","74798"
"08.12.2016 16:45 - 08.12.2016 17:00","71961","75833"
"08.12.2016 17:00 - 08.12.2016 17:15","72724","76443"
"08.12.2016 17:15 - 08.12.2016 17:30","73006","76452"
"08.12.2016 17:30 - 08.12.2016 17:45","73078","76369"
"08.12.2016 17:45 - 08.12.2016 18:00","72833","75975"
"08.12.2016 18:00 - 08.12.2016 18:15","72142","76247"
"08.12.2016 18:15 - 08.12.2016 18:30","71854","75775"
"08.12.2016 18:30 - 08.12.2016 18:45","71777","75525"
"08.12.2016 18:45 - 08.12.2016 19:00","71594","75438"
"08.12.2016 19:00 - 08.12.2016 19:15","71176","75377"
"08.12.2016 19:15 - 08.12.2016 19:30","70579","74745"
"08.12.2016 19:30 - 08.12.2016 19:45","70143","74286"
"08.12.2016 19:45 - 08.12.2016 20:00","69488","73666"
"08.12.2016 20:00 - 08.12.2016 20:15","68557","72292"
"08.12.2016 20:15 - 08.12.2016 20:30","67268","71105"
"08.12.2016 20:30 - 08.12.2016 20:45","66126","69819"
"08.12.2016 20:45 - 08.12.2016 21:00","65294","68516"
"08.12.2016 21:00 - 08.12.2016 21:15","64325","68261"
"08.12.2016 21:15 - 08.12.2016 21:30","63638","67294"
"08.12.2016 21:30 - 08.12.2016 21:45","63047","66372"
"08.12.2016 21:45 - 08.12.2016 22:00","62242","65527"
"08.12.2016 22:00 - 08.12.2016 22:15","62134","65552"
"08.12.2016 22:15 - 08.12.2016 22:30","61418","64589"
"08.12.2016 22:30 - 08.12.2016 22:45","60233","63024"
"08.12.2016 22:45 - 08.12.2016 23:00","58822","61803"
"08.12.2016 23:00 - 08.12.2016 23:15","57503","60759"
"08.12.2016 23:15 - 08.12.2016 23:30","56294","59506"
"08.12.2016 23:30 - 08.12.2016 23:45","55309","58177"
"08.12.2016 23:45 - 09.12.2016 00:00","54240","57193"
"09.12.2016 00:00 - 09.12.2016 00:15","54399","56624"
"09.12.2016 00:15 - 09.12.2016 00:30","53555","55692"
"09.12.2016 00:30 - 09.12.2016 00:45","52786","54802"
"09.12.2016 00:45 - 09.12.2016 01:00","52282","53784"
"09.12.2016 01:00 - 09.12.2016 01:15","51728","53442"
"09.12.2016 01:15 - 09.12.2016 01:30","51141","52987"
"09.12.2016 01:30 - 09.12.2016 01:45","51154","52437"
"09.12.2016 01:45 - 09.12.2016 02:00","50755","52046"
"09.12.2016 02:00 - 09.12.2016 02:15","50471","51503"
"09.12.2016 02:15 - 09.12.2016 02:30","50204","51127"
"09.12.2016 02:30 - 09.12.2016 02:45","50411","51367"
"09.12.2016 02:45 - 09.12.2016 03:00","50280","51186"
"09.12.2016 03:00 - 09.12.2016 03:15","50480","50922"
"09.12.2016 03:15 - 09.12.2016 03:30","50480","51172"
"09.12.2016 03:30 - 09.12.2016 03:45","50633","51642"
"09.12.2016 03:45 - 09.12.2016 04:00","50794","51594"
"09.12.2016 04:00 - 09.12.2016 04:15","51410","52299"
"09.12.2016 04:15 - 09.12.2016 04:30","51851","52786"
"09.12.2016 04:30 - 09.12.2016 04:45","51990","53148"
"09.12.2016 04:45 - 09.12.2016 05:00","52654","53786"
"09.12.2016 05:00 - 09.12.2016 05:15","53796","54778"
"09.12.2016 05:15 - 09.12.2016 05:30","54152","55773"
"09.12.2016 05:30 - 09.12.2016 05:45","55431","56992"
"09.12.2016 05:45 - 09.12.2016 06:00","56780","58330"
"09.12.2016 06:00 - 09.12.2016 06:15","59510","61019"
"09.12.2016 06:15 - 09.12.2016 06:30","61694","63827"
"09.12.2016 06:30 - 09.12.2016 06:45","63919","66076"
"09.12.2016 06:45 - 09.12.2016 07:00","65485","67999"
"09.12.2016 07:00 - 09.12.2016 07:15","67771","69932"
"09.12.2016 07:15 - 09.12.2016 07:30","67864","71326"
"09.12.2016 07:30 - 09.12.2016 07:45","69090","72479"
"09.12.2016 07:45 - 09.12.2016 08:00","69493","73070"
"09.12.2016 08:00 - 09.12.2016 08:15","70556","73877"
"09.12.2016 08:15 - 09.12.2016 08:30","70809","74184"
"09.12.2016 08:30 - 09.12.2016 08:45","70810","73938"
"09.12.2016 08:45 - 09.12.2016 09:00","70921","73735"
"09.12.2016 09:00 - 09.12.2016 09:15","70768","73755"
"09.12.2016 09:15 - 09.12.2016 09:30","70821","74067"
"09.12.2016 09:30 - 09.12.2016 09:45","71112","74047"
"09.12.2016 09:45 - 09.12.2016 10:00","71302","74107"
"09.12.2016 10:00 - 09.12.2016 10:15","71413","74274"
"09.12.2016 10:15 - 09.12.2016 10:30","71349","74650"
"09.12.2016 10:30 - 09.12.2016 10:45","71747","74584"
"09.12.2016 10:45 - 09.12.2016 11:00","71797","74799"
"09.12.2016 11:00 - 09.12.2016 11:15","71950","74717"
"09.12.2016 11:15 - 09.12.2016 11:30","72114","74964"
"09.12.2016 11:30 - 09.12.2016 11:45","72070","75093"
"09.12.2016 11:45 - 09.12.2016 12:00","72155","74663"
"09.12.2016 12:00 - 09.12.2016 12:15","71149","74354"
"09.12.2016 12:15 - 09.12.2016 12:30","71201","74225"
"09.12.2016 12:30 - 09.12.2016 12:45","70798","73953"
"09.12.2016 12:45 - 09.12.2016 13:00","70693","73568"
"09.12.2016 13:00 - 09.12.2016 13:15","70478","73279"
"09.12.2016 13:15 - 09.12.2016 13:30","70217","72550"
"09.12.2016 13:30 - 09.12.2016 13:45","69798","71889"
"09.12.2016 13:45 - 09.12.2016 14:00","68948","71067"
"09.12.2016 14:00 - 09.12.2016 14:15","68707","70798"
"09.12.2016 14:15 - 09.12.2016 14:30","68193","70663"
"09.12.2016 14:30 - 09.12.2016 14:45","68566","70334"
"09.12.2016 14:45 - 09.12.2016 15:00","68037","70181"
"09.12.2016 15:00 - 09.12.2016 15:15","67770","70123"
"09.12.2016 15:15 - 09.12.2016 15:30","68008","69978"
"09.12.2016 15:30 - 09.12.2016 15:45","68091","70034"
"09.12.2016 15:45 - 09.12.2016 16:00","67710","70020"
"09.12.2016 16:00 - 09.12.2016 16:15","68840","70461"
"09.12.2016 16:15 - 09.12.2016 16:30","68542","71161"
"09.12.2016 16:30 - 09.12.2016 16:45","68757","72166"
"09.12.2016 16:45 - 09.12.2016 17:00","70948","73089"
"09.12.2016 17:00 - 09.12.2016 17:15","71742","73718"
"09.12.2016 17:15 - 09.12.2016 17:30","71814","74014"
"09.12.2016 17:30 - 09.12.2016 17:45","72043","73759"
"09.12.2016 17:45 - 09.12.2016 18:00","71579","73386"
"09.12.2016 18:00 - 09.12.2016 18:15","71278","72733"
"09.12.2016 18:15 - 09.12.2016 18:30","70879","72205"
"09.12.2016 18:30 - 09.12.2016 18:45","70796","71858"
"09.12.2016 18:45 - 09.12.2016 19:00","70399","71555"
"09.12.2016 19:00 - 09.12.2016 19:15","69919","71325"
"09.12.2016 19:15 - 09.12.2016 19:30","69370","70433"
"09.12.2016 19:30 - 09.12.2016 19:45","68656","69736"
"09.12.2016 19:45 - 09.12.2016 20:00","67801","69135"
"09.12.2016 20:00 - 09.12.2016 20:15","66904","67615"
"09.12.2016 20:15 - 09.12.2016 20:30","65702","66560"
"09.12.2016 20:30 - 09.12.2016 20:45","64473","65448"
"09.12.2016 20:45 - 09.12.2016 21:00","63595","64568"
"09.12.2016 21:00 - 09.12.2016 21:15","62617","63666"
"09.12.2016 21:15 - 09.12.2016 21:30","62316","62763"
"09.12.2016 21:30 - 09.12.2016 21:45","61774","61829"
"09.12.2016 21:45 - 09.12.2016 22:00","60889","61172"
"09.12.2016 22:00 - 09.12.2016 22:15","60936","61290"
"09.12.2016 22:15 - 09.12.2016 22:30","60247","60861"
"09.12.2016 22:30 - 09.12.2016 22:45","59354","59569"
"09.12.2016 22:45 - 09.12.2016 23:00","57896","58514"
"09.12.2016 23:00 - 09.12.2016 23:15","56601","57746"
"09.12.2016 23:15 - 09.12.2016 23:30","55576","56801"
"09.12.2016 23:30 - 09.12.2016 23:45","54790","55811"
"09.12.2016 23:45 - 10.12.2016 00:00","53436","55095"
"10.12.2016 00:00 - 10.12.2016 00:15","52231","53567"
"10.12.2016 00:15 - 10.12.2016 00:30","50914","52771"
"10.12.2016 00:30 - 10.12.2016 00:45","50325","52098"
"10.12.2016 00:45 - 10.12.2016 01:00","49744","51494"
"10.12.2016 01:00 - 10.12.2016 01:15","49216","51072"
"10.12.2016 01:15 - 10.12.2016 01:30","48467","50425"
"10.12.2016 01:30 - 10.12.2016 01:45","48190","50531"
"10.12.2016 01:45 - 10.12.2016 02:00","47813","50064"
"10.12.2016 02:00 - 10.12.2016 02:15","47605","49835"
"10.12.2016 02:15 - 10.12.2016 02:30","47299","49408"
"10.12.2016 02:30 - 10.12.2016 02:45","47235","49410"
"10.12.2016 02:45 - 10.12.2016 03:00","47201","49202"
"10.12.2016 03:00 - 10.12.2016 03:15","47252","49180"
"10.12.2016 03:15 - 10.12.2016 03:30","47183","48975"
"10.12.2016 03:30 - 10.12.2016 03:45","47203","48829"
"10.12.2016 03:45 - 10.12.2016 04:00","47258","48727"
"10.12.2016 04:00 - 10.12.2016 04:15","47444","48567"
"10.12.2016 04:15 - 10.12.2016 04:30","47502","48701"
"10.12.2016 04:30 - 10.12.2016 04:45","47340","48932"
"10.12.2016 04:45 - 10.12.2016 05:00","47384","48818"
"10.12.2016 05:00 - 10.12.2016 05:15","47573","49054"
"10.12.2016 05:15 - 10.12.2016 05:30","47418","48847"
"10.12.2016 05:30 - 10.12.2016 05:45","47428","48911"
"10.12.2016 05:45 - 10.12.2016 06:00","47377","48852"
"10.12.2016 06:00 - 10.12.2016 06:15","47647","48705"
"10.12.2016 06:15 - 10.12.2016 06:30","48374","49431"
"10.12.2016 06:30 - 10.12.2016 06:45","49089","50087"
"10.12.2016 06:45 - 10.12.2016 07:00","50029","51177"
"10.12.2016 07:00 - 10.12.2016 07:15","51305","51625"
"10.12.2016 07:15 - 10.12.2016 07:30","52111","52802"
"10.12.2016 07:30 - 10.12.2016 07:45","52427","54083"
"10.12.2016 07:45 - 10.12.2016 08:00","53257","55294"
"10.12.2016 08:00 - 10.12.2016 08:15","54311","55538"
"10.12.2016 08:15 - 10.12.2016 08:30","54906","56658"
"10.12.2016 08:30 - 10.12.2016 08:45","55580","57584"
"10.12.2016 08:45 - 10.12.2016 09:00","56015","57982"
"10.12.2016 09:00 - 10.12.2016 09:15","56919","58548"
"10.12.2016 09:15 - 10.12.2016 09:30","57807","59009"
"10.12.2016 09:30 - 10.12.2016 09:45","58091","59686"
"10.12.2016 09:45 - 10.12.2016 10:00","58516","60069"
"10.12.2016 10:00 - 10.12.2016 10:15","58840","60570"
"10.12.2016 10:15 - 10.12.2016 10:30","59150","60869"
"10.12.2016 10:30 - 10.12.2016 10:45","59213","60693"
"10.12.2016 10:45 - 10.12.2016 11:00","59654","60986"
"10.12.2016 11:00 - 10.12.2016 11:15","59839","61062"
"10.12.2016 11:15 - 10.12.2016 11:30","60046","61211"
"10.12.2016 11:30 - 10.12.2016 11:45","60448","61617"
"10.12.2016 11:45 - 10.12.2016 12:00","60323","61187"
"10.12.2016 12:00 - 10.12.2016 12:15","59656","60666"
"10.12.2016 12:15 - 10.12.2016 12:30","59778","60365"
"10.12.2016 12:30 - 10.12.2016 12:45","59082","59960"
"10.12.2016 12:45 - 10.12.2016 13:00","58614","59766"
"10.12.2016 13:00 - 10.12.2016 13:15","58161","59113"
"10.12.2016 13:15 - 10.12.2016 13:30","57568","58418"
"10.12.2016 13:30 - 10.12.2016 13:45","57453","58298"
"10.12.2016 13:45 - 10.12.2016 14:00","56525","58071"
"10.12.2016 14:00 - 10.12.2016 14:15","56095","57747"
"10.12.2016 14:15 - 10.12.2016 14:30","55643","57474"
"10.12.2016 14:30 - 10.12.2016 14:45","55659","57134"
"10.12.2016 14:45 - 10.12.2016 15:00","55934","56938"
"10.12.2016 15:00 - 10.12.2016 15:15","56251","57336"
"10.12.2016 15:15 - 10.12.2016 15:30","55484","57487"
"10.12.2016 15:30 - 10.12.2016 15:45","55651","57608"
"10.12.2016 15:45 - 10.12.2016 16:00","56138","57703"
"10.12.2016 16:00 - 10.12.2016 16:15","56755","58308"
"10.12.2016 16:15 - 10.12.2016 16:30","57710","59130"
"10.12.2016 16:30 - 10.12.2016 16:45","58722","59951"
"10.12.2016 16:45 - 10.12.2016 17:00","59340","60960"
"10.12.2016 17:00 - 10.12.2016 17:15","60589","62057"
"10.12.2016 17:15 - 10.12.2016 17:30","61063","62302"
"10.12.2016 17:30 - 10.12.2016 17:45","61629","62677"
"10.12.2016 17:45 - 10.12.2016 18:00","61458","62885"
"10.12.2016 18:00 - 10.12.2016 18:15","61610","62707"
"10.12.2016 18:15 - 10.12.2016 18:30","61588","62426"
"10.12.2016 18:30 - 10.12.2016 18:45","61076","62249"
"10.12.2016 18:45 - 10.12.2016 19:00","60648","61869"
"10.12.2016 19:00 - 10.12.2016 19:15","60226","61490"
"10.12.2016 19:15 - 10.12.2016 19:30","59879","60843"
"10.12.2016 19:30 - 10.12.2016 19:45","59163","60568"
"10.12.2016 19:45 - 10.12.2016 20:00","58309","59823"
"10.12.2016 20:00 - 10.12.2016 20:15","57596","58689"
"10.12.2016 20:15 - 10.12.2016 20:30","56351","57279"
"10.12.2016 20:30 - 10.12.2016 20:45","55359","56292"
"10.12.2016 20:45 - 10.12.2016 21:00","54926","55468"
"10.12.2016 21:00 - 10.12.2016 21:15","53938","54875"
"10.12.2016 21:15 - 10.12.2016 21:30","53639","54384"
"10.12.2016 21:30 - 10.12.2016 21:45","54078","53484"
"10.12.2016 21:45 - 10.12.2016 22:00","53557","53297"
"10.12.2016 22:00 - 10.12.2016 22:15","54036","53978"
"10.12.2016 22:15 - 10.12.2016 22:30","53645","53643"
"10.12.2016 22:30 - 10.12.2016 22:45","52891","52715"
"10.12.2016 22:45 - 10.12.2016 23:00","51806","51643"
"10.12.2016 23:00 - 10.12.2016 23:15","50598","51175"
"10.12.2016 23:15 - 10.12.2016 23:30","49875","50198"
"10.12.2016 23:30 - 10.12.2016 23:45","49068","49188"
"10.12.2016 23:45 - 11.12.2016 00:00","48234","47844"
"11.12.2016 00:00 - 11.12.2016 00:15","46304","47267"
"11.12.2016 00:15 - 11.12.2016 00:30","45696","46457"
"11.12.2016 00:30 - 11.12.2016 00:45","45093","45993"
"11.12.2016 00:45 - 11.12.2016 01:00","44420","45308"
"11.12.2016 01:00 - 11.12.2016 01:15","43918","45220"
"11.12.2016 01:15 - 11.12.2016 01:30","43441","44492"
"11.12.2016 01:30 - 11.12.2016 01:45","43084","44004"
"11.12.2016 01:45 - 11.12.2016 02:00","42759","43280"
"11.12.2016 02:00 - 11.12.2016 02:15","42573","43288"
"11.12.2016 02:15 - 11.12.2016 02:30","42326","43199"
"11.12.2016 02:30 - 11.12.2016 02:45","42224","43069"
"11.12.2016 02:45 - 11.12.2016 03:00","42203","42460"
"11.12.2016 03:00 - 11.12.2016 03:15","42151","42929"
"11.12.2016 03:15 - 11.12.2016 03:30","42044","42783"
"11.12.2016 03:30 - 11.12.2016 03:45","42197","42432"
"11.12.2016 03:45 - 11.12.2016 04:00","42088","42600"
"11.12.2016 04:00 - 11.12.2016 04:15","42218","42901"
"11.12.2016 04:15 - 11.12.2016 04:30","42056","42930"
"11.12.2016 04:30 - 11.12.2016 04:45","42264","42787"
"11.12.2016 04:45 - 11.12.2016 05:00","42177","43005"
"11.12.2016 05:00 - 11.12.2016 05:15","42171","43514"
"11.12.2016 05:15 - 11.12.2016 05:30","41925","43272"
"11.12.2016 05:30 - 11.12.2016 05:45","41799","43350"
"11.12.2016 05:45 - 11.12.2016 06:00","41560","42748"
"11.12.2016 06:00 - 11.12.2016 06:15","40924","42725"
"11.12.2016 06:15 - 11.12.2016 06:30","41183","42942"
"11.12.2016 06:30 - 11.12.2016 06:45","41517","43884"
"11.12.2016 06:45 - 11.12.2016 07:00","41947","44300"
"11.12.2016 07:00 - 11.12.2016 07:15","42621","44586"
"11.12.2016 07:15 - 11.12.2016 07:30","43290","45242"
"11.12.2016 07:30 - 11.12.2016 07:45","44589","46181"
"11.12.2016 07:45 - 11.12.2016 08:00","45235","47486"
"11.12.2016 08:00 - 11.12.2016 08:15","46208","48072"
"11.12.2016 08:15 - 11.12.2016 08:30","47064","49176"
"11.12.2016 08:30 - 11.12.2016 08:45","47963","50005"
"11.12.2016 08:45 - 11.12.2016 09:00","48694","50849"
"11.12.2016 09:00 - 11.12.2016 09:15","49928","52120"
"11.12.2016 09:15 - 11.12.2016 09:30","50848","53041"
"11.12.2016 09:30 - 11.12.2016 09:45","51227","53400"
"11.12.2016 09:45 - 11.12.2016 10:00","51771","54209"
"11.12.2016 10:00 - 11.12.2016 10:15","52250","54781"
"11.12.2016 10:15 - 11.12.2016 10:30","52822","55496"
"11.12.2016 10:30 - 11.12.2016 10:45","53338","56326"
"11.12.2016 10:45 - 11.12.2016 11:00","53763","57226"
"11.12.2016 11:00 - 11.12.2016 11:15","54458","58215"
"11.12.2016 11:15 - 11.12.2016 11:30","55103","59321"
"11.12.2016 11:30 - 11.12.2016 11:45","55650","59860"
"11.12.2016 11:45 - 11.12.2016 12:00","55684","59704"
"11.12.2016 12:00 - 11.12.2016 12:15","55186","59734"
"11.12.2016 12:15 - 11.12.2016 12:30","55213","58923"
"11.12.2016 12:30 - 11.12.2016 12:45","54349","58792"
"11.12.2016 12:45 - 11.12.2016 13:00","53879","58158"
"11.12.2016 13:00 - 11.12.2016 13:15","53670","57723"
"11.12.2016 13:15 - 11.12.2016 13:30","53049","57179"
"11.12.2016 13:30 - 11.12.2016 13:45","52753","56691"
"11.12.2016 13:45 - 11.12.2016 14:00","51817","56289"
"11.12.2016 14:00 - 11.12.2016 14:15","51546","55950"
"11.12.2016 14:15 - 11.12.2016 14:30","50923","55707"
"11.12.2016 14:30 - 11.12.2016 14:45","51060","55718"
"11.12.2016 14:45 - 11.12.2016 15:00","51274","54962"
"11.12.2016 15:00 - 11.12.2016 15:15","51531","55120"
"11.12.2016 15:15 - 11.12.2016 15:30","50893","55171"
"11.12.2016 15:30 - 11.12.2016 15:45","51102","55156"
"11.12.2016 15:45 - 11.12.2016 16:00","51394","55451"
"11.12.2016 16:00 - 11.12.2016 16:15","52411","55641"
"11.12.2016 16:15 - 11.12.2016 16:30","53280","56986"
"11.12.2016 16:30 - 11.12.2016 16:45","54285","58567"
"11.12.2016 16:45 - 11.12.2016 17:00","55106","59333"
"11.12.2016 17:00 - 11.12.2016 17:15","56565","59937"
"11.12.2016 17:15 - 11.12.2016 17:30","56987","60804"
"11.12.2016 17:30 - 11.12.2016 17:45","57949","61054"
"11.12.2016 17:45 - 11.12.2016 18:00","57826","60806"
"11.12.2016 18:00 - 11.12.2016 18:15","58507","61313"
"11.12.2016 18:15 - 11.12.2016 18:30","58704","61452"
"11.12.2016 18:30 - 11.12.2016 18:45","58306","60773"
"11.12.2016 18:45 - 11.12.2016 19:00","57994","60625"
"11.12.2016 19:00 - 11.12.2016 19:15","57648","60183"
"11.12.2016 19:15 - 11.12.2016 19:30","57420","59800"
"11.12.2016 19:30 - 11.12.2016 19:45","56935","59093"
"11.12.2016 19:45 - 11.12.2016 20:00","56061","58494"
"11.12.2016 20:00 - 11.12.2016 20:15","55714","58192"
"11.12.2016 20:15 - 11.12.2016 20:30","54939","57238"
"11.12.2016 20:30 - 11.12.2016 20:45","53919","56671"
"11.12.2016 20:45 - 11.12.2016 21:00","53703","56122"
"11.12.2016 21:00 - 11.12.2016 21:15","52969","56130"
"11.12.2016 21:15 - 11.12.2016 21:30","52751","55851"
"11.12.2016 21:30 - 11.12.2016 21:45","53447","55332"
"11.12.2016 21:45 - 11.12.2016 22:00","53118","55245"
"11.12.2016 22:00 - 11.12.2016 22:15","53752","56195"
"11.12.2016 22:15 - 11.12.2016 22:30","53368","55605"
"11.12.2016 22:30 - 11.12.2016 22:45","52574","54688"
"11.12.2016 22:45 - 11.12.2016 23:00","51466","53893"
"11.12.2016 23:00 - 11.12.2016 23:15","50327","53132"
"11.12.2016 23:15 - 11.12.2016 23:30","49304","52213"
"11.12.2016 23:30 - 11.12.2016 23:45","48527","51101"
"11.12.2016 23:45 - 12.12.2016 00:00","47934","50040"
"12.12.2016 00:00 - 12.12.2016 00:15","47658","50074"
"12.12.2016 00:15 - 12.12.2016 00:30","47297","49284"
"12.12.2016 00:30 - 12.12.2016 00:45","46727","48596"
"12.12.2016 00:45 - 12.12.2016 01:00","46200","48315"
"12.12.2016 01:00 - 12.12.2016 01:15","45752","47576"
"12.12.2016 01:15 - 12.12.2016 01:30","45313","47270"
"12.12.2016 01:30 - 12.12.2016 01:45","45067","47093"
"12.12.2016 01:45 - 12.12.2016 02:00","44912","46825"
"12.12.2016 02:00 - 12.12.2016 02:15","44736","46344"
"12.12.2016 02:15 - 12.12.2016 02:30","44609","46145"
"12.12.2016 02:30 - 12.12.2016 02:45","44651","46018"
"12.12.2016 02:45 - 12.12.2016 03:00","44723","46242"
"12.12.2016 03:00 - 12.12.2016 03:15","44833","46461"
"12.12.2016 03:15 - 12.12.2016 03:30","44850","46228"
"12.12.2016 03:30 - 12.12.2016 03:45","45120","46860"
"12.12.2016 03:45 - 12.12.2016 04:00","45252","47174"
"12.12.2016 04:00 - 12.12.2016 04:15","45978","47386"
"12.12.2016 04:15 - 12.12.2016 04:30","46321","47721"
"12.12.2016 04:30 - 12.12.2016 04:45","46834","48531"
"12.12.2016 04:45 - 12.12.2016 05:00","47501","49504"
"12.12.2016 05:00 - 12.12.2016 05:15","48828","50992"
"12.12.2016 05:15 - 12.12.2016 05:30","49489","51469"
"12.12.2016 05:30 - 12.12.2016 05:45","50918","53325"
"12.12.2016 05:45 - 12.12.2016 06:00","52513","55453"
"12.12.2016 06:00 - 12.12.2016 06:15","55439","58751"
"12.12.2016 06:15 - 12.12.2016 06:30","57915","61630"
"12.12.2016 06:30 - 12.12.2016 06:45","60111","63826"
"12.12.2016 06:45 - 12.12.2016 07:00","61928","66042"
"12.12.2016 07:00 - 12.12.2016 07:15","64076","68589"
