"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"11.07.2018 06:15 - 11.07.2018 06:30","55862","54494"
"11.07.2018 06:30 - 11.07.2018 06:45","57388","55874"
"11.07.2018 06:45 - 11.07.2018 07:00","58752","57194"
"11.07.2018 07:00 - 11.07.2018 07:15","60187","58965"
"11.07.2018 07:15 - 11.07.2018 07:30","61333","60215"
"11.07.2018 07:30 - 11.07.2018 07:45","61830","61153"
"11.07.2018 07:45 - 11.07.2018 08:00","62632","62296"
"11.07.2018 08:00 - 11.07.2018 08:15","63985","63294"
"11.07.2018 08:15 - 11.07.2018 08:30","64150","63964"
"11.07.2018 08:30 - 11.07.2018 08:45","64694","64227"
"11.07.2018 08:45 - 11.07.2018 09:00","65007","64609"
"11.07.2018 09:00 - 11.07.2018 09:15","64464","64046"
"11.07.2018 09:15 - 11.07.2018 09:30","65741","64863"
"11.07.2018 09:30 - 11.07.2018 09:45","65797","65593"
"11.07.2018 09:45 - 11.07.2018 10:00","66422","66141"
"11.07.2018 10:00 - 11.07.2018 10:15","67068","66305"
"11.07.2018 10:15 - 11.07.2018 10:30","67122","66573"
"11.07.2018 10:30 - 11.07.2018 10:45","67567","67117"
"11.07.2018 10:45 - 11.07.2018 11:00","67703","67487"
"11.07.2018 11:00 - 11.07.2018 11:15","68827","67482"
"11.07.2018 11:15 - 11.07.2018 11:30","69094","67914"
"11.07.2018 11:30 - 11.07.2018 11:45","69492","68159"
"11.07.2018 11:45 - 11.07.2018 12:00","68889","68061"
"11.07.2018 12:00 - 11.07.2018 12:15","68116","67467"
"11.07.2018 12:15 - 11.07.2018 12:30","68118","67037"
"11.07.2018 12:30 - 11.07.2018 12:45","68225","66923"
"11.07.2018 12:45 - 11.07.2018 13:00","68402","67168"
"11.07.2018 13:00 - 11.07.2018 13:15","68082","67127"
"11.07.2018 13:15 - 11.07.2018 13:30","67914","66628"
"11.07.2018 13:30 - 11.07.2018 13:45","67232","66296"
"11.07.2018 13:45 - 11.07.2018 14:00","67235","65733"
"11.07.2018 14:00 - 11.07.2018 14:15","67119","65254"
"11.07.2018 14:15 - 11.07.2018 14:30","66413","65242"
"11.07.2018 14:30 - 11.07.2018 14:45","66100","65145"
"11.07.2018 14:45 - 11.07.2018 15:00","66491","65223"
"11.07.2018 15:00 - 11.07.2018 15:15","66833","65210"
"11.07.2018 15:15 - 11.07.2018 15:30","65884","65040"
"11.07.2018 15:30 - 11.07.2018 15:45","65530","64612"
"11.07.2018 15:45 - 11.07.2018 16:00","65275","64065"
"11.07.2018 16:00 - 11.07.2018 16:15","64887","63762"
"11.07.2018 16:15 - 11.07.2018 16:30","64958","63479"
"11.07.2018 16:30 - 11.07.2018 16:45","64962","63443"
"11.07.2018 16:45 - 11.07.2018 17:00","64131","63046"
"11.07.2018 17:00 - 11.07.2018 17:15","63934","62756"
"11.07.2018 17:15 - 11.07.2018 17:30","63925","62868"
"11.07.2018 17:30 - 11.07.2018 17:45","63482","63105"
"11.07.2018 17:45 - 11.07.2018 18:00","63917","63087"
"11.07.2018 18:00 - 11.07.2018 18:15","63272","62777"
"11.07.2018 18:15 - 11.07.2018 18:30","63226","62369"
"11.07.2018 18:30 - 11.07.2018 18:45","63378","62442"
"11.07.2018 18:45 - 11.07.2018 19:00","62458","62326"
"11.07.2018 19:00 - 11.07.2018 19:15","62169","61986"
"11.07.2018 19:15 - 11.07.2018 19:30","62063","61354"
"11.07.2018 19:30 - 11.07.2018 19:45","62054","60803"
"11.07.2018 19:45 - 11.07.2018 20:00","60960","60595"
"11.07.2018 20:00 - 11.07.2018 20:15","60509","59686"
"11.07.2018 20:15 - 11.07.2018 20:30","59484","58810"
"11.07.2018 20:30 - 11.07.2018 20:45","59010","57826"
"11.07.2018 20:45 - 11.07.2018 21:00","58449","57500"
"11.07.2018 21:00 - 11.07.2018 21:15","57561","56875"
"11.07.2018 21:15 - 11.07.2018 21:30","57396","56117"
"11.07.2018 21:30 - 11.07.2018 21:45","57293","55373"
"11.07.2018 21:45 - 11.07.2018 22:00","56674","55368"
"11.07.2018 22:00 - 11.07.2018 22:15","56616","54913"
"11.07.2018 22:15 - 11.07.2018 22:30","54440","54229"
"11.07.2018 22:30 - 11.07.2018 22:45","54407","53204"
"11.07.2018 22:45 - 11.07.2018 23:00","52802","52553"
"11.07.2018 23:00 - 11.07.2018 23:15","52442","51315"
"11.07.2018 23:15 - 11.07.2018 23:30","51222","50265"
"11.07.2018 23:30 - 11.07.2018 23:45","49736","49141"
"11.07.2018 23:45 - 12.07.2018 00:00","49212","48306"
"12.07.2018 00:00 - 12.07.2018 00:15","48544","47174"
"12.07.2018 00:15 - 12.07.2018 00:30","47815","46683"
"12.07.2018 00:30 - 12.07.2018 00:45","47276","45950"
"12.07.2018 00:45 - 12.07.2018 01:00","46760","45320"
"12.07.2018 01:00 - 12.07.2018 01:15","46241","44968"
"12.07.2018 01:15 - 12.07.2018 01:30","45847","44555"
"12.07.2018 01:30 - 12.07.2018 01:45","45518","44352"
"12.07.2018 01:45 - 12.07.2018 02:00","45226","44019"
"12.07.2018 02:00 - 12.07.2018 02:15","44853","43548"
"12.07.2018 02:15 - 12.07.2018 02:30","44704","43375"
"12.07.2018 02:30 - 12.07.2018 02:45","44760","43423"
"12.07.2018 02:45 - 12.07.2018 03:00","44753","43336"
"12.07.2018 03:00 - 12.07.2018 03:15","44842","43501"
"12.07.2018 03:15 - 12.07.2018 03:30","44820","43732"
"12.07.2018 03:30 - 12.07.2018 03:45","44921","43864"
"12.07.2018 03:45 - 12.07.2018 04:00","44945","43793"
"12.07.2018 04:00 - 12.07.2018 04:15","45303","44094"
"12.07.2018 04:15 - 12.07.2018 04:30","45538","44507"
"12.07.2018 04:30 - 12.07.2018 04:45","46008","45102"
"12.07.2018 04:45 - 12.07.2018 05:00","46457","45306"
"12.07.2018 05:00 - 12.07.2018 05:15","47617","46474"
"12.07.2018 05:15 - 12.07.2018 05:30","47979","47055"
"12.07.2018 05:30 - 12.07.2018 05:45","48926","47946"
"12.07.2018 05:45 - 12.07.2018 06:00","50197","48959"
"12.07.2018 06:00 - 12.07.2018 06:15","52834","52170"
"12.07.2018 06:15 - 12.07.2018 06:30","55040","53980"
"12.07.2018 06:30 - 12.07.2018 06:45","56641","55925"
"12.07.2018 06:45 - 12.07.2018 07:00","58016","57246"
"12.07.2018 07:00 - 12.07.2018 07:15","59734","59100"
"12.07.2018 07:15 - 12.07.2018 07:30","60751","60307"
"12.07.2018 07:30 - 12.07.2018 07:45","62122","61527"
"12.07.2018 07:45 - 12.07.2018 08:00","62924","62447"
"12.07.2018 08:00 - 12.07.2018 08:15","63897","63682"
"12.07.2018 08:15 - 12.07.2018 08:30","64509","64430"
"12.07.2018 08:30 - 12.07.2018 08:45","64981","65102"
"12.07.2018 08:45 - 12.07.2018 09:00","65251","65257"
"12.07.2018 09:00 - 12.07.2018 09:15","65053","65143"
"12.07.2018 09:15 - 12.07.2018 09:30","65555","65793"
"12.07.2018 09:30 - 12.07.2018 09:45","66061","66309"
"12.07.2018 09:45 - 12.07.2018 10:00","66404","66474"
"12.07.2018 10:00 - 12.07.2018 10:15","66819","67121"
"12.07.2018 10:15 - 12.07.2018 10:30","67077","67279"
"12.07.2018 10:30 - 12.07.2018 10:45","67284","67553"
"12.07.2018 10:45 - 12.07.2018 11:00","67574","67992"
"12.07.2018 11:00 - 12.07.2018 11:15","67928","68284"
"12.07.2018 11:15 - 12.07.2018 11:30","68169","68897"
"12.07.2018 11:30 - 12.07.2018 11:45","68557","69008"
"12.07.2018 11:45 - 12.07.2018 12:00","67553","69098"
"12.07.2018 12:00 - 12.07.2018 12:15","67287","68556"
"12.07.2018 12:15 - 12.07.2018 12:30","67330","68437"
"12.07.2018 12:30 - 12.07.2018 12:45","67163","68190"
"12.07.2018 12:45 - 12.07.2018 13:00","67276","68025"
"12.07.2018 13:00 - 12.07.2018 13:15","66981","67973"
"12.07.2018 13:15 - 12.07.2018 13:30","67080","67772"
"12.07.2018 13:30 - 12.07.2018 13:45","66583","67244"
"12.07.2018 13:45 - 12.07.2018 14:00","65998","66552"
"12.07.2018 14:00 - 12.07.2018 14:15","65769","66458"
"12.07.2018 14:15 - 12.07.2018 14:30","65290","66529"
"12.07.2018 14:30 - 12.07.2018 14:45","65222","66476"
"12.07.2018 14:45 - 12.07.2018 15:00","65533","66346"
"12.07.2018 15:00 - 12.07.2018 15:15","65771","66031"
"12.07.2018 15:15 - 12.07.2018 15:30","65097","65640"
"12.07.2018 15:30 - 12.07.2018 15:45","64579","65301"
"12.07.2018 15:45 - 12.07.2018 16:00","64303","64781"
"12.07.2018 16:00 - 12.07.2018 16:15","64024","64345"
"12.07.2018 16:15 - 12.07.2018 16:30","64031","63915"
"12.07.2018 16:30 - 12.07.2018 16:45","63947","63973"
"12.07.2018 16:45 - 12.07.2018 17:00","63284","63861"
"12.07.2018 17:00 - 12.07.2018 17:15","63130","63637"
"12.07.2018 17:15 - 12.07.2018 17:30","63115","63582"
"12.07.2018 17:30 - 12.07.2018 17:45","63091","63628"
"12.07.2018 17:45 - 12.07.2018 18:00","63089","63666"
"12.07.2018 18:00 - 12.07.2018 18:15","62386","63027"
"12.07.2018 18:15 - 12.07.2018 18:30","62387","62738"
"12.07.2018 18:30 - 12.07.2018 18:45","62510","62667"
"12.07.2018 18:45 - 12.07.2018 19:00","62380","62947"
"12.07.2018 19:00 - 12.07.2018 19:15","62198","62473"
"12.07.2018 19:15 - 12.07.2018 19:30","61733","61760"
"12.07.2018 19:30 - 12.07.2018 19:45","61442","61238"
"12.07.2018 19:45 - 12.07.2018 20:00","60782","60885"
"12.07.2018 20:00 - 12.07.2018 20:15","59935","60390"
"12.07.2018 20:15 - 12.07.2018 20:30","59173","59522"
"12.07.2018 20:30 - 12.07.2018 20:45","58362","58729"
"12.07.2018 20:45 - 12.07.2018 21:00","57852","57982"
"12.07.2018 21:00 - 12.07.2018 21:15","56908","57512"
"12.07.2018 21:15 - 12.07.2018 21:30","56574","56751"
"12.07.2018 21:30 - 12.07.2018 21:45","56151","56214"
"12.07.2018 21:45 - 12.07.2018 22:00","55702","56069"
"12.07.2018 22:00 - 12.07.2018 22:15","55697","55926"
"12.07.2018 22:15 - 12.07.2018 22:30","54518","55323"
"12.07.2018 22:30 - 12.07.2018 22:45","53573","54207"
"12.07.2018 22:45 - 12.07.2018 23:00","52355","52963"
"12.07.2018 23:00 - 12.07.2018 23:15","51261","51651"
"12.07.2018 23:15 - 12.07.2018 23:30","50348","50553"
"12.07.2018 23:30 - 12.07.2018 23:45","49433","49589"
"12.07.2018 23:45 - 13.07.2018 00:00","48627","48706"
"13.07.2018 00:00 - 13.07.2018 00:15","48106","47714"
"13.07.2018 00:15 - 13.07.2018 00:30","47315","47149"
"13.07.2018 00:30 - 13.07.2018 00:45","46814","46607"
"13.07.2018 00:45 - 13.07.2018 01:00","46316","46039"
"13.07.2018 01:00 - 13.07.2018 01:15","45750","45325"
"13.07.2018 01:15 - 13.07.2018 01:30","45266","44979"
"13.07.2018 01:30 - 13.07.2018 01:45","45063","44891"
"13.07.2018 01:45 - 13.07.2018 02:00","44642","44503"
"13.07.2018 02:00 - 13.07.2018 02:15","44398","44020"
"13.07.2018 02:15 - 13.07.2018 02:30","44234","43752"
"13.07.2018 02:30 - 13.07.2018 02:45","44238","43921"
"13.07.2018 02:45 - 13.07.2018 03:00","44282","44013"
"13.07.2018 03:00 - 13.07.2018 03:15","44342","44043"
"13.07.2018 03:15 - 13.07.2018 03:30","44316","44002"
"13.07.2018 03:30 - 13.07.2018 03:45","44340","44040"
"13.07.2018 03:45 - 13.07.2018 04:00","44430","44058"
"13.07.2018 04:00 - 13.07.2018 04:15","44703","44539"
"13.07.2018 04:15 - 13.07.2018 04:30","44996","44863"
"13.07.2018 04:30 - 13.07.2018 04:45","45431","45113"
"13.07.2018 04:45 - 13.07.2018 05:00","45894","45585"
"13.07.2018 05:00 - 13.07.2018 05:15","46826","46550"
"13.07.2018 05:15 - 13.07.2018 05:30","47226","46972"
"13.07.2018 05:30 - 13.07.2018 05:45","48124","47836"
"13.07.2018 05:45 - 13.07.2018 06:00","49461","49178"
"13.07.2018 06:00 - 13.07.2018 06:15","52006","52172"
"13.07.2018 06:15 - 13.07.2018 06:30","54068","54147"
"13.07.2018 06:30 - 13.07.2018 06:45","55714","55693"
"13.07.2018 06:45 - 13.07.2018 07:00","57161","57100"
"13.07.2018 07:00 - 13.07.2018 07:15","58726","58929"
"13.07.2018 07:15 - 13.07.2018 07:30","59898","60193"
"13.07.2018 07:30 - 13.07.2018 07:45","61241","61171"
"13.07.2018 07:45 - 13.07.2018 08:00","61916","62335"
"13.07.2018 08:00 - 13.07.2018 08:15","63027","63487"
"13.07.2018 08:15 - 13.07.2018 08:30","63739","64062"
"13.07.2018 08:30 - 13.07.2018 08:45","64051","64671"
"13.07.2018 08:45 - 13.07.2018 09:00","64266","64984"
"13.07.2018 09:00 - 13.07.2018 09:15","64115","64835"
"13.07.2018 09:15 - 13.07.2018 09:30","64705","65303"
"13.07.2018 09:30 - 13.07.2018 09:45","65014","65607"
"13.07.2018 09:45 - 13.07.2018 10:00","65328","66164"
"13.07.2018 10:00 - 13.07.2018 10:15","65709","66494"
"13.07.2018 10:15 - 13.07.2018 10:30","65873","66569"
"13.07.2018 10:30 - 13.07.2018 10:45","66269","67179"
"13.07.2018 10:45 - 13.07.2018 11:00","66473","67544"
"13.07.2018 11:00 - 13.07.2018 11:15","67098","67770"
"13.07.2018 11:15 - 13.07.2018 11:30","67374","67956"
"13.07.2018 11:30 - 13.07.2018 11:45","67672","68443"
"13.07.2018 11:45 - 13.07.2018 12:00","67267","68461"
"13.07.2018 12:00 - 13.07.2018 12:15","66872","68008"
"13.07.2018 12:15 - 13.07.2018 12:30","66586","67567"
"13.07.2018 12:30 - 13.07.2018 12:45","66142","67484"
"13.07.2018 12:45 - 13.07.2018 13:00","66128","67497"
"13.07.2018 13:00 - 13.07.2018 13:15","65559","66992"
"13.07.2018 13:15 - 13.07.2018 13:30","65312","66594"
"13.07.2018 13:30 - 13.07.2018 13:45","64749","66034"
"13.07.2018 13:45 - 13.07.2018 14:00","64158","65623"
"13.07.2018 14:00 - 13.07.2018 14:15","63949","65171"
"13.07.2018 14:15 - 13.07.2018 14:30","63433","64641"
"13.07.2018 14:30 - 13.07.2018 14:45","63243","64666"
"13.07.2018 14:45 - 13.07.2018 15:00","63255","64252"
"13.07.2018 15:00 - 13.07.2018 15:15","63401","64303"
"13.07.2018 15:15 - 13.07.2018 15:30","62708","63676"
"13.07.2018 15:30 - 13.07.2018 15:45","62519","63362"
"13.07.2018 15:45 - 13.07.2018 16:00","62205","63257"
"13.07.2018 16:00 - 13.07.2018 16:15","61947","62910"
"13.07.2018 16:15 - 13.07.2018 16:30","62178","62472"
"13.07.2018 16:30 - 13.07.2018 16:45","62082","62289"
"13.07.2018 16:45 - 13.07.2018 17:00","61470","62032"
"13.07.2018 17:00 - 13.07.2018 17:15","61355","62177"
"13.07.2018 17:15 - 13.07.2018 17:30","61309","62099"
"13.07.2018 17:30 - 13.07.2018 17:45","61159","61879"
"13.07.2018 17:45 - 13.07.2018 18:00","61351","61517"
"13.07.2018 18:00 - 13.07.2018 18:15","60767","61400"
"13.07.2018 18:15 - 13.07.2018 18:30","60763","60753"
"13.07.2018 18:30 - 13.07.2018 18:45","60668","60511"
"13.07.2018 18:45 - 13.07.2018 19:00","60332","60185"
"13.07.2018 19:00 - 13.07.2018 19:15","59972","60216"
"13.07.2018 19:15 - 13.07.2018 19:30","59482","59494"
"13.07.2018 19:30 - 13.07.2018 19:45","59215","59196"
"13.07.2018 19:45 - 13.07.2018 20:00","58605","58505"
"13.07.2018 20:00 - 13.07.2018 20:15","57895","57750"
"13.07.2018 20:15 - 13.07.2018 20:30","57028","56925"
"13.07.2018 20:30 - 13.07.2018 20:45","56384","56273"
"13.07.2018 20:45 - 13.07.2018 21:00","55854","55383"
"13.07.2018 21:00 - 13.07.2018 21:15","54845","54735"
"13.07.2018 21:15 - 13.07.2018 21:30","54492","54063"
"13.07.2018 21:30 - 13.07.2018 21:45","54158","53984"
"13.07.2018 21:45 - 13.07.2018 22:00","53539","53733"
"13.07.2018 22:00 - 13.07.2018 22:15","53639","53539"
"13.07.2018 22:15 - 13.07.2018 22:30","52539","52923"
"13.07.2018 22:30 - 13.07.2018 22:45","51960","52134"
"13.07.2018 22:45 - 13.07.2018 23:00","50850","51047"
"13.07.2018 23:00 - 13.07.2018 23:15","49947","49929"
"13.07.2018 23:15 - 13.07.2018 23:30","48915","49100"
"13.07.2018 23:30 - 13.07.2018 23:45","47877","48242"
"13.07.2018 23:45 - 14.07.2018 00:00","47035","47647"
"14.07.2018 00:00 - 14.07.2018 00:15","46145","46720"
"14.07.2018 00:15 - 14.07.2018 00:30","45454","46200"
"14.07.2018 00:30 - 14.07.2018 00:45","44837","45620"
"14.07.2018 00:45 - 14.07.2018 01:00","44298","44984"
"14.07.2018 01:00 - 14.07.2018 01:15","43792","44357"
"14.07.2018 01:15 - 14.07.2018 01:30","43300","43779"
"14.07.2018 01:30 - 14.07.2018 01:45","42821","43591"
"14.07.2018 01:45 - 14.07.2018 02:00","42608","43156"
"14.07.2018 02:00 - 14.07.2018 02:15","42156","42474"
"14.07.2018 02:15 - 14.07.2018 02:30","41851","42085"
"14.07.2018 02:30 - 14.07.2018 02:45","41816","42011"
"14.07.2018 02:45 - 14.07.2018 03:00","41814","41961"
"14.07.2018 03:00 - 14.07.2018 03:15","41651","41789"
"14.07.2018 03:15 - 14.07.2018 03:30","41561","41703"
"14.07.2018 03:30 - 14.07.2018 03:45","41468","41691"
"14.07.2018 03:45 - 14.07.2018 04:00","41369","41632"
"14.07.2018 04:00 - 14.07.2018 04:15","41405","41721"
"14.07.2018 04:15 - 14.07.2018 04:30","41511","41642"
"14.07.2018 04:30 - 14.07.2018 04:45","41540","41669"
"14.07.2018 04:45 - 14.07.2018 05:00","41660","41773"
"14.07.2018 05:00 - 14.07.2018 05:15","41710","41674"
"14.07.2018 05:15 - 14.07.2018 05:30","41472","41578"
"14.07.2018 05:30 - 14.07.2018 05:45","41672","41483"
"14.07.2018 05:45 - 14.07.2018 06:00","41902","41687"
"14.07.2018 06:00 - 14.07.2018 06:15","42330","42735"
"14.07.2018 06:15 - 14.07.2018 06:30","43039","43387"
"14.07.2018 06:30 - 14.07.2018 06:45","43647","44043"
"14.07.2018 06:45 - 14.07.2018 07:00","44213","44605"
"14.07.2018 07:00 - 14.07.2018 07:15","45119","45689"
"14.07.2018 07:15 - 14.07.2018 07:30","45595","46275"
"14.07.2018 07:30 - 14.07.2018 07:45","46954","47326"
"14.07.2018 07:45 - 14.07.2018 08:00","48009","48635"
"14.07.2018 08:00 - 14.07.2018 08:15","49208","49621"
"14.07.2018 08:15 - 14.07.2018 08:30","50143","50437"
"14.07.2018 08:30 - 14.07.2018 08:45","51087","51203"
"14.07.2018 08:45 - 14.07.2018 09:00","51939","52162"
"14.07.2018 09:00 - 14.07.2018 09:15","52289","52934"
"14.07.2018 09:15 - 14.07.2018 09:30","53304","53569"
"14.07.2018 09:30 - 14.07.2018 09:45","53868","54493"
"14.07.2018 09:45 - 14.07.2018 10:00","54371","55142"
"14.07.2018 10:00 - 14.07.2018 10:15","55093","55549"
"14.07.2018 10:15 - 14.07.2018 10:30","55255","55724"
"14.07.2018 10:30 - 14.07.2018 10:45","55483","56052"
"14.07.2018 10:45 - 14.07.2018 11:00","55783","56445"
"14.07.2018 11:00 - 14.07.2018 11:15","56595","56428"
"14.07.2018 11:15 - 14.07.2018 11:30","56888","56781"
"14.07.2018 11:30 - 14.07.2018 11:45","57307","57072"
"14.07.2018 11:45 - 14.07.2018 12:00","56689","56843"
"14.07.2018 12:00 - 14.07.2018 12:15","56296","56282"
"14.07.2018 12:15 - 14.07.2018 12:30","56223","56115"
"14.07.2018 12:30 - 14.07.2018 12:45","55370","55814"
"14.07.2018 12:45 - 14.07.2018 13:00","55167","55460"
"14.07.2018 13:00 - 14.07.2018 13:15","54150","54745"
"14.07.2018 13:15 - 14.07.2018 13:30","53957","54219"
"14.07.2018 13:30 - 14.07.2018 13:45","53491","53820"
"14.07.2018 13:45 - 14.07.2018 14:00","52709","53375"
"14.07.2018 14:00 - 14.07.2018 14:15","52612","53344"
"14.07.2018 14:15 - 14.07.2018 14:30","51959","53059"
"14.07.2018 14:30 - 14.07.2018 14:45","51857","52946"
"14.07.2018 14:45 - 14.07.2018 15:00","52335","52567"
"14.07.2018 15:00 - 14.07.2018 15:15","52401","52271"
"14.07.2018 15:15 - 14.07.2018 15:30","51678","51998"
"14.07.2018 15:30 - 14.07.2018 15:45","51634","51848"
"14.07.2018 15:45 - 14.07.2018 16:00","51558","51782"
"14.07.2018 16:00 - 14.07.2018 16:15","51451","51704"
"14.07.2018 16:15 - 14.07.2018 16:30","52075","51687"
"14.07.2018 16:30 - 14.07.2018 16:45","52243","51655"
"14.07.2018 16:45 - 14.07.2018 17:00","51613","51404"
"14.07.2018 17:00 - 14.07.2018 17:15","51968","51629"
"14.07.2018 17:15 - 14.07.2018 17:30","52051","51526"
"14.07.2018 17:30 - 14.07.2018 17:45","52276","51560"
"14.07.2018 17:45 - 14.07.2018 18:00","52344","51510"
"14.07.2018 18:00 - 14.07.2018 18:15","52278","51324"
"14.07.2018 18:15 - 14.07.2018 18:30","52364","50984"
"14.07.2018 18:30 - 14.07.2018 18:45","52476","50820"
"14.07.2018 18:45 - 14.07.2018 19:00","52084","50563"
"14.07.2018 19:00 - 14.07.2018 19:15","52031","50287"
"14.07.2018 19:15 - 14.07.2018 19:30","51849","50042"
"14.07.2018 19:30 - 14.07.2018 19:45","51613","49582"
"14.07.2018 19:45 - 14.07.2018 20:00","50595","49518"
"14.07.2018 20:00 - 14.07.2018 20:15","50469","48805"
"14.07.2018 20:15 - 14.07.2018 20:30","49841","48212"
"14.07.2018 20:30 - 14.07.2018 20:45","48932","47445"
"14.07.2018 20:45 - 14.07.2018 21:00","48678","46797"
"14.07.2018 21:00 - 14.07.2018 21:15","47773","46426"
"14.07.2018 21:15 - 14.07.2018 21:30","47624","46027"
"14.07.2018 21:30 - 14.07.2018 21:45","47870","46016"
"14.07.2018 21:45 - 14.07.2018 22:00","47722","46113"
"14.07.2018 22:00 - 14.07.2018 22:15","48219","46004"
"14.07.2018 22:15 - 14.07.2018 22:30","47307","45802"
"14.07.2018 22:30 - 14.07.2018 22:45","47040","45241"
"14.07.2018 22:45 - 14.07.2018 23:00","45971","44488"
"14.07.2018 23:00 - 14.07.2018 23:15","45278","43315"
"14.07.2018 23:15 - 14.07.2018 23:30","44500","42713"
"14.07.2018 23:30 - 14.07.2018 23:45","43546","42007"
"14.07.2018 23:45 - 15.07.2018 00:00","42903","41445"
"15.07.2018 00:00 - 15.07.2018 00:15","42278","41115"
"15.07.2018 00:15 - 15.07.2018 00:30","41601","40862"
"15.07.2018 00:30 - 15.07.2018 00:45","41091","40192"
"15.07.2018 00:45 - 15.07.2018 01:00","40596","39871"
"15.07.2018 01:00 - 15.07.2018 01:15","40147","38823"
"15.07.2018 01:15 - 15.07.2018 01:30","39500","38708"
"15.07.2018 01:30 - 15.07.2018 01:45","39320","38432"
"15.07.2018 01:45 - 15.07.2018 02:00","38920","37923"
"15.07.2018 02:00 - 15.07.2018 02:15","38680","37393"
"15.07.2018 02:15 - 15.07.2018 02:30","38385","37002"
"15.07.2018 02:30 - 15.07.2018 02:45","38322","36914"
"15.07.2018 02:45 - 15.07.2018 03:00","38126","36706"
"15.07.2018 03:00 - 15.07.2018 03:15","38057","36602"
"15.07.2018 03:15 - 15.07.2018 03:30","37927","36817"
"15.07.2018 03:30 - 15.07.2018 03:45","37904","36617"
"15.07.2018 03:45 - 15.07.2018 04:00","37817","36660"
"15.07.2018 04:00 - 15.07.2018 04:15","37982","36686"
"15.07.2018 04:15 - 15.07.2018 04:30","37912","36572"
"15.07.2018 04:30 - 15.07.2018 04:45","37966","36581"
"15.07.2018 04:45 - 15.07.2018 05:00","37949","36509"
"15.07.2018 05:00 - 15.07.2018 05:15","37888","36381"
"15.07.2018 05:15 - 15.07.2018 05:30","37606","36202"
"15.07.2018 05:30 - 15.07.2018 05:45","37680","36265"
"15.07.2018 05:45 - 15.07.2018 06:00","37739","36178"
"15.07.2018 06:00 - 15.07.2018 06:15","37557","36773"
"15.07.2018 06:15 - 15.07.2018 06:30","38083","37093"
"15.07.2018 06:30 - 15.07.2018 06:45","38413","37479"
"15.07.2018 06:45 - 15.07.2018 07:00","38880","38043"
"15.07.2018 07:00 - 15.07.2018 07:15","39328","38905"
"15.07.2018 07:15 - 15.07.2018 07:30","39978","39534"
"15.07.2018 07:30 - 15.07.2018 07:45","41120","40285"
"15.07.2018 07:45 - 15.07.2018 08:00","42161","41163"
"15.07.2018 08:00 - 15.07.2018 08:15","43386","42344"
"15.07.2018 08:15 - 15.07.2018 08:30","44128","42990"
"15.07.2018 08:30 - 15.07.2018 08:45","45142","43813"
"15.07.2018 08:45 - 15.07.2018 09:00","45944","44960"
"15.07.2018 09:00 - 15.07.2018 09:15","46773","45616"
"15.07.2018 09:15 - 15.07.2018 09:30","47942","46260"
"15.07.2018 09:30 - 15.07.2018 09:45","48376","46809"
"15.07.2018 09:45 - 15.07.2018 10:00","49159","47556"
"15.07.2018 10:00 - 15.07.2018 10:15","49526","47804"
"15.07.2018 10:15 - 15.07.2018 10:30","49924","48334"
"15.07.2018 10:30 - 15.07.2018 10:45","50389","48703"
"15.07.2018 10:45 - 15.07.2018 11:00","50966","49302"
"15.07.2018 11:00 - 15.07.2018 11:15","51651","49612"
"15.07.2018 11:15 - 15.07.2018 11:30","52318","50073"
"15.07.2018 11:30 - 15.07.2018 11:45","52815","50203"
"15.07.2018 11:45 - 15.07.2018 12:00","52449","50697"
"15.07.2018 12:00 - 15.07.2018 12:15","52378","50251"
"15.07.2018 12:15 - 15.07.2018 12:30","52237","49970"
"15.07.2018 12:30 - 15.07.2018 12:45","51726","49618"
"15.07.2018 12:45 - 15.07.2018 13:00","51548","49152"
"15.07.2018 13:00 - 15.07.2018 13:15","50464","48581"
"15.07.2018 13:15 - 15.07.2018 13:30","50327","48288"
"15.07.2018 13:30 - 15.07.2018 13:45","49830","47941"
"15.07.2018 13:45 - 15.07.2018 14:00","49532","47604"
"15.07.2018 14:00 - 15.07.2018 14:15","49139","47446"
"15.07.2018 14:15 - 15.07.2018 14:30","48486","47656"
"15.07.2018 14:30 - 15.07.2018 14:45","48358","47430"
"15.07.2018 14:45 - 15.07.2018 15:00","48611","47061"
"15.07.2018 15:00 - 15.07.2018 15:15","48898","46820"
"15.07.2018 15:15 - 15.07.2018 15:30","48181","46777"
"15.07.2018 15:30 - 15.07.2018 15:45","48119","46808"
"15.07.2018 15:45 - 15.07.2018 16:00","48013","46771"
"15.07.2018 16:00 - 15.07.2018 16:15","48249","46632"
"15.07.2018 16:15 - 15.07.2018 16:30","48421","46874"
"15.07.2018 16:30 - 15.07.2018 16:45","48445","46785"
"15.07.2018 16:45 - 15.07.2018 17:00","47997","46984"
"15.07.2018 17:00 - 15.07.2018 17:15","48619","47081"
"15.07.2018 17:15 - 15.07.2018 17:30","48688","46668"
"15.07.2018 17:30 - 15.07.2018 17:45","48985","46852"
"15.07.2018 17:45 - 15.07.2018 18:00","49290","47423"
"15.07.2018 18:00 - 15.07.2018 18:15","49549","47846"
"15.07.2018 18:15 - 15.07.2018 18:30","49915","47405"
"15.07.2018 18:30 - 15.07.2018 18:45","50087","47396"
"15.07.2018 18:45 - 15.07.2018 19:00","49797","47426"
