"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"21.12.2015 12:00 - 21.12.2015 12:15","66886","66803"
"21.12.2015 12:15 - 21.12.2015 12:30","66797","66342"
"21.12.2015 12:30 - 21.12.2015 12:45","66298","66327"
"21.12.2015 12:45 - 21.12.2015 13:00","66526","66016"
"21.12.2015 13:00 - 21.12.2015 13:15","66619","66452"
"21.12.2015 13:15 - 21.12.2015 13:30","66460","65772"
"21.12.2015 13:30 - 21.12.2015 13:45","66192","65260"
"21.12.2015 13:45 - 21.12.2015 14:00","65779","64705"
"21.12.2015 14:00 - 21.12.2015 14:15","65001","64762"
"21.12.2015 14:15 - 21.12.2015 14:30","64861","64338"
"21.12.2015 14:30 - 21.12.2015 14:45","64544","64208"
"21.12.2015 14:45 - 21.12.2015 15:00","64353","63417"
"21.12.2015 15:00 - 21.12.2015 15:15","64071","63988"
"21.12.2015 15:15 - 21.12.2015 15:30","64048","63935"
"21.12.2015 15:30 - 21.12.2015 15:45","64355","63718"
"21.12.2015 15:45 - 21.12.2015 16:00","63814","63743"
"21.12.2015 16:00 - 21.12.2015 16:15","64253","64570"
"21.12.2015 16:15 - 21.12.2015 16:30","64523","65277"
"21.12.2015 16:30 - 21.12.2015 16:45","65649","65889"
"21.12.2015 16:45 - 21.12.2015 17:00","66701","67165"
"21.12.2015 17:00 - 21.12.2015 17:15","66905","68004"
"21.12.2015 17:15 - 21.12.2015 17:30","67654","68463"
"21.12.2015 17:30 - 21.12.2015 17:45","67109","68368"
"21.12.2015 17:45 - 21.12.2015 18:00","67270","68528"
"21.12.2015 18:00 - 21.12.2015 18:15","67083","68336"
"21.12.2015 18:15 - 21.12.2015 18:30","66385","68030"
"21.12.2015 18:30 - 21.12.2015 18:45","66804","67694"
"21.12.2015 18:45 - 21.12.2015 19:00","66403","67373"
"21.12.2015 19:00 - 21.12.2015 19:15","66262","66950"
"21.12.2015 19:15 - 21.12.2015 19:30","65597","66304"
"21.12.2015 19:30 - 21.12.2015 19:45","65609","65809"
"21.12.2015 19:45 - 21.12.2015 20:00","64855","65007"
"21.12.2015 20:00 - 21.12.2015 20:15","63755","63808"
"21.12.2015 20:15 - 21.12.2015 20:30","62008","62671"
"21.12.2015 20:30 - 21.12.2015 20:45","60724","61486"
"21.12.2015 20:45 - 21.12.2015 21:00","60100","60413"
"21.12.2015 21:00 - 21.12.2015 21:15","59251","59473"
"21.12.2015 21:15 - 21.12.2015 21:30","58838","58706"
"21.12.2015 21:30 - 21.12.2015 21:45","58283","58064"
"21.12.2015 21:45 - 21.12.2015 22:00","56833","57145"
"21.12.2015 22:00 - 21.12.2015 22:15","56301","57230"
"21.12.2015 22:15 - 21.12.2015 22:30","55924","56193"
"21.12.2015 22:30 - 21.12.2015 22:45","54662","54924"
"21.12.2015 22:45 - 21.12.2015 23:00","53350","53836"
"21.12.2015 23:00 - 21.12.2015 23:15","51920","52276"
"21.12.2015 23:15 - 21.12.2015 23:30","50843","51058"
"21.12.2015 23:30 - 21.12.2015 23:45","49666","49841"
"21.12.2015 23:45 - 22.12.2015 00:00","48546","48738"
"22.12.2015 00:00 - 22.12.2015 00:15","47259","47546"
"22.12.2015 00:15 - 22.12.2015 00:30","46600","46601"
"22.12.2015 00:30 - 22.12.2015 00:45","46347","45781"
"22.12.2015 00:45 - 22.12.2015 01:00","45970","45158"
"22.12.2015 01:00 - 22.12.2015 01:15","44916","44363"
"22.12.2015 01:15 - 22.12.2015 01:30","44618","43770"
"22.12.2015 01:30 - 22.12.2015 01:45","44260","43384"
"22.12.2015 01:45 - 22.12.2015 02:00","44174","43040"
"22.12.2015 02:00 - 22.12.2015 02:15","44638","42885"
"22.12.2015 02:15 - 22.12.2015 02:30","43726","42718"
"22.12.2015 02:30 - 22.12.2015 02:45","43476","42657"
"22.12.2015 02:45 - 22.12.2015 03:00","43572","42845"
"22.12.2015 03:00 - 22.12.2015 03:15","43781","42727"
"22.12.2015 03:15 - 22.12.2015 03:30","44569","42736"
"22.12.2015 03:30 - 22.12.2015 03:45","44374","42873"
"22.12.2015 03:45 - 22.12.2015 04:00","44665","43129"
"22.12.2015 04:00 - 22.12.2015 04:15","44704","43485"
"22.12.2015 04:15 - 22.12.2015 04:30","45750","43728"
"22.12.2015 04:30 - 22.12.2015 04:45","45328","44258"
"22.12.2015 04:45 - 22.12.2015 05:00","45663","44945"
"22.12.2015 05:00 - 22.12.2015 05:15","46775","45816"
"22.12.2015 05:15 - 22.12.2015 05:30","47168","46460"
"22.12.2015 05:30 - 22.12.2015 05:45","47995","47479"
"22.12.2015 05:45 - 22.12.2015 06:00","48921","48840"
"22.12.2015 06:00 - 22.12.2015 06:15","50666","50983"
"22.12.2015 06:15 - 22.12.2015 06:30","52052","52901"
"22.12.2015 06:30 - 22.12.2015 06:45","54359","55204"
"22.12.2015 06:45 - 22.12.2015 07:00","56257","56817"
"22.12.2015 07:00 - 22.12.2015 07:15","58058","58758"
"22.12.2015 07:15 - 22.12.2015 07:30","61668","60003"
"22.12.2015 07:30 - 22.12.2015 07:45","63470","61157"
"22.12.2015 07:45 - 22.12.2015 08:00","63664","62162"
"22.12.2015 08:00 - 22.12.2015 08:15","64849","63205"
"22.12.2015 08:15 - 22.12.2015 08:30","64907","63591"
"22.12.2015 08:30 - 22.12.2015 08:45","64797","63637"
"22.12.2015 08:45 - 22.12.2015 09:00","65316","63689"
"22.12.2015 09:00 - 22.12.2015 09:15","65086","63561"
"22.12.2015 09:15 - 22.12.2015 09:30","65608","63538"
"22.12.2015 09:30 - 22.12.2015 09:45","65821","63578"
"22.12.2015 09:45 - 22.12.2015 10:00","65516","63978"
"22.12.2015 10:00 - 22.12.2015 10:15","66312","64399"
"22.12.2015 10:15 - 22.12.2015 10:30","66017","64560"
"22.12.2015 10:30 - 22.12.2015 10:45","66683","64368"
"22.12.2015 10:45 - 22.12.2015 11:00","66693","64520"
"22.12.2015 11:00 - 22.12.2015 11:15","66968","64785"
"22.12.2015 11:15 - 22.12.2015 11:30","67457","65137"
"22.12.2015 11:30 - 22.12.2015 11:45","67579","65330"
"22.12.2015 11:45 - 22.12.2015 12:00","67737","65229"
"22.12.2015 12:00 - 22.12.2015 12:15","67506","65064"
"22.12.2015 12:15 - 22.12.2015 12:30","66919","64812"
"22.12.2015 12:30 - 22.12.2015 12:45","66681","64572"
"22.12.2015 12:45 - 22.12.2015 13:00","67198","64285"
"22.12.2015 13:00 - 22.12.2015 13:15","67391","64509"
"22.12.2015 13:15 - 22.12.2015 13:30","66800","64050"
"22.12.2015 13:30 - 22.12.2015 13:45","66489","63669"
"22.12.2015 13:45 - 22.12.2015 14:00","65608","63151"
"22.12.2015 14:00 - 22.12.2015 14:15","65529","63132"
"22.12.2015 14:15 - 22.12.2015 14:30","65176","62856"
"22.12.2015 14:30 - 22.12.2015 14:45","64851","62730"
"22.12.2015 14:45 - 22.12.2015 15:00","65204","62374"
"22.12.2015 15:00 - 22.12.2015 15:15","64828","62466"
"22.12.2015 15:15 - 22.12.2015 15:30","64447","62407"
"22.12.2015 15:30 - 22.12.2015 15:45","64550","62213"
"22.12.2015 15:45 - 22.12.2015 16:00","63942","62043"
"22.12.2015 16:00 - 22.12.2015 16:15","64313","62668"
"22.12.2015 16:15 - 22.12.2015 16:30","64711","63469"
"22.12.2015 16:30 - 22.12.2015 16:45","66040","64429"
"22.12.2015 16:45 - 22.12.2015 17:00","67182","65449"
"22.12.2015 17:00 - 22.12.2015 17:15","67420","66279"
"22.12.2015 17:15 - 22.12.2015 17:30","68203","66422"
"22.12.2015 17:30 - 22.12.2015 17:45","67861","66533"
"22.12.2015 17:45 - 22.12.2015 18:00","67876","66483"
"22.12.2015 18:00 - 22.12.2015 18:15","67714","66039"
"22.12.2015 18:15 - 22.12.2015 18:30","66951","65876"
"22.12.2015 18:30 - 22.12.2015 18:45","67569","65545"
"22.12.2015 18:45 - 22.12.2015 19:00","67078","65229"
"22.12.2015 19:00 - 22.12.2015 19:15","66893","64624"
"22.12.2015 19:15 - 22.12.2015 19:30","65938","64024"
"22.12.2015 19:30 - 22.12.2015 19:45","65708","63557"
"22.12.2015 19:45 - 22.12.2015 20:00","64784","62772"
"22.12.2015 20:00 - 22.12.2015 20:15","63682","61586"
"22.12.2015 20:15 - 22.12.2015 20:30","62294","60611"
"22.12.2015 20:30 - 22.12.2015 20:45","60951","59630"
"22.12.2015 20:45 - 22.12.2015 21:00","60148","58914"
"22.12.2015 21:00 - 22.12.2015 21:15","59421","57912"
"22.12.2015 21:15 - 22.12.2015 21:30","58997","57280"
"22.12.2015 21:30 - 22.12.2015 21:45","58372","56303"
"22.12.2015 21:45 - 22.12.2015 22:00","57017","55644"
"22.12.2015 22:00 - 22.12.2015 22:15","56456","55558"
"22.12.2015 22:15 - 22.12.2015 22:30","56114","54577"
"22.12.2015 22:30 - 22.12.2015 22:45","54661","53354"
"22.12.2015 22:45 - 22.12.2015 23:00","53486","52002"
"22.12.2015 23:00 - 22.12.2015 23:15","52147","50776"
"22.12.2015 23:15 - 22.12.2015 23:30","50978","49267"
"22.12.2015 23:30 - 22.12.2015 23:45","49758","48222"
"22.12.2015 23:45 - 23.12.2015 00:00","48777","47332"
"23.12.2015 00:00 - 23.12.2015 00:15","45680","46776"
"23.12.2015 00:15 - 23.12.2015 00:30","44836","45853"
"23.12.2015 00:30 - 23.12.2015 00:45","43993","45264"
"23.12.2015 00:45 - 23.12.2015 01:00","43482","44447"
"23.12.2015 01:00 - 23.12.2015 01:15","43041","43781"
"23.12.2015 01:15 - 23.12.2015 01:30","42506","43188"
"23.12.2015 01:30 - 23.12.2015 01:45","41957","42904"
"23.12.2015 01:45 - 23.12.2015 02:00","41691","42398"
"23.12.2015 02:00 - 23.12.2015 02:15","41605","42122"
"23.12.2015 02:15 - 23.12.2015 02:30","41193","41712"
"23.12.2015 02:30 - 23.12.2015 02:45","41278","41820"
"23.12.2015 02:45 - 23.12.2015 03:00","41028","41900"
"23.12.2015 03:00 - 23.12.2015 03:15","41148","42095"
"23.12.2015 03:15 - 23.12.2015 03:30","41562","42135"
"23.12.2015 03:30 - 23.12.2015 03:45","41424","42380"
"23.12.2015 03:45 - 23.12.2015 04:00","41619","42625"
"23.12.2015 04:00 - 23.12.2015 04:15","42231","43018"
"23.12.2015 04:15 - 23.12.2015 04:30","42806","43411"
"23.12.2015 04:30 - 23.12.2015 04:45","42960","43766"
"23.12.2015 04:45 - 23.12.2015 05:00","43086","44172"
"23.12.2015 05:00 - 23.12.2015 05:15","44386","45353"
"23.12.2015 05:15 - 23.12.2015 05:30","44316","45844"
"23.12.2015 05:30 - 23.12.2015 05:45","45167","46512"
"23.12.2015 05:45 - 23.12.2015 06:00","45829","47600"
"23.12.2015 06:00 - 23.12.2015 06:15","47493","49417"
"23.12.2015 06:15 - 23.12.2015 06:30","49566","50790"
"23.12.2015 06:30 - 23.12.2015 06:45","51482","52094"
"23.12.2015 06:45 - 23.12.2015 07:00","52622","53737"
"23.12.2015 07:00 - 23.12.2015 07:15","53295","55812"
"23.12.2015 07:15 - 23.12.2015 07:30","54316","57198"
"23.12.2015 07:30 - 23.12.2015 07:45","57017","58728"
"23.12.2015 07:45 - 23.12.2015 08:00","57130","59734"
"23.12.2015 08:00 - 23.12.2015 08:15","58282","60500"
"23.12.2015 08:15 - 23.12.2015 08:30","58533","61056"
"23.12.2015 08:30 - 23.12.2015 08:45","59006","61339"
"23.12.2015 08:45 - 23.12.2015 09:00","59213","61323"
"23.12.2015 09:00 - 23.12.2015 09:15","59154","61599"
"23.12.2015 09:15 - 23.12.2015 09:30","59867","61812"
"23.12.2015 09:30 - 23.12.2015 09:45","60152","61920"
"23.12.2015 09:45 - 23.12.2015 10:00","60390","62190"
"23.12.2015 10:00 - 23.12.2015 10:15","60169","62399"
"23.12.2015 10:15 - 23.12.2015 10:30","60543","62157"
"23.12.2015 10:30 - 23.12.2015 10:45","60896","62449"
"23.12.2015 10:45 - 23.12.2015 11:00","60747","62795"
"23.12.2015 11:00 - 23.12.2015 11:15","61186","62831"
"23.12.2015 11:15 - 23.12.2015 11:30","60913","62941"
"23.12.2015 11:30 - 23.12.2015 11:45","61017","62983"
"23.12.2015 11:45 - 23.12.2015 12:00","62000","62925"
"23.12.2015 12:00 - 23.12.2015 12:15","62365","62627"
"23.12.2015 12:15 - 23.12.2015 12:30","62524","62148"
"23.12.2015 12:30 - 23.12.2015 12:45","61341","61868"
"23.12.2015 12:45 - 23.12.2015 13:00","62288","61477"
"23.12.2015 13:00 - 23.12.2015 13:15","61040","61495"
"23.12.2015 13:15 - 23.12.2015 13:30","61039","60840"
"23.12.2015 13:30 - 23.12.2015 13:45","62233","60453"
"23.12.2015 13:45 - 23.12.2015 14:00","60826","59794"
"23.12.2015 14:00 - 23.12.2015 14:15","60064","59497"
"23.12.2015 14:15 - 23.12.2015 14:30","61067","59213"
"23.12.2015 14:30 - 23.12.2015 14:45","58958","59063"
"23.12.2015 14:45 - 23.12.2015 15:00","60152","58525"
"23.12.2015 15:00 - 23.12.2015 15:15","58439","58932"
"23.12.2015 15:15 - 23.12.2015 15:30","59816","58656"
"23.12.2015 15:30 - 23.12.2015 15:45","59794","58792"
"23.12.2015 15:45 - 23.12.2015 16:00","60007","58839"
"23.12.2015 16:00 - 23.12.2015 16:15","58944","59328"
"23.12.2015 16:15 - 23.12.2015 16:30","59731","59925"
"23.12.2015 16:30 - 23.12.2015 16:45","60029","61126"
"23.12.2015 16:45 - 23.12.2015 17:00","61581","62345"
"23.12.2015 17:00 - 23.12.2015 17:15","63889","63320"
"23.12.2015 17:15 - 23.12.2015 17:30","62412","63817"
"23.12.2015 17:30 - 23.12.2015 17:45","62138","64102"
"23.12.2015 17:45 - 23.12.2015 18:00","62377","63989"
"23.12.2015 18:00 - 23.12.2015 18:15","62633","63502"
"23.12.2015 18:15 - 23.12.2015 18:30","61566","62919"
"23.12.2015 18:30 - 23.12.2015 18:45","62165","62705"
"23.12.2015 18:45 - 23.12.2015 19:00","61369","62276"
"23.12.2015 19:00 - 23.12.2015 19:15","61560","61256"
"23.12.2015 19:15 - 23.12.2015 19:30","60957","60543"
"23.12.2015 19:30 - 23.12.2015 19:45","61070","59773"
"23.12.2015 19:45 - 23.12.2015 20:00","60604","59162"
"23.12.2015 20:00 - 23.12.2015 20:15","59553","57646"
"23.12.2015 20:15 - 23.12.2015 20:30","58095","56743"
"23.12.2015 20:30 - 23.12.2015 20:45","57074","55710"
"23.12.2015 20:45 - 23.12.2015 21:00","56359","54705"
"23.12.2015 21:00 - 23.12.2015 21:15","55561","54277"
"23.12.2015 21:15 - 23.12.2015 21:30","54721","53490"
"23.12.2015 21:30 - 23.12.2015 21:45","54216","52763"
"23.12.2015 21:45 - 23.12.2015 22:00","53370","52121"
"23.12.2015 22:00 - 23.12.2015 22:15","52724","51944"
"23.12.2015 22:15 - 23.12.2015 22:30","52669","51196"
"23.12.2015 22:30 - 23.12.2015 22:45","51410","49717"
"23.12.2015 22:45 - 23.12.2015 23:00","50190","48546"
"23.12.2015 23:00 - 23.12.2015 23:15","48455","47469"
"23.12.2015 23:15 - 23.12.2015 23:30","47770","46004"
"23.12.2015 23:30 - 23.12.2015 23:45","46494","44888"
"23.12.2015 23:45 - 24.12.2015 00:00","45581","43739"
"24.12.2015 00:00 - 24.12.2015 00:15","44968","42730"
"24.12.2015 00:15 - 24.12.2015 00:30","43698","41769"
"24.12.2015 00:30 - 24.12.2015 00:45","42277","41025"
"24.12.2015 00:45 - 24.12.2015 01:00","41476","40334"
"24.12.2015 01:00 - 24.12.2015 01:15","40968","39953"
"24.12.2015 01:15 - 24.12.2015 01:30","40719","39196"
"24.12.2015 01:30 - 24.12.2015 01:45","40327","38798"
"24.12.2015 01:45 - 24.12.2015 02:00","40104","38519"
"24.12.2015 02:00 - 24.12.2015 02:15","39199","38499"
"24.12.2015 02:15 - 24.12.2015 02:30","40070","38332"
"24.12.2015 02:30 - 24.12.2015 02:45","40131","38259"
"24.12.2015 02:45 - 24.12.2015 03:00","39758","38157"
"24.12.2015 03:00 - 24.12.2015 03:15","39396","38220"
"24.12.2015 03:15 - 24.12.2015 03:30","39445","38173"
"24.12.2015 03:30 - 24.12.2015 03:45","39853","38400"
"24.12.2015 03:45 - 24.12.2015 04:00","39786","38420"
"24.12.2015 04:00 - 24.12.2015 04:15","40456","38611"
"24.12.2015 04:15 - 24.12.2015 04:30","40356","38557"
"24.12.2015 04:30 - 24.12.2015 04:45","40817","38835"
"24.12.2015 04:45 - 24.12.2015 05:00","41432","39073"
"24.12.2015 05:00 - 24.12.2015 05:15","42945","39557"
"24.12.2015 05:15 - 24.12.2015 05:30","42782","39422"
"24.12.2015 05:30 - 24.12.2015 05:45","43941","39693"
"24.12.2015 05:45 - 24.12.2015 06:00","45262","39944"
"24.12.2015 06:00 - 24.12.2015 06:15","47586","40224"
"24.12.2015 06:15 - 24.12.2015 06:30","50422","40796"
"24.12.2015 06:30 - 24.12.2015 06:45","51996","41400"
"24.12.2015 06:45 - 24.12.2015 07:00","52404","42225"
"24.12.2015 07:00 - 24.12.2015 07:15","53554","43143"
"24.12.2015 07:15 - 24.12.2015 07:30","54158","44166"
"24.12.2015 07:30 - 24.12.2015 07:45","56272","45315"
"24.12.2015 07:45 - 24.12.2015 08:00","56398","46277"
"24.12.2015 08:00 - 24.12.2015 08:15","57362","47555"
"24.12.2015 08:15 - 24.12.2015 08:30","57998","48274"
"24.12.2015 08:30 - 24.12.2015 08:45","58391","49114"
"24.12.2015 08:45 - 24.12.2015 09:00","59075","49813"
"24.12.2015 09:00 - 24.12.2015 09:15","58874","50925"
"24.12.2015 09:15 - 24.12.2015 09:30","59570","51499"
"24.12.2015 09:30 - 24.12.2015 09:45","59699","51916"
"24.12.2015 09:45 - 24.12.2015 10:00","60501","52532"
"24.12.2015 10:00 - 24.12.2015 10:15","60437","52822"
"24.12.2015 10:15 - 24.12.2015 10:30","61045","53179"
"24.12.2015 10:30 - 24.12.2015 10:45","61434","53443"
"24.12.2015 10:45 - 24.12.2015 11:00","61568","53643"
"24.12.2015 11:00 - 24.12.2015 11:15","61586","53867"
"24.12.2015 11:15 - 24.12.2015 11:30","62078","54145"
"24.12.2015 11:30 - 24.12.2015 11:45","62598","54240"
"24.12.2015 11:45 - 24.12.2015 12:00","62855","54199"
"24.12.2015 12:00 - 24.12.2015 12:15","62462","53772"
"24.12.2015 12:15 - 24.12.2015 12:30","61640","53288"
"24.12.2015 12:30 - 24.12.2015 12:45","61378","52986"
"24.12.2015 12:45 - 24.12.2015 13:00","61263","52356"
"24.12.2015 13:00 - 24.12.2015 13:15","60740","51801"
"24.12.2015 13:15 - 24.12.2015 13:30","60276","51055"
"24.12.2015 13:30 - 24.12.2015 13:45","60873","50543"
"24.12.2015 13:45 - 24.12.2015 14:00","59856","50307"
"24.12.2015 14:00 - 24.12.2015 14:15","59842","49771"
"24.12.2015 14:15 - 24.12.2015 14:30","60334","49261"
"24.12.2015 14:30 - 24.12.2015 14:45","58521","48785"
"24.12.2015 14:45 - 24.12.2015 15:00","59011","48556"
"24.12.2015 15:00 - 24.12.2015 15:15","57717","48573"
"24.12.2015 15:15 - 24.12.2015 15:30","58144","48336"
"24.12.2015 15:30 - 24.12.2015 15:45","58844","48230"
"24.12.2015 15:45 - 24.12.2015 16:00","58971","48312"
"24.12.2015 16:00 - 24.12.2015 16:15","57696","48824"
"24.12.2015 16:15 - 24.12.2015 16:30","58301","49925"
"24.12.2015 16:30 - 24.12.2015 16:45","58015","51459"
"24.12.2015 16:45 - 24.12.2015 17:00","58887","52689"
"24.12.2015 17:00 - 24.12.2015 17:15","59569","53654"
"24.12.2015 17:15 - 24.12.2015 17:30","59072","54048"
"24.12.2015 17:30 - 24.12.2015 17:45","59258","54288"
"24.12.2015 17:45 - 24.12.2015 18:00","58801","54187"
"24.12.2015 18:00 - 24.12.2015 18:15","57764","53771"
"24.12.2015 18:15 - 24.12.2015 18:30","57204","53136"
"24.12.2015 18:30 - 24.12.2015 18:45","57659","52492"
"24.12.2015 18:45 - 24.12.2015 19:00","56735","51688"
"24.12.2015 19:00 - 24.12.2015 19:15","57196","51064"
"24.12.2015 19:15 - 24.12.2015 19:30","56609","50221"
"24.12.2015 19:30 - 24.12.2015 19:45","55167","49365"
"24.12.2015 19:45 - 24.12.2015 20:00","54934","48707"
"24.12.2015 20:00 - 24.12.2015 20:15","54287","48300"
"24.12.2015 20:15 - 24.12.2015 20:30","53851","47599"
"24.12.2015 20:30 - 24.12.2015 20:45","53446","46972"
"24.12.2015 20:45 - 24.12.2015 21:00","52981","46597"
"24.12.2015 21:00 - 24.12.2015 21:15","52418","46664"
"24.12.2015 21:15 - 24.12.2015 21:30","51866","46614"
"24.12.2015 21:30 - 24.12.2015 21:45","51243","46538"
"24.12.2015 21:45 - 24.12.2015 22:00","50636","46254"
"24.12.2015 22:00 - 24.12.2015 22:15","50543","46680"
"24.12.2015 22:15 - 24.12.2015 22:30","49568","46347"
"24.12.2015 22:30 - 24.12.2015 22:45","48245","45900"
"24.12.2015 22:45 - 24.12.2015 23:00","47202","45062"
"24.12.2015 23:00 - 24.12.2015 23:15","46305","44295"
"24.12.2015 23:15 - 24.12.2015 23:30","45793","43371"
"24.12.2015 23:30 - 24.12.2015 23:45","45255","42643"
"24.12.2015 23:45 - 25.12.2015 00:00","43676","41618"
"25.12.2015 00:00 - 25.12.2015 00:15","41594","40714"
"25.12.2015 00:15 - 25.12.2015 00:30","40954","39871"
"25.12.2015 00:30 - 25.12.2015 00:45","40159","39078"
"25.12.2015 00:45 - 25.12.2015 01:00","39464","38254"
"25.12.2015 01:00 - 25.12.2015 01:15","38838","37677"
"25.12.2015 01:15 - 25.12.2015 01:30","38325","37068"
"25.12.2015 01:30 - 25.12.2015 01:45","37878","36457"
"25.12.2015 01:45 - 25.12.2015 02:00","37471","36197"
"25.12.2015 02:00 - 25.12.2015 02:15","37230","35880"
"25.12.2015 02:15 - 25.12.2015 02:30","37041","35516"
"25.12.2015 02:30 - 25.12.2015 02:45","36868","35338"
"25.12.2015 02:45 - 25.12.2015 03:00","36519","35173"
"25.12.2015 03:00 - 25.12.2015 03:15","36512","35087"
"25.12.2015 03:15 - 25.12.2015 03:30","36565","35011"
"25.12.2015 03:30 - 25.12.2015 03:45","36671","35164"
"25.12.2015 03:45 - 25.12.2015 04:00","36686","35305"
"25.12.2015 04:00 - 25.12.2015 04:15","36900","35642"
"25.12.2015 04:15 - 25.12.2015 04:30","36861","35587"
"25.12.2015 04:30 - 25.12.2015 04:45","36797","35862"
"25.12.2015 04:45 - 25.12.2015 05:00","36644","36016"
"25.12.2015 05:00 - 25.12.2015 05:15","36985","36252"
"25.12.2015 05:15 - 25.12.2015 05:30","36771","36077"
"25.12.2015 05:30 - 25.12.2015 05:45","36960","36094"
"25.12.2015 05:45 - 25.12.2015 06:00","37179","36017"
"25.12.2015 06:00 - 25.12.2015 06:15","37482","35924"
"25.12.2015 06:15 - 25.12.2015 06:30","38110","35981"
"25.12.2015 06:30 - 25.12.2015 06:45","38535","36293"
"25.12.2015 06:45 - 25.12.2015 07:00","39206","36690"
"25.12.2015 07:00 - 25.12.2015 07:15","39519","37419"
"25.12.2015 07:15 - 25.12.2015 07:30","40463","38200"
"25.12.2015 07:30 - 25.12.2015 07:45","41701","38920"
"25.12.2015 07:45 - 25.12.2015 08:00","42397","39633"
"25.12.2015 08:00 - 25.12.2015 08:15","43281","40416"
"25.12.2015 08:15 - 25.12.2015 08:30","43752","41411"
"25.12.2015 08:30 - 25.12.2015 08:45","44462","42251"
"25.12.2015 08:45 - 25.12.2015 09:00","45170","43148"
"25.12.2015 09:00 - 25.12.2015 09:15","45634","44122"
"25.12.2015 09:15 - 25.12.2015 09:30","46700","45083"
"25.12.2015 09:30 - 25.12.2015 09:45","46936","45928"
"25.12.2015 09:45 - 25.12.2015 10:00","47750","46592"
"25.12.2015 10:00 - 25.12.2015 10:15","48425","47081"
"25.12.2015 10:15 - 25.12.2015 10:30","48826","47752"
"25.12.2015 10:30 - 25.12.2015 10:45","49395","48281"
"25.12.2015 10:45 - 25.12.2015 11:00","49679","49006"
"25.12.2015 11:00 - 25.12.2015 11:15","50157","49824"
"25.12.2015 11:15 - 25.12.2015 11:30","51083","50415"
"25.12.2015 11:30 - 25.12.2015 11:45","51508","50770"
"25.12.2015 11:45 - 25.12.2015 12:00","51506","50655"
"25.12.2015 12:00 - 25.12.2015 12:15","51698","50034"
"25.12.2015 12:15 - 25.12.2015 12:30","51071","49331"
"25.12.2015 12:30 - 25.12.2015 12:45","50286","48485"
"25.12.2015 12:45 - 25.12.2015 13:00","49979","47346"
"25.12.2015 13:00 - 25.12.2015 13:15","49245","46445"
"25.12.2015 13:15 - 25.12.2015 13:30","48677","45793"
"25.12.2015 13:30 - 25.12.2015 13:45","47973","45371"
"25.12.2015 13:45 - 25.12.2015 14:00","47420","44746"
"25.12.2015 14:00 - 25.12.2015 14:15","47289","44341"
"25.12.2015 14:15 - 25.12.2015 14:30","47029","43995"
"25.12.2015 14:30 - 25.12.2015 14:45","46257","43832"
"25.12.2015 14:45 - 25.12.2015 15:00","46773","43530"
"25.12.2015 15:00 - 25.12.2015 15:15","45908","43636"
"25.12.2015 15:15 - 25.12.2015 15:30","46418","43802"
"25.12.2015 15:30 - 25.12.2015 15:45","45770","43898"
"25.12.2015 15:45 - 25.12.2015 16:00","45898","44015"
"25.12.2015 16:00 - 25.12.2015 16:15","45784","44601"
"25.12.2015 16:15 - 25.12.2015 16:30","46443","45231"
"25.12.2015 16:30 - 25.12.2015 16:45","46734","46294"
"25.12.2015 16:45 - 25.12.2015 17:00","48232","47503"
"25.12.2015 17:00 - 25.12.2015 17:15","49174","48454"
"25.12.2015 17:15 - 25.12.2015 17:30","49350","49006"
"25.12.2015 17:30 - 25.12.2015 17:45","49655","49384"
"25.12.2015 17:45 - 25.12.2015 18:00","49776","49643"
"25.12.2015 18:00 - 25.12.2015 18:15","49859","49778"
"25.12.2015 18:15 - 25.12.2015 18:30","49991","49683"
"25.12.2015 18:30 - 25.12.2015 18:45","49994","49682"
"25.12.2015 18:45 - 25.12.2015 19:00","49619","49472"
"25.12.2015 19:00 - 25.12.2015 19:15","49578","49408"
"25.12.2015 19:15 - 25.12.2015 19:30","49217","49286"
"25.12.2015 19:30 - 25.12.2015 19:45","48907","48804"
"25.12.2015 19:45 - 25.12.2015 20:00","48688","48258"
"25.12.2015 20:00 - 25.12.2015 20:15","48105","47920"
"25.12.2015 20:15 - 25.12.2015 20:30","47146","47236"
"25.12.2015 20:30 - 25.12.2015 20:45","46530","46375"
"25.12.2015 20:45 - 25.12.2015 21:00","45842","45866"
"25.12.2015 21:00 - 25.12.2015 21:15","45368","45885"
"25.12.2015 21:15 - 25.12.2015 21:30","45232","45674"
"25.12.2015 21:30 - 25.12.2015 21:45","44726","45336"
"25.12.2015 21:45 - 25.12.2015 22:00","44509","45331"
"25.12.2015 22:00 - 25.12.2015 22:15","44421","46046"
"25.12.2015 22:15 - 25.12.2015 22:30","44497","45709"
"25.12.2015 22:30 - 25.12.2015 22:45","43833","45095"
"25.12.2015 22:45 - 25.12.2015 23:00","43082","44525"
"25.12.2015 23:00 - 25.12.2015 23:15","42477","43699"
"25.12.2015 23:15 - 25.12.2015 23:30","41690","42660"
"25.12.2015 23:30 - 25.12.2015 23:45","40762","41771"
"25.12.2015 23:45 - 26.12.2015 00:00","40162","40901"
"26.12.2015 00:00 - 26.12.2015 00:15","38854","39965"
"26.12.2015 00:15 - 26.12.2015 00:30","38567","39024"
"26.12.2015 00:30 - 26.12.2015 00:45","37811","38346"
