"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"22.08.2022 18:15 - 22.08.2022 18:30","7400","7481"
"22.08.2022 18:30 - 22.08.2022 18:45","7420","7472"
"22.08.2022 18:45 - 22.08.2022 19:00","7404","7434"
"22.08.2022 19:00 - 22.08.2022 19:15","7364","7391"
"22.08.2022 19:15 - 22.08.2022 19:30","7304","7352"
"22.08.2022 19:30 - 22.08.2022 19:45","7252","7319"
"22.08.2022 19:45 - 22.08.2022 20:00","7204","7297"
"22.08.2022 20:00 - 22.08.2022 20:15","7172","7272"
"22.08.2022 20:15 - 22.08.2022 20:30","7120","7224"
"22.08.2022 20:30 - 22.08.2022 20:45","7044","7108"
"22.08.2022 20:45 - 22.08.2022 21:00","6992","6950"
"22.08.2022 21:00 - 22.08.2022 21:15","6904","6869"
"22.08.2022 21:15 - 22.08.2022 21:30","6820","6733"
"22.08.2022 21:30 - 22.08.2022 21:45","6672","6612"
"22.08.2022 21:45 - 22.08.2022 22:00","6552","6431"
"22.08.2022 22:00 - 22.08.2022 22:15","6600","6456"
"22.08.2022 22:15 - 22.08.2022 22:30","6504","6346"
"22.08.2022 22:30 - 22.08.2022 22:45","6336","6204"
"22.08.2022 22:45 - 22.08.2022 23:00","6196","6063"
"22.08.2022 23:00 - 22.08.2022 23:15","6092","5935"
"22.08.2022 23:15 - 22.08.2022 23:30","5952","5854"
"22.08.2022 23:30 - 22.08.2022 23:45","5828","5760"
"22.08.2022 23:45 - 23.08.2022 00:00","5752","5675"
"23.08.2022 00:00 - 23.08.2022 00:15","5452","5702"
"23.08.2022 00:15 - 23.08.2022 00:30","5372","5609"
"23.08.2022 00:30 - 23.08.2022 00:45","5284","5524"
"23.08.2022 00:45 - 23.08.2022 01:00","5200","5430"
"23.08.2022 01:00 - 23.08.2022 01:15","5220","5321"
"23.08.2022 01:15 - 23.08.2022 01:30","5160","5240"
"23.08.2022 01:30 - 23.08.2022 01:45","5100","5234"
"23.08.2022 01:45 - 23.08.2022 02:00","5036","5192"
"23.08.2022 02:00 - 23.08.2022 02:15","5108","5223"
"23.08.2022 02:15 - 23.08.2022 02:30","5056","5181"
"23.08.2022 02:30 - 23.08.2022 02:45","5004","5122"
"23.08.2022 02:45 - 23.08.2022 03:00","4956","5064"
"23.08.2022 03:00 - 23.08.2022 03:15","4948","5056"
"23.08.2022 03:15 - 23.08.2022 03:30","4936","5015"
"23.08.2022 03:30 - 23.08.2022 03:45","4928","5018"
"23.08.2022 03:45 - 23.08.2022 04:00","4940","5034"
"23.08.2022 04:00 - 23.08.2022 04:15","4988","5077"
"23.08.2022 04:15 - 23.08.2022 04:30","5016","5106"
"23.08.2022 04:30 - 23.08.2022 04:45","5096","5116"
"23.08.2022 04:45 - 23.08.2022 05:00","5180","5178"
"23.08.2022 05:00 - 23.08.2022 05:15","5352","5425"
"23.08.2022 05:15 - 23.08.2022 05:30","5504","5546"
"23.08.2022 05:30 - 23.08.2022 05:45","5704","5744"
"23.08.2022 05:45 - 23.08.2022 06:00","5928","5950"
"23.08.2022 06:00 - 23.08.2022 06:15","6260","6343"
"23.08.2022 06:15 - 23.08.2022 06:30","6504","6579"
"23.08.2022 06:30 - 23.08.2022 06:45","6728","6754"
"23.08.2022 06:45 - 23.08.2022 07:00","6924","6940"
"23.08.2022 07:00 - 23.08.2022 07:15","7188","7214"
"23.08.2022 07:15 - 23.08.2022 07:30","7344","7396"
"23.08.2022 07:30 - 23.08.2022 07:45","7468","7553"
"23.08.2022 07:45 - 23.08.2022 08:00","7572","7680"
"23.08.2022 08:00 - 23.08.2022 08:15","7696","7842"
"23.08.2022 08:15 - 23.08.2022 08:30","7760","7934"
"23.08.2022 08:30 - 23.08.2022 08:45","7808","8014"
"23.08.2022 08:45 - 23.08.2022 09:00","7840","8025"
"23.08.2022 09:00 - 23.08.2022 09:15","7816","7951"
"23.08.2022 09:15 - 23.08.2022 09:30","7860","7954"
"23.08.2022 09:30 - 23.08.2022 09:45","7916","7991"
"23.08.2022 09:45 - 23.08.2022 10:00","7948","7978"
"23.08.2022 10:00 - 23.08.2022 10:15","7980","7991"
"23.08.2022 10:15 - 23.08.2022 10:30","7996","8044"
"23.08.2022 10:30 - 23.08.2022 10:45","8016","8153"
"23.08.2022 10:45 - 23.08.2022 11:00","8012","8184"
"23.08.2022 11:00 - 23.08.2022 11:15","8056","8234"
"23.08.2022 11:15 - 23.08.2022 11:30","8104","8254"
"23.08.2022 11:30 - 23.08.2022 11:45","8124","8301"
"23.08.2022 11:45 - 23.08.2022 12:00","8108","8254"
"23.08.2022 12:00 - 23.08.2022 12:15","8000","8150"
"23.08.2022 12:15 - 23.08.2022 12:30","7912","8008"
"23.08.2022 12:30 - 23.08.2022 12:45","7864","7965"
"23.08.2022 12:45 - 23.08.2022 13:00","7852","7906"
"23.08.2022 13:00 - 23.08.2022 13:15","7868","7934"
"23.08.2022 13:15 - 23.08.2022 13:30","7860","7920"
"23.08.2022 13:30 - 23.08.2022 13:45","7812","7817"
"23.08.2022 13:45 - 23.08.2022 14:00","7760","7801"
"23.08.2022 14:00 - 23.08.2022 14:15","7708","7744"
"23.08.2022 14:15 - 23.08.2022 14:30","7688","7665"
"23.08.2022 14:30 - 23.08.2022 14:45","7668","7648"
"23.08.2022 14:45 - 23.08.2022 15:00","7668","7608"
"23.08.2022 15:00 - 23.08.2022 15:15","7664","7616"
"23.08.2022 15:15 - 23.08.2022 15:30","7640","7572"
"23.08.2022 15:30 - 23.08.2022 15:45","7568","7521"
"23.08.2022 15:45 - 23.08.2022 16:00","7552","7512"
"23.08.2022 16:00 - 23.08.2022 16:15","7564","7487"
"23.08.2022 16:15 - 23.08.2022 16:30","7596","7493"
"23.08.2022 16:30 - 23.08.2022 16:45","7596","7496"
"23.08.2022 16:45 - 23.08.2022 17:00","7628","7487"
"23.08.2022 17:00 - 23.08.2022 17:15","7636","7461"
"23.08.2022 17:15 - 23.08.2022 17:30","7676","7502"
"23.08.2022 17:30 - 23.08.2022 17:45","7708","7530"
"23.08.2022 17:45 - 23.08.2022 18:00","7724","7503"
"23.08.2022 18:00 - 23.08.2022 18:15","7660","7473"
"23.08.2022 18:15 - 23.08.2022 18:30","7648","7482"
"23.08.2022 18:30 - 23.08.2022 18:45","7636","7479"
"23.08.2022 18:45 - 23.08.2022 19:00","7600","7509"
"23.08.2022 19:00 - 23.08.2022 19:15","7544","7432"
"23.08.2022 19:15 - 23.08.2022 19:30","7468","7354"
"23.08.2022 19:30 - 23.08.2022 19:45","7400","7324"
"23.08.2022 19:45 - 23.08.2022 20:00","7328","7273"
"23.08.2022 20:00 - 23.08.2022 20:15","7280","7219"
"23.08.2022 20:15 - 23.08.2022 20:30","7208","7168"
"23.08.2022 20:30 - 23.08.2022 20:45","7128","7094"
"23.08.2022 20:45 - 23.08.2022 21:00","7036","6987"
"23.08.2022 21:00 - 23.08.2022 21:15","6928","6852"
"23.08.2022 21:15 - 23.08.2022 21:30","6820","6727"
"23.08.2022 21:30 - 23.08.2022 21:45","6700","6552"
"23.08.2022 21:45 - 23.08.2022 22:00","6564","6355"
"23.08.2022 22:00 - 23.08.2022 22:15","6652","6428"
"23.08.2022 22:15 - 23.08.2022 22:30","6528","6286"
"23.08.2022 22:30 - 23.08.2022 22:45","6360","6116"
"23.08.2022 22:45 - 23.08.2022 23:00","6224","5998"
"23.08.2022 23:00 - 23.08.2022 23:15","6136","5876"
"23.08.2022 23:15 - 23.08.2022 23:30","5984","5709"
"23.08.2022 23:30 - 23.08.2022 23:45","5864","5621"
"23.08.2022 23:45 - 24.08.2022 00:00","5772","5531"
"24.08.2022 00:00 - 24.08.2022 00:15","5740","5590"
"24.08.2022 00:15 - 24.08.2022 00:30","5644","5535"
"24.08.2022 00:30 - 24.08.2022 00:45","5548","5435"
"24.08.2022 00:45 - 24.08.2022 01:00","5456","5278"
"24.08.2022 01:00 - 24.08.2022 01:15","5440","5307"
"24.08.2022 01:15 - 24.08.2022 01:30","5372","5274"
"24.08.2022 01:30 - 24.08.2022 01:45","5304","5201"
"24.08.2022 01:45 - 24.08.2022 02:00","5240","5173"
"24.08.2022 02:00 - 24.08.2022 02:15","5364","5182"
"24.08.2022 02:15 - 24.08.2022 02:30","5312","5157"
"24.08.2022 02:30 - 24.08.2022 02:45","5264","5125"
"24.08.2022 02:45 - 24.08.2022 03:00","5224","5072"
"24.08.2022 03:00 - 24.08.2022 03:15","5204","5033"
"24.08.2022 03:15 - 24.08.2022 03:30","5172","5011"
"24.08.2022 03:30 - 24.08.2022 03:45","5164","5015"
"24.08.2022 03:45 - 24.08.2022 04:00","5164","4994"
"24.08.2022 04:00 - 24.08.2022 04:15","5200","5056"
"24.08.2022 04:15 - 24.08.2022 04:30","5224","5079"
"24.08.2022 04:30 - 24.08.2022 04:45","5280","5116"
"24.08.2022 04:45 - 24.08.2022 05:00","5384","5221"
"24.08.2022 05:00 - 24.08.2022 05:15","5484","5465"
"24.08.2022 05:15 - 24.08.2022 05:30","5628","5602"
"24.08.2022 05:30 - 24.08.2022 05:45","5796","5787"
"24.08.2022 05:45 - 24.08.2022 06:00","5996","5966"
"24.08.2022 06:00 - 24.08.2022 06:15","6340","6360"
"24.08.2022 06:15 - 24.08.2022 06:30","6580","6516"
"24.08.2022 06:30 - 24.08.2022 06:45","6768","6659"
"24.08.2022 06:45 - 24.08.2022 07:00","6924","6874"
"24.08.2022 07:00 - 24.08.2022 07:15","7160","7078"
"24.08.2022 07:15 - 24.08.2022 07:30","7320","7260"
"24.08.2022 07:30 - 24.08.2022 07:45","7424","7358"
"24.08.2022 07:45 - 24.08.2022 08:00","7548","7444"
"24.08.2022 08:00 - 24.08.2022 08:15","7660","7590"
"24.08.2022 08:15 - 24.08.2022 08:30","7716","7649"
"24.08.2022 08:30 - 24.08.2022 08:45","7756","7639"
"24.08.2022 08:45 - 24.08.2022 09:00","7776","7642"
"24.08.2022 09:00 - 24.08.2022 09:15","7752","7614"
"24.08.2022 09:15 - 24.08.2022 09:30","7772","7610"
"24.08.2022 09:30 - 24.08.2022 09:45","7800","7677"
"24.08.2022 09:45 - 24.08.2022 10:00","7816","7691"
"24.08.2022 10:00 - 24.08.2022 10:15","7836","7660"
"24.08.2022 10:15 - 24.08.2022 10:30","7856","7679"
"24.08.2022 10:30 - 24.08.2022 10:45","7872","7772"
"24.08.2022 10:45 - 24.08.2022 11:00","7908","7785"
"24.08.2022 11:00 - 24.08.2022 11:15","7924","7789"
"24.08.2022 11:15 - 24.08.2022 11:30","7940","7839"
"24.08.2022 11:30 - 24.08.2022 11:45","7936","7867"
"24.08.2022 11:45 - 24.08.2022 12:00","7884","7860"
"24.08.2022 12:00 - 24.08.2022 12:15","7780","7756"
"24.08.2022 12:15 - 24.08.2022 12:30","7680","7648"
"24.08.2022 12:30 - 24.08.2022 12:45","7648","7625"
"24.08.2022 12:45 - 24.08.2022 13:00","7628","7599"
"24.08.2022 13:00 - 24.08.2022 13:15","7632","7668"
"24.08.2022 13:15 - 24.08.2022 13:30","7596","7670"
"24.08.2022 13:30 - 24.08.2022 13:45","7568","7673"
"24.08.2022 13:45 - 24.08.2022 14:00","7520","7613"
"24.08.2022 14:00 - 24.08.2022 14:15","7488","7617"
"24.08.2022 14:15 - 24.08.2022 14:30","7460","7564"
"24.08.2022 14:30 - 24.08.2022 14:45","7436","7540"
"24.08.2022 14:45 - 24.08.2022 15:00","7420","7499"
"24.08.2022 15:00 - 24.08.2022 15:15","7432","7526"
"24.08.2022 15:15 - 24.08.2022 15:30","7424","7525"
"24.08.2022 15:30 - 24.08.2022 15:45","7416","7510"
"24.08.2022 15:45 - 24.08.2022 16:00","7416","7467"
"24.08.2022 16:00 - 24.08.2022 16:15","7416","7428"
"24.08.2022 16:15 - 24.08.2022 16:30","7420","7484"
"24.08.2022 16:30 - 24.08.2022 16:45","7440","7495"
"24.08.2022 16:45 - 24.08.2022 17:00","7452","7466"
"24.08.2022 17:00 - 24.08.2022 17:15","7448","7445"
"24.08.2022 17:15 - 24.08.2022 17:30","7472","7460"
"24.08.2022 17:30 - 24.08.2022 17:45","7508","7486"
"24.08.2022 17:45 - 24.08.2022 18:00","7532","7481"
"24.08.2022 18:00 - 24.08.2022 18:15","7516","7388"
"24.08.2022 18:15 - 24.08.2022 18:30","7516","7493"
"24.08.2022 18:30 - 24.08.2022 18:45","7520","7534"
"24.08.2022 18:45 - 24.08.2022 19:00","7488","7502"
"24.08.2022 19:00 - 24.08.2022 19:15","7432","7437"
"24.08.2022 19:15 - 24.08.2022 19:30","7376","7360"
"24.08.2022 19:30 - 24.08.2022 19:45","7324","7312"
"24.08.2022 19:45 - 24.08.2022 20:00","7264","7304"
"24.08.2022 20:00 - 24.08.2022 20:15","7200","7308"
"24.08.2022 20:15 - 24.08.2022 20:30","7140","7324"
"24.08.2022 20:30 - 24.08.2022 20:45","7092","7236"
"24.08.2022 20:45 - 24.08.2022 21:00","7016","7094"
"24.08.2022 21:00 - 24.08.2022 21:15","6920","6898"
"24.08.2022 21:15 - 24.08.2022 21:30","6816","6780"
"24.08.2022 21:30 - 24.08.2022 21:45","6696","6687"
"24.08.2022 21:45 - 24.08.2022 22:00","6552","6505"
"24.08.2022 22:00 - 24.08.2022 22:15","6640","6564"
"24.08.2022 22:15 - 24.08.2022 22:30","6532","6434"
"24.08.2022 22:30 - 24.08.2022 22:45","6368","6258"
"24.08.2022 22:45 - 24.08.2022 23:00","6236","6131"
"24.08.2022 23:00 - 24.08.2022 23:15","6140","6060"
"24.08.2022 23:15 - 24.08.2022 23:30","6000","5964"
"24.08.2022 23:30 - 24.08.2022 23:45","5872","5851"
"24.08.2022 23:45 - 25.08.2022 00:00","5772","5791"
"25.08.2022 00:00 - 25.08.2022 00:15","5828","5762"
"25.08.2022 00:15 - 25.08.2022 00:30","5736","5720"
"25.08.2022 00:30 - 25.08.2022 00:45","5648","5640"
"25.08.2022 00:45 - 25.08.2022 01:00","5560","5466"
"25.08.2022 01:00 - 25.08.2022 01:15","5608","5410"
"25.08.2022 01:15 - 25.08.2022 01:30","5532","5396"
"25.08.2022 01:30 - 25.08.2022 01:45","5472","5341"
"25.08.2022 01:45 - 25.08.2022 02:00","5428","5303"
"25.08.2022 02:00 - 25.08.2022 02:15","5420","5362"
"25.08.2022 02:15 - 25.08.2022 02:30","5368","5246"
"25.08.2022 02:30 - 25.08.2022 02:45","5316","5242"
"25.08.2022 02:45 - 25.08.2022 03:00","5280","5230"
"25.08.2022 03:00 - 25.08.2022 03:15","5352","5215"
"25.08.2022 03:15 - 25.08.2022 03:30","5316","5186"
"25.08.2022 03:30 - 25.08.2022 03:45","5308","5189"
"25.08.2022 03:45 - 25.08.2022 04:00","5312","5163"
"25.08.2022 04:00 - 25.08.2022 04:15","5336","5196"
"25.08.2022 04:15 - 25.08.2022 04:30","5376","5266"
"25.08.2022 04:30 - 25.08.2022 04:45","5448","5292"
"25.08.2022 04:45 - 25.08.2022 05:00","5548","5376"
"25.08.2022 05:00 - 25.08.2022 05:15","5732","5577"
"25.08.2022 05:15 - 25.08.2022 05:30","5868","5709"
"25.08.2022 05:30 - 25.08.2022 05:45","6052","5935"
"25.08.2022 05:45 - 25.08.2022 06:00","6284","6134"
"25.08.2022 06:00 - 25.08.2022 06:15","6480","6484"
"25.08.2022 06:15 - 25.08.2022 06:30","6708","6705"
"25.08.2022 06:30 - 25.08.2022 06:45","6876","6833"
"25.08.2022 06:45 - 25.08.2022 07:00","7036","7037"
"25.08.2022 07:00 - 25.08.2022 07:15","7252","7276"
"25.08.2022 07:15 - 25.08.2022 07:30","7380","7439"
"25.08.2022 07:30 - 25.08.2022 07:45","7488","7569"
"25.08.2022 07:45 - 25.08.2022 08:00","7576","7683"
"25.08.2022 08:00 - 25.08.2022 08:15","7672","7842"
"25.08.2022 08:15 - 25.08.2022 08:30","7712","7894"
"25.08.2022 08:30 - 25.08.2022 08:45","7748","7912"
"25.08.2022 08:45 - 25.08.2022 09:00","7764","7952"
"25.08.2022 09:00 - 25.08.2022 09:15","7744","7982"
"25.08.2022 09:15 - 25.08.2022 09:30","7760","7991"
"25.08.2022 09:30 - 25.08.2022 09:45","7792","8053"
"25.08.2022 09:45 - 25.08.2022 10:00","7788","8058"
"25.08.2022 10:00 - 25.08.2022 10:15","7796","8074"
"25.08.2022 10:15 - 25.08.2022 10:30","7816","8082"
"25.08.2022 10:30 - 25.08.2022 10:45","7836","8110"
"25.08.2022 10:45 - 25.08.2022 11:00","7864","8122"
"25.08.2022 11:00 - 25.08.2022 11:15","7888","8144"
"25.08.2022 11:15 - 25.08.2022 11:30","7916","8168"
"25.08.2022 11:30 - 25.08.2022 11:45","7928","8161"
"25.08.2022 11:45 - 25.08.2022 12:00","7880","8138"
"25.08.2022 12:00 - 25.08.2022 12:15","7788","8034"
"25.08.2022 12:15 - 25.08.2022 12:30","7696","7865"
"25.08.2022 12:30 - 25.08.2022 12:45","7656","7790"
"25.08.2022 12:45 - 25.08.2022 13:00","7652","7781"
"25.08.2022 13:00 - 25.08.2022 13:15","7660","7770"
"25.08.2022 13:15 - 25.08.2022 13:30","7636","7778"
"25.08.2022 13:30 - 25.08.2022 13:45","7600","7715"
"25.08.2022 13:45 - 25.08.2022 14:00","7552","7595"
"25.08.2022 14:00 - 25.08.2022 14:15","7528","7627"
"25.08.2022 14:15 - 25.08.2022 14:30","7512","7659"
"25.08.2022 14:30 - 25.08.2022 14:45","7496","7600"
"25.08.2022 14:45 - 25.08.2022 15:00","7492","7558"
"25.08.2022 15:00 - 25.08.2022 15:15","7468","7604"
"25.08.2022 15:15 - 25.08.2022 15:30","7440","7597"
"25.08.2022 15:30 - 25.08.2022 15:45","7432","7556"
"25.08.2022 15:45 - 25.08.2022 16:00","7416","7505"
"25.08.2022 16:00 - 25.08.2022 16:15","7420","7502"
"25.08.2022 16:15 - 25.08.2022 16:30","7432","7542"
"25.08.2022 16:30 - 25.08.2022 16:45","7432","7530"
"25.08.2022 16:45 - 25.08.2022 17:00","7448","7566"
"25.08.2022 17:00 - 25.08.2022 17:15","7460","7539"
"25.08.2022 17:15 - 25.08.2022 17:30","7492","7576"
"25.08.2022 17:30 - 25.08.2022 17:45","7532","7592"
"25.08.2022 17:45 - 25.08.2022 18:00","7556","7594"
"25.08.2022 18:00 - 25.08.2022 18:15","7532","7601"
"25.08.2022 18:15 - 25.08.2022 18:30","7540","7600"
"25.08.2022 18:30 - 25.08.2022 18:45","7528","7599"
"25.08.2022 18:45 - 25.08.2022 19:00","7524","7611"
"25.08.2022 19:00 - 25.08.2022 19:15","7464","7586"
"25.08.2022 19:15 - 25.08.2022 19:30","7412","7557"
"25.08.2022 19:30 - 25.08.2022 19:45","7368","7460"
"25.08.2022 19:45 - 25.08.2022 20:00","7316","7448"
"25.08.2022 20:00 - 25.08.2022 20:15","7264","7490"
"25.08.2022 20:15 - 25.08.2022 20:30","7204","7431"
"25.08.2022 20:30 - 25.08.2022 20:45","7128","7366"
"25.08.2022 20:45 - 25.08.2022 21:00","7040","7260"
"25.08.2022 21:00 - 25.08.2022 21:15","6940","7141"
"25.08.2022 21:15 - 25.08.2022 21:30","6832","6977"
"25.08.2022 21:30 - 25.08.2022 21:45","6712","6786"
"25.08.2022 21:45 - 25.08.2022 22:00","6580","6624"
"25.08.2022 22:00 - 25.08.2022 22:15","6648","6699"
"25.08.2022 22:15 - 25.08.2022 22:30","6532","6591"
"25.08.2022 22:30 - 25.08.2022 22:45","6380","6429"
"25.08.2022 22:45 - 25.08.2022 23:00","6248","6320"
"25.08.2022 23:00 - 25.08.2022 23:15","6160","6177"
"25.08.2022 23:15 - 25.08.2022 23:30","6016","6044"
"25.08.2022 23:30 - 25.08.2022 23:45","5912","5963"
"25.08.2022 23:45 - 26.08.2022 00:00","5812","5896"
"26.08.2022 00:00 - 26.08.2022 00:15","5840","5983"
"26.08.2022 00:15 - 26.08.2022 00:30","5748","5850"
"26.08.2022 00:30 - 26.08.2022 00:45","5636","5795"
"26.08.2022 00:45 - 26.08.2022 01:00","5552","5691"
"26.08.2022 01:00 - 26.08.2022 01:15","5540","5615"
"26.08.2022 01:15 - 26.08.2022 01:30","5472","5509"
"26.08.2022 01:30 - 26.08.2022 01:45","5424","5467"
"26.08.2022 01:45 - 26.08.2022 02:00","5360","5401"
"26.08.2022 02:00 - 26.08.2022 02:15","5416","5414"
"26.08.2022 02:15 - 26.08.2022 02:30","5368","5362"
"26.08.2022 02:30 - 26.08.2022 02:45","5320","5336"
"26.08.2022 02:45 - 26.08.2022 03:00","5272","5300"
"26.08.2022 03:00 - 26.08.2022 03:15","5252","5309"
"26.08.2022 03:15 - 26.08.2022 03:30","5224","5232"
"26.08.2022 03:30 - 26.08.2022 03:45","5216","5206"
"26.08.2022 03:45 - 26.08.2022 04:00","5216","5256"
"26.08.2022 04:00 - 26.08.2022 04:15","5264","5324"
"26.08.2022 04:15 - 26.08.2022 04:30","5304","5325"
"26.08.2022 04:30 - 26.08.2022 04:45","5364","5323"
"26.08.2022 04:45 - 26.08.2022 05:00","5452","5452"
"26.08.2022 05:00 - 26.08.2022 05:15","5620","5627"
"26.08.2022 05:15 - 26.08.2022 05:30","5772","5792"
"26.08.2022 05:30 - 26.08.2022 05:45","5952","5913"
"26.08.2022 05:45 - 26.08.2022 06:00","6156","6114"
"26.08.2022 06:00 - 26.08.2022 06:15","6400","6494"
"26.08.2022 06:15 - 26.08.2022 06:30","6636","6658"
"26.08.2022 06:30 - 26.08.2022 06:45","6836","6785"
"26.08.2022 06:45 - 26.08.2022 07:00","7024","6940"
"26.08.2022 07:00 - 26.08.2022 07:15","7244","7140"
"26.08.2022 07:15 - 26.08.2022 07:30","7384","7303"
"26.08.2022 07:30 - 26.08.2022 07:45","7504","7450"
"26.08.2022 07:45 - 26.08.2022 08:00","7612","7549"
"26.08.2022 08:00 - 26.08.2022 08:15","7724","7707"
"26.08.2022 08:15 - 26.08.2022 08:30","7792","7749"
"26.08.2022 08:30 - 26.08.2022 08:45","7840","7808"
"26.08.2022 08:45 - 26.08.2022 09:00","7880","7839"
"26.08.2022 09:00 - 26.08.2022 09:15","7888","7827"
"26.08.2022 09:15 - 26.08.2022 09:30","7904","7854"
"26.08.2022 09:30 - 26.08.2022 09:45","7940","7890"
"26.08.2022 09:45 - 26.08.2022 10:00","7956","7922"
"26.08.2022 10:00 - 26.08.2022 10:15","7976","7936"
"26.08.2022 10:15 - 26.08.2022 10:30","7984","7901"
"26.08.2022 10:30 - 26.08.2022 10:45","8004","7889"
"26.08.2022 10:45 - 26.08.2022 11:00","8036","7944"
"26.08.2022 11:00 - 26.08.2022 11:15","8064","7950"
"26.08.2022 11:15 - 26.08.2022 11:30","8080","7950"
"26.08.2022 11:30 - 26.08.2022 11:45","8080","7950"
"26.08.2022 11:45 - 26.08.2022 12:00","8044","7862"
"26.08.2022 12:00 - 26.08.2022 12:15","7976","7756"
"26.08.2022 12:15 - 26.08.2022 12:30","7880","7693"
"26.08.2022 12:30 - 26.08.2022 12:45","7812","7576"
"26.08.2022 12:45 - 26.08.2022 13:00","7764","7501"
"26.08.2022 13:00 - 26.08.2022 13:15","7776","7544"
"26.08.2022 13:15 - 26.08.2022 13:30","7780","7447"
"26.08.2022 13:30 - 26.08.2022 13:45","7736","7356"
"26.08.2022 13:45 - 26.08.2022 14:00","7684","7347"
"26.08.2022 14:00 - 26.08.2022 14:15","7724","7338"
"26.08.2022 14:15 - 26.08.2022 14:30","7708","7318"
"26.08.2022 14:30 - 26.08.2022 14:45","7692","7286"
"26.08.2022 14:45 - 26.08.2022 15:00","7668","7269"
"26.08.2022 15:00 - 26.08.2022 15:15","7676","7332"
"26.08.2022 15:15 - 26.08.2022 15:30","7660","7297"
"26.08.2022 15:30 - 26.08.2022 15:45","7640","7305"
"26.08.2022 15:45 - 26.08.2022 16:00","7636","7258"
"26.08.2022 16:00 - 26.08.2022 16:15","7556","7276"
"26.08.2022 16:15 - 26.08.2022 16:30","7548","7290"
"26.08.2022 16:30 - 26.08.2022 16:45","7556","7348"
"26.08.2022 16:45 - 26.08.2022 17:00","7572","7404"
"26.08.2022 17:00 - 26.08.2022 17:15","7568","7392"
"26.08.2022 17:15 - 26.08.2022 17:30","7588","7432"
"26.08.2022 17:30 - 26.08.2022 17:45","7620","7462"
"26.08.2022 17:45 - 26.08.2022 18:00","7632","7505"
"26.08.2022 18:00 - 26.08.2022 18:15","7600","7418"
"26.08.2022 18:15 - 26.08.2022 18:30","7584","7421"
"26.08.2022 18:30 - 26.08.2022 18:45","7548","7432"
"26.08.2022 18:45 - 26.08.2022 19:00","7508","7428"
"26.08.2022 19:00 - 26.08.2022 19:15","7420","7345"
"26.08.2022 19:15 - 26.08.2022 19:30","7356","7293"
"26.08.2022 19:30 - 26.08.2022 19:45","7300","7246"
"26.08.2022 19:45 - 26.08.2022 20:00","7236","7236"
"26.08.2022 20:00 - 26.08.2022 20:15","7176","7186"
"26.08.2022 20:15 - 26.08.2022 20:30","7116","7121"
"26.08.2022 20:30 - 26.08.2022 20:45","7056","7024"
"26.08.2022 20:45 - 26.08.2022 21:00","6968","6895"
"26.08.2022 21:00 - 26.08.2022 21:15","6848","6732"
"26.08.2022 21:15 - 26.08.2022 21:30","6728","6547"
"26.08.2022 21:30 - 26.08.2022 21:45","6608","6417"
"26.08.2022 21:45 - 26.08.2022 22:00","6480","6262"
"26.08.2022 22:00 - 26.08.2022 22:15","6576","6344"
"26.08.2022 22:15 - 26.08.2022 22:30","6468","6280"
"26.08.2022 22:30 - 26.08.2022 22:45","6320","6115"
"26.08.2022 22:45 - 26.08.2022 23:00","6188","5957"
"26.08.2022 23:00 - 26.08.2022 23:15","6104","5840"
"26.08.2022 23:15 - 26.08.2022 23:30","5964","5726"
"26.08.2022 23:30 - 26.08.2022 23:45","5844","5596"
"26.08.2022 23:45 - 27.08.2022 00:00","5748","5568"
"27.08.2022 00:00 - 27.08.2022 00:15","5676","5618"
"27.08.2022 00:15 - 27.08.2022 00:30","5564","5493"
"27.08.2022 00:30 - 27.08.2022 00:45","5456","5435"
"27.08.2022 00:45 - 27.08.2022 01:00","5340","5312"
"27.08.2022 01:00 - 27.08.2022 01:15","5308","5252"
"27.08.2022 01:15 - 27.08.2022 01:30","5228","5211"
"27.08.2022 01:30 - 27.08.2022 01:45","5164","5157"
"27.08.2022 01:45 - 27.08.2022 02:00","5096","5098"
"27.08.2022 02:00 - 27.08.2022 02:15","5144","5140"
"27.08.2022 02:15 - 27.08.2022 02:30","5068","5073"
"27.08.2022 02:30 - 27.08.2022 02:45","5012","5002"
"27.08.2022 02:45 - 27.08.2022 03:00","4960","4944"
"27.08.2022 03:00 - 27.08.2022 03:15","5012","4910"
"27.08.2022 03:15 - 27.08.2022 03:30","4972","4877"
"27.08.2022 03:30 - 27.08.2022 03:45","4948","4867"
"27.08.2022 03:45 - 27.08.2022 04:00","4932","4825"
"27.08.2022 04:00 - 27.08.2022 04:15","4948","4820"
"27.08.2022 04:15 - 27.08.2022 04:30","4944","4840"
"27.08.2022 04:30 - 27.08.2022 04:45","4960","4848"
"27.08.2022 04:45 - 27.08.2022 05:00","4980","4870"
"27.08.2022 05:00 - 27.08.2022 05:15","4980","4953"
"27.08.2022 05:15 - 27.08.2022 05:30","5044","5020"
"27.08.2022 05:30 - 27.08.2022 05:45","5116","5065"
"27.08.2022 05:45 - 27.08.2022 06:00","5204","5210"
"27.08.2022 06:00 - 27.08.2022 06:15","5296","5287"
"27.08.2022 06:15 - 27.08.2022 06:30","5376","5376"
"27.08.2022 06:30 - 27.08.2022 06:45","5452","5481"
"27.08.2022 06:45 - 27.08.2022 07:00","5544","5548"
