"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"28.05.2021 12:00 - 28.05.2021 12:15","8108","8217"
"28.05.2021 12:15 - 28.05.2021 12:30","8000","8144"
"28.05.2021 12:30 - 28.05.2021 12:45","7920","8100"
"28.05.2021 12:45 - 28.05.2021 13:00","7872","8013"
"28.05.2021 13:00 - 28.05.2021 13:15","7856","7992"
"28.05.2021 13:15 - 28.05.2021 13:30","7796","7947"
"28.05.2021 13:30 - 28.05.2021 13:45","7736","7872"
"28.05.2021 13:45 - 28.05.2021 14:00","7656","7816"
"28.05.2021 14:00 - 28.05.2021 14:15","7616","7712"
"28.05.2021 14:15 - 28.05.2021 14:30","7592","7634"
"28.05.2021 14:30 - 28.05.2021 14:45","7560","7592"
"28.05.2021 14:45 - 28.05.2021 15:00","7524","7526"
"28.05.2021 15:00 - 28.05.2021 15:15","7528","7528"
"28.05.2021 15:15 - 28.05.2021 15:30","7504","7459"
"28.05.2021 15:30 - 28.05.2021 15:45","7472","7442"
"28.05.2021 15:45 - 28.05.2021 16:00","7448","7394"
"28.05.2021 16:00 - 28.05.2021 16:15","7416","7380"
"28.05.2021 16:15 - 28.05.2021 16:30","7412","7406"
"28.05.2021 16:30 - 28.05.2021 16:45","7424","7363"
"28.05.2021 16:45 - 28.05.2021 17:00","7436","7398"
"28.05.2021 17:00 - 28.05.2021 17:15","7420","7400"
"28.05.2021 17:15 - 28.05.2021 17:30","7444","7406"
"28.05.2021 17:30 - 28.05.2021 17:45","7464","7455"
"28.05.2021 17:45 - 28.05.2021 18:00","7492","7509"
"28.05.2021 18:00 - 28.05.2021 18:15","7484","7401"
"28.05.2021 18:15 - 28.05.2021 18:30","7472","7407"
"28.05.2021 18:30 - 28.05.2021 18:45","7480","7436"
"28.05.2021 18:45 - 28.05.2021 19:00","7476","7391"
"28.05.2021 19:00 - 28.05.2021 19:15","7424","7373"
"28.05.2021 19:15 - 28.05.2021 19:30","7396","7328"
"28.05.2021 19:30 - 28.05.2021 19:45","7360","7299"
"28.05.2021 19:45 - 28.05.2021 20:00","7332","7196"
"28.05.2021 20:00 - 28.05.2021 20:15","7276","7150"
"28.05.2021 20:15 - 28.05.2021 20:30","7208","7084"
"28.05.2021 20:30 - 28.05.2021 20:45","7152","7030"
"28.05.2021 20:45 - 28.05.2021 21:00","7044","6997"
"28.05.2021 21:00 - 28.05.2021 21:15","6940","6916"
"28.05.2021 21:15 - 28.05.2021 21:30","6788","6810"
"28.05.2021 21:30 - 28.05.2021 21:45","6656","6696"
"28.05.2021 21:45 - 28.05.2021 22:00","6524","6590"
"28.05.2021 22:00 - 28.05.2021 22:15","6608","6708"
"28.05.2021 22:15 - 28.05.2021 22:30","6548","6618"
"28.05.2021 22:30 - 28.05.2021 22:45","6400","6468"
"28.05.2021 22:45 - 28.05.2021 23:00","6272","6349"
"28.05.2021 23:00 - 28.05.2021 23:15","6188","6260"
"28.05.2021 23:15 - 28.05.2021 23:30","6044","6114"
"28.05.2021 23:30 - 28.05.2021 23:45","5924","5989"
"28.05.2021 23:45 - 29.05.2021 00:00","5832","5912"
"29.05.2021 00:00 - 29.05.2021 00:15","5708","5824"
"29.05.2021 00:15 - 29.05.2021 00:30","5608","5756"
"29.05.2021 00:30 - 29.05.2021 00:45","5516","5625"
"29.05.2021 00:45 - 29.05.2021 01:00","5428","5528"
"29.05.2021 01:00 - 29.05.2021 01:15","5404","5464"
"29.05.2021 01:15 - 29.05.2021 01:30","5324","5353"
"29.05.2021 01:30 - 29.05.2021 01:45","5248","5274"
"29.05.2021 01:45 - 29.05.2021 02:00","5184","5228"
"29.05.2021 02:00 - 29.05.2021 02:15","5256","5300"
"29.05.2021 02:15 - 29.05.2021 02:30","5196","5206"
"29.05.2021 02:30 - 29.05.2021 02:45","5128","5182"
"29.05.2021 02:45 - 29.05.2021 03:00","5068","5131"
"29.05.2021 03:00 - 29.05.2021 03:15","5040","5106"
"29.05.2021 03:15 - 29.05.2021 03:30","4996","5066"
"29.05.2021 03:30 - 29.05.2021 03:45","4972","5045"
"29.05.2021 03:45 - 29.05.2021 04:00","4956","5043"
"29.05.2021 04:00 - 29.05.2021 04:15","4964","5032"
"29.05.2021 04:15 - 29.05.2021 04:30","4984","5089"
"29.05.2021 04:30 - 29.05.2021 04:45","4992","5120"
"29.05.2021 04:45 - 29.05.2021 05:00","5024","5110"
"29.05.2021 05:00 - 29.05.2021 05:15","5092","5182"
"29.05.2021 05:15 - 29.05.2021 05:30","5140","5232"
"29.05.2021 05:30 - 29.05.2021 05:45","5208","5304"
"29.05.2021 05:45 - 29.05.2021 06:00","5280","5347"
"29.05.2021 06:00 - 29.05.2021 06:15","5400","5463"
"29.05.2021 06:15 - 29.05.2021 06:30","5484","5588"
"29.05.2021 06:30 - 29.05.2021 06:45","5588","5653"
"29.05.2021 06:45 - 29.05.2021 07:00","5692","5707"
"29.05.2021 07:00 - 29.05.2021 07:15","5812","5886"
"29.05.2021 07:15 - 29.05.2021 07:30","5908","5974"
"29.05.2021 07:30 - 29.05.2021 07:45","6012","6014"
"29.05.2021 07:45 - 29.05.2021 08:00","6124","6144"
"29.05.2021 08:00 - 29.05.2021 08:15","6220","6253"
"29.05.2021 08:15 - 29.05.2021 08:30","6312","6320"
"29.05.2021 08:30 - 29.05.2021 08:45","6400","6386"
"29.05.2021 08:45 - 29.05.2021 09:00","6488","6464"
"29.05.2021 09:00 - 29.05.2021 09:15","6560","6567"
"29.05.2021 09:15 - 29.05.2021 09:30","6612","6639"
"29.05.2021 09:30 - 29.05.2021 09:45","6660","6708"
"29.05.2021 09:45 - 29.05.2021 10:00","6696","6740"
"29.05.2021 10:00 - 29.05.2021 10:15","6736","6812"
"29.05.2021 10:15 - 29.05.2021 10:30","6768","6815"
"29.05.2021 10:30 - 29.05.2021 10:45","6804","6834"
"29.05.2021 10:45 - 29.05.2021 11:00","6840","6910"
"29.05.2021 11:00 - 29.05.2021 11:15","6864","6972"
"29.05.2021 11:15 - 29.05.2021 11:30","6908","7082"
"29.05.2021 11:30 - 29.05.2021 11:45","6920","7080"
"29.05.2021 11:45 - 29.05.2021 12:00","6876","7090"
"29.05.2021 12:00 - 29.05.2021 12:15","6812","7029"
"29.05.2021 12:15 - 29.05.2021 12:30","6688","6898"
"29.05.2021 12:30 - 29.05.2021 12:45","6584","6812"
"29.05.2021 12:45 - 29.05.2021 13:00","6512","6728"
"29.05.2021 13:00 - 29.05.2021 13:15","6460","6718"
"29.05.2021 13:15 - 29.05.2021 13:30","6408","6696"
"29.05.2021 13:30 - 29.05.2021 13:45","6348","6634"
"29.05.2021 13:45 - 29.05.2021 14:00","6292","6567"
"29.05.2021 14:00 - 29.05.2021 14:15","6264","6545"
"29.05.2021 14:15 - 29.05.2021 14:30","6224","6491"
"29.05.2021 14:30 - 29.05.2021 14:45","6220","6456"
"29.05.2021 14:45 - 29.05.2021 15:00","6168","6438"
"29.05.2021 15:00 - 29.05.2021 15:15","6148","6338"
"29.05.2021 15:15 - 29.05.2021 15:30","6128","6263"
"29.05.2021 15:30 - 29.05.2021 15:45","6128","6304"
"29.05.2021 15:45 - 29.05.2021 16:00","6100","6285"
"29.05.2021 16:00 - 29.05.2021 16:15","6120","6193"
"29.05.2021 16:15 - 29.05.2021 16:30","6132","6177"
"29.05.2021 16:30 - 29.05.2021 16:45","6152","6204"
"29.05.2021 16:45 - 29.05.2021 17:00","6184","6195"
"29.05.2021 17:00 - 29.05.2021 17:15","6164","6190"
"29.05.2021 17:15 - 29.05.2021 17:30","6196","6202"
"29.05.2021 17:30 - 29.05.2021 17:45","6228","6244"
"29.05.2021 17:45 - 29.05.2021 18:00","6272","6272"
"29.05.2021 18:00 - 29.05.2021 18:15","6276","6311"
"29.05.2021 18:15 - 29.05.2021 18:30","6252","6300"
"29.05.2021 18:30 - 29.05.2021 18:45","6236","6262"
"29.05.2021 18:45 - 29.05.2021 19:00","6240","6219"
"29.05.2021 19:00 - 29.05.2021 19:15","6236","6207"
"29.05.2021 19:15 - 29.05.2021 19:30","6224","6224"
"29.05.2021 19:30 - 29.05.2021 19:45","6216","6168"
"29.05.2021 19:45 - 29.05.2021 20:00","6204","6164"
"29.05.2021 20:00 - 29.05.2021 20:15","6180","6159"
"29.05.2021 20:15 - 29.05.2021 20:30","6156","6134"
"29.05.2021 20:30 - 29.05.2021 20:45","6144","6097"
"29.05.2021 20:45 - 29.05.2021 21:00","6104","6060"
"29.05.2021 21:00 - 29.05.2021 21:15","6048","6062"
"29.05.2021 21:15 - 29.05.2021 21:30","5976","6010"
"29.05.2021 21:30 - 29.05.2021 21:45","5904","5960"
"29.05.2021 21:45 - 29.05.2021 22:00","5824","5955"
"29.05.2021 22:00 - 29.05.2021 22:15","5968","6114"
"29.05.2021 22:15 - 29.05.2021 22:30","5912","6035"
"29.05.2021 22:30 - 29.05.2021 22:45","5768","5901"
"29.05.2021 22:45 - 29.05.2021 23:00","5660","5782"
"29.05.2021 23:00 - 29.05.2021 23:15","5608","5692"
"29.05.2021 23:15 - 29.05.2021 23:30","5476","5566"
"29.05.2021 23:30 - 29.05.2021 23:45","5372","5440"
"29.05.2021 23:45 - 30.05.2021 00:00","5276","5368"
"30.05.2021 00:00 - 30.05.2021 00:15","5248","5384"
"30.05.2021 00:15 - 30.05.2021 00:30","5144","5301"
"30.05.2021 00:30 - 30.05.2021 00:45","5056","5206"
"30.05.2021 00:45 - 30.05.2021 01:00","4956","5128"
"30.05.2021 01:00 - 30.05.2021 01:15","4932","5042"
"30.05.2021 01:15 - 30.05.2021 01:30","4868","4967"
"30.05.2021 01:30 - 30.05.2021 01:45","4792","4929"
"30.05.2021 01:45 - 30.05.2021 02:00","4736","4866"
"30.05.2021 02:00 - 30.05.2021 02:15","4832","4927"
"30.05.2021 02:15 - 30.05.2021 02:30","4776","4898"
"30.05.2021 02:30 - 30.05.2021 02:45","4712","4812"
"30.05.2021 02:45 - 30.05.2021 03:00","4652","4757"
"30.05.2021 03:00 - 30.05.2021 03:15","4620","4728"
"30.05.2021 03:15 - 30.05.2021 03:30","4596","4699"
"30.05.2021 03:30 - 30.05.2021 03:45","4564","4700"
"30.05.2021 03:45 - 30.05.2021 04:00","4552","4685"
"30.05.2021 04:00 - 30.05.2021 04:15","4552","4710"
"30.05.2021 04:15 - 30.05.2021 04:30","4548","4685"
"30.05.2021 04:30 - 30.05.2021 04:45","4556","4714"
"30.05.2021 04:45 - 30.05.2021 05:00","4580","4708"
"30.05.2021 05:00 - 30.05.2021 05:15","4600","4727"
"30.05.2021 05:15 - 30.05.2021 05:30","4640","4736"
"30.05.2021 05:30 - 30.05.2021 05:45","4680","4781"
"30.05.2021 05:45 - 30.05.2021 06:00","4720","4812"
"30.05.2021 06:00 - 30.05.2021 06:15","4772","4869"
"30.05.2021 06:15 - 30.05.2021 06:30","4816","4864"
"30.05.2021 06:30 - 30.05.2021 06:45","4872","4924"
"30.05.2021 06:45 - 30.05.2021 07:00","4940","4994"
"30.05.2021 07:00 - 30.05.2021 07:15","5004","5127"
"30.05.2021 07:15 - 30.05.2021 07:30","5076","5125"
"30.05.2021 07:30 - 30.05.2021 07:45","5168","5157"
"30.05.2021 07:45 - 30.05.2021 08:00","5236","5238"
"30.05.2021 08:00 - 30.05.2021 08:15","5332","5322"
"30.05.2021 08:15 - 30.05.2021 08:30","5404","5404"
"30.05.2021 08:30 - 30.05.2021 08:45","5488","5495"
"30.05.2021 08:45 - 30.05.2021 09:00","5548","5596"
"30.05.2021 09:00 - 30.05.2021 09:15","5628","5693"
"30.05.2021 09:15 - 30.05.2021 09:30","5684","5796"
"30.05.2021 09:30 - 30.05.2021 09:45","5744","5892"
"30.05.2021 09:45 - 30.05.2021 10:00","5812","5975"
"30.05.2021 10:00 - 30.05.2021 10:15","5892","6039"
"30.05.2021 10:15 - 30.05.2021 10:30","5944","6112"
"30.05.2021 10:30 - 30.05.2021 10:45","6004","6195"
"30.05.2021 10:45 - 30.05.2021 11:00","6064","6279"
"30.05.2021 11:00 - 30.05.2021 11:15","6128","6380"
"30.05.2021 11:15 - 30.05.2021 11:30","6204","6430"
"30.05.2021 11:30 - 30.05.2021 11:45","6240","6451"
"30.05.2021 11:45 - 30.05.2021 12:00","6192","6415"
"30.05.2021 12:00 - 30.05.2021 12:15","6120","6347"
"30.05.2021 12:15 - 30.05.2021 12:30","6004","6271"
"30.05.2021 12:30 - 30.05.2021 12:45","5928","6209"
"30.05.2021 12:45 - 30.05.2021 13:00","5856","6140"
"30.05.2021 13:00 - 30.05.2021 13:15","5872","6084"
"30.05.2021 13:15 - 30.05.2021 13:30","5796","6070"
"30.05.2021 13:30 - 30.05.2021 13:45","5764","6065"
"30.05.2021 13:45 - 30.05.2021 14:00","5696","5953"
"30.05.2021 14:00 - 30.05.2021 14:15","5656","5953"
"30.05.2021 14:15 - 30.05.2021 14:30","5636","5946"
"30.05.2021 14:30 - 30.05.2021 14:45","5588","5883"
"30.05.2021 14:45 - 30.05.2021 15:00","5564","5869"
"30.05.2021 15:00 - 30.05.2021 15:15","5536","5852"
"30.05.2021 15:15 - 30.05.2021 15:30","5544","5808"
"30.05.2021 15:30 - 30.05.2021 15:45","5536","5791"
"30.05.2021 15:45 - 30.05.2021 16:00","5540","5764"
"30.05.2021 16:00 - 30.05.2021 16:15","5536","5718"
"30.05.2021 16:15 - 30.05.2021 16:30","5572","5719"
"30.05.2021 16:30 - 30.05.2021 16:45","5604","5700"
"30.05.2021 16:45 - 30.05.2021 17:00","5664","5708"
"30.05.2021 17:00 - 30.05.2021 17:15","5660","5800"
"30.05.2021 17:15 - 30.05.2021 17:30","5720","5795"
"30.05.2021 17:30 - 30.05.2021 17:45","5780","5861"
"30.05.2021 17:45 - 30.05.2021 18:00","5848","5917"
"30.05.2021 18:00 - 30.05.2021 18:15","5908","5968"
"30.05.2021 18:15 - 30.05.2021 18:30","5916","5997"
"30.05.2021 18:30 - 30.05.2021 18:45","5940","5979"
"30.05.2021 18:45 - 30.05.2021 19:00","5968","6048"
"30.05.2021 19:00 - 30.05.2021 19:15","6000","5992"
"30.05.2021 19:15 - 30.05.2021 19:30","6000","6023"
"30.05.2021 19:30 - 30.05.2021 19:45","6008","6038"
"30.05.2021 19:45 - 30.05.2021 20:00","6012","6031"
"30.05.2021 20:00 - 30.05.2021 20:15","6016","6049"
"30.05.2021 20:15 - 30.05.2021 20:30","6004","6033"
"30.05.2021 20:30 - 30.05.2021 20:45","5972","6008"
"30.05.2021 20:45 - 30.05.2021 21:00","5948","6008"
"30.05.2021 21:00 - 30.05.2021 21:15","5904","6014"
"30.05.2021 21:15 - 30.05.2021 21:30","5832","5998"
"30.05.2021 21:30 - 30.05.2021 21:45","5768","5968"
"30.05.2021 21:45 - 30.05.2021 22:00","5728","5955"
"30.05.2021 22:00 - 30.05.2021 22:15","5888","6192"
"30.05.2021 22:15 - 30.05.2021 22:30","5848","6117"
"30.05.2021 22:30 - 30.05.2021 22:45","5732","6023"
"30.05.2021 22:45 - 30.05.2021 23:00","5644","5931"
"30.05.2021 23:00 - 30.05.2021 23:15","5592","5836"
"30.05.2021 23:15 - 30.05.2021 23:30","5472","5692"
"30.05.2021 23:30 - 30.05.2021 23:45","5360","5610"
"30.05.2021 23:45 - 31.05.2021 00:00","5296","5520"
"31.05.2021 00:00 - 31.05.2021 00:15","5792","5548"
"31.05.2021 00:15 - 31.05.2021 00:30","5692","5465"
"31.05.2021 00:30 - 31.05.2021 00:45","5604","5360"
"31.05.2021 00:45 - 31.05.2021 01:00","5544","5288"
"31.05.2021 01:00 - 31.05.2021 01:15","5532","5268"
"31.05.2021 01:15 - 31.05.2021 01:30","5460","5197"
"31.05.2021 01:30 - 31.05.2021 01:45","5404","5114"
"31.05.2021 01:45 - 31.05.2021 02:00","5348","5096"
"31.05.2021 02:00 - 31.05.2021 02:15","5432","5145"
"31.05.2021 02:15 - 31.05.2021 02:30","5380","5080"
"31.05.2021 02:30 - 31.05.2021 02:45","5332","5067"
"31.05.2021 02:45 - 31.05.2021 03:00","5284","5031"
"31.05.2021 03:00 - 31.05.2021 03:15","5280","5026"
"31.05.2021 03:15 - 31.05.2021 03:30","5264","5026"
"31.05.2021 03:30 - 31.05.2021 03:45","5264","5021"
"31.05.2021 03:45 - 31.05.2021 04:00","5276","5042"
"31.05.2021 04:00 - 31.05.2021 04:15","5324","5148"
"31.05.2021 04:15 - 31.05.2021 04:30","5368","5212"
"31.05.2021 04:30 - 31.05.2021 04:45","5440","5297"
"31.05.2021 04:45 - 31.05.2021 05:00","5544","5376"
"31.05.2021 05:00 - 31.05.2021 05:15","5712","5629"
"31.05.2021 05:15 - 31.05.2021 05:30","5844","5807"
"31.05.2021 05:30 - 31.05.2021 05:45","6044","5978"
"31.05.2021 05:45 - 31.05.2021 06:00","6280","6178"
"31.05.2021 06:00 - 31.05.2021 06:15","6612","6614"
"31.05.2021 06:15 - 31.05.2021 06:30","6868","6904"
"31.05.2021 06:30 - 31.05.2021 06:45","7096","7088"
"31.05.2021 06:45 - 31.05.2021 07:00","7276","7262"
"31.05.2021 07:00 - 31.05.2021 07:15","7480","7547"
"31.05.2021 07:15 - 31.05.2021 07:30","7648","7639"
"31.05.2021 07:30 - 31.05.2021 07:45","7760","7737"
"31.05.2021 07:45 - 31.05.2021 08:00","7864","7766"
"31.05.2021 08:00 - 31.05.2021 08:15","7964","7810"
"31.05.2021 08:15 - 31.05.2021 08:30","8024","7824"
"31.05.2021 08:30 - 31.05.2021 08:45","8060","7857"
"31.05.2021 08:45 - 31.05.2021 09:00","8084","7900"
"31.05.2021 09:00 - 31.05.2021 09:15","8060","7760"
"31.05.2021 09:15 - 31.05.2021 09:30","8092","7751"
"31.05.2021 09:30 - 31.05.2021 09:45","8120","7833"
"31.05.2021 09:45 - 31.05.2021 10:00","8144","7841"
"31.05.2021 10:00 - 31.05.2021 10:15","8148","7818"
"31.05.2021 10:15 - 31.05.2021 10:30","8156","7878"
"31.05.2021 10:30 - 31.05.2021 10:45","8188","7966"
"31.05.2021 10:45 - 31.05.2021 11:00","8232","7993"
"31.05.2021 11:00 - 31.05.2021 11:15","8240","8071"
"31.05.2021 11:15 - 31.05.2021 11:30","8296","8153"
"31.05.2021 11:30 - 31.05.2021 11:45","8324","8174"
"31.05.2021 11:45 - 31.05.2021 12:00","8288","8229"
"31.05.2021 12:00 - 31.05.2021 12:15","8200","8111"
"31.05.2021 12:15 - 31.05.2021 12:30","8092","8048"
"31.05.2021 12:30 - 31.05.2021 12:45","8036","8056"
"31.05.2021 12:45 - 31.05.2021 13:00","8000","7985"
"31.05.2021 13:00 - 31.05.2021 13:15","8024","8064"
"31.05.2021 13:15 - 31.05.2021 13:30","8016","8029"
"31.05.2021 13:30 - 31.05.2021 13:45","8000","7924"
"31.05.2021 13:45 - 31.05.2021 14:00","7944","7904"
"31.05.2021 14:00 - 31.05.2021 14:15","7916","7877"
"31.05.2021 14:15 - 31.05.2021 14:30","7888","7868"
"31.05.2021 14:30 - 31.05.2021 14:45","7848","7840"
"31.05.2021 14:45 - 31.05.2021 15:00","7808","7768"
"31.05.2021 15:00 - 31.05.2021 15:15","7760","7730"
"31.05.2021 15:15 - 31.05.2021 15:30","7736","7670"
"31.05.2021 15:30 - 31.05.2021 15:45","7704","7604"
"31.05.2021 15:45 - 31.05.2021 16:00","7676","7597"
"31.05.2021 16:00 - 31.05.2021 16:15","7664","7572"
"31.05.2021 16:15 - 31.05.2021 16:30","7652","7546"
"31.05.2021 16:30 - 31.05.2021 16:45","7648","7561"
"31.05.2021 16:45 - 31.05.2021 17:00","7632","7550"
"31.05.2021 17:00 - 31.05.2021 17:15","7580","7482"
"31.05.2021 17:15 - 31.05.2021 17:30","7596","7489"
"31.05.2021 17:30 - 31.05.2021 17:45","7612","7547"
"31.05.2021 17:45 - 31.05.2021 18:00","7636","7540"
"31.05.2021 18:00 - 31.05.2021 18:15","7628","7525"
"31.05.2021 18:15 - 31.05.2021 18:30","7620","7505"
"31.05.2021 18:30 - 31.05.2021 18:45","7612","7480"
"31.05.2021 18:45 - 31.05.2021 19:00","7596","7551"
"31.05.2021 19:00 - 31.05.2021 19:15","7540","7523"
"31.05.2021 19:15 - 31.05.2021 19:30","7480","7505"
"31.05.2021 19:30 - 31.05.2021 19:45","7436","7493"
"31.05.2021 19:45 - 31.05.2021 20:00","7380","7437"
"31.05.2021 20:00 - 31.05.2021 20:15","7340","7404"
"31.05.2021 20:15 - 31.05.2021 20:30","7276","7350"
"31.05.2021 20:30 - 31.05.2021 20:45","7220","7311"
"31.05.2021 20:45 - 31.05.2021 21:00","7144","7284"
"31.05.2021 21:00 - 31.05.2021 21:15","7048","7221"
"31.05.2021 21:15 - 31.05.2021 21:30","6936","7172"
"31.05.2021 21:30 - 31.05.2021 21:45","6816","7042"
"31.05.2021 21:45 - 31.05.2021 22:00","6696","6878"
"31.05.2021 22:00 - 31.05.2021 22:15","6784","7022"
"31.05.2021 22:15 - 31.05.2021 22:30","6696","6919"
"31.05.2021 22:30 - 31.05.2021 22:45","6540","6724"
"31.05.2021 22:45 - 31.05.2021 23:00","6412","6602"
"31.05.2021 23:00 - 31.05.2021 23:15","6328","6441"
"31.05.2021 23:15 - 31.05.2021 23:30","6168","6288"
"31.05.2021 23:30 - 31.05.2021 23:45","6032","6182"
"31.05.2021 23:45 - 01.06.2021 00:00","5928","6071"
"01.06.2021 00:00 - 01.06.2021 00:15","5448","6040"
"01.06.2021 00:15 - 01.06.2021 00:30","5360","5947"
"01.06.2021 00:30 - 01.06.2021 00:45","5276","5814"
"01.06.2021 00:45 - 01.06.2021 01:00","5188","5708"
"01.06.2021 01:00 - 01.06.2021 01:15","5188","5705"
"01.06.2021 01:15 - 01.06.2021 01:30","5128","5631"
"01.06.2021 01:30 - 01.06.2021 01:45","5080","5581"
"01.06.2021 01:45 - 01.06.2021 02:00","5000","5517"
"01.06.2021 02:00 - 01.06.2021 02:15","5120","5554"
"01.06.2021 02:15 - 01.06.2021 02:30","5064","5520"
"01.06.2021 02:30 - 01.06.2021 02:45","5020","5452"
"01.06.2021 02:45 - 01.06.2021 03:00","4980","5435"
"01.06.2021 03:00 - 01.06.2021 03:15","4964","5428"
"01.06.2021 03:15 - 01.06.2021 03:30","4948","5428"
"01.06.2021 03:30 - 01.06.2021 03:45","4952","5411"
"01.06.2021 03:45 - 01.06.2021 04:00","4956","5442"
"01.06.2021 04:00 - 01.06.2021 04:15","5012","5504"
"01.06.2021 04:15 - 01.06.2021 04:30","5060","5540"
"01.06.2021 04:30 - 01.06.2021 04:45","5136","5597"
"01.06.2021 04:45 - 01.06.2021 05:00","5236","5658"
"01.06.2021 05:00 - 01.06.2021 05:15","5432","5884"
"01.06.2021 05:15 - 01.06.2021 05:30","5592","5996"
"01.06.2021 05:30 - 01.06.2021 05:45","5788","6136"
"01.06.2021 05:45 - 01.06.2021 06:00","6032","6353"
"01.06.2021 06:00 - 01.06.2021 06:15","6360","6755"
"01.06.2021 06:15 - 01.06.2021 06:30","6636","6995"
"01.06.2021 06:30 - 01.06.2021 06:45","6840","7164"
"01.06.2021 06:45 - 01.06.2021 07:00","7060","7297"
"01.06.2021 07:00 - 01.06.2021 07:15","7280","7624"
"01.06.2021 07:15 - 01.06.2021 07:30","7452","7739"
"01.06.2021 07:30 - 01.06.2021 07:45","7572","7784"
"01.06.2021 07:45 - 01.06.2021 08:00","7676","7821"
"01.06.2021 08:00 - 01.06.2021 08:15","7772","7904"
"01.06.2021 08:15 - 01.06.2021 08:30","7836","7887"
"01.06.2021 08:30 - 01.06.2021 08:45","7852","7943"
"01.06.2021 08:45 - 01.06.2021 09:00","7876","7912"
"01.06.2021 09:00 - 01.06.2021 09:15","7852","7802"
"01.06.2021 09:15 - 01.06.2021 09:30","7868","7832"
"01.06.2021 09:30 - 01.06.2021 09:45","7884","7840"
"01.06.2021 09:45 - 01.06.2021 10:00","7916","7842"
"01.06.2021 10:00 - 01.06.2021 10:15","7912","7829"
"01.06.2021 10:15 - 01.06.2021 10:30","7916","7834"
"01.06.2021 10:30 - 01.06.2021 10:45","7968","7923"
"01.06.2021 10:45 - 01.06.2021 11:00","8012","7945"
"01.06.2021 11:00 - 01.06.2021 11:15","8028","7935"
"01.06.2021 11:15 - 01.06.2021 11:30","8056","8020"
"01.06.2021 11:30 - 01.06.2021 11:45","8088","8015"
"01.06.2021 11:45 - 01.06.2021 12:00","8064","7958"
"01.06.2021 12:00 - 01.06.2021 12:15","8004","7872"
"01.06.2021 12:15 - 01.06.2021 12:30","7892","7796"
"01.06.2021 12:30 - 01.06.2021 12:45","7816","7732"
"01.06.2021 12:45 - 01.06.2021 13:00","7792","7722"
"01.06.2021 13:00 - 01.06.2021 13:15","7824","7732"
"01.06.2021 13:15 - 01.06.2021 13:30","7816","7659"
"01.06.2021 13:30 - 01.06.2021 13:45","7788","7646"
"01.06.2021 13:45 - 01.06.2021 14:00","7740","7551"
"01.06.2021 14:00 - 01.06.2021 14:15","7692","7516"
"01.06.2021 14:15 - 01.06.2021 14:30","7656","7538"
"01.06.2021 14:30 - 01.06.2021 14:45","7628","7482"
"01.06.2021 14:45 - 01.06.2021 15:00","7624","7452"
"01.06.2021 15:00 - 01.06.2021 15:15","7596","7432"
"01.06.2021 15:15 - 01.06.2021 15:30","7604","7414"
"01.06.2021 15:30 - 01.06.2021 15:45","7548","7370"
"01.06.2021 15:45 - 01.06.2021 16:00","7532","7346"
"01.06.2021 16:00 - 01.06.2021 16:15","7520","7384"
"01.06.2021 16:15 - 01.06.2021 16:30","7508","7366"
"01.06.2021 16:30 - 01.06.2021 16:45","7484","7335"
"01.06.2021 16:45 - 01.06.2021 17:00","7508","7310"
"01.06.2021 17:00 - 01.06.2021 17:15","7460","7332"
"01.06.2021 17:15 - 01.06.2021 17:30","7476","7365"
"01.06.2021 17:30 - 01.06.2021 17:45","7528","7361"
"01.06.2021 17:45 - 01.06.2021 18:00","7576","7433"
"01.06.2021 18:00 - 01.06.2021 18:15","7532","7401"
"01.06.2021 18:15 - 01.06.2021 18:30","7528","7419"
"01.06.2021 18:30 - 01.06.2021 18:45","7524","7456"
"01.06.2021 18:45 - 01.06.2021 19:00","7520","7475"
"01.06.2021 19:00 - 01.06.2021 19:15","7508","7458"
"01.06.2021 19:15 - 01.06.2021 19:30","7440","7452"
"01.06.2021 19:30 - 01.06.2021 19:45","7392","7409"
"01.06.2021 19:45 - 01.06.2021 20:00","7344","7348"
"01.06.2021 20:00 - 01.06.2021 20:15","7300","7339"
"01.06.2021 20:15 - 01.06.2021 20:30","7248","7277"
"01.06.2021 20:30 - 01.06.2021 20:45","7164","7280"
"01.06.2021 20:45 - 01.06.2021 21:00","7092","7221"
"01.06.2021 21:00 - 01.06.2021 21:15","7020","7212"
"01.06.2021 21:15 - 01.06.2021 21:30","6900","7175"
"01.06.2021 21:30 - 01.06.2021 21:45","6764","7063"
"01.06.2021 21:45 - 01.06.2021 22:00","6636","6950"
"01.06.2021 22:00 - 01.06.2021 22:15","6716","7040"
"01.06.2021 22:15 - 01.06.2021 22:30","6636","6878"
"01.06.2021 22:30 - 01.06.2021 22:45","6472","6730"
"01.06.2021 22:45 - 01.06.2021 23:00","6348","6558"
"01.06.2021 23:00 - 01.06.2021 23:15","6240","6433"
"01.06.2021 23:15 - 01.06.2021 23:30","6084","6310"
"01.06.2021 23:30 - 01.06.2021 23:45","5952","6169"
"01.06.2021 23:45 - 02.06.2021 00:00","5848","6085"
"02.06.2021 00:00 - 02.06.2021 00:15","5920","6056"
"02.06.2021 00:15 - 02.06.2021 00:30","5824","5946"
"02.06.2021 00:30 - 02.06.2021 00:45","5724","5894"
