"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"15.07.2015 02:45 - 15.07.2015 03:00","5114","5246"
"15.07.2015 03:00 - 15.07.2015 03:15","5068","5184"
"15.07.2015 03:15 - 15.07.2015 03:30","5055","5077"
"15.07.2015 03:30 - 15.07.2015 03:45","5038","5128"
"15.07.2015 03:45 - 15.07.2015 04:00","5035","5088"
"15.07.2015 04:00 - 15.07.2015 04:15","5123","5171"
"15.07.2015 04:15 - 15.07.2015 04:30","5138","5098"
"15.07.2015 04:30 - 15.07.2015 04:45","5151","5078"
"15.07.2015 04:45 - 15.07.2015 05:00","5189","5155"
"15.07.2015 05:00 - 15.07.2015 05:15","5505","5436"
"15.07.2015 05:15 - 15.07.2015 05:30","5574","5538"
"15.07.2015 05:30 - 15.07.2015 05:45","5668","5654"
"15.07.2015 05:45 - 15.07.2015 06:00","5792","5807"
"15.07.2015 06:00 - 15.07.2015 06:15","6392","6325"
"15.07.2015 06:15 - 15.07.2015 06:30","6545","6646"
"15.07.2015 06:30 - 15.07.2015 06:45","6654","6799"
"15.07.2015 06:45 - 15.07.2015 07:00","6772","7002"
"15.07.2015 07:00 - 15.07.2015 07:15","7276","7505"
"15.07.2015 07:15 - 15.07.2015 07:30","7367","7588"
"15.07.2015 07:30 - 15.07.2015 07:45","7451","7697"
"15.07.2015 07:45 - 15.07.2015 08:00","7512","7813"
"15.07.2015 08:00 - 15.07.2015 08:15","7738","8253"
"15.07.2015 08:15 - 15.07.2015 08:30","7780","8287"
"15.07.2015 08:30 - 15.07.2015 08:45","7817","8011"
"15.07.2015 08:45 - 15.07.2015 09:00","7840","8039"
"15.07.2015 09:00 - 15.07.2015 09:15","7871","7799"
"15.07.2015 09:15 - 15.07.2015 09:30","7910","7812"
"15.07.2015 09:30 - 15.07.2015 09:45","7945","7883"
"15.07.2015 09:45 - 15.07.2015 10:00","7966","8093"
"15.07.2015 10:00 - 15.07.2015 10:15","8035","8039"
"15.07.2015 10:15 - 15.07.2015 10:30","8079","8091"
"15.07.2015 10:30 - 15.07.2015 10:45","8114","8115"
"15.07.2015 10:45 - 15.07.2015 11:00","8141","8158"
"15.07.2015 11:00 - 15.07.2015 11:15","8172","8152"
"15.07.2015 11:15 - 15.07.2015 11:30","8202","8114"
"15.07.2015 11:30 - 15.07.2015 11:45","8224","8178"
"15.07.2015 11:45 - 15.07.2015 12:00","8218","8167"
"15.07.2015 12:00 - 15.07.2015 12:15","8049","8136"
"15.07.2015 12:15 - 15.07.2015 12:30","8011","8017"
"15.07.2015 12:30 - 15.07.2015 12:45","8003","8104"
"15.07.2015 12:45 - 15.07.2015 13:00","8002","8086"
"15.07.2015 13:00 - 15.07.2015 13:15","7990","8036"
"15.07.2015 13:15 - 15.07.2015 13:30","7995","8116"
"15.07.2015 13:30 - 15.07.2015 13:45","7979","8109"
"15.07.2015 13:45 - 15.07.2015 14:00","7956","8083"
"15.07.2015 14:00 - 15.07.2015 14:15","7899","8005"
"15.07.2015 14:15 - 15.07.2015 14:30","7889","7982"
"15.07.2015 14:30 - 15.07.2015 14:45","7864","7985"
"15.07.2015 14:45 - 15.07.2015 15:00","7847","7972"
"15.07.2015 15:00 - 15.07.2015 15:15","7837","7937"
"15.07.2015 15:15 - 15.07.2015 15:30","7812","7910"
"15.07.2015 15:30 - 15.07.2015 15:45","7781","7861"
"15.07.2015 15:45 - 15.07.2015 16:00","7757","7880"
"15.07.2015 16:00 - 15.07.2015 16:15","7724","7901"
"15.07.2015 16:15 - 15.07.2015 16:30","7692","7843"
"15.07.2015 16:30 - 15.07.2015 16:45","7659","7781"
"15.07.2015 16:45 - 15.07.2015 17:00","7637","7757"
"15.07.2015 17:00 - 15.07.2015 17:15","7639","7705"
"15.07.2015 17:15 - 15.07.2015 17:30","7621","7714"
"15.07.2015 17:30 - 15.07.2015 17:45","7607","7716"
"15.07.2015 17:45 - 15.07.2015 18:00","7592","7713"
"15.07.2015 18:00 - 15.07.2015 18:15","7530","7726"
"15.07.2015 18:15 - 15.07.2015 18:30","7494","7627"
"15.07.2015 18:30 - 15.07.2015 18:45","7463","7560"
"15.07.2015 18:45 - 15.07.2015 19:00","7434","7495"
"15.07.2015 19:00 - 15.07.2015 19:15","7261","7403"
"15.07.2015 19:15 - 15.07.2015 19:30","7217","7378"
"15.07.2015 19:30 - 15.07.2015 19:45","7173","7315"
"15.07.2015 19:45 - 15.07.2015 20:00","7134","7247"
"15.07.2015 20:00 - 15.07.2015 20:15","6986","7120"
"15.07.2015 20:15 - 15.07.2015 20:30","6976","7122"
"15.07.2015 20:30 - 15.07.2015 20:45","6954","7041"
"15.07.2015 20:45 - 15.07.2015 21:00","6937","7042"
"15.07.2015 21:00 - 15.07.2015 21:15","6803","6939"
"15.07.2015 21:15 - 15.07.2015 21:30","6782","6913"
"15.07.2015 21:30 - 15.07.2015 21:45","6749","6885"
"15.07.2015 21:45 - 15.07.2015 22:00","6687","6875"
"15.07.2015 22:00 - 15.07.2015 22:15","6575","6774"
"15.07.2015 22:15 - 15.07.2015 22:30","6537","6668"
"15.07.2015 22:30 - 15.07.2015 22:45","6456","6682"
"15.07.2015 22:45 - 15.07.2015 23:00","6368","6600"
"15.07.2015 23:00 - 15.07.2015 23:15","6031","6206"
"15.07.2015 23:15 - 15.07.2015 23:30","5938","6128"
"15.07.2015 23:30 - 15.07.2015 23:45","5873","6270"
"15.07.2015 23:45 - 16.07.2015 00:00","5829","6172"
"16.07.2015 00:00 - 16.07.2015 00:15","5732","5944"
"16.07.2015 00:15 - 16.07.2015 00:30","5667","5827"
"16.07.2015 00:30 - 16.07.2015 00:45","5611","5831"
"16.07.2015 00:45 - 16.07.2015 01:00","5537","5750"
"16.07.2015 01:00 - 16.07.2015 01:15","5372","5594"
"16.07.2015 01:15 - 16.07.2015 01:30","5336","5574"
"16.07.2015 01:30 - 16.07.2015 01:45","5316","5490"
"16.07.2015 01:45 - 16.07.2015 02:00","5286","5506"
"16.07.2015 02:00 - 16.07.2015 02:15","5272","5493"
"16.07.2015 02:15 - 16.07.2015 02:30","5242","5480"
"16.07.2015 02:30 - 16.07.2015 02:45","5204","5424"
"16.07.2015 02:45 - 16.07.2015 03:00","5170","5397"
"16.07.2015 03:00 - 16.07.2015 03:15","5132","5306"
"16.07.2015 03:15 - 16.07.2015 03:30","5119","5294"
"16.07.2015 03:30 - 16.07.2015 03:45","5104","5254"
"16.07.2015 03:45 - 16.07.2015 04:00","5101","5262"
"16.07.2015 04:00 - 16.07.2015 04:15","5188","5325"
"16.07.2015 04:15 - 16.07.2015 04:30","5204","5394"
"16.07.2015 04:30 - 16.07.2015 04:45","5218","5359"
"16.07.2015 04:45 - 16.07.2015 05:00","5258","5374"
"16.07.2015 05:00 - 16.07.2015 05:15","5575","5570"
"16.07.2015 05:15 - 16.07.2015 05:30","5647","5637"
"16.07.2015 05:30 - 16.07.2015 05:45","5744","5754"
"16.07.2015 05:45 - 16.07.2015 06:00","5877","5953"
"16.07.2015 06:00 - 16.07.2015 06:15","6476","6554"
"16.07.2015 06:15 - 16.07.2015 06:30","6641","6661"
"16.07.2015 06:30 - 16.07.2015 06:45","6754","6800"
"16.07.2015 06:45 - 16.07.2015 07:00","6874","6900"
"16.07.2015 07:00 - 16.07.2015 07:15","7393","7330"
"16.07.2015 07:15 - 16.07.2015 07:30","7483","7424"
"16.07.2015 07:30 - 16.07.2015 07:45","7562","7501"
"16.07.2015 07:45 - 16.07.2015 08:00","7617","7641"
"16.07.2015 08:00 - 16.07.2015 08:15","7829","7877"
"16.07.2015 08:15 - 16.07.2015 08:30","7868","7807"
"16.07.2015 08:30 - 16.07.2015 08:45","7901","7891"
"16.07.2015 08:45 - 16.07.2015 09:00","7924","7970"
"16.07.2015 09:00 - 16.07.2015 09:15","7944","7980"
"16.07.2015 09:15 - 16.07.2015 09:30","7979","8017"
"16.07.2015 09:30 - 16.07.2015 09:45","8011","8049"
"16.07.2015 09:45 - 16.07.2015 10:00","8027","7995"
"16.07.2015 10:00 - 16.07.2015 10:15","8090","8017"
"16.07.2015 10:15 - 16.07.2015 10:30","8129","8028"
"16.07.2015 10:30 - 16.07.2015 10:45","8164","8060"
"16.07.2015 10:45 - 16.07.2015 11:00","8191","8110"
"16.07.2015 11:00 - 16.07.2015 11:15","8226","8141"
"16.07.2015 11:15 - 16.07.2015 11:30","8255","8198"
"16.07.2015 11:30 - 16.07.2015 11:45","8274","8254"
"16.07.2015 11:45 - 16.07.2015 12:00","8266","8266"
"16.07.2015 12:00 - 16.07.2015 12:15","8102","7877"
"16.07.2015 12:15 - 16.07.2015 12:30","8061","7798"
"16.07.2015 12:30 - 16.07.2015 12:45","8048","7807"
"16.07.2015 12:45 - 16.07.2015 13:00","8047","7787"
"16.07.2015 13:00 - 16.07.2015 13:15","8040","7721"
"16.07.2015 13:15 - 16.07.2015 13:30","8044","7743"
"16.07.2015 13:30 - 16.07.2015 13:45","8026","7729"
"16.07.2015 13:45 - 16.07.2015 14:00","8005","7642"
"16.07.2015 14:00 - 16.07.2015 14:15","7943","7705"
"16.07.2015 14:15 - 16.07.2015 14:30","7935","7693"
"16.07.2015 14:30 - 16.07.2015 14:45","7912","7658"
"16.07.2015 14:45 - 16.07.2015 15:00","7894","7583"
"16.07.2015 15:00 - 16.07.2015 15:15","7879","7602"
"16.07.2015 15:15 - 16.07.2015 15:30","7857","7548"
"16.07.2015 15:30 - 16.07.2015 15:45","7825","7544"
"16.07.2015 15:45 - 16.07.2015 16:00","7801","7480"
"16.07.2015 16:00 - 16.07.2015 16:15","7776","7482"
"16.07.2015 16:15 - 16.07.2015 16:30","7746","7413"
"16.07.2015 16:30 - 16.07.2015 16:45","7711","7437"
"16.07.2015 16:45 - 16.07.2015 17:00","7688","7406"
"16.07.2015 17:00 - 16.07.2015 17:15","7676","7749"
"16.07.2015 17:15 - 16.07.2015 17:30","7659","7736"
"16.07.2015 17:30 - 16.07.2015 17:45","7640","7726"
"16.07.2015 17:45 - 16.07.2015 18:00","7623","7656"
"16.07.2015 18:00 - 16.07.2015 18:15","7561","7670"
"16.07.2015 18:15 - 16.07.2015 18:30","7530","7731"
"16.07.2015 18:30 - 16.07.2015 18:45","7504","7740"
"16.07.2015 18:45 - 16.07.2015 19:00","7478","7604"
"16.07.2015 19:00 - 16.07.2015 19:15","7322","7560"
"16.07.2015 19:15 - 16.07.2015 19:30","7283","7536"
"16.07.2015 19:30 - 16.07.2015 19:45","7241","7498"
"16.07.2015 19:45 - 16.07.2015 20:00","7204","7457"
"16.07.2015 20:00 - 16.07.2015 20:15","7077","7206"
"16.07.2015 20:15 - 16.07.2015 20:30","7069","7210"
"16.07.2015 20:30 - 16.07.2015 20:45","7042","7148"
"16.07.2015 20:45 - 16.07.2015 21:00","7018","7091"
"16.07.2015 21:00 - 16.07.2015 21:15","6858","6948"
"16.07.2015 21:15 - 16.07.2015 21:30","6830","6902"
"16.07.2015 21:30 - 16.07.2015 21:45","6790","6873"
"16.07.2015 21:45 - 16.07.2015 22:00","6725","6850"
"16.07.2015 22:00 - 16.07.2015 22:15","6625","6787"
"16.07.2015 22:15 - 16.07.2015 22:30","6586","6690"
"16.07.2015 22:30 - 16.07.2015 22:45","6506","6610"
"16.07.2015 22:45 - 16.07.2015 23:00","6415","6588"
"16.07.2015 23:00 - 16.07.2015 23:15","6086","5920"
"16.07.2015 23:15 - 16.07.2015 23:30","5989","6037"
"16.07.2015 23:30 - 16.07.2015 23:45","5924","6002"
"16.07.2015 23:45 - 17.07.2015 00:00","5877","5986"
"17.07.2015 00:00 - 17.07.2015 00:15","5741","6016"
"17.07.2015 00:15 - 17.07.2015 00:30","5677","5958"
"17.07.2015 00:30 - 17.07.2015 00:45","5618","5927"
"17.07.2015 00:45 - 17.07.2015 01:00","5544","5879"
"17.07.2015 01:00 - 17.07.2015 01:15","5398","5646"
"17.07.2015 01:15 - 17.07.2015 01:30","5363","5553"
"17.07.2015 01:30 - 17.07.2015 01:45","5338","5508"
"17.07.2015 01:45 - 17.07.2015 02:00","5299","5517"
"17.07.2015 02:00 - 17.07.2015 02:15","5301","5488"
"17.07.2015 02:15 - 17.07.2015 02:30","5268","5429"
"17.07.2015 02:30 - 17.07.2015 02:45","5233","5418"
"17.07.2015 02:45 - 17.07.2015 03:00","5199","5467"
"17.07.2015 03:00 - 17.07.2015 03:15","5148","5346"
"17.07.2015 03:15 - 17.07.2015 03:30","5133","5352"
"17.07.2015 03:30 - 17.07.2015 03:45","5123","5377"
"17.07.2015 03:45 - 17.07.2015 04:00","5116","5386"
"17.07.2015 04:00 - 17.07.2015 04:15","5195","5425"
"17.07.2015 04:15 - 17.07.2015 04:30","5216","5471"
"17.07.2015 04:30 - 17.07.2015 04:45","5237","5484"
"17.07.2015 04:45 - 17.07.2015 05:00","5273","5576"
"17.07.2015 05:00 - 17.07.2015 05:15","5593","5773"
"17.07.2015 05:15 - 17.07.2015 05:30","5668","5881"
"17.07.2015 05:30 - 17.07.2015 05:45","5750","6038"
"17.07.2015 05:45 - 17.07.2015 06:00","5871","6126"
"17.07.2015 06:00 - 17.07.2015 06:15","6457","6694"
"17.07.2015 06:15 - 17.07.2015 06:30","6610","6802"
"17.07.2015 06:30 - 17.07.2015 06:45","6717","6964"
"17.07.2015 06:45 - 17.07.2015 07:00","6836","7061"
"17.07.2015 07:00 - 17.07.2015 07:15","7325","7671"
"17.07.2015 07:15 - 17.07.2015 07:30","7431","7717"
"17.07.2015 07:30 - 17.07.2015 07:45","7502","7751"
"17.07.2015 07:45 - 17.07.2015 08:00","7553","7762"
"17.07.2015 08:00 - 17.07.2015 08:15","7774","8071"
"17.07.2015 08:15 - 17.07.2015 08:30","7814","8115"
"17.07.2015 08:30 - 17.07.2015 08:45","7847","8161"
"17.07.2015 08:45 - 17.07.2015 09:00","7873","8157"
"17.07.2015 09:00 - 17.07.2015 09:15","7901","8048"
"17.07.2015 09:15 - 17.07.2015 09:30","7935","7980"
"17.07.2015 09:30 - 17.07.2015 09:45","7969","8035"
"17.07.2015 09:45 - 17.07.2015 10:00","7985","8011"
"17.07.2015 10:00 - 17.07.2015 10:15","8015","7988"
"17.07.2015 10:15 - 17.07.2015 10:30","8057","7980"
"17.07.2015 10:30 - 17.07.2015 10:45","8096","7992"
"17.07.2015 10:45 - 17.07.2015 11:00","8120","8012"
"17.07.2015 11:00 - 17.07.2015 11:15","8129","8016"
"17.07.2015 11:15 - 17.07.2015 11:30","8150","8045"
"17.07.2015 11:30 - 17.07.2015 11:45","8166","8084"
"17.07.2015 11:45 - 17.07.2015 12:00","8149","8086"
"17.07.2015 12:00 - 17.07.2015 12:15","7975","8011"
"17.07.2015 12:15 - 17.07.2015 12:30","7922","7821"
"17.07.2015 12:30 - 17.07.2015 12:45","7893","7790"
"17.07.2015 12:45 - 17.07.2015 13:00","7868","7720"
"17.07.2015 13:00 - 17.07.2015 13:15","7786","7702"
"17.07.2015 13:15 - 17.07.2015 13:30","7765","7702"
"17.07.2015 13:30 - 17.07.2015 13:45","7739","7613"
"17.07.2015 13:45 - 17.07.2015 14:00","7710","7595"
"17.07.2015 14:00 - 17.07.2015 14:15","7644","7473"
"17.07.2015 14:15 - 17.07.2015 14:30","7629","7410"
"17.07.2015 14:30 - 17.07.2015 14:45","7603","7393"
"17.07.2015 14:45 - 17.07.2015 15:00","7576","7383"
"17.07.2015 15:00 - 17.07.2015 15:15","7557","7213"
"17.07.2015 15:15 - 17.07.2015 15:30","7532","7198"
"17.07.2015 15:30 - 17.07.2015 15:45","7496","7152"
"17.07.2015 15:45 - 17.07.2015 16:00","7473","7066"
"17.07.2015 16:00 - 17.07.2015 16:15","7467","7241"
"17.07.2015 16:15 - 17.07.2015 16:30","7439","7255"
"17.07.2015 16:30 - 17.07.2015 16:45","7408","7264"
"17.07.2015 16:45 - 17.07.2015 17:00","7402","7259"
"17.07.2015 17:00 - 17.07.2015 17:15","7415","7491"
"17.07.2015 17:15 - 17.07.2015 17:30","7406","7524"
"17.07.2015 17:30 - 17.07.2015 17:45","7389","7523"
"17.07.2015 17:45 - 17.07.2015 18:00","7371","7512"
"17.07.2015 18:00 - 17.07.2015 18:15","7287","7558"
"17.07.2015 18:15 - 17.07.2015 18:30","7251","7575"
"17.07.2015 18:30 - 17.07.2015 18:45","7210","7532"
"17.07.2015 18:45 - 17.07.2015 19:00","7180","7276"
"17.07.2015 19:00 - 17.07.2015 19:15","7010","7443"
"17.07.2015 19:15 - 17.07.2015 19:30","6967","7330"
"17.07.2015 19:30 - 17.07.2015 19:45","6916","7126"
"17.07.2015 19:45 - 17.07.2015 20:00","6879","7006"
"17.07.2015 20:00 - 17.07.2015 20:15","6744","6679"
"17.07.2015 20:15 - 17.07.2015 20:30","6728","6570"
"17.07.2015 20:30 - 17.07.2015 20:45","6714","6669"
"17.07.2015 20:45 - 17.07.2015 21:00","6696","6645"
"17.07.2015 21:00 - 17.07.2015 21:15","6550","6574"
"17.07.2015 21:15 - 17.07.2015 21:30","6532","6614"
"17.07.2015 21:30 - 17.07.2015 21:45","6502","6558"
"17.07.2015 21:45 - 17.07.2015 22:00","6443","6471"
"17.07.2015 22:00 - 17.07.2015 22:15","6406","6547"
"17.07.2015 22:15 - 17.07.2015 22:30","6372","6389"
"17.07.2015 22:30 - 17.07.2015 22:45","6302","6302"
"17.07.2015 22:45 - 17.07.2015 23:00","6221","6286"
"17.07.2015 23:00 - 17.07.2015 23:15","5898","5833"
"17.07.2015 23:15 - 17.07.2015 23:30","5815","5907"
"17.07.2015 23:30 - 17.07.2015 23:45","5744","5766"
"17.07.2015 23:45 - 18.07.2015 00:00","5697","5762"
"18.07.2015 00:00 - 18.07.2015 00:15","5826","5674"
"18.07.2015 00:15 - 18.07.2015 00:30","5757","5615"
"18.07.2015 00:30 - 18.07.2015 00:45","5674","5542"
"18.07.2015 00:45 - 18.07.2015 01:00","5607","5501"
"18.07.2015 01:00 - 18.07.2015 01:15","5460","5352"
"18.07.2015 01:15 - 18.07.2015 01:30","5411","5215"
"18.07.2015 01:30 - 18.07.2015 01:45","5375","5279"
"18.07.2015 01:45 - 18.07.2015 02:00","5323","5154"
"18.07.2015 02:00 - 18.07.2015 02:15","5363","5148"
"18.07.2015 02:15 - 18.07.2015 02:30","5306","5023"
"18.07.2015 02:30 - 18.07.2015 02:45","5239","5002"
"18.07.2015 02:45 - 18.07.2015 03:00","5203","4929"
"18.07.2015 03:00 - 18.07.2015 03:15","5121","4754"
"18.07.2015 03:15 - 18.07.2015 03:30","5090","4810"
"18.07.2015 03:30 - 18.07.2015 03:45","5059","4866"
"18.07.2015 03:45 - 18.07.2015 04:00","5037","4876"
"18.07.2015 04:00 - 18.07.2015 04:15","5066","4957"
"18.07.2015 04:15 - 18.07.2015 04:30","5063","4959"
"18.07.2015 04:30 - 18.07.2015 04:45","5058","4975"
"18.07.2015 04:45 - 18.07.2015 05:00","5056","5029"
"18.07.2015 05:00 - 18.07.2015 05:15","5193","5070"
"18.07.2015 05:15 - 18.07.2015 05:30","5210","5110"
"18.07.2015 05:30 - 18.07.2015 05:45","5231","5140"
"18.07.2015 05:45 - 18.07.2015 06:00","5251","5150"
"18.07.2015 06:00 - 18.07.2015 06:15","5481","5288"
"18.07.2015 06:15 - 18.07.2015 06:30","5515","5465"
"18.07.2015 06:30 - 18.07.2015 06:45","5556","5519"
"18.07.2015 06:45 - 18.07.2015 07:00","5640","5502"
"18.07.2015 07:00 - 18.07.2015 07:15","5865","5866"
"18.07.2015 07:15 - 18.07.2015 07:30","5949","5928"
"18.07.2015 07:30 - 18.07.2015 07:45","6018","5990"
"18.07.2015 07:45 - 18.07.2015 08:00","6083","6073"
"18.07.2015 08:00 - 18.07.2015 08:15","6237","6264"
"18.07.2015 08:15 - 18.07.2015 08:30","6306","6245"
"18.07.2015 08:30 - 18.07.2015 08:45","6362","6248"
"18.07.2015 08:45 - 18.07.2015 09:00","6418","6330"
"18.07.2015 09:00 - 18.07.2015 09:15","6548","6390"
"18.07.2015 09:15 - 18.07.2015 09:30","6567","6476"
"18.07.2015 09:30 - 18.07.2015 09:45","6598","6502"
"18.07.2015 09:45 - 18.07.2015 10:00","6626","6405"
"18.07.2015 10:00 - 18.07.2015 10:15","6713","6546"
"18.07.2015 10:15 - 18.07.2015 10:30","6734","6572"
"18.07.2015 10:30 - 18.07.2015 10:45","6758","6600"
"18.07.2015 10:45 - 18.07.2015 11:00","6780","6574"
"18.07.2015 11:00 - 18.07.2015 11:15","6814","6736"
"18.07.2015 11:15 - 18.07.2015 11:30","6840","6768"
"18.07.2015 11:30 - 18.07.2015 11:45","6868","6843"
"18.07.2015 11:45 - 18.07.2015 12:00","6865","6914"
"18.07.2015 12:00 - 18.07.2015 12:15","6718","6740"
"18.07.2015 12:15 - 18.07.2015 12:30","6674","6642"
"18.07.2015 12:30 - 18.07.2015 12:45","6653","6581"
"18.07.2015 12:45 - 18.07.2015 13:00","6647","6584"
"18.07.2015 13:00 - 18.07.2015 13:15","6606","6481"
"18.07.2015 13:15 - 18.07.2015 13:30","6598","6463"
"18.07.2015 13:30 - 18.07.2015 13:45","6588","6469"
"18.07.2015 13:45 - 18.07.2015 14:00","6558","6404"
"18.07.2015 14:00 - 18.07.2015 14:15","6531","6326"
"18.07.2015 14:15 - 18.07.2015 14:30","6529","6348"
"18.07.2015 14:30 - 18.07.2015 14:45","6540","6270"
"18.07.2015 14:45 - 18.07.2015 15:00","6526","6092"
"18.07.2015 15:00 - 18.07.2015 15:15","6540","6082"
"18.07.2015 15:15 - 18.07.2015 15:30","6508","6016"
"18.07.2015 15:30 - 18.07.2015 15:45","6512","6075"
"18.07.2015 15:45 - 18.07.2015 16:00","6499","6072"
"18.07.2015 16:00 - 18.07.2015 16:15","6481","5930"
"18.07.2015 16:15 - 18.07.2015 16:30","6458","5734"
"18.07.2015 16:30 - 18.07.2015 16:45","6451","5778"
"18.07.2015 16:45 - 18.07.2015 17:00","6446","5686"
"18.07.2015 17:00 - 18.07.2015 17:15","6426","5750"
"18.07.2015 17:15 - 18.07.2015 17:30","6419","5739"
"18.07.2015 17:30 - 18.07.2015 17:45","6395","5697"
"18.07.2015 17:45 - 18.07.2015 18:00","6390","5672"
"18.07.2015 18:00 - 18.07.2015 18:15","6298","5945"
"18.07.2015 18:15 - 18.07.2015 18:30","6233","6029"
"18.07.2015 18:30 - 18.07.2015 18:45","6195","6118"
"18.07.2015 18:45 - 18.07.2015 19:00","6169","6266"
"18.07.2015 19:00 - 18.07.2015 19:15","6032","6291"
"18.07.2015 19:15 - 18.07.2015 19:30","6009","6278"
"18.07.2015 19:30 - 18.07.2015 19:45","5976","6240"
"18.07.2015 19:45 - 18.07.2015 20:00","5981","6203"
"18.07.2015 20:00 - 18.07.2015 20:15","5946","6134"
"18.07.2015 20:15 - 18.07.2015 20:30","5961","6130"
"18.07.2015 20:30 - 18.07.2015 20:45","5966","6085"
"18.07.2015 20:45 - 18.07.2015 21:00","5975","6067"
"18.07.2015 21:00 - 18.07.2015 21:15","5999","5998"
"18.07.2015 21:15 - 18.07.2015 21:30","5995","6025"
"18.07.2015 21:30 - 18.07.2015 21:45","5997","6083"
"18.07.2015 21:45 - 18.07.2015 22:00","5968","5971"
"18.07.2015 22:00 - 18.07.2015 22:15","6018","6086"
"18.07.2015 22:15 - 18.07.2015 22:30","6000","6026"
"18.07.2015 22:30 - 18.07.2015 22:45","5940","5928"
"18.07.2015 22:45 - 18.07.2015 23:00","5872","5941"
"18.07.2015 23:00 - 18.07.2015 23:15","5614","5694"
"18.07.2015 23:15 - 18.07.2015 23:30","5532","5616"
"18.07.2015 23:30 - 18.07.2015 23:45","5468","5527"
"18.07.2015 23:45 - 19.07.2015 00:00","5438","5552"
"19.07.2015 00:00 - 19.07.2015 00:15","5421","5324"
"19.07.2015 00:15 - 19.07.2015 00:30","5373","5248"
"19.07.2015 00:30 - 19.07.2015 00:45","5289","5186"
"19.07.2015 00:45 - 19.07.2015 01:00","5239","5127"
"19.07.2015 01:00 - 19.07.2015 01:15","5072","4985"
"19.07.2015 01:15 - 19.07.2015 01:30","5014","4903"
"19.07.2015 01:30 - 19.07.2015 01:45","4956","4849"
"19.07.2015 01:45 - 19.07.2015 02:00","4920","4992"
"19.07.2015 02:00 - 19.07.2015 02:15","4914","4831"
"19.07.2015 02:15 - 19.07.2015 02:30","4877","4836"
"19.07.2015 02:30 - 19.07.2015 02:45","4833","4818"
"19.07.2015 02:45 - 19.07.2015 03:00","4788","4781"
"19.07.2015 03:00 - 19.07.2015 03:15","4681","4661"
"19.07.2015 03:15 - 19.07.2015 03:30","4644","4668"
"19.07.2015 03:30 - 19.07.2015 03:45","4633","4627"
"19.07.2015 03:45 - 19.07.2015 04:00","4613","4651"
"19.07.2015 04:00 - 19.07.2015 04:15","4591","4602"
"19.07.2015 04:15 - 19.07.2015 04:30","4571","4566"
"19.07.2015 04:30 - 19.07.2015 04:45","4570","4564"
"19.07.2015 04:45 - 19.07.2015 05:00","4568","4609"
"19.07.2015 05:00 - 19.07.2015 05:15","4673","4692"
"19.07.2015 05:15 - 19.07.2015 05:30","4650","4667"
"19.07.2015 05:30 - 19.07.2015 05:45","4649","4627"
"19.07.2015 05:45 - 19.07.2015 06:00","4647","4674"
"19.07.2015 06:00 - 19.07.2015 06:15","4815","4770"
"19.07.2015 06:15 - 19.07.2015 06:30","4806","4860"
"19.07.2015 06:30 - 19.07.2015 06:45","4823","4928"
"19.07.2015 06:45 - 19.07.2015 07:00","4878","5006"
"19.07.2015 07:00 - 19.07.2015 07:15","5118","5240"
"19.07.2015 07:15 - 19.07.2015 07:30","5205","5314"
"19.07.2015 07:30 - 19.07.2015 07:45","5259","5350"
"19.07.2015 07:45 - 19.07.2015 08:00","5306","5358"
"19.07.2015 08:00 - 19.07.2015 08:15","5564","5460"
"19.07.2015 08:15 - 19.07.2015 08:30","5622","5539"
"19.07.2015 08:30 - 19.07.2015 08:45","5668","5607"
"19.07.2015 08:45 - 19.07.2015 09:00","5731","5631"
"19.07.2015 09:00 - 19.07.2015 09:15","5922","5764"
"19.07.2015 09:15 - 19.07.2015 09:30","5964","5744"
"19.07.2015 09:30 - 19.07.2015 09:45","6016","5806"
"19.07.2015 09:45 - 19.07.2015 10:00","6065","5825"
"19.07.2015 10:00 - 19.07.2015 10:15","6211","5863"
"19.07.2015 10:15 - 19.07.2015 10:30","6260","5847"
"19.07.2015 10:30 - 19.07.2015 10:45","6307","5896"
"19.07.2015 10:45 - 19.07.2015 11:00","6347","5894"
"19.07.2015 11:00 - 19.07.2015 11:15","6452","5890"
"19.07.2015 11:15 - 19.07.2015 11:30","6493","5829"
"19.07.2015 11:30 - 19.07.2015 11:45","6512","5849"
"19.07.2015 11:45 - 19.07.2015 12:00","6502","5842"
"19.07.2015 12:00 - 19.07.2015 12:15","6306","5741"
"19.07.2015 12:15 - 19.07.2015 12:30","6261","5679"
"19.07.2015 12:30 - 19.07.2015 12:45","6251","5708"
"19.07.2015 12:45 - 19.07.2015 13:00","6222","5742"
"19.07.2015 13:00 - 19.07.2015 13:15","6187","5686"
"19.07.2015 13:15 - 19.07.2015 13:30","6170","5653"
"19.07.2015 13:30 - 19.07.2015 13:45","6173","5601"
"19.07.2015 13:45 - 19.07.2015 14:00","6143","5592"
"19.07.2015 14:00 - 19.07.2015 14:15","6043","5502"
"19.07.2015 14:15 - 19.07.2015 14:30","6040","5519"
"19.07.2015 14:30 - 19.07.2015 14:45","6024","5460"
"19.07.2015 14:45 - 19.07.2015 15:00","6016","5462"
"19.07.2015 15:00 - 19.07.2015 15:15","6006","5529"
"19.07.2015 15:15 - 19.07.2015 15:30","5991","5583"
