"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"21.06.2019 06:15 - 21.06.2019 06:30","46523","48763"
"21.06.2019 06:30 - 21.06.2019 06:45","47903","49931"
"21.06.2019 06:45 - 21.06.2019 07:00","49462","51021"
"21.06.2019 07:00 - 21.06.2019 07:15","51089","52708"
"21.06.2019 07:15 - 21.06.2019 07:30","52151","53688"
"21.06.2019 07:30 - 21.06.2019 07:45","53648","54941"
"21.06.2019 07:45 - 21.06.2019 08:00","54490","55492"
"21.06.2019 08:00 - 21.06.2019 08:15","55448","56453"
"21.06.2019 08:15 - 21.06.2019 08:30","55926","57343"
"21.06.2019 08:30 - 21.06.2019 08:45","56285","57860"
"21.06.2019 08:45 - 21.06.2019 09:00","56582","58427"
"21.06.2019 09:00 - 21.06.2019 09:15","56552","58504"
"21.06.2019 09:15 - 21.06.2019 09:30","56882","58672"
"21.06.2019 09:30 - 21.06.2019 09:45","57513","59059"
"21.06.2019 09:45 - 21.06.2019 10:00","57866","59761"
"21.06.2019 10:00 - 21.06.2019 10:15","58278","59858"
"21.06.2019 10:15 - 21.06.2019 10:30","58576","60094"
"21.06.2019 10:30 - 21.06.2019 10:45","58854","60306"
"21.06.2019 10:45 - 21.06.2019 11:00","59351","60836"
"21.06.2019 11:00 - 21.06.2019 11:15","59875","61070"
"21.06.2019 11:15 - 21.06.2019 11:30","59939","61303"
"21.06.2019 11:30 - 21.06.2019 11:45","60103","61570"
"21.06.2019 11:45 - 21.06.2019 12:00","59455","61705"
"21.06.2019 12:00 - 21.06.2019 12:15","59622","61469"
"21.06.2019 12:15 - 21.06.2019 12:30","59739","61032"
"21.06.2019 12:30 - 21.06.2019 12:45","59304","60845"
"21.06.2019 12:45 - 21.06.2019 13:00","59415","60804"
"21.06.2019 13:00 - 21.06.2019 13:15","59182","60678"
"21.06.2019 13:15 - 21.06.2019 13:30","58883","60351"
"21.06.2019 13:30 - 21.06.2019 13:45","58556","60207"
"21.06.2019 13:45 - 21.06.2019 14:00","58352","59554"
"21.06.2019 14:00 - 21.06.2019 14:15","57991","59334"
"21.06.2019 14:15 - 21.06.2019 14:30","57223","59013"
"21.06.2019 14:30 - 21.06.2019 14:45","56964","58933"
"21.06.2019 14:45 - 21.06.2019 15:00","57452","58799"
"21.06.2019 15:00 - 21.06.2019 15:15","57673","58985"
"21.06.2019 15:15 - 21.06.2019 15:30","57095","58379"
"21.06.2019 15:30 - 21.06.2019 15:45","56782","58005"
"21.06.2019 15:45 - 21.06.2019 16:00","56250","57651"
"21.06.2019 16:00 - 21.06.2019 16:15","56430","57777"
"21.06.2019 16:15 - 21.06.2019 16:30","56471","57323"
"21.06.2019 16:30 - 21.06.2019 16:45","56332","56641"
"21.06.2019 16:45 - 21.06.2019 17:00","55662","56460"
"21.06.2019 17:00 - 21.06.2019 17:15","55819","56806"
"21.06.2019 17:15 - 21.06.2019 17:30","55626","56647"
"21.06.2019 17:30 - 21.06.2019 17:45","55620","56541"
"21.06.2019 17:45 - 21.06.2019 18:00","55493","56557"
"21.06.2019 18:00 - 21.06.2019 18:15","55315","56665"
"21.06.2019 18:15 - 21.06.2019 18:30","55210","56245"
"21.06.2019 18:30 - 21.06.2019 18:45","55228","56142"
"21.06.2019 18:45 - 21.06.2019 19:00","55078","55926"
"21.06.2019 19:00 - 21.06.2019 19:15","54752","55892"
"21.06.2019 19:15 - 21.06.2019 19:30","54513","55054"
"21.06.2019 19:30 - 21.06.2019 19:45","54147","54981"
"21.06.2019 19:45 - 21.06.2019 20:00","53434","54723"
"21.06.2019 20:00 - 21.06.2019 20:15","52770","54085"
"21.06.2019 20:15 - 21.06.2019 20:30","51953","53203"
"21.06.2019 20:30 - 21.06.2019 20:45","51265","52483"
"21.06.2019 20:45 - 21.06.2019 21:00","50752","51720"
"21.06.2019 21:00 - 21.06.2019 21:15","50112","50932"
"21.06.2019 21:15 - 21.06.2019 21:30","49804","50370"
"21.06.2019 21:30 - 21.06.2019 21:45","49288","50041"
"21.06.2019 21:45 - 21.06.2019 22:00","49197","49895"
"21.06.2019 22:00 - 21.06.2019 22:15","49057","49650"
"21.06.2019 22:15 - 21.06.2019 22:30","48425","49452"
"21.06.2019 22:30 - 21.06.2019 22:45","47636","48668"
"21.06.2019 22:45 - 21.06.2019 23:00","46806","48035"
"21.06.2019 23:00 - 21.06.2019 23:15","45751","46820"
"21.06.2019 23:15 - 21.06.2019 23:30","45035","46033"
"21.06.2019 23:30 - 21.06.2019 23:45","44360","45229"
"21.06.2019 23:45 - 22.06.2019 00:00","43674","44446"
"22.06.2019 00:00 - 22.06.2019 00:15","42883","43711"
"22.06.2019 00:15 - 22.06.2019 00:30","42480","43185"
"22.06.2019 00:30 - 22.06.2019 00:45","41985","42658"
"22.06.2019 00:45 - 22.06.2019 01:00","41498","42138"
"22.06.2019 01:00 - 22.06.2019 01:15","40944","41599"
"22.06.2019 01:15 - 22.06.2019 01:30","40435","41245"
"22.06.2019 01:30 - 22.06.2019 01:45","39981","40635"
"22.06.2019 01:45 - 22.06.2019 02:00","39607","39965"
"22.06.2019 02:00 - 22.06.2019 02:15","39225","39516"
"22.06.2019 02:15 - 22.06.2019 02:30","39025","39429"
"22.06.2019 02:30 - 22.06.2019 02:45","38860","39327"
"22.06.2019 02:45 - 22.06.2019 03:00","38752","38945"
"22.06.2019 03:00 - 22.06.2019 03:15","38747","38869"
"22.06.2019 03:15 - 22.06.2019 03:30","38694","38713"
"22.06.2019 03:30 - 22.06.2019 03:45","38489","38884"
"22.06.2019 03:45 - 22.06.2019 04:00","38415","38717"
"22.06.2019 04:00 - 22.06.2019 04:15","38539","39224"
"22.06.2019 04:15 - 22.06.2019 04:30","38478","38890"
"22.06.2019 04:30 - 22.06.2019 04:45","38422","39055"
"22.06.2019 04:45 - 22.06.2019 05:00","38574","39050"
"22.06.2019 05:00 - 22.06.2019 05:15","38838","39287"
"22.06.2019 05:15 - 22.06.2019 05:30","38618","39273"
"22.06.2019 05:30 - 22.06.2019 05:45","38641","39421"
"22.06.2019 05:45 - 22.06.2019 06:00","38946","39624"
"22.06.2019 06:00 - 22.06.2019 06:15","39570","40682"
"22.06.2019 06:15 - 22.06.2019 06:30","40067","41246"
"22.06.2019 06:30 - 22.06.2019 06:45","40871","42181"
"22.06.2019 06:45 - 22.06.2019 07:00","41694","42703"
"22.06.2019 07:00 - 22.06.2019 07:15","42819","43533"
"22.06.2019 07:15 - 22.06.2019 07:30","43662","44427"
"22.06.2019 07:30 - 22.06.2019 07:45","44760","45330"
"22.06.2019 07:45 - 22.06.2019 08:00","46004","46407"
"22.06.2019 08:00 - 22.06.2019 08:15","46825","47254"
"22.06.2019 08:15 - 22.06.2019 08:30","47445","48234"
"22.06.2019 08:30 - 22.06.2019 08:45","48526","49004"
"22.06.2019 08:45 - 22.06.2019 09:00","49277","49813"
"22.06.2019 09:00 - 22.06.2019 09:15","49944","50723"
"22.06.2019 09:15 - 22.06.2019 09:30","50715","51309"
"22.06.2019 09:30 - 22.06.2019 09:45","51446","51841"
"22.06.2019 09:45 - 22.06.2019 10:00","51880","52417"
"22.06.2019 10:00 - 22.06.2019 10:15","52538","52794"
"22.06.2019 10:15 - 22.06.2019 10:30","52972","53140"
"22.06.2019 10:30 - 22.06.2019 10:45","53124","53275"
"22.06.2019 10:45 - 22.06.2019 11:00","53531","53775"
"22.06.2019 11:00 - 22.06.2019 11:15","54302","54058"
"22.06.2019 11:15 - 22.06.2019 11:30","54608","54285"
"22.06.2019 11:30 - 22.06.2019 11:45","54886","54703"
"22.06.2019 11:45 - 22.06.2019 12:00","54272","54656"
"22.06.2019 12:00 - 22.06.2019 12:15","54246","54507"
"22.06.2019 12:15 - 22.06.2019 12:30","53991","54153"
"22.06.2019 12:30 - 22.06.2019 12:45","53251","53774"
"22.06.2019 12:45 - 22.06.2019 13:00","53087","53405"
"22.06.2019 13:00 - 22.06.2019 13:15","52184","52832"
"22.06.2019 13:15 - 22.06.2019 13:30","51994","52571"
"22.06.2019 13:30 - 22.06.2019 13:45","51665","52452"
"22.06.2019 13:45 - 22.06.2019 14:00","50979","51732"
"22.06.2019 14:00 - 22.06.2019 14:15","50699","51483"
"22.06.2019 14:15 - 22.06.2019 14:30","49896","51304"
"22.06.2019 14:30 - 22.06.2019 14:45","49671","51332"
"22.06.2019 14:45 - 22.06.2019 15:00","50180","50916"
"22.06.2019 15:00 - 22.06.2019 15:15","50296","50953"
"22.06.2019 15:15 - 22.06.2019 15:30","49348","50683"
"22.06.2019 15:30 - 22.06.2019 15:45","49294","50632"
"22.06.2019 15:45 - 22.06.2019 16:00","48980","50303"
"22.06.2019 16:00 - 22.06.2019 16:15","48885","50250"
"22.06.2019 16:15 - 22.06.2019 16:30","49296","50112"
"22.06.2019 16:30 - 22.06.2019 16:45","49381","49606"
"22.06.2019 16:45 - 22.06.2019 17:00","48580","49903"
"22.06.2019 17:00 - 22.06.2019 17:15","48928","50033"
"22.06.2019 17:15 - 22.06.2019 17:30","48907","50153"
"22.06.2019 17:30 - 22.06.2019 17:45","49276","50078"
"22.06.2019 17:45 - 22.06.2019 18:00","49102","50018"
"22.06.2019 18:00 - 22.06.2019 18:15","49210","50144"
"22.06.2019 18:15 - 22.06.2019 18:30","49560","50480"
"22.06.2019 18:30 - 22.06.2019 18:45","49311","50265"
"22.06.2019 18:45 - 22.06.2019 19:00","49044","50046"
"22.06.2019 19:00 - 22.06.2019 19:15","49020","49904"
"22.06.2019 19:15 - 22.06.2019 19:30","48690","49544"
"22.06.2019 19:30 - 22.06.2019 19:45","48233","49237"
"22.06.2019 19:45 - 22.06.2019 20:00","47458","48892"
"22.06.2019 20:00 - 22.06.2019 20:15","47380","48262"
"22.06.2019 20:15 - 22.06.2019 20:30","46859","47517"
"22.06.2019 20:30 - 22.06.2019 20:45","45731","46867"
"22.06.2019 20:45 - 22.06.2019 21:00","45496","46481"
"22.06.2019 21:00 - 22.06.2019 21:15","44718","46200"
"22.06.2019 21:15 - 22.06.2019 21:30","44563","46034"
"22.06.2019 21:30 - 22.06.2019 21:45","44518","45494"
"22.06.2019 21:45 - 22.06.2019 22:00","44755","45586"
"22.06.2019 22:00 - 22.06.2019 22:15","45080","45483"
"22.06.2019 22:15 - 22.06.2019 22:30","44694","45402"
"22.06.2019 22:30 - 22.06.2019 22:45","44057","45143"
"22.06.2019 22:45 - 22.06.2019 23:00","43365","44569"
"22.06.2019 23:00 - 22.06.2019 23:15","42156","43702"
"22.06.2019 23:15 - 22.06.2019 23:30","41548","43318"
"22.06.2019 23:30 - 22.06.2019 23:45","40962","42642"
"22.06.2019 23:45 - 23.06.2019 00:00","40437","41433"
"23.06.2019 00:00 - 23.06.2019 00:15","40293","40468"
"23.06.2019 00:15 - 23.06.2019 00:30","39919","39957"
"23.06.2019 00:30 - 23.06.2019 00:45","39481","39305"
"23.06.2019 00:45 - 23.06.2019 01:00","39069","38985"
"23.06.2019 01:00 - 23.06.2019 01:15","38422","38335"
"23.06.2019 01:15 - 23.06.2019 01:30","38043","38040"
"23.06.2019 01:30 - 23.06.2019 01:45","37599","37769"
"23.06.2019 01:45 - 23.06.2019 02:00","37448","37547"
"23.06.2019 02:00 - 23.06.2019 02:15","37098","37196"
"23.06.2019 02:15 - 23.06.2019 02:30","36920","37154"
"23.06.2019 02:30 - 23.06.2019 02:45","36789","37088"
"23.06.2019 02:45 - 23.06.2019 03:00","36674","36930"
"23.06.2019 03:00 - 23.06.2019 03:15","36692","37183"
"23.06.2019 03:15 - 23.06.2019 03:30","36587","36970"
"23.06.2019 03:30 - 23.06.2019 03:45","36330","36788"
"23.06.2019 03:45 - 23.06.2019 04:00","36152","36749"
"23.06.2019 04:00 - 23.06.2019 04:15","36290","36404"
"23.06.2019 04:15 - 23.06.2019 04:30","36088","36045"
"23.06.2019 04:30 - 23.06.2019 04:45","35993","36144"
"23.06.2019 04:45 - 23.06.2019 05:00","36060","35963"
"23.06.2019 05:00 - 23.06.2019 05:15","36050","35737"
"23.06.2019 05:15 - 23.06.2019 05:30","35866","35522"
"23.06.2019 05:30 - 23.06.2019 05:45","35722","35357"
"23.06.2019 05:45 - 23.06.2019 06:00","35784","35543"
"23.06.2019 06:00 - 23.06.2019 06:15","35975","36254"
"23.06.2019 06:15 - 23.06.2019 06:30","36243","36552"
"23.06.2019 06:30 - 23.06.2019 06:45","36517","36958"
"23.06.2019 06:45 - 23.06.2019 07:00","36934","37654"
"23.06.2019 07:00 - 23.06.2019 07:15","37497","38308"
"23.06.2019 07:15 - 23.06.2019 07:30","38259","38884"
"23.06.2019 07:30 - 23.06.2019 07:45","39470","39596"
"23.06.2019 07:45 - 23.06.2019 08:00","40705","40115"
"23.06.2019 08:00 - 23.06.2019 08:15","41172","41289"
"23.06.2019 08:15 - 23.06.2019 08:30","42014","42217"
"23.06.2019 08:30 - 23.06.2019 08:45","42990","42917"
"23.06.2019 08:45 - 23.06.2019 09:00","43369","43502"
"23.06.2019 09:00 - 23.06.2019 09:15","44428","44316"
"23.06.2019 09:15 - 23.06.2019 09:30","45435","45002"
"23.06.2019 09:30 - 23.06.2019 09:45","46013","45524"
"23.06.2019 09:45 - 23.06.2019 10:00","46661","46205"
"23.06.2019 10:00 - 23.06.2019 10:15","47115","46576"
"23.06.2019 10:15 - 23.06.2019 10:30","47855","47086"
"23.06.2019 10:30 - 23.06.2019 10:45","48470","47720"
"23.06.2019 10:45 - 23.06.2019 11:00","49094","47970"
"23.06.2019 11:00 - 23.06.2019 11:15","49770","48449"
"23.06.2019 11:15 - 23.06.2019 11:30","50598","48890"
"23.06.2019 11:30 - 23.06.2019 11:45","50894","49357"
"23.06.2019 11:45 - 23.06.2019 12:00","50488","49473"
"23.06.2019 12:00 - 23.06.2019 12:15","50637","49692"
"23.06.2019 12:15 - 23.06.2019 12:30","50540","49225"
"23.06.2019 12:30 - 23.06.2019 12:45","49956","49313"
"23.06.2019 12:45 - 23.06.2019 13:00","49908","49003"
"23.06.2019 13:00 - 23.06.2019 13:15","49112","48383"
"23.06.2019 13:15 - 23.06.2019 13:30","49120","48045"
"23.06.2019 13:30 - 23.06.2019 13:45","48710","47797"
"23.06.2019 13:45 - 23.06.2019 14:00","48207","47389"
"23.06.2019 14:00 - 23.06.2019 14:15","47985","46950"
"23.06.2019 14:15 - 23.06.2019 14:30","47282","46677"
"23.06.2019 14:30 - 23.06.2019 14:45","47036","46614"
"23.06.2019 14:45 - 23.06.2019 15:00","47230","46165"
"23.06.2019 15:00 - 23.06.2019 15:15","47404","46382"
"23.06.2019 15:15 - 23.06.2019 15:30","46398","46273"
"23.06.2019 15:30 - 23.06.2019 15:45","46417","46043"
"23.06.2019 15:45 - 23.06.2019 16:00","46174","45693"
"23.06.2019 16:00 - 23.06.2019 16:15","46279","46434"
"23.06.2019 16:15 - 23.06.2019 16:30","46364","46466"
"23.06.2019 16:30 - 23.06.2019 16:45","46654","46366"
"23.06.2019 16:45 - 23.06.2019 17:00","45989","46215"
"23.06.2019 17:00 - 23.06.2019 17:15","46330","46954"
"23.06.2019 17:15 - 23.06.2019 17:30","46413","47237"
"23.06.2019 17:30 - 23.06.2019 17:45","46914","47080"
"23.06.2019 17:45 - 23.06.2019 18:00","47077","47142"
"23.06.2019 18:00 - 23.06.2019 18:15","47392","48122"
"23.06.2019 18:15 - 23.06.2019 18:30","47694","48138"
"23.06.2019 18:30 - 23.06.2019 18:45","47765","48098"
"23.06.2019 18:45 - 23.06.2019 19:00","47794","48367"
"23.06.2019 19:00 - 23.06.2019 19:15","48022","48794"
"23.06.2019 19:15 - 23.06.2019 19:30","47744","48346"
"23.06.2019 19:30 - 23.06.2019 19:45","47484","47989"
"23.06.2019 19:45 - 23.06.2019 20:00","46916","48080"
"23.06.2019 20:00 - 23.06.2019 20:15","47043","48215"
"23.06.2019 20:15 - 23.06.2019 20:30","46790","47993"
"23.06.2019 20:30 - 23.06.2019 20:45","45735","47451"
"23.06.2019 20:45 - 23.06.2019 21:00","45713","47213"
"23.06.2019 21:00 - 23.06.2019 21:15","45000","47108"
"23.06.2019 21:15 - 23.06.2019 21:30","44735","46889"
"23.06.2019 21:30 - 23.06.2019 21:45","44930","46775"
"23.06.2019 21:45 - 23.06.2019 22:00","45475","47447"
"23.06.2019 22:00 - 23.06.2019 22:15","46001","47856"
"23.06.2019 22:15 - 23.06.2019 22:30","45728","48089"
"23.06.2019 22:30 - 23.06.2019 22:45","45159","47509"
"23.06.2019 22:45 - 23.06.2019 23:00","44262","46924"
"23.06.2019 23:00 - 23.06.2019 23:15","43139","45884"
"23.06.2019 23:15 - 23.06.2019 23:30","42324","45066"
"23.06.2019 23:30 - 23.06.2019 23:45","41627","44045"
"23.06.2019 23:45 - 24.06.2019 00:00","40971","43637"
"24.06.2019 00:00 - 24.06.2019 00:15","40211","43080"
"24.06.2019 00:15 - 24.06.2019 00:30","39750","42497"
"24.06.2019 00:30 - 24.06.2019 00:45","39327","42185"
"24.06.2019 00:45 - 24.06.2019 01:00","39031","42123"
"24.06.2019 01:00 - 24.06.2019 01:15","38497","41665"
"24.06.2019 01:15 - 24.06.2019 01:30","38261","41245"
"24.06.2019 01:30 - 24.06.2019 01:45","38000","40933"
"24.06.2019 01:45 - 24.06.2019 02:00","37718","40707"
"24.06.2019 02:00 - 24.06.2019 02:15","37427","40598"
"24.06.2019 02:15 - 24.06.2019 02:30","37384","40347"
"24.06.2019 02:30 - 24.06.2019 02:45","37286","40188"
"24.06.2019 02:45 - 24.06.2019 03:00","37320","40312"
"24.06.2019 03:00 - 24.06.2019 03:15","37498","40536"
"24.06.2019 03:15 - 24.06.2019 03:30","37466","40495"
"24.06.2019 03:30 - 24.06.2019 03:45","37525","40678"
"24.06.2019 03:45 - 24.06.2019 04:00","37700","40751"
"24.06.2019 04:00 - 24.06.2019 04:15","38343","41554"
"24.06.2019 04:15 - 24.06.2019 04:30","38734","42056"
"24.06.2019 04:30 - 24.06.2019 04:45","39062","42418"
"24.06.2019 04:45 - 24.06.2019 05:00","39677","42850"
"24.06.2019 05:00 - 24.06.2019 05:15","40905","43812"
"24.06.2019 05:15 - 24.06.2019 05:30","41212","44576"
"24.06.2019 05:30 - 24.06.2019 05:45","42468","45606"
"24.06.2019 05:45 - 24.06.2019 06:00","44115","47325"
"24.06.2019 06:00 - 24.06.2019 06:15","47294","50810"
"24.06.2019 06:15 - 24.06.2019 06:30","49451","53397"
"24.06.2019 06:30 - 24.06.2019 06:45","51157","55068"
"24.06.2019 06:45 - 24.06.2019 07:00","52815","56621"
"24.06.2019 07:00 - 24.06.2019 07:15","54647","58578"
"24.06.2019 07:15 - 24.06.2019 07:30","55823","59862"
"24.06.2019 07:30 - 24.06.2019 07:45","56805","61065"
"24.06.2019 07:45 - 24.06.2019 08:00","57827","62114"
"24.06.2019 08:00 - 24.06.2019 08:15","58864","63071"
"24.06.2019 08:15 - 24.06.2019 08:30","59324","63934"
"24.06.2019 08:30 - 24.06.2019 08:45","59780","64163"
"24.06.2019 08:45 - 24.06.2019 09:00","60137","64594"
"24.06.2019 09:00 - 24.06.2019 09:15","59833","64605"
"24.06.2019 09:15 - 24.06.2019 09:30","60375","65062"
"24.06.2019 09:30 - 24.06.2019 09:45","61008","65782"
"24.06.2019 09:45 - 24.06.2019 10:00","61217","66145"
"24.06.2019 10:00 - 24.06.2019 10:15","61689","66459"
"24.06.2019 10:15 - 24.06.2019 10:30","62056","66798"
"24.06.2019 10:30 - 24.06.2019 10:45","62220","67106"
"24.06.2019 10:45 - 24.06.2019 11:00","62618","67438"
"24.06.2019 11:00 - 24.06.2019 11:15","62995","68004"
"24.06.2019 11:15 - 24.06.2019 11:30","63513","68215"
"24.06.2019 11:30 - 24.06.2019 11:45","63742","68287"
"24.06.2019 11:45 - 24.06.2019 12:00","63830","68401"
"24.06.2019 12:00 - 24.06.2019 12:15","62974","68138"
"24.06.2019 12:15 - 24.06.2019 12:30","62257","68133"
"24.06.2019 12:30 - 24.06.2019 12:45","62702","68007"
"24.06.2019 12:45 - 24.06.2019 13:00","62212","67927"
"24.06.2019 13:00 - 24.06.2019 13:15","62902","68055"
"24.06.2019 13:15 - 24.06.2019 13:30","62492","67842"
"24.06.2019 13:30 - 24.06.2019 13:45","61980","67451"
"24.06.2019 13:45 - 24.06.2019 14:00","61965","66790"
"24.06.2019 14:00 - 24.06.2019 14:15","61863","66784"
"24.06.2019 14:15 - 24.06.2019 14:30","61520","66845"
"24.06.2019 14:30 - 24.06.2019 14:45","60802","66655"
"24.06.2019 14:45 - 24.06.2019 15:00","60919","66401"
"24.06.2019 15:00 - 24.06.2019 15:15","60651","66127"
"24.06.2019 15:15 - 24.06.2019 15:30","60909","65957"
"24.06.2019 15:30 - 24.06.2019 15:45","60541","65714"
"24.06.2019 15:45 - 24.06.2019 16:00","60211","65646"
"24.06.2019 16:00 - 24.06.2019 16:15","59394","65573"
"24.06.2019 16:15 - 24.06.2019 16:30","58892","65094"
"24.06.2019 16:30 - 24.06.2019 16:45","58175","64971"
"24.06.2019 16:45 - 24.06.2019 17:00","59077","64684"
"24.06.2019 17:00 - 24.06.2019 17:15","58986","64871"
"24.06.2019 17:15 - 24.06.2019 17:30","58720","64625"
"24.06.2019 17:30 - 24.06.2019 17:45","58150","64706"
"24.06.2019 17:45 - 24.06.2019 18:00","58542","64668"
"24.06.2019 18:00 - 24.06.2019 18:15","58182","64668"
"24.06.2019 18:15 - 24.06.2019 18:30","57424","64225"
"24.06.2019 18:30 - 24.06.2019 18:45","57759","64199"
"24.06.2019 18:45 - 24.06.2019 19:00","57798","64158"
"24.06.2019 19:00 - 24.06.2019 19:15","57117","63957"
"24.06.2019 19:15 - 24.06.2019 19:30","56692","63357"
"24.06.2019 19:30 - 24.06.2019 19:45","56365","63140"
"24.06.2019 19:45 - 24.06.2019 20:00","56496","62641"
"24.06.2019 20:00 - 24.06.2019 20:15","55739","62111"
"24.06.2019 20:15 - 24.06.2019 20:30","54758","61458"
"24.06.2019 20:30 - 24.06.2019 20:45","54508","60767"
"24.06.2019 20:45 - 24.06.2019 21:00","53372","60083"
"24.06.2019 21:00 - 24.06.2019 21:15","53299","59251"
"24.06.2019 21:15 - 24.06.2019 21:30","52455","58670"
"24.06.2019 21:30 - 24.06.2019 21:45","52319","58121"
"24.06.2019 21:45 - 24.06.2019 22:00","50848","58000"
"24.06.2019 22:00 - 24.06.2019 22:15","50709","57420"
"24.06.2019 22:15 - 24.06.2019 22:30","50054","56870"
"24.06.2019 22:30 - 24.06.2019 22:45","49062","56205"
"24.06.2019 22:45 - 24.06.2019 23:00","48359","54810"
"24.06.2019 23:00 - 24.06.2019 23:15","47438","53580"
"24.06.2019 23:15 - 24.06.2019 23:30","46657","52354"
"24.06.2019 23:30 - 24.06.2019 23:45","45812","51255"
"24.06.2019 23:45 - 25.06.2019 00:00","45130","50541"
"25.06.2019 00:00 - 25.06.2019 00:15","44976","49628"
"25.06.2019 00:15 - 25.06.2019 00:30","44733","49280"
"25.06.2019 00:30 - 25.06.2019 00:45","44200","48594"
"25.06.2019 00:45 - 25.06.2019 01:00","43886","48030"
"25.06.2019 01:00 - 25.06.2019 01:15","43135","47757"
"25.06.2019 01:15 - 25.06.2019 01:30","42853","47494"
"25.06.2019 01:30 - 25.06.2019 01:45","42492","47001"
"25.06.2019 01:45 - 25.06.2019 02:00","42093","46879"
"25.06.2019 02:00 - 25.06.2019 02:15","41713","46598"
"25.06.2019 02:15 - 25.06.2019 02:30","41657","46227"
"25.06.2019 02:30 - 25.06.2019 02:45","41511","46135"
"25.06.2019 02:45 - 25.06.2019 03:00","41546","46312"
"25.06.2019 03:00 - 25.06.2019 03:15","41668","46278"
"25.06.2019 03:15 - 25.06.2019 03:30","41666","46172"
"25.06.2019 03:30 - 25.06.2019 03:45","41646","45997"
"25.06.2019 03:45 - 25.06.2019 04:00","41605","45942"
"25.06.2019 04:00 - 25.06.2019 04:15","42097","46599"
"25.06.2019 04:15 - 25.06.2019 04:30","42360","46639"
"25.06.2019 04:30 - 25.06.2019 04:45","42730","46921"
"25.06.2019 04:45 - 25.06.2019 05:00","43085","47095"
"25.06.2019 05:00 - 25.06.2019 05:15","44181","48240"
"25.06.2019 05:15 - 25.06.2019 05:30","44602","49167"
"25.06.2019 05:30 - 25.06.2019 05:45","45537","50093"
"25.06.2019 05:45 - 25.06.2019 06:00","46896","51179"
"25.06.2019 06:00 - 25.06.2019 06:15","49688","54001"
"25.06.2019 06:15 - 25.06.2019 06:30","51657","56096"
"25.06.2019 06:30 - 25.06.2019 06:45","53087","57851"
"25.06.2019 06:45 - 25.06.2019 07:00","54561","59181"
"25.06.2019 07:00 - 25.06.2019 07:15","56272","61110"
"25.06.2019 07:15 - 25.06.2019 07:30","57242","62353"
"25.06.2019 07:30 - 25.06.2019 07:45","57816","63504"
"25.06.2019 07:45 - 25.06.2019 08:00","58618","64376"
"25.06.2019 08:00 - 25.06.2019 08:15","59501","65048"
"25.06.2019 08:15 - 25.06.2019 08:30","60058","65655"
"25.06.2019 08:30 - 25.06.2019 08:45","60430","66278"
"25.06.2019 08:45 - 25.06.2019 09:00","60791","66761"
"25.06.2019 09:00 - 25.06.2019 09:15","60634","66588"
"25.06.2019 09:15 - 25.06.2019 09:30","61146","66910"
"25.06.2019 09:30 - 25.06.2019 09:45","61814","67642"
"25.06.2019 09:45 - 25.06.2019 10:00","62094","68077"
"25.06.2019 10:00 - 25.06.2019 10:15","62620","68123"
"25.06.2019 10:15 - 25.06.2019 10:30","62954","68371"
"25.06.2019 10:30 - 25.06.2019 10:45","63224","68934"
"25.06.2019 10:45 - 25.06.2019 11:00","63667","69264"
"25.06.2019 11:00 - 25.06.2019 11:15","63976","69275"
"25.06.2019 11:15 - 25.06.2019 11:30","64473","69462"
"25.06.2019 11:30 - 25.06.2019 11:45","64708","70129"
"25.06.2019 11:45 - 25.06.2019 12:00","64157","70144"
"25.06.2019 12:00 - 25.06.2019 12:15","64193","69780"
"25.06.2019 12:15 - 25.06.2019 12:30","64016","69918"
"25.06.2019 12:30 - 25.06.2019 12:45","63914","69741"
"25.06.2019 12:45 - 25.06.2019 13:00","64115","69817"
"25.06.2019 13:00 - 25.06.2019 13:15","63738","69856"
"25.06.2019 13:15 - 25.06.2019 13:30","63707","69739"
"25.06.2019 13:30 - 25.06.2019 13:45","63287","69275"
"25.06.2019 13:45 - 25.06.2019 14:00","62740","68488"
"25.06.2019 14:00 - 25.06.2019 14:15","62763","68439"
"25.06.2019 14:15 - 25.06.2019 14:30","62406","68456"
"25.06.2019 14:30 - 25.06.2019 14:45","62249","68204"
"25.06.2019 14:45 - 25.06.2019 15:00","62506","68014"
"25.06.2019 15:00 - 25.06.2019 15:15","62810","67897"
"25.06.2019 15:15 - 25.06.2019 15:30","62071","67558"
"25.06.2019 15:30 - 25.06.2019 15:45","61820","67118"
"25.06.2019 15:45 - 25.06.2019 16:00","61310","66841"
"25.06.2019 16:00 - 25.06.2019 16:15","61226","66814"
"25.06.2019 16:15 - 25.06.2019 16:30","60985","66359"
"25.06.2019 16:30 - 25.06.2019 16:45","60961","65904"
"25.06.2019 16:45 - 25.06.2019 17:00","60384","65823"
"25.06.2019 17:00 - 25.06.2019 17:15","60205","65778"
"25.06.2019 17:15 - 25.06.2019 17:30","59967","65627"
"25.06.2019 17:30 - 25.06.2019 17:45","59900","65480"
"25.06.2019 17:45 - 25.06.2019 18:00","59827","64805"
"25.06.2019 18:00 - 25.06.2019 18:15","59342","64704"
"25.06.2019 18:15 - 25.06.2019 18:30","58883","64452"
"25.06.2019 18:30 - 25.06.2019 18:45","58970","64397"
"25.06.2019 18:45 - 25.06.2019 19:00","58831","64347"
