"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"01.06.2020 15:30 - 01.06.2020 15:45","4940","5182"
"01.06.2020 15:45 - 01.06.2020 16:00","4936","5153"
"01.06.2020 16:00 - 01.06.2020 16:15","4936","5168"
"01.06.2020 16:15 - 01.06.2020 16:30","4948","5170"
"01.06.2020 16:30 - 01.06.2020 16:45","4972","5164"
"01.06.2020 16:45 - 01.06.2020 17:00","5020","5146"
"01.06.2020 17:00 - 01.06.2020 17:15","5016","5173"
"01.06.2020 17:15 - 01.06.2020 17:30","5084","5206"
"01.06.2020 17:30 - 01.06.2020 17:45","5160","5324"
"01.06.2020 17:45 - 01.06.2020 18:00","5240","5373"
"01.06.2020 18:00 - 01.06.2020 18:15","5296","5399"
"01.06.2020 18:15 - 01.06.2020 18:30","5364","5426"
"01.06.2020 18:30 - 01.06.2020 18:45","5432","5463"
"01.06.2020 18:45 - 01.06.2020 19:00","5488","5498"
"01.06.2020 19:00 - 01.06.2020 19:15","5496","5507"
"01.06.2020 19:15 - 01.06.2020 19:30","5532","5496"
"01.06.2020 19:30 - 01.06.2020 19:45","5568","5538"
"01.06.2020 19:45 - 01.06.2020 20:00","5596","5537"
"01.06.2020 20:00 - 01.06.2020 20:15","5636","5566"
"01.06.2020 20:15 - 01.06.2020 20:30","5644","5548"
"01.06.2020 20:30 - 01.06.2020 20:45","5632","5517"
"01.06.2020 20:45 - 01.06.2020 21:00","5604","5517"
"01.06.2020 21:00 - 01.06.2020 21:15","5564","5538"
"01.06.2020 21:15 - 01.06.2020 21:30","5508","5530"
"01.06.2020 21:30 - 01.06.2020 21:45","5448","5502"
"01.06.2020 21:45 - 01.06.2020 22:00","5404","5464"
"01.06.2020 22:00 - 01.06.2020 22:15","5568","5668"
"01.06.2020 22:15 - 01.06.2020 22:30","5520","5637"
"01.06.2020 22:30 - 01.06.2020 22:45","5400","5474"
"01.06.2020 22:45 - 01.06.2020 23:00","5308","5366"
"01.06.2020 23:00 - 01.06.2020 23:15","5332","5280"
"01.06.2020 23:15 - 01.06.2020 23:30","5208","5132"
"01.06.2020 23:30 - 01.06.2020 23:45","5096","5019"
"01.06.2020 23:45 - 02.06.2020 00:00","4980","4927"
"02.06.2020 00:00 - 02.06.2020 00:15","5332","4966"
"02.06.2020 00:15 - 02.06.2020 00:30","5264","4880"
"02.06.2020 00:30 - 02.06.2020 00:45","5164","4752"
"02.06.2020 00:45 - 02.06.2020 01:00","5072","4637"
"02.06.2020 01:00 - 02.06.2020 01:15","5052","4604"
"02.06.2020 01:15 - 02.06.2020 01:30","4976","4532"
"02.06.2020 01:30 - 02.06.2020 01:45","4916","4481"
"02.06.2020 01:45 - 02.06.2020 02:00","4860","4460"
"02.06.2020 02:00 - 02.06.2020 02:15","4932","4535"
"02.06.2020 02:15 - 02.06.2020 02:30","4876","4489"
"02.06.2020 02:30 - 02.06.2020 02:45","4824","4457"
"02.06.2020 02:45 - 02.06.2020 03:00","4780","4430"
"02.06.2020 03:00 - 02.06.2020 03:15","4768","4429"
"02.06.2020 03:15 - 02.06.2020 03:30","4744","4428"
"02.06.2020 03:30 - 02.06.2020 03:45","4728","4392"
"02.06.2020 03:45 - 02.06.2020 04:00","4732","4424"
"02.06.2020 04:00 - 02.06.2020 04:15","4776","4485"
"02.06.2020 04:15 - 02.06.2020 04:30","4800","4506"
"02.06.2020 04:30 - 02.06.2020 04:45","4856","4595"
"02.06.2020 04:45 - 02.06.2020 05:00","4944","4676"
"02.06.2020 05:00 - 02.06.2020 05:15","5104","4872"
"02.06.2020 05:15 - 02.06.2020 05:30","5236","5046"
"02.06.2020 05:30 - 02.06.2020 05:45","5388","5216"
"02.06.2020 05:45 - 02.06.2020 06:00","5588","5433"
"02.06.2020 06:00 - 02.06.2020 06:15","5916","5861"
"02.06.2020 06:15 - 02.06.2020 06:30","6160","6098"
"02.06.2020 06:30 - 02.06.2020 06:45","6352","6327"
"02.06.2020 06:45 - 02.06.2020 07:00","6528","6498"
"02.06.2020 07:00 - 02.06.2020 07:15","6764","6830"
"02.06.2020 07:15 - 02.06.2020 07:30","6912","6953"
"02.06.2020 07:30 - 02.06.2020 07:45","7024","7042"
"02.06.2020 07:45 - 02.06.2020 08:00","7124","7148"
"02.06.2020 08:00 - 02.06.2020 08:15","7216","7254"
"02.06.2020 08:15 - 02.06.2020 08:30","7264","7326"
"02.06.2020 08:30 - 02.06.2020 08:45","7300","7384"
"02.06.2020 08:45 - 02.06.2020 09:00","7320","7399"
"02.06.2020 09:00 - 02.06.2020 09:15","7272","7331"
"02.06.2020 09:15 - 02.06.2020 09:30","7300","7383"
"02.06.2020 09:30 - 02.06.2020 09:45","7340","7452"
"02.06.2020 09:45 - 02.06.2020 10:00","7360","7482"
"02.06.2020 10:00 - 02.06.2020 10:15","7380","7533"
"02.06.2020 10:15 - 02.06.2020 10:30","7404","7582"
"02.06.2020 10:30 - 02.06.2020 10:45","7436","7619"
"02.06.2020 10:45 - 02.06.2020 11:00","7484","7691"
"02.06.2020 11:00 - 02.06.2020 11:15","7532","7698"
"02.06.2020 11:15 - 02.06.2020 11:30","7592","7746"
"02.06.2020 11:30 - 02.06.2020 11:45","7608","7806"
"02.06.2020 11:45 - 02.06.2020 12:00","7588","7842"
"02.06.2020 12:00 - 02.06.2020 12:15","7488","7772"
"02.06.2020 12:15 - 02.06.2020 12:30","7384","7704"
"02.06.2020 12:30 - 02.06.2020 12:45","7324","7650"
"02.06.2020 12:45 - 02.06.2020 13:00","7308","7655"
"02.06.2020 13:00 - 02.06.2020 13:15","7304","7670"
"02.06.2020 13:15 - 02.06.2020 13:30","7272","7634"
"02.06.2020 13:30 - 02.06.2020 13:45","7224","7572"
"02.06.2020 13:45 - 02.06.2020 14:00","7164","7516"
"02.06.2020 14:00 - 02.06.2020 14:15","7148","7496"
"02.06.2020 14:15 - 02.06.2020 14:30","7132","7476"
"02.06.2020 14:30 - 02.06.2020 14:45","7104","7456"
"02.06.2020 14:45 - 02.06.2020 15:00","7076","7409"
"02.06.2020 15:00 - 02.06.2020 15:15","7060","7352"
"02.06.2020 15:15 - 02.06.2020 15:30","7024","7308"
"02.06.2020 15:30 - 02.06.2020 15:45","6996","7244"
"02.06.2020 15:45 - 02.06.2020 16:00","6980","7179"
"02.06.2020 16:00 - 02.06.2020 16:15","6960","7092"
"02.06.2020 16:15 - 02.06.2020 16:30","6928","7107"
"02.06.2020 16:30 - 02.06.2020 16:45","6904","7118"
"02.06.2020 16:45 - 02.06.2020 17:00","6896","7090"
"02.06.2020 17:00 - 02.06.2020 17:15","6864","7109"
"02.06.2020 17:15 - 02.06.2020 17:30","6888","7163"
"02.06.2020 17:30 - 02.06.2020 17:45","6928","7171"
"02.06.2020 17:45 - 02.06.2020 18:00","6952","7160"
"02.06.2020 18:00 - 02.06.2020 18:15","6948","7068"
"02.06.2020 18:15 - 02.06.2020 18:30","6952","7048"
"02.06.2020 18:30 - 02.06.2020 18:45","6972","7023"
"02.06.2020 18:45 - 02.06.2020 19:00","6964","7062"
"02.06.2020 19:00 - 02.06.2020 19:15","6928","7049"
"02.06.2020 19:15 - 02.06.2020 19:30","6884","7040"
"02.06.2020 19:30 - 02.06.2020 19:45","6852","6950"
"02.06.2020 19:45 - 02.06.2020 20:00","6812","6881"
"02.06.2020 20:00 - 02.06.2020 20:15","6776","6792"
"02.06.2020 20:15 - 02.06.2020 20:30","6720","6756"
"02.06.2020 20:30 - 02.06.2020 20:45","6648","6701"
"02.06.2020 20:45 - 02.06.2020 21:00","6572","6658"
"02.06.2020 21:00 - 02.06.2020 21:15","6492","6610"
"02.06.2020 21:15 - 02.06.2020 21:30","6392","6589"
"02.06.2020 21:30 - 02.06.2020 21:45","6272","6516"
"02.06.2020 21:45 - 02.06.2020 22:00","6152","6346"
"02.06.2020 22:00 - 02.06.2020 22:15","6232","6419"
"02.06.2020 22:15 - 02.06.2020 22:30","6148","6354"
"02.06.2020 22:30 - 02.06.2020 22:45","6004","6219"
"02.06.2020 22:45 - 02.06.2020 23:00","5876","6061"
"02.06.2020 23:00 - 02.06.2020 23:15","5812","5925"
"02.06.2020 23:15 - 02.06.2020 23:30","5660","5767"
"02.06.2020 23:30 - 02.06.2020 23:45","5540","5640"
"02.06.2020 23:45 - 03.06.2020 00:00","5436","5545"
"03.06.2020 00:00 - 03.06.2020 00:15","5408","5520"
"03.06.2020 00:15 - 03.06.2020 00:30","5328","5446"
"03.06.2020 00:30 - 03.06.2020 00:45","5228","5336"
"03.06.2020 00:45 - 03.06.2020 01:00","5136","5220"
"03.06.2020 01:00 - 03.06.2020 01:15","5116","5146"
"03.06.2020 01:15 - 03.06.2020 01:30","5036","5048"
"03.06.2020 01:30 - 03.06.2020 01:45","4976","5044"
"03.06.2020 01:45 - 03.06.2020 02:00","4916","4979"
"03.06.2020 02:00 - 03.06.2020 02:15","4988","5030"
"03.06.2020 02:15 - 03.06.2020 02:30","4932","5011"
"03.06.2020 02:30 - 03.06.2020 02:45","4880","4944"
"03.06.2020 02:45 - 03.06.2020 03:00","4836","4916"
"03.06.2020 03:00 - 03.06.2020 03:15","4820","4884"
"03.06.2020 03:15 - 03.06.2020 03:30","4796","4847"
"03.06.2020 03:30 - 03.06.2020 03:45","4780","4823"
"03.06.2020 03:45 - 03.06.2020 04:00","4784","4818"
"03.06.2020 04:00 - 03.06.2020 04:15","4824","4897"
"03.06.2020 04:15 - 03.06.2020 04:30","4852","4910"
"03.06.2020 04:30 - 03.06.2020 04:45","4904","4945"
"03.06.2020 04:45 - 03.06.2020 05:00","4984","4970"
"03.06.2020 05:00 - 03.06.2020 05:15","5144","5148"
"03.06.2020 05:15 - 03.06.2020 05:30","5272","5283"
"03.06.2020 05:30 - 03.06.2020 05:45","5420","5454"
"03.06.2020 05:45 - 03.06.2020 06:00","5620","5652"
"03.06.2020 06:00 - 03.06.2020 06:15","5940","6095"
"03.06.2020 06:15 - 03.06.2020 06:30","6180","6338"
"03.06.2020 06:30 - 03.06.2020 06:45","6372","6548"
"03.06.2020 06:45 - 03.06.2020 07:00","6552","6685"
"03.06.2020 07:00 - 03.06.2020 07:15","6780","6948"
"03.06.2020 07:15 - 03.06.2020 07:30","6932","7069"
"03.06.2020 07:30 - 03.06.2020 07:45","7048","7182"
"03.06.2020 07:45 - 03.06.2020 08:00","7152","7244"
"03.06.2020 08:00 - 03.06.2020 08:15","7244","7430"
"03.06.2020 08:15 - 03.06.2020 08:30","7292","7568"
"03.06.2020 08:30 - 03.06.2020 08:45","7336","7565"
"03.06.2020 08:45 - 03.06.2020 09:00","7356","7562"
"03.06.2020 09:00 - 03.06.2020 09:15","7312","7533"
"03.06.2020 09:15 - 03.06.2020 09:30","7340","7547"
"03.06.2020 09:30 - 03.06.2020 09:45","7384","7627"
"03.06.2020 09:45 - 03.06.2020 10:00","7400","7666"
"03.06.2020 10:00 - 03.06.2020 10:15","7428","7661"
"03.06.2020 10:15 - 03.06.2020 10:30","7452","7685"
"03.06.2020 10:30 - 03.06.2020 10:45","7484","7725"
"03.06.2020 10:45 - 03.06.2020 11:00","7536","7784"
"03.06.2020 11:00 - 03.06.2020 11:15","7568","7834"
"03.06.2020 11:15 - 03.06.2020 11:30","7628","7937"
"03.06.2020 11:30 - 03.06.2020 11:45","7644","7929"
"03.06.2020 11:45 - 03.06.2020 12:00","7624","7880"
"03.06.2020 12:00 - 03.06.2020 12:15","7524","7783"
"03.06.2020 12:15 - 03.06.2020 12:30","7420","7697"
"03.06.2020 12:30 - 03.06.2020 12:45","7364","7660"
"03.06.2020 12:45 - 03.06.2020 13:00","7344","7644"
"03.06.2020 13:00 - 03.06.2020 13:15","7340","7680"
"03.06.2020 13:15 - 03.06.2020 13:30","7312","7690"
"03.06.2020 13:30 - 03.06.2020 13:45","7264","7656"
"03.06.2020 13:45 - 03.06.2020 14:00","7200","7603"
"03.06.2020 14:00 - 03.06.2020 14:15","7184","7600"
"03.06.2020 14:15 - 03.06.2020 14:30","7168","7598"
"03.06.2020 14:30 - 03.06.2020 14:45","7140","7514"
"03.06.2020 14:45 - 03.06.2020 15:00","7108","7441"
"03.06.2020 15:00 - 03.06.2020 15:15","7092","7458"
"03.06.2020 15:15 - 03.06.2020 15:30","7060","7469"
"03.06.2020 15:30 - 03.06.2020 15:45","7032","7448"
"03.06.2020 15:45 - 03.06.2020 16:00","7012","7384"
"03.06.2020 16:00 - 03.06.2020 16:15","6988","7301"
"03.06.2020 16:15 - 03.06.2020 16:30","6952","7257"
"03.06.2020 16:30 - 03.06.2020 16:45","6928","7244"
"03.06.2020 16:45 - 03.06.2020 17:00","6920","7197"
"03.06.2020 17:00 - 03.06.2020 17:15","6888","7188"
"03.06.2020 17:15 - 03.06.2020 17:30","6908","7217"
"03.06.2020 17:30 - 03.06.2020 17:45","6948","7278"
"03.06.2020 17:45 - 03.06.2020 18:00","6968","7267"
"03.06.2020 18:00 - 03.06.2020 18:15","6964","7230"
"03.06.2020 18:15 - 03.06.2020 18:30","6972","7259"
"03.06.2020 18:30 - 03.06.2020 18:45","6992","7263"
"03.06.2020 18:45 - 03.06.2020 19:00","6988","7240"
"03.06.2020 19:00 - 03.06.2020 19:15","6948","7163"
"03.06.2020 19:15 - 03.06.2020 19:30","6904","7138"
"03.06.2020 19:30 - 03.06.2020 19:45","6872","7104"
"03.06.2020 19:45 - 03.06.2020 20:00","6824","7016"
"03.06.2020 20:00 - 03.06.2020 20:15","6780","6941"
"03.06.2020 20:15 - 03.06.2020 20:30","6720","6886"
"03.06.2020 20:30 - 03.06.2020 20:45","6648","6802"
"03.06.2020 20:45 - 03.06.2020 21:00","6572","6735"
"03.06.2020 21:00 - 03.06.2020 21:15","6488","6658"
"03.06.2020 21:15 - 03.06.2020 21:30","6380","6636"
"03.06.2020 21:30 - 03.06.2020 21:45","6260","6518"
"03.06.2020 21:45 - 03.06.2020 22:00","6144","6371"
"03.06.2020 22:00 - 03.06.2020 22:15","6232","6497"
"03.06.2020 22:15 - 03.06.2020 22:30","6148","6390"
"03.06.2020 22:30 - 03.06.2020 22:45","6008","6271"
"03.06.2020 22:45 - 03.06.2020 23:00","5880","6129"
"03.06.2020 23:00 - 03.06.2020 23:15","5816","6014"
"03.06.2020 23:15 - 03.06.2020 23:30","5664","5847"
"03.06.2020 23:30 - 03.06.2020 23:45","5544","5694"
"03.06.2020 23:45 - 04.06.2020 00:00","5440","5586"
"04.06.2020 00:00 - 04.06.2020 00:15","5380","5553"
"04.06.2020 00:15 - 04.06.2020 00:30","5288","5447"
"04.06.2020 00:30 - 04.06.2020 00:45","5192","5350"
"04.06.2020 00:45 - 04.06.2020 01:00","5100","5268"
"04.06.2020 01:00 - 04.06.2020 01:15","5084","5209"
"04.06.2020 01:15 - 04.06.2020 01:30","5004","5100"
"04.06.2020 01:30 - 04.06.2020 01:45","4948","5045"
"04.06.2020 01:45 - 04.06.2020 02:00","4888","4999"
"04.06.2020 02:00 - 04.06.2020 02:15","4956","4976"
"04.06.2020 02:15 - 04.06.2020 02:30","4900","4966"
"04.06.2020 02:30 - 04.06.2020 02:45","4844","4915"
"04.06.2020 02:45 - 04.06.2020 03:00","4808","4889"
"04.06.2020 03:00 - 04.06.2020 03:15","4792","4871"
"04.06.2020 03:15 - 04.06.2020 03:30","4780","4868"
"04.06.2020 03:30 - 04.06.2020 03:45","4764","4874"
"04.06.2020 03:45 - 04.06.2020 04:00","4764","4850"
"04.06.2020 04:00 - 04.06.2020 04:15","4812","4912"
"04.06.2020 04:15 - 04.06.2020 04:30","4844","4945"
"04.06.2020 04:30 - 04.06.2020 04:45","4900","5012"
"04.06.2020 04:45 - 04.06.2020 05:00","4984","5058"
"04.06.2020 05:00 - 04.06.2020 05:15","5144","5273"
"04.06.2020 05:15 - 04.06.2020 05:30","5288","5429"
"04.06.2020 05:30 - 04.06.2020 05:45","5436","5600"
"04.06.2020 05:45 - 04.06.2020 06:00","5624","5753"
"04.06.2020 06:00 - 04.06.2020 06:15","5956","6164"
"04.06.2020 06:15 - 04.06.2020 06:30","6196","6430"
"04.06.2020 06:30 - 04.06.2020 06:45","6384","6616"
"04.06.2020 06:45 - 04.06.2020 07:00","6548","6775"
"04.06.2020 07:00 - 04.06.2020 07:15","6788","7066"
"04.06.2020 07:15 - 04.06.2020 07:30","6940","7230"
"04.06.2020 07:30 - 04.06.2020 07:45","7056","7339"
"04.06.2020 07:45 - 04.06.2020 08:00","7148","7433"
"04.06.2020 08:00 - 04.06.2020 08:15","7240","7524"
"04.06.2020 08:15 - 04.06.2020 08:30","7296","7568"
"04.06.2020 08:30 - 04.06.2020 08:45","7344","7615"
"04.06.2020 08:45 - 04.06.2020 09:00","7360","7641"
"04.06.2020 09:00 - 04.06.2020 09:15","7320","7650"
"04.06.2020 09:15 - 04.06.2020 09:30","7344","7675"
"04.06.2020 09:30 - 04.06.2020 09:45","7384","7752"
"04.06.2020 09:45 - 04.06.2020 10:00","7412","7770"
"04.06.2020 10:00 - 04.06.2020 10:15","7432","7824"
"04.06.2020 10:15 - 04.06.2020 10:30","7460","7903"
"04.06.2020 10:30 - 04.06.2020 10:45","7484","7965"
"04.06.2020 10:45 - 04.06.2020 11:00","7540","7956"
"04.06.2020 11:00 - 04.06.2020 11:15","7568","7961"
"04.06.2020 11:15 - 04.06.2020 11:30","7616","8036"
"04.06.2020 11:30 - 04.06.2020 11:45","7636","8124"
"04.06.2020 11:45 - 04.06.2020 12:00","7616","8104"
"04.06.2020 12:00 - 04.06.2020 12:15","7532","7982"
"04.06.2020 12:15 - 04.06.2020 12:30","7420","7918"
"04.06.2020 12:30 - 04.06.2020 12:45","7368","7850"
"04.06.2020 12:45 - 04.06.2020 13:00","7340","7796"
"04.06.2020 13:00 - 04.06.2020 13:15","7340","7802"
"04.06.2020 13:15 - 04.06.2020 13:30","7308","7805"
"04.06.2020 13:30 - 04.06.2020 13:45","7260","7813"
"04.06.2020 13:45 - 04.06.2020 14:00","7200","7727"
"04.06.2020 14:00 - 04.06.2020 14:15","7176","7736"
"04.06.2020 14:15 - 04.06.2020 14:30","7160","7733"
"04.06.2020 14:30 - 04.06.2020 14:45","7136","7712"
"04.06.2020 14:45 - 04.06.2020 15:00","7104","7706"
"04.06.2020 15:00 - 04.06.2020 15:15","7088","7697"
"04.06.2020 15:15 - 04.06.2020 15:30","7064","7660"
"04.06.2020 15:30 - 04.06.2020 15:45","7044","7625"
"04.06.2020 15:45 - 04.06.2020 16:00","7032","7567"
"04.06.2020 16:00 - 04.06.2020 16:15","7016","7564"
"04.06.2020 16:15 - 04.06.2020 16:30","6976","7517"
"04.06.2020 16:30 - 04.06.2020 16:45","6956","7494"
"04.06.2020 16:45 - 04.06.2020 17:00","6952","7482"
"04.06.2020 17:00 - 04.06.2020 17:15","6928","7503"
"04.06.2020 17:15 - 04.06.2020 17:30","6956","7501"
"04.06.2020 17:30 - 04.06.2020 17:45","6988","7485"
"04.06.2020 17:45 - 04.06.2020 18:00","7020","7468"
"04.06.2020 18:00 - 04.06.2020 18:15","7004","7448"
"04.06.2020 18:15 - 04.06.2020 18:30","7012","7399"
"04.06.2020 18:30 - 04.06.2020 18:45","7036","7386"
"04.06.2020 18:45 - 04.06.2020 19:00","7044","7400"
"04.06.2020 19:00 - 04.06.2020 19:15","7004","7260"
"04.06.2020 19:15 - 04.06.2020 19:30","6968","7176"
"04.06.2020 19:30 - 04.06.2020 19:45","6940","7075"
"04.06.2020 19:45 - 04.06.2020 20:00","6892","7034"
"04.06.2020 20:00 - 04.06.2020 20:15","6848","6969"
"04.06.2020 20:15 - 04.06.2020 20:30","6788","6843"
"04.06.2020 20:30 - 04.06.2020 20:45","6724","6806"
"04.06.2020 20:45 - 04.06.2020 21:00","6652","6806"
"04.06.2020 21:00 - 04.06.2020 21:15","6568","6658"
"04.06.2020 21:15 - 04.06.2020 21:30","6468","6607"
"04.06.2020 21:30 - 04.06.2020 21:45","6356","6479"
"04.06.2020 21:45 - 04.06.2020 22:00","6228","6368"
"04.06.2020 22:00 - 04.06.2020 22:15","6308","6431"
"04.06.2020 22:15 - 04.06.2020 22:30","6228","6305"
"04.06.2020 22:30 - 04.06.2020 22:45","6092","6162"
"04.06.2020 22:45 - 04.06.2020 23:00","5964","6062"
"04.06.2020 23:00 - 04.06.2020 23:15","5908","5944"
"04.06.2020 23:15 - 04.06.2020 23:30","5756","5812"
"04.06.2020 23:30 - 04.06.2020 23:45","5644","5688"
"04.06.2020 23:45 - 05.06.2020 00:00","5456","5600"
"05.06.2020 00:00 - 05.06.2020 00:15","5464","5546"
"05.06.2020 00:15 - 05.06.2020 00:30","5364","5462"
"05.06.2020 00:30 - 05.06.2020 00:45","5268","5400"
"05.06.2020 00:45 - 05.06.2020 01:00","5172","5290"
"05.06.2020 01:00 - 05.06.2020 01:15","5152","5224"
"05.06.2020 01:15 - 05.06.2020 01:30","5072","5166"
"05.06.2020 01:30 - 05.06.2020 01:45","5016","5045"
"05.06.2020 01:45 - 05.06.2020 02:00","4956","4994"
"05.06.2020 02:00 - 05.06.2020 02:15","5028","5069"
"05.06.2020 02:15 - 05.06.2020 02:30","4972","4955"
"05.06.2020 02:30 - 05.06.2020 02:45","4920","4929"
"05.06.2020 02:45 - 05.06.2020 03:00","4884","4865"
"05.06.2020 03:00 - 05.06.2020 03:15","4864","4865"
"05.06.2020 03:15 - 05.06.2020 03:30","4852","4856"
"05.06.2020 03:30 - 05.06.2020 03:45","4836","4873"
"05.06.2020 03:45 - 05.06.2020 04:00","4836","4860"
"05.06.2020 04:00 - 05.06.2020 04:15","4888","4919"
"05.06.2020 04:15 - 05.06.2020 04:30","4920","4948"
"05.06.2020 04:30 - 05.06.2020 04:45","4964","4994"
"05.06.2020 04:45 - 05.06.2020 05:00","5040","5077"
"05.06.2020 05:00 - 05.06.2020 05:15","5200","5269"
"05.06.2020 05:15 - 05.06.2020 05:30","5336","5412"
"05.06.2020 05:30 - 05.06.2020 05:45","5492","5588"
"05.06.2020 05:45 - 05.06.2020 06:00","5696","5758"
"05.06.2020 06:00 - 05.06.2020 06:15","6012","6178"
"05.06.2020 06:15 - 05.06.2020 06:30","6256","6471"
"05.06.2020 06:30 - 05.06.2020 06:45","6440","6692"
"05.06.2020 06:45 - 05.06.2020 07:00","6604","6870"
"05.06.2020 07:00 - 05.06.2020 07:15","6856","7205"
"05.06.2020 07:15 - 05.06.2020 07:30","6996","7365"
"05.06.2020 07:30 - 05.06.2020 07:45","7104","7541"
"05.06.2020 07:45 - 05.06.2020 08:00","7188","7693"
"05.06.2020 08:00 - 05.06.2020 08:15","7276","7811"
"05.06.2020 08:15 - 05.06.2020 08:30","7316","7890"
"05.06.2020 08:30 - 05.06.2020 08:45","7344","7931"
"05.06.2020 08:45 - 05.06.2020 09:00","7356","7953"
"05.06.2020 09:00 - 05.06.2020 09:15","7324","7917"
"05.06.2020 09:15 - 05.06.2020 09:30","7336","7987"
"05.06.2020 09:30 - 05.06.2020 09:45","7372","8080"
"05.06.2020 09:45 - 05.06.2020 10:00","7388","8080"
"05.06.2020 10:00 - 05.06.2020 10:15","7420","8117"
"05.06.2020 10:15 - 05.06.2020 10:30","7444","8160"
"05.06.2020 10:30 - 05.06.2020 10:45","7480","8178"
"05.06.2020 10:45 - 05.06.2020 11:00","7524","8216"
"05.06.2020 11:00 - 05.06.2020 11:15","7552","8268"
"05.06.2020 11:15 - 05.06.2020 11:30","7596","8324"
"05.06.2020 11:30 - 05.06.2020 11:45","7608","8274"
"05.06.2020 11:45 - 05.06.2020 12:00","7588","8197"
"05.06.2020 12:00 - 05.06.2020 12:15","7500","8141"
"05.06.2020 12:15 - 05.06.2020 12:30","7392","8026"
"05.06.2020 12:30 - 05.06.2020 12:45","7324","7943"
"05.06.2020 12:45 - 05.06.2020 13:00","7280","7844"
"05.06.2020 13:00 - 05.06.2020 13:15","7276","7807"
"05.06.2020 13:15 - 05.06.2020 13:30","7248","7752"
"05.06.2020 13:30 - 05.06.2020 13:45","7200","7671"
"05.06.2020 13:45 - 05.06.2020 14:00","7140","7541"
"05.06.2020 14:00 - 05.06.2020 14:15","7120","7513"
"05.06.2020 14:15 - 05.06.2020 14:30","7096","7418"
"05.06.2020 14:30 - 05.06.2020 14:45","7072","7360"
"05.06.2020 14:45 - 05.06.2020 15:00","7036","7290"
"05.06.2020 15:00 - 05.06.2020 15:15","7016","7218"
"05.06.2020 15:15 - 05.06.2020 15:30","6996","7187"
"05.06.2020 15:30 - 05.06.2020 15:45","6976","7148"
"05.06.2020 15:45 - 05.06.2020 16:00","6960","7078"
"05.06.2020 16:00 - 05.06.2020 16:15","6944","7009"
"05.06.2020 16:15 - 05.06.2020 16:30","6908","6976"
"05.06.2020 16:30 - 05.06.2020 16:45","6900","6945"
"05.06.2020 16:45 - 05.06.2020 17:00","6908","6939"
"05.06.2020 17:00 - 05.06.2020 17:15","6892","6932"
"05.06.2020 17:15 - 05.06.2020 17:30","6920","6921"
"05.06.2020 17:30 - 05.06.2020 17:45","6956","6958"
"05.06.2020 17:45 - 05.06.2020 18:00","6980","6936"
"05.06.2020 18:00 - 05.06.2020 18:15","6948","6884"
"05.06.2020 18:15 - 05.06.2020 18:30","6960","6836"
"05.06.2020 18:30 - 05.06.2020 18:45","6984","6836"
"05.06.2020 18:45 - 05.06.2020 19:00","6988","6806"
"05.06.2020 19:00 - 05.06.2020 19:15","6944","6764"
"05.06.2020 19:15 - 05.06.2020 19:30","6896","6686"
"05.06.2020 19:30 - 05.06.2020 19:45","6868","6606"
"05.06.2020 19:45 - 05.06.2020 20:00","6824","6518"
"05.06.2020 20:00 - 05.06.2020 20:15","6784","6512"
"05.06.2020 20:15 - 05.06.2020 20:30","6732","6453"
"05.06.2020 20:30 - 05.06.2020 20:45","6672","6380"
"05.06.2020 20:45 - 05.06.2020 21:00","6604","6351"
"05.06.2020 21:00 - 05.06.2020 21:15","6544","6279"
"05.06.2020 21:15 - 05.06.2020 21:30","6456","6244"
"05.06.2020 21:30 - 05.06.2020 21:45","6348","6190"
"05.06.2020 21:45 - 05.06.2020 22:00","6228","6088"
"05.06.2020 22:00 - 05.06.2020 22:15","6316","6193"
"05.06.2020 22:15 - 05.06.2020 22:30","6244","6093"
"05.06.2020 22:30 - 05.06.2020 22:45","6104","5909"
"05.06.2020 22:45 - 05.06.2020 23:00","5980","5818"
"05.06.2020 23:00 - 05.06.2020 23:15","5920","5698"
"05.06.2020 23:15 - 05.06.2020 23:30","5772","5600"
"05.06.2020 23:30 - 05.06.2020 23:45","5652","5447"
"05.06.2020 23:45 - 06.06.2020 00:00","5576","5296"
"06.06.2020 00:00 - 06.06.2020 00:15","5332","5321"
"06.06.2020 00:15 - 06.06.2020 00:30","5228","5230"
"06.06.2020 00:30 - 06.06.2020 00:45","5116","5126"
"06.06.2020 00:45 - 06.06.2020 01:00","5008","5021"
"06.06.2020 01:00 - 06.06.2020 01:15","4980","4988"
"06.06.2020 01:15 - 06.06.2020 01:30","4876","4913"
"06.06.2020 01:30 - 06.06.2020 01:45","4816","4843"
"06.06.2020 01:45 - 06.06.2020 02:00","4756","4781"
"06.06.2020 02:00 - 06.06.2020 02:15","4820","4813"
"06.06.2020 02:15 - 06.06.2020 02:30","4748","4743"
"06.06.2020 02:30 - 06.06.2020 02:45","4684","4716"
"06.06.2020 02:45 - 06.06.2020 03:00","4632","4635"
"06.06.2020 03:00 - 06.06.2020 03:15","4608","4611"
"06.06.2020 03:15 - 06.06.2020 03:30","4560","4590"
"06.06.2020 03:30 - 06.06.2020 03:45","4536","4563"
"06.06.2020 03:45 - 06.06.2020 04:00","4520","4549"
"06.06.2020 04:00 - 06.06.2020 04:15","4528","4580"
