"MTU","Scheduled Generation [MW] (D) - Austria (AT)","Scheduled Consumption [MW] (D) - Austria (AT)"
"03.02.2016 21:00 - 03.02.2016 22:00 (CET/CEST)","7844","0"
"03.02.2016 22:00 - 03.02.2016 23:00 (CET/CEST)","7236","0"
"03.02.2016 23:00 - 04.02.2016 00:00 (CET/CEST)","6606","0"
"04.02.2016 00:00 - 04.02.2016 01:00 (CET/CEST)","6752","0"
"04.02.2016 01:00 - 04.02.2016 02:00 (CET/CEST)","6716","0"
"04.02.2016 02:00 - 04.02.2016 03:00 (CET/CEST)","6869","0"
"04.02.2016 03:00 - 04.02.2016 04:00 (CET/CEST)","7096","0"
"04.02.2016 04:00 - 04.02.2016 05:00 (CET/CEST)","7230","0"
"04.02.2016 05:00 - 04.02.2016 06:00 (CET/CEST)","7632","0"
"04.02.2016 06:00 - 04.02.2016 07:00 (CET/CEST)","8351","0"
"04.02.2016 07:00 - 04.02.2016 08:00 (CET/CEST)","9367","0"
"04.02.2016 08:00 - 04.02.2016 09:00 (CET/CEST)","9463","0"
"04.02.2016 09:00 - 04.02.2016 10:00 (CET/CEST)","9235","0"
"04.02.2016 10:00 - 04.02.2016 11:00 (CET/CEST)","8878","0"
"04.02.2016 11:00 - 04.02.2016 12:00 (CET/CEST)","8550","0"
"04.02.2016 12:00 - 04.02.2016 13:00 (CET/CEST)","8320","0"
"04.02.2016 13:00 - 04.02.2016 14:00 (CET/CEST)","8071","0"
"04.02.2016 14:00 - 04.02.2016 15:00 (CET/CEST)","7677","0"
"04.02.2016 15:00 - 04.02.2016 16:00 (CET/CEST)","7666","0"
"04.02.2016 16:00 - 04.02.2016 17:00 (CET/CEST)","7589","0"
"04.02.2016 17:00 - 04.02.2016 18:00 (CET/CEST)","8271","0"
"04.02.2016 18:00 - 04.02.2016 19:00 (CET/CEST)","8938","0"
"04.02.2016 19:00 - 04.02.2016 20:00 (CET/CEST)","8558","0"
"04.02.2016 20:00 - 04.02.2016 21:00 (CET/CEST)","7048","0"
"04.02.2016 21:00 - 04.02.2016 22:00 (CET/CEST)","6257","0"
"04.02.2016 22:00 - 04.02.2016 23:00 (CET/CEST)","6123","0"
"04.02.2016 23:00 - 05.02.2016 00:00 (CET/CEST)","5927","0"
"05.02.2016 00:00 - 05.02.2016 01:00 (CET/CEST)","5455","0"
"05.02.2016 01:00 - 05.02.2016 02:00 (CET/CEST)","5306","0"
"05.02.2016 02:00 - 05.02.2016 03:00 (CET/CEST)","5401","0"
"05.02.2016 03:00 - 05.02.2016 04:00 (CET/CEST)","5500","0"
"05.02.2016 04:00 - 05.02.2016 05:00 (CET/CEST)","5752","0"
"05.02.2016 05:00 - 05.02.2016 06:00 (CET/CEST)","6086","0"
"05.02.2016 06:00 - 05.02.2016 07:00 (CET/CEST)","6676","0"
"05.02.2016 07:00 - 05.02.2016 08:00 (CET/CEST)","7625","0"
"05.02.2016 08:00 - 05.02.2016 09:00 (CET/CEST)","8876","0"
"05.02.2016 09:00 - 05.02.2016 10:00 (CET/CEST)","8092","0"
"05.02.2016 10:00 - 05.02.2016 11:00 (CET/CEST)","8018","0"
"05.02.2016 11:00 - 05.02.2016 12:00 (CET/CEST)","7606","0"
"05.02.2016 12:00 - 05.02.2016 13:00 (CET/CEST)","6819","0"
"05.02.2016 13:00 - 05.02.2016 14:00 (CET/CEST)","6054","0"
"05.02.2016 14:00 - 05.02.2016 15:00 (CET/CEST)","5765","0"
"05.02.2016 15:00 - 05.02.2016 16:00 (CET/CEST)","5651","0"
"05.02.2016 16:00 - 05.02.2016 17:00 (CET/CEST)","5708","0"
"05.02.2016 17:00 - 05.02.2016 18:00 (CET/CEST)","6161","0"
"05.02.2016 18:00 - 05.02.2016 19:00 (CET/CEST)","6550","0"
"05.02.2016 19:00 - 05.02.2016 20:00 (CET/CEST)","6088","0"
"05.02.2016 20:00 - 05.02.2016 21:00 (CET/CEST)","5816","0"
"05.02.2016 21:00 - 05.02.2016 22:00 (CET/CEST)","5783","0"
"05.02.2016 22:00 - 05.02.2016 23:00 (CET/CEST)","5545","0"
"05.02.2016 23:00 - 06.02.2016 00:00 (CET/CEST)","5366","0"
"06.02.2016 00:00 - 06.02.2016 01:00 (CET/CEST)","4960","0"
"06.02.2016 01:00 - 06.02.2016 02:00 (CET/CEST)","4729","0"
"06.02.2016 02:00 - 06.02.2016 03:00 (CET/CEST)","4712","0"
"06.02.2016 03:00 - 06.02.2016 04:00 (CET/CEST)","4658","0"
"06.02.2016 04:00 - 06.02.2016 05:00 (CET/CEST)","4699","0"
"06.02.2016 05:00 - 06.02.2016 06:00 (CET/CEST)","4811","0"
"06.02.2016 06:00 - 06.02.2016 07:00 (CET/CEST)","4914","0"
"06.02.2016 07:00 - 06.02.2016 08:00 (CET/CEST)","5297","0"
"06.02.2016 08:00 - 06.02.2016 09:00 (CET/CEST)","5361","0"
"06.02.2016 09:00 - 06.02.2016 10:00 (CET/CEST)","5437","0"
"06.02.2016 10:00 - 06.02.2016 11:00 (CET/CEST)","5442","0"
"06.02.2016 11:00 - 06.02.2016 12:00 (CET/CEST)","5485","0"
"06.02.2016 12:00 - 06.02.2016 13:00 (CET/CEST)","5417","0"
"06.02.2016 13:00 - 06.02.2016 14:00 (CET/CEST)","5336","0"
"06.02.2016 14:00 - 06.02.2016 15:00 (CET/CEST)","5271","0"
"06.02.2016 15:00 - 06.02.2016 16:00 (CET/CEST)","5293","0"
"06.02.2016 16:00 - 06.02.2016 17:00 (CET/CEST)","5576","0"
"06.02.2016 17:00 - 06.02.2016 18:00 (CET/CEST)","6231","0"
"06.02.2016 18:00 - 06.02.2016 19:00 (CET/CEST)","7025","0"
"06.02.2016 19:00 - 06.02.2016 20:00 (CET/CEST)","7028","0"
"06.02.2016 20:00 - 06.02.2016 21:00 (CET/CEST)","6391","0"
"06.02.2016 21:00 - 06.02.2016 22:00 (CET/CEST)","6256","0"
"06.02.2016 22:00 - 06.02.2016 23:00 (CET/CEST)","6103","0"
"06.02.2016 23:00 - 07.02.2016 00:00 (CET/CEST)","6089","0"
"07.02.2016 00:00 - 07.02.2016 01:00 (CET/CEST)","6389","0"
"07.02.2016 01:00 - 07.02.2016 02:00 (CET/CEST)","6283","0"
"07.02.2016 02:00 - 07.02.2016 03:00 (CET/CEST)","6321","0"
"07.02.2016 03:00 - 07.02.2016 04:00 (CET/CEST)","6340","0"
"07.02.2016 04:00 - 07.02.2016 05:00 (CET/CEST)","6350","0"
"07.02.2016 05:00 - 07.02.2016 06:00 (CET/CEST)","6318","0"
"07.02.2016 06:00 - 07.02.2016 07:00 (CET/CEST)","6296","0"
"07.02.2016 07:00 - 07.02.2016 08:00 (CET/CEST)","6327","0"
"07.02.2016 08:00 - 07.02.2016 09:00 (CET/CEST)","6317","0"
"07.02.2016 09:00 - 07.02.2016 10:00 (CET/CEST)","6330","0"
"07.02.2016 10:00 - 07.02.2016 11:00 (CET/CEST)","6188","0"
"07.02.2016 11:00 - 07.02.2016 12:00 (CET/CEST)","6053","0"
"07.02.2016 12:00 - 07.02.2016 13:00 (CET/CEST)","5960","0"
"07.02.2016 13:00 - 07.02.2016 14:00 (CET/CEST)","5854","0"
"07.02.2016 14:00 - 07.02.2016 15:00 (CET/CEST)","5854","0"
"07.02.2016 15:00 - 07.02.2016 16:00 (CET/CEST)","5956","0"
"07.02.2016 16:00 - 07.02.2016 17:00 (CET/CEST)","5959","0"
"07.02.2016 17:00 - 07.02.2016 18:00 (CET/CEST)","6282","0"
"07.02.2016 18:00 - 07.02.2016 19:00 (CET/CEST)","6614","0"
"07.02.2016 19:00 - 07.02.2016 20:00 (CET/CEST)","6425","0"
"07.02.2016 20:00 - 07.02.2016 21:00 (CET/CEST)","6040","0"
"07.02.2016 21:00 - 07.02.2016 22:00 (CET/CEST)","5511","0"
"07.02.2016 22:00 - 07.02.2016 23:00 (CET/CEST)","5302","0"
"07.02.2016 23:00 - 08.02.2016 00:00 (CET/CEST)","5067","0"
"08.02.2016 00:00 - 08.02.2016 01:00 (CET/CEST)","4867","0"
"08.02.2016 01:00 - 08.02.2016 02:00 (CET/CEST)","4798","0"
"08.02.2016 02:00 - 08.02.2016 03:00 (CET/CEST)","4716","0"
"08.02.2016 03:00 - 08.02.2016 04:00 (CET/CEST)","4679","0"
"08.02.2016 04:00 - 08.02.2016 05:00 (CET/CEST)","4885","0"
"08.02.2016 05:00 - 08.02.2016 06:00 (CET/CEST)","5011","0"
"08.02.2016 06:00 - 08.02.2016 07:00 (CET/CEST)","5336","0"
"08.02.2016 07:00 - 08.02.2016 08:00 (CET/CEST)","6032","0"
"08.02.2016 08:00 - 08.02.2016 09:00 (CET/CEST)","6257","0"
"08.02.2016 09:00 - 08.02.2016 10:00 (CET/CEST)","6213","0"
"08.02.2016 10:00 - 08.02.2016 11:00 (CET/CEST)","6188","0"
"08.02.2016 11:00 - 08.02.2016 12:00 (CET/CEST)","6168","0"
"08.02.2016 12:00 - 08.02.2016 13:00 (CET/CEST)","6285","0"
"08.02.2016 13:00 - 08.02.2016 14:00 (CET/CEST)","6511","0"
"08.02.2016 14:00 - 08.02.2016 15:00 (CET/CEST)","6560","0"
"08.02.2016 15:00 - 08.02.2016 16:00 (CET/CEST)","6655","0"
"08.02.2016 16:00 - 08.02.2016 17:00 (CET/CEST)","6789","0"
"08.02.2016 17:00 - 08.02.2016 18:00 (CET/CEST)","7322","0"
"08.02.2016 18:00 - 08.02.2016 19:00 (CET/CEST)","7941","0"
"08.02.2016 19:00 - 08.02.2016 20:00 (CET/CEST)","7255","0"
"08.02.2016 20:00 - 08.02.2016 21:00 (CET/CEST)","6796","0"
"08.02.2016 21:00 - 08.02.2016 22:00 (CET/CEST)","6315","0"
"08.02.2016 22:00 - 08.02.2016 23:00 (CET/CEST)","5896","0"
"08.02.2016 23:00 - 09.02.2016 00:00 (CET/CEST)","5536","0"
"09.02.2016 00:00 - 09.02.2016 01:00 (CET/CEST)","5018","0"
"09.02.2016 01:00 - 09.02.2016 02:00 (CET/CEST)","4950","0"
"09.02.2016 02:00 - 09.02.2016 03:00 (CET/CEST)","4932","0"
"09.02.2016 03:00 - 09.02.2016 04:00 (CET/CEST)","4975","0"
"09.02.2016 04:00 - 09.02.2016 05:00 (CET/CEST)","5193","0"
"09.02.2016 05:00 - 09.02.2016 06:00 (CET/CEST)","5210","0"
"09.02.2016 06:00 - 09.02.2016 07:00 (CET/CEST)","5641","0"
"09.02.2016 07:00 - 09.02.2016 08:00 (CET/CEST)","6035","0"
"09.02.2016 08:00 - 09.02.2016 09:00 (CET/CEST)","6452","0"
"09.02.2016 09:00 - 09.02.2016 10:00 (CET/CEST)","6525","0"
"09.02.2016 10:00 - 09.02.2016 11:00 (CET/CEST)","6517","0"
"09.02.2016 11:00 - 09.02.2016 12:00 (CET/CEST)","6884","0"
"09.02.2016 12:00 - 09.02.2016 13:00 (CET/CEST)","6783","0"
"09.02.2016 13:00 - 09.02.2016 14:00 (CET/CEST)","6899","0"
"09.02.2016 14:00 - 09.02.2016 15:00 (CET/CEST)","7246","0"
"09.02.2016 15:00 - 09.02.2016 16:00 (CET/CEST)","7690","0"
"09.02.2016 16:00 - 09.02.2016 17:00 (CET/CEST)","7990","0"
"09.02.2016 17:00 - 09.02.2016 18:00 (CET/CEST)","8473","0"
"09.02.2016 18:00 - 09.02.2016 19:00 (CET/CEST)","9679","0"
"09.02.2016 19:00 - 09.02.2016 20:00 (CET/CEST)","9419","0"
"09.02.2016 20:00 - 09.02.2016 21:00 (CET/CEST)","8169","0"
"09.02.2016 21:00 - 09.02.2016 22:00 (CET/CEST)","7535","0"
"09.02.2016 22:00 - 09.02.2016 23:00 (CET/CEST)","7200","0"
"09.02.2016 23:00 - 10.02.2016 00:00 (CET/CEST)","6737","0"
"10.02.2016 00:00 - 10.02.2016 01:00 (CET/CEST)","6971","0"
"10.02.2016 01:00 - 10.02.2016 02:00 (CET/CEST)","6630","0"
"10.02.2016 02:00 - 10.02.2016 03:00 (CET/CEST)","6336","0"
"10.02.2016 03:00 - 10.02.2016 04:00 (CET/CEST)","5978","0"
"10.02.2016 04:00 - 10.02.2016 05:00 (CET/CEST)","5819","0"
"10.02.2016 05:00 - 10.02.2016 06:00 (CET/CEST)","6063","0"
"10.02.2016 06:00 - 10.02.2016 07:00 (CET/CEST)","6542","0"
"10.02.2016 07:00 - 10.02.2016 08:00 (CET/CEST)","7943","0"
"10.02.2016 08:00 - 10.02.2016 09:00 (CET/CEST)","8676","0"
"10.02.2016 09:00 - 10.02.2016 10:00 (CET/CEST)","8753","0"
"10.02.2016 10:00 - 10.02.2016 11:00 (CET/CEST)","7927","0"
"10.02.2016 11:00 - 10.02.2016 12:00 (CET/CEST)","7791","0"
"10.02.2016 12:00 - 10.02.2016 13:00 (CET/CEST)","7500","0"
"10.02.2016 13:00 - 10.02.2016 14:00 (CET/CEST)","7437","0"
"10.02.2016 14:00 - 10.02.2016 15:00 (CET/CEST)","7495","0"
"10.02.2016 15:00 - 10.02.2016 16:00 (CET/CEST)","7531","0"
"10.02.2016 16:00 - 10.02.2016 17:00 (CET/CEST)","7870","0"
"10.02.2016 17:00 - 10.02.2016 18:00 (CET/CEST)","8954","0"
"10.02.2016 18:00 - 10.02.2016 19:00 (CET/CEST)","9551","0"
"10.02.2016 19:00 - 10.02.2016 20:00 (CET/CEST)","8167","0"
"10.02.2016 20:00 - 10.02.2016 21:00 (CET/CEST)","7290","0"
"10.02.2016 21:00 - 10.02.2016 22:00 (CET/CEST)","7043","0"
"10.02.2016 22:00 - 10.02.2016 23:00 (CET/CEST)","6729","0"
"10.02.2016 23:00 - 11.02.2016 00:00 (CET/CEST)","6384","0"
"11.02.2016 00:00 - 11.02.2016 01:00 (CET/CEST)","6310","0"
"11.02.2016 01:00 - 11.02.2016 02:00 (CET/CEST)","6170","0"
"11.02.2016 02:00 - 11.02.2016 03:00 (CET/CEST)","6278","0"
"11.02.2016 03:00 - 11.02.2016 04:00 (CET/CEST)","6219","0"
"11.02.2016 04:00 - 11.02.2016 05:00 (CET/CEST)","6103","0"
"11.02.2016 05:00 - 11.02.2016 06:00 (CET/CEST)","6164","0"
"11.02.2016 06:00 - 11.02.2016 07:00 (CET/CEST)","6603","0"
"11.02.2016 07:00 - 11.02.2016 08:00 (CET/CEST)","8121","0"
"11.02.2016 08:00 - 11.02.2016 09:00 (CET/CEST)","7907","0"
"11.02.2016 09:00 - 11.02.2016 10:00 (CET/CEST)","7388","0"
"11.02.2016 10:00 - 11.02.2016 11:00 (CET/CEST)","7035","0"
"11.02.2016 11:00 - 11.02.2016 12:00 (CET/CEST)","6749","0"
"11.02.2016 12:00 - 11.02.2016 13:00 (CET/CEST)","6501","0"
"11.02.2016 13:00 - 11.02.2016 14:00 (CET/CEST)","6238","0"
"11.02.2016 14:00 - 11.02.2016 15:00 (CET/CEST)","6084","0"
"11.02.2016 15:00 - 11.02.2016 16:00 (CET/CEST)","6628","0"
"11.02.2016 16:00 - 11.02.2016 17:00 (CET/CEST)","7382","0"
"11.02.2016 17:00 - 11.02.2016 18:00 (CET/CEST)","8226","0"
"11.02.2016 18:00 - 11.02.2016 19:00 (CET/CEST)","8389","0"
"11.02.2016 19:00 - 11.02.2016 20:00 (CET/CEST)","8205","0"
"11.02.2016 20:00 - 11.02.2016 21:00 (CET/CEST)","7523","0"
"11.02.2016 21:00 - 11.02.2016 22:00 (CET/CEST)","6214","0"
"11.02.2016 22:00 - 11.02.2016 23:00 (CET/CEST)","5761","0"
"11.02.2016 23:00 - 12.02.2016 00:00 (CET/CEST)","5474","0"
"12.02.2016 00:00 - 12.02.2016 01:00 (CET/CEST)","4811","0"
"12.02.2016 01:00 - 12.02.2016 02:00 (CET/CEST)","4579","0"
"12.02.2016 02:00 - 12.02.2016 03:00 (CET/CEST)","4515","0"
"12.02.2016 03:00 - 12.02.2016 04:00 (CET/CEST)","4469","0"
"12.02.2016 04:00 - 12.02.2016 05:00 (CET/CEST)","4633","0"
"12.02.2016 05:00 - 12.02.2016 06:00 (CET/CEST)","4805","0"
"12.02.2016 06:00 - 12.02.2016 07:00 (CET/CEST)","5476","0"
"12.02.2016 07:00 - 12.02.2016 08:00 (CET/CEST)","7464","0"
"12.02.2016 08:00 - 12.02.2016 09:00 (CET/CEST)","7720","0"
"12.02.2016 09:00 - 12.02.2016 10:00 (CET/CEST)","7539","0"
"12.02.2016 10:00 - 12.02.2016 11:00 (CET/CEST)","7415","0"
"12.02.2016 11:00 - 12.02.2016 12:00 (CET/CEST)","7282","0"
"12.02.2016 12:00 - 12.02.2016 13:00 (CET/CEST)","6339","0"
"12.02.2016 13:00 - 12.02.2016 14:00 (CET/CEST)","5635","0"
"12.02.2016 14:00 - 12.02.2016 15:00 (CET/CEST)","5578","0"
"12.02.2016 15:00 - 12.02.2016 16:00 (CET/CEST)","5594","0"
"12.02.2016 16:00 - 12.02.2016 17:00 (CET/CEST)","5738","0"
"12.02.2016 17:00 - 12.02.2016 18:00 (CET/CEST)","7748","0"
"12.02.2016 18:00 - 12.02.2016 19:00 (CET/CEST)","8336","0"
"12.02.2016 19:00 - 12.02.2016 20:00 (CET/CEST)","8163","0"
"12.02.2016 20:00 - 12.02.2016 21:00 (CET/CEST)","6559","0"
"12.02.2016 21:00 - 12.02.2016 22:00 (CET/CEST)","5853","0"
"12.02.2016 22:00 - 12.02.2016 23:00 (CET/CEST)","5631","0"
"12.02.2016 23:00 - 13.02.2016 00:00 (CET/CEST)","5448","0"
"13.02.2016 00:00 - 13.02.2016 01:00 (CET/CEST)","5207","0"
"13.02.2016 01:00 - 13.02.2016 02:00 (CET/CEST)","4902","0"
"13.02.2016 02:00 - 13.02.2016 03:00 (CET/CEST)","4731","0"
"13.02.2016 03:00 - 13.02.2016 04:00 (CET/CEST)","4372","0"
"13.02.2016 04:00 - 13.02.2016 05:00 (CET/CEST)","4244","0"
"13.02.2016 05:00 - 13.02.2016 06:00 (CET/CEST)","4144","0"
"13.02.2016 06:00 - 13.02.2016 07:00 (CET/CEST)","4198","0"
"13.02.2016 07:00 - 13.02.2016 08:00 (CET/CEST)","4750","0"
"13.02.2016 08:00 - 13.02.2016 09:00 (CET/CEST)","4910","0"
"13.02.2016 09:00 - 13.02.2016 10:00 (CET/CEST)","5534","0"
"13.02.2016 10:00 - 13.02.2016 11:00 (CET/CEST)","5564","0"
"13.02.2016 11:00 - 13.02.2016 12:00 (CET/CEST)","5213","0"
"13.02.2016 12:00 - 13.02.2016 13:00 (CET/CEST)","4967","0"
"13.02.2016 13:00 - 13.02.2016 14:00 (CET/CEST)","4821","0"
"13.02.2016 14:00 - 13.02.2016 15:00 (CET/CEST)","4773","0"
"13.02.2016 15:00 - 13.02.2016 16:00 (CET/CEST)","4793","0"
"13.02.2016 16:00 - 13.02.2016 17:00 (CET/CEST)","4842","0"
"13.02.2016 17:00 - 13.02.2016 18:00 (CET/CEST)","5210","0"
"13.02.2016 18:00 - 13.02.2016 19:00 (CET/CEST)","5574","0"
"13.02.2016 19:00 - 13.02.2016 20:00 (CET/CEST)","5757","0"
"13.02.2016 20:00 - 13.02.2016 21:00 (CET/CEST)","5230","0"
"13.02.2016 21:00 - 13.02.2016 22:00 (CET/CEST)","5252","0"
"13.02.2016 22:00 - 13.02.2016 23:00 (CET/CEST)","5201","0"
"13.02.2016 23:00 - 14.02.2016 00:00 (CET/CEST)","5097","0"
"14.02.2016 00:00 - 14.02.2016 01:00 (CET/CEST)","4819","0"
"14.02.2016 01:00 - 14.02.2016 02:00 (CET/CEST)","4504","0"
"14.02.2016 02:00 - 14.02.2016 03:00 (CET/CEST)","4303","0"
"14.02.2016 03:00 - 14.02.2016 04:00 (CET/CEST)","4136","0"
"14.02.2016 04:00 - 14.02.2016 05:00 (CET/CEST)","4033","0"
"14.02.2016 05:00 - 14.02.2016 06:00 (CET/CEST)","3971","0"
"14.02.2016 06:00 - 14.02.2016 07:00 (CET/CEST)","3937","0"
"14.02.2016 07:00 - 14.02.2016 08:00 (CET/CEST)","4155","0"
"14.02.2016 08:00 - 14.02.2016 09:00 (CET/CEST)","4237","0"
"14.02.2016 09:00 - 14.02.2016 10:00 (CET/CEST)","4349","0"
"14.02.2016 10:00 - 14.02.2016 11:00 (CET/CEST)","4421","0"
"14.02.2016 11:00 - 14.02.2016 12:00 (CET/CEST)","4481","0"
"14.02.2016 12:00 - 14.02.2016 13:00 (CET/CEST)","4520","0"
"14.02.2016 13:00 - 14.02.2016 14:00 (CET/CEST)","4432","0"
"14.02.2016 14:00 - 14.02.2016 15:00 (CET/CEST)","4403","0"
"14.02.2016 15:00 - 14.02.2016 16:00 (CET/CEST)","4452","0"
"14.02.2016 16:00 - 14.02.2016 17:00 (CET/CEST)","4629","0"
"14.02.2016 17:00 - 14.02.2016 18:00 (CET/CEST)","5336","0"
"14.02.2016 18:00 - 14.02.2016 19:00 (CET/CEST)","5572","0"
"14.02.2016 19:00 - 14.02.2016 20:00 (CET/CEST)","5890","0"
"14.02.2016 20:00 - 14.02.2016 21:00 (CET/CEST)","5372","0"
"14.02.2016 21:00 - 14.02.2016 22:00 (CET/CEST)","5204","0"
"14.02.2016 22:00 - 14.02.2016 23:00 (CET/CEST)","5208","0"
"14.02.2016 23:00 - 15.02.2016 00:00 (CET/CEST)","4840","0"
"15.02.2016 00:00 - 15.02.2016 01:00 (CET/CEST)","4138","0"
"15.02.2016 01:00 - 15.02.2016 02:00 (CET/CEST)","3896","0"
"15.02.2016 02:00 - 15.02.2016 03:00 (CET/CEST)","3833","0"
"15.02.2016 03:00 - 15.02.2016 04:00 (CET/CEST)","3997","0"
"15.02.2016 04:00 - 15.02.2016 05:00 (CET/CEST)","4296","0"
"15.02.2016 05:00 - 15.02.2016 06:00 (CET/CEST)","4574","0"
"15.02.2016 06:00 - 15.02.2016 07:00 (CET/CEST)","5336","0"
"15.02.2016 07:00 - 15.02.2016 08:00 (CET/CEST)","6717","0"
"15.02.2016 08:00 - 15.02.2016 09:00 (CET/CEST)","6417","0"
"15.02.2016 09:00 - 15.02.2016 10:00 (CET/CEST)","6695","0"
"15.02.2016 10:00 - 15.02.2016 11:00 (CET/CEST)","6356","0"
"15.02.2016 11:00 - 15.02.2016 12:00 (CET/CEST)","6102","0"
"15.02.2016 12:00 - 15.02.2016 13:00 (CET/CEST)","5882","0"
"15.02.2016 13:00 - 15.02.2016 14:00 (CET/CEST)","5614","0"
"15.02.2016 14:00 - 15.02.2016 15:00 (CET/CEST)","5551","0"
"15.02.2016 15:00 - 15.02.2016 16:00 (CET/CEST)","5528","0"
"15.02.2016 16:00 - 15.02.2016 17:00 (CET/CEST)","5500","0"
"15.02.2016 17:00 - 15.02.2016 18:00 (CET/CEST)","5943","0"
"15.02.2016 18:00 - 15.02.2016 19:00 (CET/CEST)","7679","0"
"15.02.2016 19:00 - 15.02.2016 20:00 (CET/CEST)","7052","0"
"15.02.2016 20:00 - 15.02.2016 21:00 (CET/CEST)","6269","0"
"15.02.2016 21:00 - 15.02.2016 22:00 (CET/CEST)","5381","0"
"15.02.2016 22:00 - 15.02.2016 23:00 (CET/CEST)","5024","0"
"15.02.2016 23:00 - 16.02.2016 00:00 (CET/CEST)","4754","0"
"16.02.2016 00:00 - 16.02.2016 01:00 (CET/CEST)","4672","0"
"16.02.2016 01:00 - 16.02.2016 02:00 (CET/CEST)","4605","0"
"16.02.2016 02:00 - 16.02.2016 03:00 (CET/CEST)","4634","0"
"16.02.2016 03:00 - 16.02.2016 04:00 (CET/CEST)","4694","0"
"16.02.2016 04:00 - 16.02.2016 05:00 (CET/CEST)","4813","0"
"16.02.2016 05:00 - 16.02.2016 06:00 (CET/CEST)","5083","0"
"16.02.2016 06:00 - 16.02.2016 07:00 (CET/CEST)","5863","0"
"16.02.2016 07:00 - 16.02.2016 08:00 (CET/CEST)","8027","0"
"16.02.2016 08:00 - 16.02.2016 09:00 (CET/CEST)","8459","0"
"16.02.2016 09:00 - 16.02.2016 10:00 (CET/CEST)","8512","0"
"16.02.2016 10:00 - 16.02.2016 11:00 (CET/CEST)","8271","0"
"16.02.2016 11:00 - 16.02.2016 12:00 (CET/CEST)","7949","0"
"16.02.2016 12:00 - 16.02.2016 13:00 (CET/CEST)","7617","0"
"16.02.2016 13:00 - 16.02.2016 14:00 (CET/CEST)","7441","0"
"16.02.2016 14:00 - 16.02.2016 15:00 (CET/CEST)","7169","0"
"16.02.2016 15:00 - 16.02.2016 16:00 (CET/CEST)","7430","0"
"16.02.2016 16:00 - 16.02.2016 17:00 (CET/CEST)","7838","0"
"16.02.2016 17:00 - 16.02.2016 18:00 (CET/CEST)","8503","0"
"16.02.2016 18:00 - 16.02.2016 19:00 (CET/CEST)","8628","0"
"16.02.2016 19:00 - 16.02.2016 20:00 (CET/CEST)","8606","0"
"16.02.2016 20:00 - 16.02.2016 21:00 (CET/CEST)","7829","0"
"16.02.2016 21:00 - 16.02.2016 22:00 (CET/CEST)","5760","0"
"16.02.2016 22:00 - 16.02.2016 23:00 (CET/CEST)","5393","0"
"16.02.2016 23:00 - 17.02.2016 00:00 (CET/CEST)","5034","0"
"17.02.2016 00:00 - 17.02.2016 01:00 (CET/CEST)","4582","0"
"17.02.2016 01:00 - 17.02.2016 02:00 (CET/CEST)","4524","0"
"17.02.2016 02:00 - 17.02.2016 03:00 (CET/CEST)","4361","0"
"17.02.2016 03:00 - 17.02.2016 04:00 (CET/CEST)","4308","0"
"17.02.2016 04:00 - 17.02.2016 05:00 (CET/CEST)","4301","0"
"17.02.2016 05:00 - 17.02.2016 06:00 (CET/CEST)","4376","0"
"17.02.2016 06:00 - 17.02.2016 07:00 (CET/CEST)","4927","0"
"17.02.2016 07:00 - 17.02.2016 08:00 (CET/CEST)","6697","0"
"17.02.2016 08:00 - 17.02.2016 09:00 (CET/CEST)","6860","0"
"17.02.2016 09:00 - 17.02.2016 10:00 (CET/CEST)","6213","0"
"17.02.2016 10:00 - 17.02.2016 11:00 (CET/CEST)","5655","0"
"17.02.2016 11:00 - 17.02.2016 12:00 (CET/CEST)","5422","0"
"17.02.2016 12:00 - 17.02.2016 13:00 (CET/CEST)","5337","0"
"17.02.2016 13:00 - 17.02.2016 14:00 (CET/CEST)","5411","0"
"17.02.2016 14:00 - 17.02.2016 15:00 (CET/CEST)","5609","0"
"17.02.2016 15:00 - 17.02.2016 16:00 (CET/CEST)","6405","0"
"17.02.2016 16:00 - 17.02.2016 17:00 (CET/CEST)","7135","0"
"17.02.2016 17:00 - 17.02.2016 18:00 (CET/CEST)","8602","0"
"17.02.2016 18:00 - 17.02.2016 19:00 (CET/CEST)","8921","0"
"17.02.2016 19:00 - 17.02.2016 20:00 (CET/CEST)","8126","0"
"17.02.2016 20:00 - 17.02.2016 21:00 (CET/CEST)","6943","0"
"17.02.2016 21:00 - 17.02.2016 22:00 (CET/CEST)","5858","0"
"17.02.2016 22:00 - 17.02.2016 23:00 (CET/CEST)","5302","0"
"17.02.2016 23:00 - 18.02.2016 00:00 (CET/CEST)","5231","0"
"18.02.2016 00:00 - 18.02.2016 01:00 (CET/CEST)","4739","0"
"18.02.2016 01:00 - 18.02.2016 02:00 (CET/CEST)","4628","0"
"18.02.2016 02:00 - 18.02.2016 03:00 (CET/CEST)","4468","0"
"18.02.2016 03:00 - 18.02.2016 04:00 (CET/CEST)","4390","0"
"18.02.2016 04:00 - 18.02.2016 05:00 (CET/CEST)","4329","0"
"18.02.2016 05:00 - 18.02.2016 06:00 (CET/CEST)","4488","0"
"18.02.2016 06:00 - 18.02.2016 07:00 (CET/CEST)","5074","0"
"18.02.2016 07:00 - 18.02.2016 08:00 (CET/CEST)","7308","0"
"18.02.2016 08:00 - 18.02.2016 09:00 (CET/CEST)","7487","0"
