"MTU","Scheduled Generation [MW] (D) - Austria (AT)","Scheduled Consumption [MW] (D) - Austria (AT)"
"17.04.2021 05:00 - 17.04.2021 06:00 (CET/CEST)","4625","0"
"17.04.2021 06:00 - 17.04.2021 07:00 (CET/CEST)","4658","0"
"17.04.2021 07:00 - 17.04.2021 08:00 (CET/CEST)","4830","0"
"17.04.2021 08:00 - 17.04.2021 09:00 (CET/CEST)","5056","0"
"17.04.2021 09:00 - 17.04.2021 10:00 (CET/CEST)","5221","0"
"17.04.2021 10:00 - 17.04.2021 11:00 (CET/CEST)","5134","0"
"17.04.2021 11:00 - 17.04.2021 12:00 (CET/CEST)","5139","0"
"17.04.2021 12:00 - 17.04.2021 13:00 (CET/CEST)","5093","0"
"17.04.2021 13:00 - 17.04.2021 14:00 (CET/CEST)","5061","0"
"17.04.2021 14:00 - 17.04.2021 15:00 (CET/CEST)","4990","0"
"17.04.2021 15:00 - 17.04.2021 16:00 (CET/CEST)","4895","0"
"17.04.2021 16:00 - 17.04.2021 17:00 (CET/CEST)","4688","0"
"17.04.2021 17:00 - 17.04.2021 18:00 (CET/CEST)","4659","0"
"17.04.2021 18:00 - 17.04.2021 19:00 (CET/CEST)","4867","0"
"17.04.2021 19:00 - 17.04.2021 20:00 (CET/CEST)","5078","0"
"17.04.2021 20:00 - 17.04.2021 21:00 (CET/CEST)","5135","0"
"17.04.2021 21:00 - 17.04.2021 22:00 (CET/CEST)","5024","0"
"17.04.2021 22:00 - 17.04.2021 23:00 (CET/CEST)","4930","0"
"17.04.2021 23:00 - 18.04.2021 00:00 (CET/CEST)","4690","0"
"18.04.2021 00:00 - 18.04.2021 01:00 (CET/CEST)","4389","0"
"18.04.2021 01:00 - 18.04.2021 02:00 (CET/CEST)","4326","0"
"18.04.2021 02:00 - 18.04.2021 03:00 (CET/CEST)","4322","0"
"18.04.2021 03:00 - 18.04.2021 04:00 (CET/CEST)","4308","0"
"18.04.2021 04:00 - 18.04.2021 05:00 (CET/CEST)","4282","0"
"18.04.2021 05:00 - 18.04.2021 06:00 (CET/CEST)","4213","0"
"18.04.2021 06:00 - 18.04.2021 07:00 (CET/CEST)","4269","0"
"18.04.2021 07:00 - 18.04.2021 08:00 (CET/CEST)","4356","0"
"18.04.2021 08:00 - 18.04.2021 09:00 (CET/CEST)","4590","0"
"18.04.2021 09:00 - 18.04.2021 10:00 (CET/CEST)","4666","0"
"18.04.2021 10:00 - 18.04.2021 11:00 (CET/CEST)","4599","0"
"18.04.2021 11:00 - 18.04.2021 12:00 (CET/CEST)","4613","0"
"18.04.2021 12:00 - 18.04.2021 13:00 (CET/CEST)","4551","0"
"18.04.2021 13:00 - 18.04.2021 14:00 (CET/CEST)","4451","0"
"18.04.2021 14:00 - 18.04.2021 15:00 (CET/CEST)","4425","0"
"18.04.2021 15:00 - 18.04.2021 16:00 (CET/CEST)","4369","0"
"18.04.2021 16:00 - 18.04.2021 17:00 (CET/CEST)","4267","0"
"18.04.2021 17:00 - 18.04.2021 18:00 (CET/CEST)","4159","0"
"18.04.2021 18:00 - 18.04.2021 19:00 (CET/CEST)","4378","0"
"18.04.2021 19:00 - 18.04.2021 20:00 (CET/CEST)","4866","0"
"18.04.2021 20:00 - 18.04.2021 21:00 (CET/CEST)","5122","0"
"18.04.2021 21:00 - 18.04.2021 22:00 (CET/CEST)","4981","0"
"18.04.2021 22:00 - 18.04.2021 23:00 (CET/CEST)","4644","0"
"18.04.2021 23:00 - 19.04.2021 00:00 (CET/CEST)","4315","0"
"19.04.2021 00:00 - 19.04.2021 01:00 (CET/CEST)","4346","0"
"19.04.2021 01:00 - 19.04.2021 02:00 (CET/CEST)","4154","0"
"19.04.2021 02:00 - 19.04.2021 03:00 (CET/CEST)","4109","0"
"19.04.2021 03:00 - 19.04.2021 04:00 (CET/CEST)","4079","0"
"19.04.2021 04:00 - 19.04.2021 05:00 (CET/CEST)","4148","0"
"19.04.2021 05:00 - 19.04.2021 06:00 (CET/CEST)","4306","0"
"19.04.2021 06:00 - 19.04.2021 07:00 (CET/CEST)","5034","0"
"19.04.2021 07:00 - 19.04.2021 08:00 (CET/CEST)","6481","0"
"19.04.2021 08:00 - 19.04.2021 09:00 (CET/CEST)","6948","0"
"19.04.2021 09:00 - 19.04.2021 10:00 (CET/CEST)","6841","0"
"19.04.2021 10:00 - 19.04.2021 11:00 (CET/CEST)","5422","0"
"19.04.2021 11:00 - 19.04.2021 12:00 (CET/CEST)","5411","0"
"19.04.2021 12:00 - 19.04.2021 13:00 (CET/CEST)","5205","0"
"19.04.2021 13:00 - 19.04.2021 14:00 (CET/CEST)","4949","0"
"19.04.2021 14:00 - 19.04.2021 15:00 (CET/CEST)","4846","0"
"19.04.2021 15:00 - 19.04.2021 16:00 (CET/CEST)","4574","0"
"19.04.2021 16:00 - 19.04.2021 17:00 (CET/CEST)","4518","0"
"19.04.2021 17:00 - 19.04.2021 18:00 (CET/CEST)","4519","0"
"19.04.2021 18:00 - 19.04.2021 19:00 (CET/CEST)","5195","0"
"19.04.2021 19:00 - 19.04.2021 20:00 (CET/CEST)","7264","0"
"19.04.2021 20:00 - 19.04.2021 21:00 (CET/CEST)","7690","0"
"19.04.2021 21:00 - 19.04.2021 22:00 (CET/CEST)","5855","0"
"19.04.2021 22:00 - 19.04.2021 23:00 (CET/CEST)","4786","0"
"19.04.2021 23:00 - 20.04.2021 00:00 (CET/CEST)","4425","0"
"20.04.2021 00:00 - 20.04.2021 01:00 (CET/CEST)","4618","0"
"20.04.2021 01:00 - 20.04.2021 02:00 (CET/CEST)","4379","0"
"20.04.2021 02:00 - 20.04.2021 03:00 (CET/CEST)","4350","0"
"20.04.2021 03:00 - 20.04.2021 04:00 (CET/CEST)","4342","0"
"20.04.2021 04:00 - 20.04.2021 05:00 (CET/CEST)","4343","0"
"20.04.2021 05:00 - 20.04.2021 06:00 (CET/CEST)","4440","0"
"20.04.2021 06:00 - 20.04.2021 07:00 (CET/CEST)","5141","0"
"20.04.2021 07:00 - 20.04.2021 08:00 (CET/CEST)","6935","0"
"20.04.2021 08:00 - 20.04.2021 09:00 (CET/CEST)","7120","0"
"20.04.2021 09:00 - 20.04.2021 10:00 (CET/CEST)","5981","0"
"20.04.2021 10:00 - 20.04.2021 11:00 (CET/CEST)","5280","0"
"20.04.2021 11:00 - 20.04.2021 12:00 (CET/CEST)","5159","0"
"20.04.2021 12:00 - 20.04.2021 13:00 (CET/CEST)","5134","0"
"20.04.2021 13:00 - 20.04.2021 14:00 (CET/CEST)","5046","0"
"20.04.2021 14:00 - 20.04.2021 15:00 (CET/CEST)","4976","0"
"20.04.2021 15:00 - 20.04.2021 16:00 (CET/CEST)","4814","0"
"20.04.2021 16:00 - 20.04.2021 17:00 (CET/CEST)","4797","0"
"20.04.2021 17:00 - 20.04.2021 18:00 (CET/CEST)","4687","0"
"20.04.2021 18:00 - 20.04.2021 19:00 (CET/CEST)","5143","0"
"20.04.2021 19:00 - 20.04.2021 20:00 (CET/CEST)","7586","0"
"20.04.2021 20:00 - 20.04.2021 21:00 (CET/CEST)","7736","0"
"20.04.2021 21:00 - 20.04.2021 22:00 (CET/CEST)","5684","0"
"20.04.2021 22:00 - 20.04.2021 23:00 (CET/CEST)","5305","0"
"20.04.2021 23:00 - 21.04.2021 00:00 (CET/CEST)","4860","0"
"21.04.2021 00:00 - 21.04.2021 01:00 (CET/CEST)","4677","0"
"21.04.2021 01:00 - 21.04.2021 02:00 (CET/CEST)","4513","0"
"21.04.2021 02:00 - 21.04.2021 03:00 (CET/CEST)","4513","0"
"21.04.2021 03:00 - 21.04.2021 04:00 (CET/CEST)","4313","0"
"21.04.2021 04:00 - 21.04.2021 05:00 (CET/CEST)","4245","0"
"21.04.2021 05:00 - 21.04.2021 06:00 (CET/CEST)","4365","0"
"21.04.2021 06:00 - 21.04.2021 07:00 (CET/CEST)","4684","0"
"21.04.2021 07:00 - 21.04.2021 08:00 (CET/CEST)","5274","0"
"21.04.2021 08:00 - 21.04.2021 09:00 (CET/CEST)","5275","0"
"21.04.2021 09:00 - 21.04.2021 10:00 (CET/CEST)","5285","0"
"21.04.2021 10:00 - 21.04.2021 11:00 (CET/CEST)","4948","0"
"21.04.2021 11:00 - 21.04.2021 12:00 (CET/CEST)","4967","0"
"21.04.2021 12:00 - 21.04.2021 13:00 (CET/CEST)","4899","0"
"21.04.2021 13:00 - 21.04.2021 14:00 (CET/CEST)","4928","0"
"21.04.2021 14:00 - 21.04.2021 15:00 (CET/CEST)","4851","0"
"21.04.2021 15:00 - 21.04.2021 16:00 (CET/CEST)","4753","0"
"21.04.2021 16:00 - 21.04.2021 17:00 (CET/CEST)","4555","0"
"21.04.2021 17:00 - 21.04.2021 18:00 (CET/CEST)","4335","0"
"21.04.2021 18:00 - 21.04.2021 19:00 (CET/CEST)","4555","0"
"21.04.2021 19:00 - 21.04.2021 20:00 (CET/CEST)","4895","0"
"21.04.2021 20:00 - 21.04.2021 21:00 (CET/CEST)","5039","0"
"21.04.2021 21:00 - 21.04.2021 22:00 (CET/CEST)","4611","0"
"21.04.2021 22:00 - 21.04.2021 23:00 (CET/CEST)","4416","0"
"21.04.2021 23:00 - 22.04.2021 00:00 (CET/CEST)","4164","0"
"22.04.2021 00:00 - 22.04.2021 01:00 (CET/CEST)","4052","0"
"22.04.2021 01:00 - 22.04.2021 02:00 (CET/CEST)","3991","0"
"22.04.2021 02:00 - 22.04.2021 03:00 (CET/CEST)","4019","0"
"22.04.2021 03:00 - 22.04.2021 04:00 (CET/CEST)","4087","0"
"22.04.2021 04:00 - 22.04.2021 05:00 (CET/CEST)","4183","0"
"22.04.2021 05:00 - 22.04.2021 06:00 (CET/CEST)","4370","0"
"22.04.2021 06:00 - 22.04.2021 07:00 (CET/CEST)","4904","0"
"22.04.2021 07:00 - 22.04.2021 08:00 (CET/CEST)","5321","0"
"22.04.2021 08:00 - 22.04.2021 09:00 (CET/CEST)","5481","0"
"22.04.2021 09:00 - 22.04.2021 10:00 (CET/CEST)","5275","0"
"22.04.2021 10:00 - 22.04.2021 11:00 (CET/CEST)","5379","0"
"22.04.2021 11:00 - 22.04.2021 12:00 (CET/CEST)","5391","0"
"22.04.2021 12:00 - 22.04.2021 13:00 (CET/CEST)","5169","0"
"22.04.2021 13:00 - 22.04.2021 14:00 (CET/CEST)","4907","0"
"22.04.2021 14:00 - 22.04.2021 15:00 (CET/CEST)","4845","0"
"22.04.2021 15:00 - 22.04.2021 16:00 (CET/CEST)","4702","0"
"22.04.2021 16:00 - 22.04.2021 17:00 (CET/CEST)","4762","0"
"22.04.2021 17:00 - 22.04.2021 18:00 (CET/CEST)","4796","0"
"22.04.2021 18:00 - 22.04.2021 19:00 (CET/CEST)","5091","0"
"22.04.2021 19:00 - 22.04.2021 20:00 (CET/CEST)","5248","0"
"22.04.2021 20:00 - 22.04.2021 21:00 (CET/CEST)","5623","0"
"22.04.2021 21:00 - 22.04.2021 22:00 (CET/CEST)","5214","0"
"22.04.2021 22:00 - 22.04.2021 23:00 (CET/CEST)","4929","0"
"22.04.2021 23:00 - 23.04.2021 00:00 (CET/CEST)","4688","0"
"23.04.2021 00:00 - 23.04.2021 01:00 (CET/CEST)","5104","0"
"23.04.2021 01:00 - 23.04.2021 02:00 (CET/CEST)","5152","0"
"23.04.2021 02:00 - 23.04.2021 03:00 (CET/CEST)","5124","0"
"23.04.2021 03:00 - 23.04.2021 04:00 (CET/CEST)","5077","0"
"23.04.2021 04:00 - 23.04.2021 05:00 (CET/CEST)","5137","0"
"23.04.2021 05:00 - 23.04.2021 06:00 (CET/CEST)","5156","0"
"23.04.2021 06:00 - 23.04.2021 07:00 (CET/CEST)","5826","0"
"23.04.2021 07:00 - 23.04.2021 08:00 (CET/CEST)","6234","0"
"23.04.2021 08:00 - 23.04.2021 09:00 (CET/CEST)","6219","0"
"23.04.2021 09:00 - 23.04.2021 10:00 (CET/CEST)","5735","0"
"23.04.2021 10:00 - 23.04.2021 11:00 (CET/CEST)","5818","0"
"23.04.2021 11:00 - 23.04.2021 12:00 (CET/CEST)","6046","0"
"23.04.2021 12:00 - 23.04.2021 13:00 (CET/CEST)","6179","0"
"23.04.2021 13:00 - 23.04.2021 14:00 (CET/CEST)","5993","0"
"23.04.2021 14:00 - 23.04.2021 15:00 (CET/CEST)","5790","0"
"23.04.2021 15:00 - 23.04.2021 16:00 (CET/CEST)","5514","0"
"23.04.2021 16:00 - 23.04.2021 17:00 (CET/CEST)","5263","0"
"23.04.2021 17:00 - 23.04.2021 18:00 (CET/CEST)","5257","0"
"23.04.2021 18:00 - 23.04.2021 19:00 (CET/CEST)","5425","0"
"23.04.2021 19:00 - 23.04.2021 20:00 (CET/CEST)","5709","0"
"23.04.2021 20:00 - 23.04.2021 21:00 (CET/CEST)","6016","0"
"23.04.2021 21:00 - 23.04.2021 22:00 (CET/CEST)","5577","0"
"23.04.2021 22:00 - 23.04.2021 23:00 (CET/CEST)","4930","0"
"23.04.2021 23:00 - 24.04.2021 00:00 (CET/CEST)","4678","0"
"24.04.2021 00:00 - 24.04.2021 01:00 (CET/CEST)","4438","0"
"24.04.2021 01:00 - 24.04.2021 02:00 (CET/CEST)","4181","0"
"24.04.2021 02:00 - 24.04.2021 03:00 (CET/CEST)","4137","0"
"24.04.2021 03:00 - 24.04.2021 04:00 (CET/CEST)","4102","0"
"24.04.2021 04:00 - 24.04.2021 05:00 (CET/CEST)","4126","0"
"24.04.2021 05:00 - 24.04.2021 06:00 (CET/CEST)","4082","0"
"24.04.2021 06:00 - 24.04.2021 07:00 (CET/CEST)","4312","0"
"24.04.2021 07:00 - 24.04.2021 08:00 (CET/CEST)","4504","0"
"24.04.2021 08:00 - 24.04.2021 09:00 (CET/CEST)","4523","0"
"24.04.2021 09:00 - 24.04.2021 10:00 (CET/CEST)","4612","0"
"24.04.2021 10:00 - 24.04.2021 11:00 (CET/CEST)","4601","0"
"24.04.2021 11:00 - 24.04.2021 12:00 (CET/CEST)","4724","0"
"24.04.2021 12:00 - 24.04.2021 13:00 (CET/CEST)","4675","0"
"24.04.2021 13:00 - 24.04.2021 14:00 (CET/CEST)","4398","0"
"24.04.2021 14:00 - 24.04.2021 15:00 (CET/CEST)","4339","0"
"24.04.2021 15:00 - 24.04.2021 16:00 (CET/CEST)","4197","0"
"24.04.2021 16:00 - 24.04.2021 17:00 (CET/CEST)","3986","0"
"24.04.2021 17:00 - 24.04.2021 18:00 (CET/CEST)","4082","0"
"24.04.2021 18:00 - 24.04.2021 19:00 (CET/CEST)","4302","0"
"24.04.2021 19:00 - 24.04.2021 20:00 (CET/CEST)","4559","0"
"24.04.2021 20:00 - 24.04.2021 21:00 (CET/CEST)","4852","0"
"24.04.2021 21:00 - 24.04.2021 22:00 (CET/CEST)","4736","0"
"24.04.2021 22:00 - 24.04.2021 23:00 (CET/CEST)","4658","0"
"24.04.2021 23:00 - 25.04.2021 00:00 (CET/CEST)","4406","0"
"25.04.2021 00:00 - 25.04.2021 01:00 (CET/CEST)","3955","0"
"25.04.2021 01:00 - 25.04.2021 02:00 (CET/CEST)","3803","0"
"25.04.2021 02:00 - 25.04.2021 03:00 (CET/CEST)","3947","0"
"25.04.2021 03:00 - 25.04.2021 04:00 (CET/CEST)","3931","0"
"25.04.2021 04:00 - 25.04.2021 05:00 (CET/CEST)","3921","0"
"25.04.2021 05:00 - 25.04.2021 06:00 (CET/CEST)","3936","0"
"25.04.2021 06:00 - 25.04.2021 07:00 (CET/CEST)","4161","0"
"25.04.2021 07:00 - 25.04.2021 08:00 (CET/CEST)","4318","0"
"25.04.2021 08:00 - 25.04.2021 09:00 (CET/CEST)","4415","0"
"25.04.2021 09:00 - 25.04.2021 10:00 (CET/CEST)","4305","0"
"25.04.2021 10:00 - 25.04.2021 11:00 (CET/CEST)","4520","0"
"25.04.2021 11:00 - 25.04.2021 12:00 (CET/CEST)","4815","0"
"25.04.2021 12:00 - 25.04.2021 13:00 (CET/CEST)","4937","0"
"25.04.2021 13:00 - 25.04.2021 14:00 (CET/CEST)","5052","0"
"25.04.2021 14:00 - 25.04.2021 15:00 (CET/CEST)","5116","0"
"25.04.2021 15:00 - 25.04.2021 16:00 (CET/CEST)","5058","0"
"25.04.2021 16:00 - 25.04.2021 17:00 (CET/CEST)","4822","0"
"25.04.2021 17:00 - 25.04.2021 18:00 (CET/CEST)","4682","0"
"25.04.2021 18:00 - 25.04.2021 19:00 (CET/CEST)","5080","0"
"25.04.2021 19:00 - 25.04.2021 20:00 (CET/CEST)","5200","0"
"25.04.2021 20:00 - 25.04.2021 21:00 (CET/CEST)","5281","0"
"25.04.2021 21:00 - 25.04.2021 22:00 (CET/CEST)","5263","0"
"25.04.2021 22:00 - 25.04.2021 23:00 (CET/CEST)","5022","0"
"25.04.2021 23:00 - 26.04.2021 00:00 (CET/CEST)","4645","0"
"26.04.2021 00:00 - 26.04.2021 01:00 (CET/CEST)","4057","0"
"26.04.2021 01:00 - 26.04.2021 02:00 (CET/CEST)","3974","0"
"26.04.2021 02:00 - 26.04.2021 03:00 (CET/CEST)","3954","0"
"26.04.2021 03:00 - 26.04.2021 04:00 (CET/CEST)","3968","0"
"26.04.2021 04:00 - 26.04.2021 05:00 (CET/CEST)","4046","0"
"26.04.2021 05:00 - 26.04.2021 06:00 (CET/CEST)","4249","0"
"26.04.2021 06:00 - 26.04.2021 07:00 (CET/CEST)","4701","0"
"26.04.2021 07:00 - 26.04.2021 08:00 (CET/CEST)","5723","0"
"26.04.2021 08:00 - 26.04.2021 09:00 (CET/CEST)","5985","0"
"26.04.2021 09:00 - 26.04.2021 10:00 (CET/CEST)","5080","0"
"26.04.2021 10:00 - 26.04.2021 11:00 (CET/CEST)","4940","0"
"26.04.2021 11:00 - 26.04.2021 12:00 (CET/CEST)","4985","0"
"26.04.2021 12:00 - 26.04.2021 13:00 (CET/CEST)","4976","0"
"26.04.2021 13:00 - 26.04.2021 14:00 (CET/CEST)","4883","0"
"26.04.2021 14:00 - 26.04.2021 15:00 (CET/CEST)","4866","0"
"26.04.2021 15:00 - 26.04.2021 16:00 (CET/CEST)","4789","0"
"26.04.2021 16:00 - 26.04.2021 17:00 (CET/CEST)","4640","0"
"26.04.2021 17:00 - 26.04.2021 18:00 (CET/CEST)","4629","0"
"26.04.2021 18:00 - 26.04.2021 19:00 (CET/CEST)","5227","0"
"26.04.2021 19:00 - 26.04.2021 20:00 (CET/CEST)","6126","0"
"26.04.2021 20:00 - 26.04.2021 21:00 (CET/CEST)","6411","0"
"26.04.2021 21:00 - 26.04.2021 22:00 (CET/CEST)","5058","0"
"26.04.2021 22:00 - 26.04.2021 23:00 (CET/CEST)","4760","0"
"26.04.2021 23:00 - 27.04.2021 00:00 (CET/CEST)","4477","0"
"27.04.2021 00:00 - 27.04.2021 01:00 (CET/CEST)","4209","0"
"27.04.2021 01:00 - 27.04.2021 02:00 (CET/CEST)","4197","0"
"27.04.2021 02:00 - 27.04.2021 03:00 (CET/CEST)","4224","0"
"27.04.2021 03:00 - 27.04.2021 04:00 (CET/CEST)","4196","0"
"27.04.2021 04:00 - 27.04.2021 05:00 (CET/CEST)","4214","0"
"27.04.2021 05:00 - 27.04.2021 06:00 (CET/CEST)","4403","0"
"27.04.2021 06:00 - 27.04.2021 07:00 (CET/CEST)","4979","0"
"27.04.2021 07:00 - 27.04.2021 08:00 (CET/CEST)","6175","0"
"27.04.2021 08:00 - 27.04.2021 09:00 (CET/CEST)","6296","0"
"27.04.2021 09:00 - 27.04.2021 10:00 (CET/CEST)","6127","0"
"27.04.2021 10:00 - 27.04.2021 11:00 (CET/CEST)","6388","0"
"27.04.2021 11:00 - 27.04.2021 12:00 (CET/CEST)","6461","0"
"27.04.2021 12:00 - 27.04.2021 13:00 (CET/CEST)","5703","0"
"27.04.2021 13:00 - 27.04.2021 14:00 (CET/CEST)","5470","0"
"27.04.2021 14:00 - 27.04.2021 15:00 (CET/CEST)","5295","0"
"27.04.2021 15:00 - 27.04.2021 16:00 (CET/CEST)","5036","0"
"27.04.2021 16:00 - 27.04.2021 17:00 (CET/CEST)","4944","0"
"27.04.2021 17:00 - 27.04.2021 18:00 (CET/CEST)","5038","0"
"27.04.2021 18:00 - 27.04.2021 19:00 (CET/CEST)","5281","0"
"27.04.2021 19:00 - 27.04.2021 20:00 (CET/CEST)","6273","0"
"27.04.2021 20:00 - 27.04.2021 21:00 (CET/CEST)","6397","0"
"27.04.2021 21:00 - 27.04.2021 22:00 (CET/CEST)","5326","0"
"27.04.2021 22:00 - 27.04.2021 23:00 (CET/CEST)","5138","0"
"27.04.2021 23:00 - 28.04.2021 00:00 (CET/CEST)","4945","0"
"28.04.2021 00:00 - 28.04.2021 01:00 (CET/CEST)","5024","0"
"28.04.2021 01:00 - 28.04.2021 02:00 (CET/CEST)","5038","0"
"28.04.2021 02:00 - 28.04.2021 03:00 (CET/CEST)","4945","0"
"28.04.2021 03:00 - 28.04.2021 04:00 (CET/CEST)","5009","0"
"28.04.2021 04:00 - 28.04.2021 05:00 (CET/CEST)","5239","0"
"28.04.2021 05:00 - 28.04.2021 06:00 (CET/CEST)","5487","0"
"28.04.2021 06:00 - 28.04.2021 07:00 (CET/CEST)","5811","0"
"28.04.2021 07:00 - 28.04.2021 08:00 (CET/CEST)","6797","0"
"28.04.2021 08:00 - 28.04.2021 09:00 (CET/CEST)","7226","0"
"28.04.2021 09:00 - 28.04.2021 10:00 (CET/CEST)","6274","0"
"28.04.2021 10:00 - 28.04.2021 11:00 (CET/CEST)","6187","0"
"28.04.2021 11:00 - 28.04.2021 12:00 (CET/CEST)","6263","0"
"28.04.2021 12:00 - 28.04.2021 13:00 (CET/CEST)","6149","0"
"28.04.2021 13:00 - 28.04.2021 14:00 (CET/CEST)","6105","0"
"28.04.2021 14:00 - 28.04.2021 15:00 (CET/CEST)","5995","0"
"28.04.2021 15:00 - 28.04.2021 16:00 (CET/CEST)","5875","0"
"28.04.2021 16:00 - 28.04.2021 17:00 (CET/CEST)","5781","0"
"28.04.2021 17:00 - 28.04.2021 18:00 (CET/CEST)","5874","0"
"28.04.2021 18:00 - 28.04.2021 19:00 (CET/CEST)","5968","0"
"28.04.2021 19:00 - 28.04.2021 20:00 (CET/CEST)","6205","0"
"28.04.2021 20:00 - 28.04.2021 21:00 (CET/CEST)","6378","0"
"28.04.2021 21:00 - 28.04.2021 22:00 (CET/CEST)","5850","0"
"28.04.2021 22:00 - 28.04.2021 23:00 (CET/CEST)","5626","0"
"28.04.2021 23:00 - 29.04.2021 00:00 (CET/CEST)","5488","0"
"29.04.2021 00:00 - 29.04.2021 01:00 (CET/CEST)","5894","0"
"29.04.2021 01:00 - 29.04.2021 02:00 (CET/CEST)","5720","0"
"29.04.2021 02:00 - 29.04.2021 03:00 (CET/CEST)","5724","0"
"29.04.2021 03:00 - 29.04.2021 04:00 (CET/CEST)","5480","0"
"29.04.2021 04:00 - 29.04.2021 05:00 (CET/CEST)","5442","0"
"29.04.2021 05:00 - 29.04.2021 06:00 (CET/CEST)","5706","0"
"29.04.2021 06:00 - 29.04.2021 07:00 (CET/CEST)","6156","0"
"29.04.2021 07:00 - 29.04.2021 08:00 (CET/CEST)","7082","0"
"29.04.2021 08:00 - 29.04.2021 09:00 (CET/CEST)","7811","0"
"29.04.2021 09:00 - 29.04.2021 10:00 (CET/CEST)","6271","0"
"29.04.2021 10:00 - 29.04.2021 11:00 (CET/CEST)","5922","0"
"29.04.2021 11:00 - 29.04.2021 12:00 (CET/CEST)","5630","0"
"29.04.2021 12:00 - 29.04.2021 13:00 (CET/CEST)","5344","0"
"29.04.2021 13:00 - 29.04.2021 14:00 (CET/CEST)","5240","0"
"29.04.2021 14:00 - 29.04.2021 15:00 (CET/CEST)","5026","0"
"29.04.2021 15:00 - 29.04.2021 16:00 (CET/CEST)","4967","0"
"29.04.2021 16:00 - 29.04.2021 17:00 (CET/CEST)","5241","0"
"29.04.2021 17:00 - 29.04.2021 18:00 (CET/CEST)","4990","0"
"29.04.2021 18:00 - 29.04.2021 19:00 (CET/CEST)","5259","0"
"29.04.2021 19:00 - 29.04.2021 20:00 (CET/CEST)","5674","0"
"29.04.2021 20:00 - 29.04.2021 21:00 (CET/CEST)","6094","0"
"29.04.2021 21:00 - 29.04.2021 22:00 (CET/CEST)","5601","0"
"29.04.2021 22:00 - 29.04.2021 23:00 (CET/CEST)","5351","0"
"29.04.2021 23:00 - 30.04.2021 00:00 (CET/CEST)","5187","0"
"30.04.2021 00:00 - 30.04.2021 01:00 (CET/CEST)","5278","0"
"30.04.2021 01:00 - 30.04.2021 02:00 (CET/CEST)","5171","0"
"30.04.2021 02:00 - 30.04.2021 03:00 (CET/CEST)","5005","0"
"30.04.2021 03:00 - 30.04.2021 04:00 (CET/CEST)","5012","0"
"30.04.2021 04:00 - 30.04.2021 05:00 (CET/CEST)","5134","0"
"30.04.2021 05:00 - 30.04.2021 06:00 (CET/CEST)","5265","0"
"30.04.2021 06:00 - 30.04.2021 07:00 (CET/CEST)","5507","0"
"30.04.2021 07:00 - 30.04.2021 08:00 (CET/CEST)","7160","0"
"30.04.2021 08:00 - 30.04.2021 09:00 (CET/CEST)","7458","0"
"30.04.2021 09:00 - 30.04.2021 10:00 (CET/CEST)","6197","0"
"30.04.2021 10:00 - 30.04.2021 11:00 (CET/CEST)","6273","0"
"30.04.2021 11:00 - 30.04.2021 12:00 (CET/CEST)","5783","0"
"30.04.2021 12:00 - 30.04.2021 13:00 (CET/CEST)","5585","0"
"30.04.2021 13:00 - 30.04.2021 14:00 (CET/CEST)","5484","0"
"30.04.2021 14:00 - 30.04.2021 15:00 (CET/CEST)","5413","0"
"30.04.2021 15:00 - 30.04.2021 16:00 (CET/CEST)","5289","0"
"30.04.2021 16:00 - 30.04.2021 17:00 (CET/CEST)","5390","0"
"30.04.2021 17:00 - 30.04.2021 18:00 (CET/CEST)","5482","0"
"30.04.2021 18:00 - 30.04.2021 19:00 (CET/CEST)","5763","0"
"30.04.2021 19:00 - 30.04.2021 20:00 (CET/CEST)","7101","0"
"30.04.2021 20:00 - 30.04.2021 21:00 (CET/CEST)","7641","0"
"30.04.2021 21:00 - 30.04.2021 22:00 (CET/CEST)","6608","0"
"30.04.2021 22:00 - 30.04.2021 23:00 (CET/CEST)","5421","0"
"30.04.2021 23:00 - 01.05.2021 00:00 (CET/CEST)","4786","0"
"01.05.2021 00:00 - 01.05.2021 01:00 (CET/CEST)","5182","0"
"01.05.2021 01:00 - 01.05.2021 02:00 (CET/CEST)","5080","0"
"01.05.2021 02:00 - 01.05.2021 03:00 (CET/CEST)","4937","0"
"01.05.2021 03:00 - 01.05.2021 04:00 (CET/CEST)","4763","0"
"01.05.2021 04:00 - 01.05.2021 05:00 (CET/CEST)","4767","0"
"01.05.2021 05:00 - 01.05.2021 06:00 (CET/CEST)","4969","0"
"01.05.2021 06:00 - 01.05.2021 07:00 (CET/CEST)","5147","0"
"01.05.2021 07:00 - 01.05.2021 08:00 (CET/CEST)","5329","0"
"01.05.2021 08:00 - 01.05.2021 09:00 (CET/CEST)","5538","0"
"01.05.2021 09:00 - 01.05.2021 10:00 (CET/CEST)","5656","0"
"01.05.2021 10:00 - 01.05.2021 11:00 (CET/CEST)","5669","0"
"01.05.2021 11:00 - 01.05.2021 12:00 (CET/CEST)","5664","0"
"01.05.2021 12:00 - 01.05.2021 13:00 (CET/CEST)","5490","0"
"01.05.2021 13:00 - 01.05.2021 14:00 (CET/CEST)","5026","0"
"01.05.2021 14:00 - 01.05.2021 15:00 (CET/CEST)","4907","0"
"01.05.2021 15:00 - 01.05.2021 16:00 (CET/CEST)","4791","0"
"01.05.2021 16:00 - 01.05.2021 17:00 (CET/CEST)","4744","0"
