"MTU","Scheduled Generation [MW] (D) - Austria (AT)","Scheduled Consumption [MW] (D) - Austria (AT)"
"11.04.2015 18:00 - 11.04.2015 19:00 (CET/CEST)","5073","0"
"11.04.2015 19:00 - 11.04.2015 20:00 (CET/CEST)","5206","0"
"11.04.2015 20:00 - 11.04.2015 21:00 (CET/CEST)","5281","0"
"11.04.2015 21:00 - 11.04.2015 22:00 (CET/CEST)","5267","0"
"11.04.2015 22:00 - 11.04.2015 23:00 (CET/CEST)","5332","0"
"11.04.2015 23:00 - 12.04.2015 00:00 (CET/CEST)","5268","0"
"12.04.2015 00:00 - 12.04.2015 01:00 (CET/CEST)","5457","0"
"12.04.2015 01:00 - 12.04.2015 02:00 (CET/CEST)","5500","0"
"12.04.2015 02:00 - 12.04.2015 03:00 (CET/CEST)","5558","0"
"12.04.2015 03:00 - 12.04.2015 04:00 (CET/CEST)","5572","0"
"12.04.2015 04:00 - 12.04.2015 05:00 (CET/CEST)","5631","0"
"12.04.2015 05:00 - 12.04.2015 06:00 (CET/CEST)","5647","0"
"12.04.2015 06:00 - 12.04.2015 07:00 (CET/CEST)","5708","0"
"12.04.2015 07:00 - 12.04.2015 08:00 (CET/CEST)","5944","0"
"12.04.2015 08:00 - 12.04.2015 09:00 (CET/CEST)","5993","0"
"12.04.2015 09:00 - 12.04.2015 10:00 (CET/CEST)","6072","0"
"12.04.2015 10:00 - 12.04.2015 11:00 (CET/CEST)","5867","0"
"12.04.2015 11:00 - 12.04.2015 12:00 (CET/CEST)","5739","0"
"12.04.2015 12:00 - 12.04.2015 13:00 (CET/CEST)","5471","0"
"12.04.2015 13:00 - 12.04.2015 14:00 (CET/CEST)","5332","0"
"12.04.2015 14:00 - 12.04.2015 15:00 (CET/CEST)","5236","0"
"12.04.2015 15:00 - 12.04.2015 16:00 (CET/CEST)","5141","0"
"12.04.2015 16:00 - 12.04.2015 17:00 (CET/CEST)","5050","0"
"12.04.2015 17:00 - 12.04.2015 18:00 (CET/CEST)","5027","0"
"12.04.2015 18:00 - 12.04.2015 19:00 (CET/CEST)","5356","0"
"12.04.2015 19:00 - 12.04.2015 20:00 (CET/CEST)","5619","0"
"12.04.2015 20:00 - 12.04.2015 21:00 (CET/CEST)","6020","0"
"12.04.2015 21:00 - 12.04.2015 22:00 (CET/CEST)","5854","0"
"12.04.2015 22:00 - 12.04.2015 23:00 (CET/CEST)","5723","0"
"12.04.2015 23:00 - 13.04.2015 00:00 (CET/CEST)","5329","0"
"13.04.2015 00:00 - 13.04.2015 01:00 (CET/CEST)","4949","0"
"13.04.2015 01:00 - 13.04.2015 02:00 (CET/CEST)","4856","0"
"13.04.2015 02:00 - 13.04.2015 03:00 (CET/CEST)","4868","0"
"13.04.2015 03:00 - 13.04.2015 04:00 (CET/CEST)","4899","0"
"13.04.2015 04:00 - 13.04.2015 05:00 (CET/CEST)","4965","0"
"13.04.2015 05:00 - 13.04.2015 06:00 (CET/CEST)","5097","0"
"13.04.2015 06:00 - 13.04.2015 07:00 (CET/CEST)","5456","0"
"13.04.2015 07:00 - 13.04.2015 08:00 (CET/CEST)","7054","0"
"13.04.2015 08:00 - 13.04.2015 09:00 (CET/CEST)","7312","0"
"13.04.2015 09:00 - 13.04.2015 10:00 (CET/CEST)","6894","0"
"13.04.2015 10:00 - 13.04.2015 11:00 (CET/CEST)","6269","0"
"13.04.2015 11:00 - 13.04.2015 12:00 (CET/CEST)","6205","0"
"13.04.2015 12:00 - 13.04.2015 13:00 (CET/CEST)","6126","0"
"13.04.2015 13:00 - 13.04.2015 14:00 (CET/CEST)","6229","0"
"13.04.2015 14:00 - 13.04.2015 15:00 (CET/CEST)","6367","0"
"13.04.2015 15:00 - 13.04.2015 16:00 (CET/CEST)","6354","0"
"13.04.2015 16:00 - 13.04.2015 17:00 (CET/CEST)","6356","0"
"13.04.2015 17:00 - 13.04.2015 18:00 (CET/CEST)","6470","0"
"13.04.2015 18:00 - 13.04.2015 19:00 (CET/CEST)","7282","0"
"13.04.2015 19:00 - 13.04.2015 20:00 (CET/CEST)","7915","0"
"13.04.2015 20:00 - 13.04.2015 21:00 (CET/CEST)","7831","0"
"13.04.2015 21:00 - 13.04.2015 22:00 (CET/CEST)","7617","0"
"13.04.2015 22:00 - 13.04.2015 23:00 (CET/CEST)","7341","0"
"13.04.2015 23:00 - 14.04.2015 00:00 (CET/CEST)","6580","0"
"14.04.2015 00:00 - 14.04.2015 01:00 (CET/CEST)","6411","0"
"14.04.2015 01:00 - 14.04.2015 02:00 (CET/CEST)","6210","0"
"14.04.2015 02:00 - 14.04.2015 03:00 (CET/CEST)","5913","0"
"14.04.2015 03:00 - 14.04.2015 04:00 (CET/CEST)","5729","0"
"14.04.2015 04:00 - 14.04.2015 05:00 (CET/CEST)","5787","0"
"14.04.2015 05:00 - 14.04.2015 06:00 (CET/CEST)","6454","0"
"14.04.2015 06:00 - 14.04.2015 07:00 (CET/CEST)","7604","0"
"14.04.2015 07:00 - 14.04.2015 08:00 (CET/CEST)","8075","0"
"14.04.2015 08:00 - 14.04.2015 09:00 (CET/CEST)","8112","0"
"14.04.2015 09:00 - 14.04.2015 10:00 (CET/CEST)","7691","0"
"14.04.2015 10:00 - 14.04.2015 11:00 (CET/CEST)","7169","0"
"14.04.2015 11:00 - 14.04.2015 12:00 (CET/CEST)","6780","0"
"14.04.2015 12:00 - 14.04.2015 13:00 (CET/CEST)","6336","0"
"14.04.2015 13:00 - 14.04.2015 14:00 (CET/CEST)","6190","0"
"14.04.2015 14:00 - 14.04.2015 15:00 (CET/CEST)","6170","0"
"14.04.2015 15:00 - 14.04.2015 16:00 (CET/CEST)","6151","0"
"14.04.2015 16:00 - 14.04.2015 17:00 (CET/CEST)","6138","0"
"14.04.2015 17:00 - 14.04.2015 18:00 (CET/CEST)","6179","0"
"14.04.2015 18:00 - 14.04.2015 19:00 (CET/CEST)","6781","0"
"14.04.2015 19:00 - 14.04.2015 20:00 (CET/CEST)","7136","0"
"14.04.2015 20:00 - 14.04.2015 21:00 (CET/CEST)","7391","0"
"14.04.2015 21:00 - 14.04.2015 22:00 (CET/CEST)","6774","0"
"14.04.2015 22:00 - 14.04.2015 23:00 (CET/CEST)","5971","0"
"14.04.2015 23:00 - 15.04.2015 00:00 (CET/CEST)","5645","0"
"15.04.2015 00:00 - 15.04.2015 01:00 (CET/CEST)","5540","0"
"15.04.2015 01:00 - 15.04.2015 02:00 (CET/CEST)","5520","0"
"15.04.2015 02:00 - 15.04.2015 03:00 (CET/CEST)","5534","0"
"15.04.2015 03:00 - 15.04.2015 04:00 (CET/CEST)","5483","0"
"15.04.2015 04:00 - 15.04.2015 05:00 (CET/CEST)","5542","0"
"15.04.2015 05:00 - 15.04.2015 06:00 (CET/CEST)","5729","0"
"15.04.2015 06:00 - 15.04.2015 07:00 (CET/CEST)","7124","0"
"15.04.2015 07:00 - 15.04.2015 08:00 (CET/CEST)","7747","0"
"15.04.2015 08:00 - 15.04.2015 09:00 (CET/CEST)","7547","0"
"15.04.2015 09:00 - 15.04.2015 10:00 (CET/CEST)","6713","0"
"15.04.2015 10:00 - 15.04.2015 11:00 (CET/CEST)","6266","0"
"15.04.2015 11:00 - 15.04.2015 12:00 (CET/CEST)","6130","0"
"15.04.2015 12:00 - 15.04.2015 13:00 (CET/CEST)","6079","0"
"15.04.2015 13:00 - 15.04.2015 14:00 (CET/CEST)","6027","0"
"15.04.2015 14:00 - 15.04.2015 15:00 (CET/CEST)","5995","0"
"15.04.2015 15:00 - 15.04.2015 16:00 (CET/CEST)","5933","0"
"15.04.2015 16:00 - 15.04.2015 17:00 (CET/CEST)","5811","0"
"15.04.2015 17:00 - 15.04.2015 18:00 (CET/CEST)","5909","0"
"15.04.2015 18:00 - 15.04.2015 19:00 (CET/CEST)","6020","0"
"15.04.2015 19:00 - 15.04.2015 20:00 (CET/CEST)","6794","0"
"15.04.2015 20:00 - 15.04.2015 21:00 (CET/CEST)","7294","0"
"15.04.2015 21:00 - 15.04.2015 22:00 (CET/CEST)","6899","0"
"15.04.2015 22:00 - 15.04.2015 23:00 (CET/CEST)","6496","0"
"15.04.2015 23:00 - 16.04.2015 00:00 (CET/CEST)","5583","0"
"16.04.2015 00:00 - 16.04.2015 01:00 (CET/CEST)","5594","0"
"16.04.2015 01:00 - 16.04.2015 02:00 (CET/CEST)","5466","0"
"16.04.2015 02:00 - 16.04.2015 03:00 (CET/CEST)","5416","0"
"16.04.2015 03:00 - 16.04.2015 04:00 (CET/CEST)","5409","0"
"16.04.2015 04:00 - 16.04.2015 05:00 (CET/CEST)","5445","0"
"16.04.2015 05:00 - 16.04.2015 06:00 (CET/CEST)","5644","0"
"16.04.2015 06:00 - 16.04.2015 07:00 (CET/CEST)","7343","0"
"16.04.2015 07:00 - 16.04.2015 08:00 (CET/CEST)","7714","0"
"16.04.2015 08:00 - 16.04.2015 09:00 (CET/CEST)","7705","0"
"16.04.2015 09:00 - 16.04.2015 10:00 (CET/CEST)","7057","0"
"16.04.2015 10:00 - 16.04.2015 11:00 (CET/CEST)","6503","0"
"16.04.2015 11:00 - 16.04.2015 12:00 (CET/CEST)","6242","0"
"16.04.2015 12:00 - 16.04.2015 13:00 (CET/CEST)","6186","0"
"16.04.2015 13:00 - 16.04.2015 14:00 (CET/CEST)","5946","0"
"16.04.2015 14:00 - 16.04.2015 15:00 (CET/CEST)","5944","0"
"16.04.2015 15:00 - 16.04.2015 16:00 (CET/CEST)","6035","0"
"16.04.2015 16:00 - 16.04.2015 17:00 (CET/CEST)","6075","0"
"16.04.2015 17:00 - 16.04.2015 18:00 (CET/CEST)","6699","0"
"16.04.2015 18:00 - 16.04.2015 19:00 (CET/CEST)","7540","0"
"16.04.2015 19:00 - 16.04.2015 20:00 (CET/CEST)","7839","0"
"16.04.2015 20:00 - 16.04.2015 21:00 (CET/CEST)","7845","0"
"16.04.2015 21:00 - 16.04.2015 22:00 (CET/CEST)","7647","0"
"16.04.2015 22:00 - 16.04.2015 23:00 (CET/CEST)","6838","0"
"16.04.2015 23:00 - 17.04.2015 00:00 (CET/CEST)","5954","0"
"17.04.2015 00:00 - 17.04.2015 01:00 (CET/CEST)","5798","0"
"17.04.2015 01:00 - 17.04.2015 02:00 (CET/CEST)","5736","0"
"17.04.2015 02:00 - 17.04.2015 03:00 (CET/CEST)","5741","0"
"17.04.2015 03:00 - 17.04.2015 04:00 (CET/CEST)","5714","0"
"17.04.2015 04:00 - 17.04.2015 05:00 (CET/CEST)","5758","0"
"17.04.2015 05:00 - 17.04.2015 06:00 (CET/CEST)","5965","0"
"17.04.2015 06:00 - 17.04.2015 07:00 (CET/CEST)","7210","0"
"17.04.2015 07:00 - 17.04.2015 08:00 (CET/CEST)","7861","0"
"17.04.2015 08:00 - 17.04.2015 09:00 (CET/CEST)","7838","0"
"17.04.2015 09:00 - 17.04.2015 10:00 (CET/CEST)","7872","0"
"17.04.2015 10:00 - 17.04.2015 11:00 (CET/CEST)","7796","0"
"17.04.2015 11:00 - 17.04.2015 12:00 (CET/CEST)","7441","0"
"17.04.2015 12:00 - 17.04.2015 13:00 (CET/CEST)","7113","0"
"17.04.2015 13:00 - 17.04.2015 14:00 (CET/CEST)","6677","0"
"17.04.2015 14:00 - 17.04.2015 15:00 (CET/CEST)","6160","0"
"17.04.2015 15:00 - 17.04.2015 16:00 (CET/CEST)","6188","0"
"17.04.2015 16:00 - 17.04.2015 17:00 (CET/CEST)","6237","0"
"17.04.2015 17:00 - 17.04.2015 18:00 (CET/CEST)","6375","0"
"17.04.2015 18:00 - 17.04.2015 19:00 (CET/CEST)","7086","0"
"17.04.2015 19:00 - 17.04.2015 20:00 (CET/CEST)","7670","0"
"17.04.2015 20:00 - 17.04.2015 21:00 (CET/CEST)","7832","0"
"17.04.2015 21:00 - 17.04.2015 22:00 (CET/CEST)","7446","0"
"17.04.2015 22:00 - 17.04.2015 23:00 (CET/CEST)","6740","0"
"17.04.2015 23:00 - 18.04.2015 00:00 (CET/CEST)","6438","0"
"18.04.2015 00:00 - 18.04.2015 01:00 (CET/CEST)","6308","0"
"18.04.2015 01:00 - 18.04.2015 02:00 (CET/CEST)","6038","0"
"18.04.2015 02:00 - 18.04.2015 03:00 (CET/CEST)","5824","0"
"18.04.2015 03:00 - 18.04.2015 04:00 (CET/CEST)","5776","0"
"18.04.2015 04:00 - 18.04.2015 05:00 (CET/CEST)","5822","0"
"18.04.2015 05:00 - 18.04.2015 06:00 (CET/CEST)","5938","0"
"18.04.2015 06:00 - 18.04.2015 07:00 (CET/CEST)","6042","0"
"18.04.2015 07:00 - 18.04.2015 08:00 (CET/CEST)","6365","0"
"18.04.2015 08:00 - 18.04.2015 09:00 (CET/CEST)","6447","0"
"18.04.2015 09:00 - 18.04.2015 10:00 (CET/CEST)","6492","0"
"18.04.2015 10:00 - 18.04.2015 11:00 (CET/CEST)","6435","0"
"18.04.2015 11:00 - 18.04.2015 12:00 (CET/CEST)","6455","0"
"18.04.2015 12:00 - 18.04.2015 13:00 (CET/CEST)","6305","0"
"18.04.2015 13:00 - 18.04.2015 14:00 (CET/CEST)","6237","0"
"18.04.2015 14:00 - 18.04.2015 15:00 (CET/CEST)","6199","0"
"18.04.2015 15:00 - 18.04.2015 16:00 (CET/CEST)","6162","0"
"18.04.2015 16:00 - 18.04.2015 17:00 (CET/CEST)","6131","0"
"18.04.2015 17:00 - 18.04.2015 18:00 (CET/CEST)","6086","0"
"18.04.2015 18:00 - 18.04.2015 19:00 (CET/CEST)","6374","0"
"18.04.2015 19:00 - 18.04.2015 20:00 (CET/CEST)","6674","0"
"18.04.2015 20:00 - 18.04.2015 21:00 (CET/CEST)","7351","0"
"18.04.2015 21:00 - 18.04.2015 22:00 (CET/CEST)","7003","0"
"18.04.2015 22:00 - 18.04.2015 23:00 (CET/CEST)","6490","0"
"18.04.2015 23:00 - 19.04.2015 00:00 (CET/CEST)","6004","0"
"19.04.2015 00:00 - 19.04.2015 01:00 (CET/CEST)","5812","0"
"19.04.2015 01:00 - 19.04.2015 02:00 (CET/CEST)","5592","0"
"19.04.2015 02:00 - 19.04.2015 03:00 (CET/CEST)","5527","0"
"19.04.2015 03:00 - 19.04.2015 04:00 (CET/CEST)","5578","0"
"19.04.2015 04:00 - 19.04.2015 05:00 (CET/CEST)","5544","0"
"19.04.2015 05:00 - 19.04.2015 06:00 (CET/CEST)","5598","0"
"19.04.2015 06:00 - 19.04.2015 07:00 (CET/CEST)","5602","0"
"19.04.2015 07:00 - 19.04.2015 08:00 (CET/CEST)","5768","0"
"19.04.2015 08:00 - 19.04.2015 09:00 (CET/CEST)","5713","0"
"19.04.2015 09:00 - 19.04.2015 10:00 (CET/CEST)","5725","0"
"19.04.2015 10:00 - 19.04.2015 11:00 (CET/CEST)","5704","0"
"19.04.2015 11:00 - 19.04.2015 12:00 (CET/CEST)","5715","0"
"19.04.2015 12:00 - 19.04.2015 13:00 (CET/CEST)","5597","0"
"19.04.2015 13:00 - 19.04.2015 14:00 (CET/CEST)","5449","0"
"19.04.2015 14:00 - 19.04.2015 15:00 (CET/CEST)","5325","0"
"19.04.2015 15:00 - 19.04.2015 16:00 (CET/CEST)","5305","0"
"19.04.2015 16:00 - 19.04.2015 17:00 (CET/CEST)","5378","0"
"19.04.2015 17:00 - 19.04.2015 18:00 (CET/CEST)","5546","0"
"19.04.2015 18:00 - 19.04.2015 19:00 (CET/CEST)","5817","0"
"19.04.2015 19:00 - 19.04.2015 20:00 (CET/CEST)","5887","0"
"19.04.2015 20:00 - 19.04.2015 21:00 (CET/CEST)","6276","0"
"19.04.2015 21:00 - 19.04.2015 22:00 (CET/CEST)","6203","0"
"19.04.2015 22:00 - 19.04.2015 23:00 (CET/CEST)","5982","0"
"19.04.2015 23:00 - 20.04.2015 00:00 (CET/CEST)","5672","0"
"20.04.2015 00:00 - 20.04.2015 01:00 (CET/CEST)","5106","0"
"20.04.2015 01:00 - 20.04.2015 02:00 (CET/CEST)","5145","0"
"20.04.2015 02:00 - 20.04.2015 03:00 (CET/CEST)","5384","0"
"20.04.2015 03:00 - 20.04.2015 04:00 (CET/CEST)","5544","0"
"20.04.2015 04:00 - 20.04.2015 05:00 (CET/CEST)","5667","0"
"20.04.2015 05:00 - 20.04.2015 06:00 (CET/CEST)","6039","0"
"20.04.2015 06:00 - 20.04.2015 07:00 (CET/CEST)","7515","0"
"20.04.2015 07:00 - 20.04.2015 08:00 (CET/CEST)","8462","0"
"20.04.2015 08:00 - 20.04.2015 09:00 (CET/CEST)","8438","0"
"20.04.2015 09:00 - 20.04.2015 10:00 (CET/CEST)","7546","0"
"20.04.2015 10:00 - 20.04.2015 11:00 (CET/CEST)","7147","0"
"20.04.2015 11:00 - 20.04.2015 12:00 (CET/CEST)","7204","0"
"20.04.2015 12:00 - 20.04.2015 13:00 (CET/CEST)","7035","0"
"20.04.2015 13:00 - 20.04.2015 14:00 (CET/CEST)","6819","0"
"20.04.2015 14:00 - 20.04.2015 15:00 (CET/CEST)","6792","0"
"20.04.2015 15:00 - 20.04.2015 16:00 (CET/CEST)","6839","0"
"20.04.2015 16:00 - 20.04.2015 17:00 (CET/CEST)","6827","0"
"20.04.2015 17:00 - 20.04.2015 18:00 (CET/CEST)","7046","0"
"20.04.2015 18:00 - 20.04.2015 19:00 (CET/CEST)","7605","0"
"20.04.2015 19:00 - 20.04.2015 20:00 (CET/CEST)","8511","0"
"20.04.2015 20:00 - 20.04.2015 21:00 (CET/CEST)","8493","0"
"20.04.2015 21:00 - 20.04.2015 22:00 (CET/CEST)","8303","0"
"20.04.2015 22:00 - 20.04.2015 23:00 (CET/CEST)","7461","0"
"20.04.2015 23:00 - 21.04.2015 00:00 (CET/CEST)","6649","0"
"21.04.2015 00:00 - 21.04.2015 01:00 (CET/CEST)","5972","0"
"21.04.2015 01:00 - 21.04.2015 02:00 (CET/CEST)","5923","0"
"21.04.2015 02:00 - 21.04.2015 03:00 (CET/CEST)","5864","0"
"21.04.2015 03:00 - 21.04.2015 04:00 (CET/CEST)","5855","0"
"21.04.2015 04:00 - 21.04.2015 05:00 (CET/CEST)","5894","0"
"21.04.2015 05:00 - 21.04.2015 06:00 (CET/CEST)","6062","0"
"21.04.2015 06:00 - 21.04.2015 07:00 (CET/CEST)","7798","0"
"21.04.2015 07:00 - 21.04.2015 08:00 (CET/CEST)","8276","0"
"21.04.2015 08:00 - 21.04.2015 09:00 (CET/CEST)","8157","0"
"21.04.2015 09:00 - 21.04.2015 10:00 (CET/CEST)","6815","0"
"21.04.2015 10:00 - 21.04.2015 11:00 (CET/CEST)","6615","0"
"21.04.2015 11:00 - 21.04.2015 12:00 (CET/CEST)","6318","0"
"21.04.2015 12:00 - 21.04.2015 13:00 (CET/CEST)","6143","0"
"21.04.2015 13:00 - 21.04.2015 14:00 (CET/CEST)","6072","0"
"21.04.2015 14:00 - 21.04.2015 15:00 (CET/CEST)","6019","0"
"21.04.2015 15:00 - 21.04.2015 16:00 (CET/CEST)","6018","0"
"21.04.2015 16:00 - 21.04.2015 17:00 (CET/CEST)","6048","0"
"21.04.2015 17:00 - 21.04.2015 18:00 (CET/CEST)","6104","0"
"21.04.2015 18:00 - 21.04.2015 19:00 (CET/CEST)","6498","0"
"21.04.2015 19:00 - 21.04.2015 20:00 (CET/CEST)","7544","0"
"21.04.2015 20:00 - 21.04.2015 21:00 (CET/CEST)","7920","0"
"21.04.2015 21:00 - 21.04.2015 22:00 (CET/CEST)","7835","0"
"21.04.2015 22:00 - 21.04.2015 23:00 (CET/CEST)","6593","0"
"21.04.2015 23:00 - 22.04.2015 00:00 (CET/CEST)","6021","0"
"22.04.2015 00:00 - 22.04.2015 01:00 (CET/CEST)","6210","0"
"22.04.2015 01:00 - 22.04.2015 02:00 (CET/CEST)","6069","0"
"22.04.2015 02:00 - 22.04.2015 03:00 (CET/CEST)","5804","0"
"22.04.2015 03:00 - 22.04.2015 04:00 (CET/CEST)","5649","0"
"22.04.2015 04:00 - 22.04.2015 05:00 (CET/CEST)","5664","0"
"22.04.2015 05:00 - 22.04.2015 06:00 (CET/CEST)","5813","0"
"22.04.2015 06:00 - 22.04.2015 07:00 (CET/CEST)","6617","0"
"22.04.2015 07:00 - 22.04.2015 08:00 (CET/CEST)","8131","0"
"22.04.2015 08:00 - 22.04.2015 09:00 (CET/CEST)","7926","0"
"22.04.2015 09:00 - 22.04.2015 10:00 (CET/CEST)","7599","0"
"22.04.2015 10:00 - 22.04.2015 11:00 (CET/CEST)","6878","0"
"22.04.2015 11:00 - 22.04.2015 12:00 (CET/CEST)","6079","0"
"22.04.2015 12:00 - 22.04.2015 13:00 (CET/CEST)","5860","0"
"22.04.2015 13:00 - 22.04.2015 14:00 (CET/CEST)","5782","0"
"22.04.2015 14:00 - 22.04.2015 15:00 (CET/CEST)","5752","0"
"22.04.2015 15:00 - 22.04.2015 16:00 (CET/CEST)","5643","0"
"22.04.2015 16:00 - 22.04.2015 17:00 (CET/CEST)","5564","0"
"22.04.2015 17:00 - 22.04.2015 18:00 (CET/CEST)","6106","0"
"22.04.2015 18:00 - 22.04.2015 19:00 (CET/CEST)","7085","0"
"22.04.2015 19:00 - 22.04.2015 20:00 (CET/CEST)","7368","0"
"22.04.2015 20:00 - 22.04.2015 21:00 (CET/CEST)","7539","0"
"22.04.2015 21:00 - 22.04.2015 22:00 (CET/CEST)","7529","0"
"22.04.2015 22:00 - 22.04.2015 23:00 (CET/CEST)","7064","0"
"22.04.2015 23:00 - 23.04.2015 00:00 (CET/CEST)","5944","0"
"23.04.2015 00:00 - 23.04.2015 01:00 (CET/CEST)","5544","0"
"23.04.2015 01:00 - 23.04.2015 02:00 (CET/CEST)","5485","0"
"23.04.2015 02:00 - 23.04.2015 03:00 (CET/CEST)","5410","0"
"23.04.2015 03:00 - 23.04.2015 04:00 (CET/CEST)","5350","0"
"23.04.2015 04:00 - 23.04.2015 05:00 (CET/CEST)","5390","0"
"23.04.2015 05:00 - 23.04.2015 06:00 (CET/CEST)","5551","0"
"23.04.2015 06:00 - 23.04.2015 07:00 (CET/CEST)","6584","0"
"23.04.2015 07:00 - 23.04.2015 08:00 (CET/CEST)","7614","0"
"23.04.2015 08:00 - 23.04.2015 09:00 (CET/CEST)","7791","0"
"23.04.2015 09:00 - 23.04.2015 10:00 (CET/CEST)","7157","0"
"23.04.2015 10:00 - 23.04.2015 11:00 (CET/CEST)","5900","0"
"23.04.2015 11:00 - 23.04.2015 12:00 (CET/CEST)","5748","0"
"23.04.2015 12:00 - 23.04.2015 13:00 (CET/CEST)","5588","0"
"23.04.2015 13:00 - 23.04.2015 14:00 (CET/CEST)","5556","0"
"23.04.2015 14:00 - 23.04.2015 15:00 (CET/CEST)","5512","0"
"23.04.2015 15:00 - 23.04.2015 16:00 (CET/CEST)","5530","0"
"23.04.2015 16:00 - 23.04.2015 17:00 (CET/CEST)","5492","0"
"23.04.2015 17:00 - 23.04.2015 18:00 (CET/CEST)","5495","0"
"23.04.2015 18:00 - 23.04.2015 19:00 (CET/CEST)","6976","0"
"23.04.2015 19:00 - 23.04.2015 20:00 (CET/CEST)","7582","0"
"23.04.2015 20:00 - 23.04.2015 21:00 (CET/CEST)","7646","0"
"23.04.2015 21:00 - 23.04.2015 22:00 (CET/CEST)","7466","0"
"23.04.2015 22:00 - 23.04.2015 23:00 (CET/CEST)","6869","0"
"23.04.2015 23:00 - 24.04.2015 00:00 (CET/CEST)","5679","0"
"24.04.2015 00:00 - 24.04.2015 01:00 (CET/CEST)","5712","0"
"24.04.2015 01:00 - 24.04.2015 02:00 (CET/CEST)","5705","0"
"24.04.2015 02:00 - 24.04.2015 03:00 (CET/CEST)","5766","0"
"24.04.2015 03:00 - 24.04.2015 04:00 (CET/CEST)","5758","0"
"24.04.2015 04:00 - 24.04.2015 05:00 (CET/CEST)","5768","0"
"24.04.2015 05:00 - 24.04.2015 06:00 (CET/CEST)","5891","0"
"24.04.2015 06:00 - 24.04.2015 07:00 (CET/CEST)","7407","0"
"24.04.2015 07:00 - 24.04.2015 08:00 (CET/CEST)","8335","0"
"24.04.2015 08:00 - 24.04.2015 09:00 (CET/CEST)","8229","0"
"24.04.2015 09:00 - 24.04.2015 10:00 (CET/CEST)","7856","0"
"24.04.2015 10:00 - 24.04.2015 11:00 (CET/CEST)","7049","0"
"24.04.2015 11:00 - 24.04.2015 12:00 (CET/CEST)","6151","0"
"24.04.2015 12:00 - 24.04.2015 13:00 (CET/CEST)","5985","0"
"24.04.2015 13:00 - 24.04.2015 14:00 (CET/CEST)","5659","0"
"24.04.2015 14:00 - 24.04.2015 15:00 (CET/CEST)","5578","0"
"24.04.2015 15:00 - 24.04.2015 16:00 (CET/CEST)","5549","0"
"24.04.2015 16:00 - 24.04.2015 17:00 (CET/CEST)","5630","0"
"24.04.2015 17:00 - 24.04.2015 18:00 (CET/CEST)","5853","0"
"24.04.2015 18:00 - 24.04.2015 19:00 (CET/CEST)","6453","0"
"24.04.2015 19:00 - 24.04.2015 20:00 (CET/CEST)","7410","0"
"24.04.2015 20:00 - 24.04.2015 21:00 (CET/CEST)","7528","0"
"24.04.2015 21:00 - 24.04.2015 22:00 (CET/CEST)","7494","0"
"24.04.2015 22:00 - 24.04.2015 23:00 (CET/CEST)","6192","0"
"24.04.2015 23:00 - 25.04.2015 00:00 (CET/CEST)","5762","0"
"25.04.2015 00:00 - 25.04.2015 01:00 (CET/CEST)","5327","0"
"25.04.2015 01:00 - 25.04.2015 02:00 (CET/CEST)","5100","0"
"25.04.2015 02:00 - 25.04.2015 03:00 (CET/CEST)","5053","0"
"25.04.2015 03:00 - 25.04.2015 04:00 (CET/CEST)","4972","0"
"25.04.2015 04:00 - 25.04.2015 05:00 (CET/CEST)","4971","0"
"25.04.2015 05:00 - 25.04.2015 06:00 (CET/CEST)","5083","0"
"25.04.2015 06:00 - 25.04.2015 07:00 (CET/CEST)","5250","0"
"25.04.2015 07:00 - 25.04.2015 08:00 (CET/CEST)","5615","0"
"25.04.2015 08:00 - 25.04.2015 09:00 (CET/CEST)","5827","0"
"25.04.2015 09:00 - 25.04.2015 10:00 (CET/CEST)","5907","0"
"25.04.2015 10:00 - 25.04.2015 11:00 (CET/CEST)","5999","0"
"25.04.2015 11:00 - 25.04.2015 12:00 (CET/CEST)","5869","0"
"25.04.2015 12:00 - 25.04.2015 13:00 (CET/CEST)","5779","0"
"25.04.2015 13:00 - 25.04.2015 14:00 (CET/CEST)","5775","0"
"25.04.2015 14:00 - 25.04.2015 15:00 (CET/CEST)","5707","0"
"25.04.2015 15:00 - 25.04.2015 16:00 (CET/CEST)","5708","0"
"25.04.2015 16:00 - 25.04.2015 17:00 (CET/CEST)","5680","0"
"25.04.2015 17:00 - 25.04.2015 18:00 (CET/CEST)","5760","0"
"25.04.2015 18:00 - 25.04.2015 19:00 (CET/CEST)","6006","0"
"25.04.2015 19:00 - 25.04.2015 20:00 (CET/CEST)","6244","0"
"25.04.2015 20:00 - 25.04.2015 21:00 (CET/CEST)","6274","0"
"25.04.2015 21:00 - 25.04.2015 22:00 (CET/CEST)","6181","0"
"25.04.2015 22:00 - 25.04.2015 23:00 (CET/CEST)","5967","0"
"25.04.2015 23:00 - 26.04.2015 00:00 (CET/CEST)","5712","0"
"26.04.2015 00:00 - 26.04.2015 01:00 (CET/CEST)","5292","0"
"26.04.2015 01:00 - 26.04.2015 02:00 (CET/CEST)","4980","0"
"26.04.2015 02:00 - 26.04.2015 03:00 (CET/CEST)","4822","0"
"26.04.2015 03:00 - 26.04.2015 04:00 (CET/CEST)","4683","0"
"26.04.2015 04:00 - 26.04.2015 05:00 (CET/CEST)","4660","0"
"26.04.2015 05:00 - 26.04.2015 06:00 (CET/CEST)","4662","0"
