"MTU","Scheduled Generation [MW] (D) - Austria (AT)","Scheduled Consumption [MW] (D) - Austria (AT)"
"21.07.2018 14:00 - 21.07.2018 15:00 (CET/CEST)","4172","0"
"21.07.2018 15:00 - 21.07.2018 16:00 (CET/CEST)","4113","0"
"21.07.2018 16:00 - 21.07.2018 17:00 (CET/CEST)","4056","0"
"21.07.2018 17:00 - 21.07.2018 18:00 (CET/CEST)","4017","0"
"21.07.2018 18:00 - 21.07.2018 19:00 (CET/CEST)","4233","0"
"21.07.2018 19:00 - 21.07.2018 20:00 (CET/CEST)","4280","0"
"21.07.2018 20:00 - 21.07.2018 21:00 (CET/CEST)","4307","0"
"21.07.2018 21:00 - 21.07.2018 22:00 (CET/CEST)","4186","0"
"21.07.2018 22:00 - 21.07.2018 23:00 (CET/CEST)","4161","0"
"21.07.2018 23:00 - 22.07.2018 00:00 (CET/CEST)","3955","0"
"22.07.2018 00:00 - 22.07.2018 01:00 (CET/CEST)","3748","0"
"22.07.2018 01:00 - 22.07.2018 02:00 (CET/CEST)","3710","0"
"22.07.2018 02:00 - 22.07.2018 03:00 (CET/CEST)","3663","0"
"22.07.2018 03:00 - 22.07.2018 04:00 (CET/CEST)","3649","0"
"22.07.2018 04:00 - 22.07.2018 05:00 (CET/CEST)","3646","0"
"22.07.2018 05:00 - 22.07.2018 06:00 (CET/CEST)","3646","0"
"22.07.2018 06:00 - 22.07.2018 07:00 (CET/CEST)","3724","0"
"22.07.2018 07:00 - 22.07.2018 08:00 (CET/CEST)","4012","0"
"22.07.2018 08:00 - 22.07.2018 09:00 (CET/CEST)","4092","0"
"22.07.2018 09:00 - 22.07.2018 10:00 (CET/CEST)","4131","0"
"22.07.2018 10:00 - 22.07.2018 11:00 (CET/CEST)","4152","0"
"22.07.2018 11:00 - 22.07.2018 12:00 (CET/CEST)","4149","0"
"22.07.2018 12:00 - 22.07.2018 13:00 (CET/CEST)","4158","0"
"22.07.2018 13:00 - 22.07.2018 14:00 (CET/CEST)","4145","0"
"22.07.2018 14:00 - 22.07.2018 15:00 (CET/CEST)","4176","0"
"22.07.2018 15:00 - 22.07.2018 16:00 (CET/CEST)","4206","0"
"22.07.2018 16:00 - 22.07.2018 17:00 (CET/CEST)","4442","0"
"22.07.2018 17:00 - 22.07.2018 18:00 (CET/CEST)","4621","0"
"22.07.2018 18:00 - 22.07.2018 19:00 (CET/CEST)","4958","0"
"22.07.2018 19:00 - 22.07.2018 20:00 (CET/CEST)","5091","0"
"22.07.2018 20:00 - 22.07.2018 21:00 (CET/CEST)","5232","0"
"22.07.2018 21:00 - 22.07.2018 22:00 (CET/CEST)","5297","0"
"22.07.2018 22:00 - 22.07.2018 23:00 (CET/CEST)","5377","0"
"22.07.2018 23:00 - 23.07.2018 00:00 (CET/CEST)","5160","0"
"23.07.2018 00:00 - 23.07.2018 01:00 (CET/CEST)","4563","0"
"23.07.2018 01:00 - 23.07.2018 02:00 (CET/CEST)","4564","0"
"23.07.2018 02:00 - 23.07.2018 03:00 (CET/CEST)","4613","0"
"23.07.2018 03:00 - 23.07.2018 04:00 (CET/CEST)","4694","0"
"23.07.2018 04:00 - 23.07.2018 05:00 (CET/CEST)","4765","0"
"23.07.2018 05:00 - 23.07.2018 06:00 (CET/CEST)","4823","0"
"23.07.2018 06:00 - 23.07.2018 07:00 (CET/CEST)","5092","0"
"23.07.2018 07:00 - 23.07.2018 08:00 (CET/CEST)","6169","0"
"23.07.2018 08:00 - 23.07.2018 09:00 (CET/CEST)","6711","0"
"23.07.2018 09:00 - 23.07.2018 10:00 (CET/CEST)","6396","0"
"23.07.2018 10:00 - 23.07.2018 11:00 (CET/CEST)","5901","0"
"23.07.2018 11:00 - 23.07.2018 12:00 (CET/CEST)","5680","0"
"23.07.2018 12:00 - 23.07.2018 13:00 (CET/CEST)","5281","0"
"23.07.2018 13:00 - 23.07.2018 14:00 (CET/CEST)","5244","0"
"23.07.2018 14:00 - 23.07.2018 15:00 (CET/CEST)","5190","0"
"23.07.2018 15:00 - 23.07.2018 16:00 (CET/CEST)","5235","0"
"23.07.2018 16:00 - 23.07.2018 17:00 (CET/CEST)","5163","0"
"23.07.2018 17:00 - 23.07.2018 18:00 (CET/CEST)","5337","0"
"23.07.2018 18:00 - 23.07.2018 19:00 (CET/CEST)","6427","0"
"23.07.2018 19:00 - 23.07.2018 20:00 (CET/CEST)","6998","0"
"23.07.2018 20:00 - 23.07.2018 21:00 (CET/CEST)","6913","0"
"23.07.2018 21:00 - 23.07.2018 22:00 (CET/CEST)","6059","0"
"23.07.2018 22:00 - 23.07.2018 23:00 (CET/CEST)","5515","0"
"23.07.2018 23:00 - 24.07.2018 00:00 (CET/CEST)","5050","0"
"24.07.2018 00:00 - 24.07.2018 01:00 (CET/CEST)","4623","0"
"24.07.2018 01:00 - 24.07.2018 02:00 (CET/CEST)","4629","0"
"24.07.2018 02:00 - 24.07.2018 03:00 (CET/CEST)","4714","0"
"24.07.2018 03:00 - 24.07.2018 04:00 (CET/CEST)","4717","0"
"24.07.2018 04:00 - 24.07.2018 05:00 (CET/CEST)","4725","0"
"24.07.2018 05:00 - 24.07.2018 06:00 (CET/CEST)","4667","0"
"24.07.2018 06:00 - 24.07.2018 07:00 (CET/CEST)","4894","0"
"24.07.2018 07:00 - 24.07.2018 08:00 (CET/CEST)","5963","0"
"24.07.2018 08:00 - 24.07.2018 09:00 (CET/CEST)","6579","0"
"24.07.2018 09:00 - 24.07.2018 10:00 (CET/CEST)","6081","0"
"24.07.2018 10:00 - 24.07.2018 11:00 (CET/CEST)","5501","0"
"24.07.2018 11:00 - 24.07.2018 12:00 (CET/CEST)","5410","0"
"24.07.2018 12:00 - 24.07.2018 13:00 (CET/CEST)","5213","0"
"24.07.2018 13:00 - 24.07.2018 14:00 (CET/CEST)","5110","0"
"24.07.2018 14:00 - 24.07.2018 15:00 (CET/CEST)","4998","0"
"24.07.2018 15:00 - 24.07.2018 16:00 (CET/CEST)","4776","0"
"24.07.2018 16:00 - 24.07.2018 17:00 (CET/CEST)","4938","0"
"24.07.2018 17:00 - 24.07.2018 18:00 (CET/CEST)","5862","0"
"24.07.2018 18:00 - 24.07.2018 19:00 (CET/CEST)","7608","0"
"24.07.2018 19:00 - 24.07.2018 20:00 (CET/CEST)","7282","0"
"24.07.2018 20:00 - 24.07.2018 21:00 (CET/CEST)","7238","0"
"24.07.2018 21:00 - 24.07.2018 22:00 (CET/CEST)","6269","0"
"24.07.2018 22:00 - 24.07.2018 23:00 (CET/CEST)","4887","0"
"24.07.2018 23:00 - 25.07.2018 00:00 (CET/CEST)","4355","0"
"25.07.2018 00:00 - 25.07.2018 01:00 (CET/CEST)","3969","0"
"25.07.2018 01:00 - 25.07.2018 02:00 (CET/CEST)","3937","0"
"25.07.2018 02:00 - 25.07.2018 03:00 (CET/CEST)","3917","0"
"25.07.2018 03:00 - 25.07.2018 04:00 (CET/CEST)","3954","0"
"25.07.2018 04:00 - 25.07.2018 05:00 (CET/CEST)","3960","0"
"25.07.2018 05:00 - 25.07.2018 06:00 (CET/CEST)","3978","0"
"25.07.2018 06:00 - 25.07.2018 07:00 (CET/CEST)","4233","0"
"25.07.2018 07:00 - 25.07.2018 08:00 (CET/CEST)","6684","0"
"25.07.2018 08:00 - 25.07.2018 09:00 (CET/CEST)","7284","0"
"25.07.2018 09:00 - 25.07.2018 10:00 (CET/CEST)","7295","0"
"25.07.2018 10:00 - 25.07.2018 11:00 (CET/CEST)","6637","0"
"25.07.2018 11:00 - 25.07.2018 12:00 (CET/CEST)","5485","0"
"25.07.2018 12:00 - 25.07.2018 13:00 (CET/CEST)","4828","0"
"25.07.2018 13:00 - 25.07.2018 14:00 (CET/CEST)","4849","0"
"25.07.2018 14:00 - 25.07.2018 15:00 (CET/CEST)","4775","0"
"25.07.2018 15:00 - 25.07.2018 16:00 (CET/CEST)","4813","0"
"25.07.2018 16:00 - 25.07.2018 17:00 (CET/CEST)","4600","0"
"25.07.2018 17:00 - 25.07.2018 18:00 (CET/CEST)","5220","0"
"25.07.2018 18:00 - 25.07.2018 19:00 (CET/CEST)","7246","0"
"25.07.2018 19:00 - 25.07.2018 20:00 (CET/CEST)","7159","0"
"25.07.2018 20:00 - 25.07.2018 21:00 (CET/CEST)","7006","0"
"25.07.2018 21:00 - 25.07.2018 22:00 (CET/CEST)","6475","0"
"25.07.2018 22:00 - 25.07.2018 23:00 (CET/CEST)","5357","0"
"25.07.2018 23:00 - 26.07.2018 00:00 (CET/CEST)","4018","0"
"26.07.2018 00:00 - 26.07.2018 01:00 (CET/CEST)","4169","0"
"26.07.2018 01:00 - 26.07.2018 02:00 (CET/CEST)","4218","0"
"26.07.2018 02:00 - 26.07.2018 03:00 (CET/CEST)","4245","0"
"26.07.2018 03:00 - 26.07.2018 04:00 (CET/CEST)","4261","0"
"26.07.2018 04:00 - 26.07.2018 05:00 (CET/CEST)","4307","0"
"26.07.2018 05:00 - 26.07.2018 06:00 (CET/CEST)","4281","0"
"26.07.2018 06:00 - 26.07.2018 07:00 (CET/CEST)","4416","0"
"26.07.2018 07:00 - 26.07.2018 08:00 (CET/CEST)","4800","0"
"26.07.2018 08:00 - 26.07.2018 09:00 (CET/CEST)","5660","0"
"26.07.2018 09:00 - 26.07.2018 10:00 (CET/CEST)","5397","0"
"26.07.2018 10:00 - 26.07.2018 11:00 (CET/CEST)","4639","0"
"26.07.2018 11:00 - 26.07.2018 12:00 (CET/CEST)","4436","0"
"26.07.2018 12:00 - 26.07.2018 13:00 (CET/CEST)","4379","0"
"26.07.2018 13:00 - 26.07.2018 14:00 (CET/CEST)","4341","0"
"26.07.2018 14:00 - 26.07.2018 15:00 (CET/CEST)","4233","0"
"26.07.2018 15:00 - 26.07.2018 16:00 (CET/CEST)","4155","0"
"26.07.2018 16:00 - 26.07.2018 17:00 (CET/CEST)","4142","0"
"26.07.2018 17:00 - 26.07.2018 18:00 (CET/CEST)","4379","0"
"26.07.2018 18:00 - 26.07.2018 19:00 (CET/CEST)","4954","0"
"26.07.2018 19:00 - 26.07.2018 20:00 (CET/CEST)","5030","0"
"26.07.2018 20:00 - 26.07.2018 21:00 (CET/CEST)","4958","0"
"26.07.2018 21:00 - 26.07.2018 22:00 (CET/CEST)","4607","0"
"26.07.2018 22:00 - 26.07.2018 23:00 (CET/CEST)","4351","0"
"26.07.2018 23:00 - 27.07.2018 00:00 (CET/CEST)","4090","0"
"27.07.2018 00:00 - 27.07.2018 01:00 (CET/CEST)","3724","0"
"27.07.2018 01:00 - 27.07.2018 02:00 (CET/CEST)","3665","0"
"27.07.2018 02:00 - 27.07.2018 03:00 (CET/CEST)","3697","0"
"27.07.2018 03:00 - 27.07.2018 04:00 (CET/CEST)","3706","0"
"27.07.2018 04:00 - 27.07.2018 05:00 (CET/CEST)","3670","0"
"27.07.2018 05:00 - 27.07.2018 06:00 (CET/CEST)","3669","0"
"27.07.2018 06:00 - 27.07.2018 07:00 (CET/CEST)","3756","0"
"27.07.2018 07:00 - 27.07.2018 08:00 (CET/CEST)","4474","0"
"27.07.2018 08:00 - 27.07.2018 09:00 (CET/CEST)","4834","0"
"27.07.2018 09:00 - 27.07.2018 10:00 (CET/CEST)","4534","0"
"27.07.2018 10:00 - 27.07.2018 11:00 (CET/CEST)","4191","0"
"27.07.2018 11:00 - 27.07.2018 12:00 (CET/CEST)","3981","0"
"27.07.2018 12:00 - 27.07.2018 13:00 (CET/CEST)","3849","0"
"27.07.2018 13:00 - 27.07.2018 14:00 (CET/CEST)","3825","0"
"27.07.2018 14:00 - 27.07.2018 15:00 (CET/CEST)","3770","0"
"27.07.2018 15:00 - 27.07.2018 16:00 (CET/CEST)","3781","0"
"27.07.2018 16:00 - 27.07.2018 17:00 (CET/CEST)","3748","0"
"27.07.2018 17:00 - 27.07.2018 18:00 (CET/CEST)","3879","0"
"27.07.2018 18:00 - 27.07.2018 19:00 (CET/CEST)","4185","0"
"27.07.2018 19:00 - 27.07.2018 20:00 (CET/CEST)","4304","0"
"27.07.2018 20:00 - 27.07.2018 21:00 (CET/CEST)","4219","0"
"27.07.2018 21:00 - 27.07.2018 22:00 (CET/CEST)","4139","0"
"27.07.2018 22:00 - 27.07.2018 23:00 (CET/CEST)","3981","0"
"27.07.2018 23:00 - 28.07.2018 00:00 (CET/CEST)","3660","0"
"28.07.2018 00:00 - 28.07.2018 01:00 (CET/CEST)","3414","0"
"28.07.2018 01:00 - 28.07.2018 02:00 (CET/CEST)","3346","0"
"28.07.2018 02:00 - 28.07.2018 03:00 (CET/CEST)","3321","0"
"28.07.2018 03:00 - 28.07.2018 04:00 (CET/CEST)","3331","0"
"28.07.2018 04:00 - 28.07.2018 05:00 (CET/CEST)","3259","0"
"28.07.2018 05:00 - 28.07.2018 06:00 (CET/CEST)","3240","0"
"28.07.2018 06:00 - 28.07.2018 07:00 (CET/CEST)","3253","0"
"28.07.2018 07:00 - 28.07.2018 08:00 (CET/CEST)","3645","0"
"28.07.2018 08:00 - 28.07.2018 09:00 (CET/CEST)","3800","0"
"28.07.2018 09:00 - 28.07.2018 10:00 (CET/CEST)","3847","0"
"28.07.2018 10:00 - 28.07.2018 11:00 (CET/CEST)","3717","0"
"28.07.2018 11:00 - 28.07.2018 12:00 (CET/CEST)","3677","0"
"28.07.2018 12:00 - 28.07.2018 13:00 (CET/CEST)","3658","0"
"28.07.2018 13:00 - 28.07.2018 14:00 (CET/CEST)","3683","0"
"28.07.2018 14:00 - 28.07.2018 15:00 (CET/CEST)","3609","0"
"28.07.2018 15:00 - 28.07.2018 16:00 (CET/CEST)","3541","0"
"28.07.2018 16:00 - 28.07.2018 17:00 (CET/CEST)","3561","0"
"28.07.2018 17:00 - 28.07.2018 18:00 (CET/CEST)","3678","0"
"28.07.2018 18:00 - 28.07.2018 19:00 (CET/CEST)","3926","0"
"28.07.2018 19:00 - 28.07.2018 20:00 (CET/CEST)","3934","0"
"28.07.2018 20:00 - 28.07.2018 21:00 (CET/CEST)","3997","0"
"28.07.2018 21:00 - 28.07.2018 22:00 (CET/CEST)","4111","0"
"28.07.2018 22:00 - 28.07.2018 23:00 (CET/CEST)","4074","0"
"28.07.2018 23:00 - 29.07.2018 00:00 (CET/CEST)","3780","0"
"29.07.2018 00:00 - 29.07.2018 01:00 (CET/CEST)","3584","0"
"29.07.2018 01:00 - 29.07.2018 02:00 (CET/CEST)","3610","0"
"29.07.2018 02:00 - 29.07.2018 03:00 (CET/CEST)","3711","0"
"29.07.2018 03:00 - 29.07.2018 04:00 (CET/CEST)","3838","0"
"29.07.2018 04:00 - 29.07.2018 05:00 (CET/CEST)","3948","0"
"29.07.2018 05:00 - 29.07.2018 06:00 (CET/CEST)","3990","0"
"29.07.2018 06:00 - 29.07.2018 07:00 (CET/CEST)","4015","0"
"29.07.2018 07:00 - 29.07.2018 08:00 (CET/CEST)","4242","0"
"29.07.2018 08:00 - 29.07.2018 09:00 (CET/CEST)","4267","0"
"29.07.2018 09:00 - 29.07.2018 10:00 (CET/CEST)","4266","0"
"29.07.2018 10:00 - 29.07.2018 11:00 (CET/CEST)","4140","0"
"29.07.2018 11:00 - 29.07.2018 12:00 (CET/CEST)","4071","0"
"29.07.2018 12:00 - 29.07.2018 13:00 (CET/CEST)","3897","0"
"29.07.2018 13:00 - 29.07.2018 14:00 (CET/CEST)","3817","0"
"29.07.2018 14:00 - 29.07.2018 15:00 (CET/CEST)","3774","0"
"29.07.2018 15:00 - 29.07.2018 16:00 (CET/CEST)","3729","0"
"29.07.2018 16:00 - 29.07.2018 17:00 (CET/CEST)","3637","0"
"29.07.2018 17:00 - 29.07.2018 18:00 (CET/CEST)","3737","0"
"29.07.2018 18:00 - 29.07.2018 19:00 (CET/CEST)","4080","0"
"29.07.2018 19:00 - 29.07.2018 20:00 (CET/CEST)","3965","0"
"29.07.2018 20:00 - 29.07.2018 21:00 (CET/CEST)","4066","0"
"29.07.2018 21:00 - 29.07.2018 22:00 (CET/CEST)","3984","0"
"29.07.2018 22:00 - 29.07.2018 23:00 (CET/CEST)","3895","0"
"29.07.2018 23:00 - 30.07.2018 00:00 (CET/CEST)","3706","0"
"30.07.2018 00:00 - 30.07.2018 01:00 (CET/CEST)","3399","0"
"30.07.2018 01:00 - 30.07.2018 02:00 (CET/CEST)","3380","0"
"30.07.2018 02:00 - 30.07.2018 03:00 (CET/CEST)","3277","0"
"30.07.2018 03:00 - 30.07.2018 04:00 (CET/CEST)","3263","0"
"30.07.2018 04:00 - 30.07.2018 05:00 (CET/CEST)","3323","0"
"30.07.2018 05:00 - 30.07.2018 06:00 (CET/CEST)","3384","0"
"30.07.2018 06:00 - 30.07.2018 07:00 (CET/CEST)","3713","0"
"30.07.2018 07:00 - 30.07.2018 08:00 (CET/CEST)","4269","0"
"30.07.2018 08:00 - 30.07.2018 09:00 (CET/CEST)","4665","0"
"30.07.2018 09:00 - 30.07.2018 10:00 (CET/CEST)","4744","0"
"30.07.2018 10:00 - 30.07.2018 11:00 (CET/CEST)","4289","0"
"30.07.2018 11:00 - 30.07.2018 12:00 (CET/CEST)","4161","0"
"30.07.2018 12:00 - 30.07.2018 13:00 (CET/CEST)","4093","0"
"30.07.2018 13:00 - 30.07.2018 14:00 (CET/CEST)","4003","0"
"30.07.2018 14:00 - 30.07.2018 15:00 (CET/CEST)","3991","0"
"30.07.2018 15:00 - 30.07.2018 16:00 (CET/CEST)","3975","0"
"30.07.2018 16:00 - 30.07.2018 17:00 (CET/CEST)","3986","0"
"30.07.2018 17:00 - 30.07.2018 18:00 (CET/CEST)","4389","0"
"30.07.2018 18:00 - 30.07.2018 19:00 (CET/CEST)","5269","0"
"30.07.2018 19:00 - 30.07.2018 20:00 (CET/CEST)","5595","0"
"30.07.2018 20:00 - 30.07.2018 21:00 (CET/CEST)","5359","0"
"30.07.2018 21:00 - 30.07.2018 22:00 (CET/CEST)","4833","0"
"30.07.2018 22:00 - 30.07.2018 23:00 (CET/CEST)","3963","0"
"30.07.2018 23:00 - 31.07.2018 00:00 (CET/CEST)","3705","0"
"31.07.2018 00:00 - 31.07.2018 01:00 (CET/CEST)","3350","0"
"31.07.2018 01:00 - 31.07.2018 02:00 (CET/CEST)","3278","0"
"31.07.2018 02:00 - 31.07.2018 03:00 (CET/CEST)","3289","0"
"31.07.2018 03:00 - 31.07.2018 04:00 (CET/CEST)","3325","0"
"31.07.2018 04:00 - 31.07.2018 05:00 (CET/CEST)","3387","0"
"31.07.2018 05:00 - 31.07.2018 06:00 (CET/CEST)","3452","0"
"31.07.2018 06:00 - 31.07.2018 07:00 (CET/CEST)","3634","0"
"31.07.2018 07:00 - 31.07.2018 08:00 (CET/CEST)","4623","0"
"31.07.2018 08:00 - 31.07.2018 09:00 (CET/CEST)","5442","0"
"31.07.2018 09:00 - 31.07.2018 10:00 (CET/CEST)","5441","0"
"31.07.2018 10:00 - 31.07.2018 11:00 (CET/CEST)","4729","0"
"31.07.2018 11:00 - 31.07.2018 12:00 (CET/CEST)","4170","0"
"31.07.2018 12:00 - 31.07.2018 13:00 (CET/CEST)","3953","0"
"31.07.2018 13:00 - 31.07.2018 14:00 (CET/CEST)","3870","0"
"31.07.2018 14:00 - 31.07.2018 15:00 (CET/CEST)","3827","0"
"31.07.2018 15:00 - 31.07.2018 16:00 (CET/CEST)","3819","0"
"31.07.2018 16:00 - 31.07.2018 17:00 (CET/CEST)","3850","0"
"31.07.2018 17:00 - 31.07.2018 18:00 (CET/CEST)","3982","0"
"31.07.2018 18:00 - 31.07.2018 19:00 (CET/CEST)","5341","0"
"31.07.2018 19:00 - 31.07.2018 20:00 (CET/CEST)","5628","0"
"31.07.2018 20:00 - 31.07.2018 21:00 (CET/CEST)","5283","0"
"31.07.2018 21:00 - 31.07.2018 22:00 (CET/CEST)","4873","0"
"31.07.2018 22:00 - 31.07.2018 23:00 (CET/CEST)","4088","0"
"31.07.2018 23:00 - 01.08.2018 00:00 (CET/CEST)","3370","0"
"01.08.2018 00:00 - 01.08.2018 01:00 (CET/CEST)","3201","0"
"01.08.2018 01:00 - 01.08.2018 02:00 (CET/CEST)","3149","0"
"01.08.2018 02:00 - 01.08.2018 03:00 (CET/CEST)","3053","0"
"01.08.2018 03:00 - 01.08.2018 04:00 (CET/CEST)","3055","0"
"01.08.2018 04:00 - 01.08.2018 05:00 (CET/CEST)","3008","0"
"01.08.2018 05:00 - 01.08.2018 06:00 (CET/CEST)","3080","0"
"01.08.2018 06:00 - 01.08.2018 07:00 (CET/CEST)","3283","0"
"01.08.2018 07:00 - 01.08.2018 08:00 (CET/CEST)","3797","0"
"01.08.2018 08:00 - 01.08.2018 09:00 (CET/CEST)","3962","0"
"01.08.2018 09:00 - 01.08.2018 10:00 (CET/CEST)","4314","0"
"01.08.2018 10:00 - 01.08.2018 11:00 (CET/CEST)","3904","0"
"01.08.2018 11:00 - 01.08.2018 12:00 (CET/CEST)","3862","0"
"01.08.2018 12:00 - 01.08.2018 13:00 (CET/CEST)","3695","0"
"01.08.2018 13:00 - 01.08.2018 14:00 (CET/CEST)","3596","0"
"01.08.2018 14:00 - 01.08.2018 15:00 (CET/CEST)","3569","0"
"01.08.2018 15:00 - 01.08.2018 16:00 (CET/CEST)","3550","0"
"01.08.2018 16:00 - 01.08.2018 17:00 (CET/CEST)","3501","0"
"01.08.2018 17:00 - 01.08.2018 18:00 (CET/CEST)","4039","0"
"01.08.2018 18:00 - 01.08.2018 19:00 (CET/CEST)","5267","0"
"01.08.2018 19:00 - 01.08.2018 20:00 (CET/CEST)","5699","0"
"01.08.2018 20:00 - 01.08.2018 21:00 (CET/CEST)","4792","0"
"01.08.2018 21:00 - 01.08.2018 22:00 (CET/CEST)","4227","0"
"01.08.2018 22:00 - 01.08.2018 23:00 (CET/CEST)","3671","0"
"01.08.2018 23:00 - 02.08.2018 00:00 (CET/CEST)","3147","0"
"02.08.2018 00:00 - 02.08.2018 01:00 (CET/CEST)","3035","0"
"02.08.2018 01:00 - 02.08.2018 02:00 (CET/CEST)","2970","0"
"02.08.2018 02:00 - 02.08.2018 03:00 (CET/CEST)","2855","0"
"02.08.2018 03:00 - 02.08.2018 04:00 (CET/CEST)","2855","0"
"02.08.2018 04:00 - 02.08.2018 05:00 (CET/CEST)","2849","0"
"02.08.2018 05:00 - 02.08.2018 06:00 (CET/CEST)","2850","0"
"02.08.2018 06:00 - 02.08.2018 07:00 (CET/CEST)","3142","0"
"02.08.2018 07:00 - 02.08.2018 08:00 (CET/CEST)","3897","0"
"02.08.2018 08:00 - 02.08.2018 09:00 (CET/CEST)","5067","0"
"02.08.2018 09:00 - 02.08.2018 10:00 (CET/CEST)","5597","0"
"02.08.2018 10:00 - 02.08.2018 11:00 (CET/CEST)","5489","0"
"02.08.2018 11:00 - 02.08.2018 12:00 (CET/CEST)","5257","0"
"02.08.2018 12:00 - 02.08.2018 13:00 (CET/CEST)","4304","0"
"02.08.2018 13:00 - 02.08.2018 14:00 (CET/CEST)","3776","0"
"02.08.2018 14:00 - 02.08.2018 15:00 (CET/CEST)","3465","0"
"02.08.2018 15:00 - 02.08.2018 16:00 (CET/CEST)","3566","0"
"02.08.2018 16:00 - 02.08.2018 17:00 (CET/CEST)","4005","0"
"02.08.2018 17:00 - 02.08.2018 18:00 (CET/CEST)","5215","0"
"02.08.2018 18:00 - 02.08.2018 19:00 (CET/CEST)","6178","0"
"02.08.2018 19:00 - 02.08.2018 20:00 (CET/CEST)","6361","0"
"02.08.2018 20:00 - 02.08.2018 21:00 (CET/CEST)","5835","0"
"02.08.2018 21:00 - 02.08.2018 22:00 (CET/CEST)","5408","0"
"02.08.2018 22:00 - 02.08.2018 23:00 (CET/CEST)","4631","0"
"02.08.2018 23:00 - 03.08.2018 00:00 (CET/CEST)","3293","0"
"03.08.2018 00:00 - 03.08.2018 01:00 (CET/CEST)","3035","0"
"03.08.2018 01:00 - 03.08.2018 02:00 (CET/CEST)","3020","0"
"03.08.2018 02:00 - 03.08.2018 03:00 (CET/CEST)","3001","0"
"03.08.2018 03:00 - 03.08.2018 04:00 (CET/CEST)","2976","0"
"03.08.2018 04:00 - 03.08.2018 05:00 (CET/CEST)","2963","0"
"03.08.2018 05:00 - 03.08.2018 06:00 (CET/CEST)","2993","0"
"03.08.2018 06:00 - 03.08.2018 07:00 (CET/CEST)","3237","0"
"03.08.2018 07:00 - 03.08.2018 08:00 (CET/CEST)","5741","0"
"03.08.2018 08:00 - 03.08.2018 09:00 (CET/CEST)","6125","0"
"03.08.2018 09:00 - 03.08.2018 10:00 (CET/CEST)","6026","0"
"03.08.2018 10:00 - 03.08.2018 11:00 (CET/CEST)","5954","0"
"03.08.2018 11:00 - 03.08.2018 12:00 (CET/CEST)","5548","0"
"03.08.2018 12:00 - 03.08.2018 13:00 (CET/CEST)","4348","0"
"03.08.2018 13:00 - 03.08.2018 14:00 (CET/CEST)","3599","0"
"03.08.2018 14:00 - 03.08.2018 15:00 (CET/CEST)","3529","0"
"03.08.2018 15:00 - 03.08.2018 16:00 (CET/CEST)","3482","0"
"03.08.2018 16:00 - 03.08.2018 17:00 (CET/CEST)","4141","0"
"03.08.2018 17:00 - 03.08.2018 18:00 (CET/CEST)","5205","0"
"03.08.2018 18:00 - 03.08.2018 19:00 (CET/CEST)","5683","0"
"03.08.2018 19:00 - 03.08.2018 20:00 (CET/CEST)","5713","0"
"03.08.2018 20:00 - 03.08.2018 21:00 (CET/CEST)","5696","0"
"03.08.2018 21:00 - 03.08.2018 22:00 (CET/CEST)","5443","0"
"03.08.2018 22:00 - 03.08.2018 23:00 (CET/CEST)","4827","0"
"03.08.2018 23:00 - 04.08.2018 00:00 (CET/CEST)","3654","0"
"04.08.2018 00:00 - 04.08.2018 01:00 (CET/CEST)","3658","0"
"04.08.2018 01:00 - 04.08.2018 02:00 (CET/CEST)","3585","0"
"04.08.2018 02:00 - 04.08.2018 03:00 (CET/CEST)","3548","0"
"04.08.2018 03:00 - 04.08.2018 04:00 (CET/CEST)","3533","0"
"04.08.2018 04:00 - 04.08.2018 05:00 (CET/CEST)","3511","0"
"04.08.2018 05:00 - 04.08.2018 06:00 (CET/CEST)","3406","0"
"04.08.2018 06:00 - 04.08.2018 07:00 (CET/CEST)","3246","0"
"04.08.2018 07:00 - 04.08.2018 08:00 (CET/CEST)","3486","0"
"04.08.2018 08:00 - 04.08.2018 09:00 (CET/CEST)","3614","0"
"04.08.2018 09:00 - 04.08.2018 10:00 (CET/CEST)","3651","0"
"04.08.2018 10:00 - 04.08.2018 11:00 (CET/CEST)","3607","0"
"04.08.2018 11:00 - 04.08.2018 12:00 (CET/CEST)","3639","0"
"04.08.2018 12:00 - 04.08.2018 13:00 (CET/CEST)","3640","0"
"04.08.2018 13:00 - 04.08.2018 14:00 (CET/CEST)","3611","0"
"04.08.2018 14:00 - 04.08.2018 15:00 (CET/CEST)","3606","0"
"04.08.2018 15:00 - 04.08.2018 16:00 (CET/CEST)","3487","0"
"04.08.2018 16:00 - 04.08.2018 17:00 (CET/CEST)","3497","0"
"04.08.2018 17:00 - 04.08.2018 18:00 (CET/CEST)","3685","0"
"04.08.2018 18:00 - 04.08.2018 19:00 (CET/CEST)","3827","0"
"04.08.2018 19:00 - 04.08.2018 20:00 (CET/CEST)","3736","0"
"04.08.2018 20:00 - 04.08.2018 21:00 (CET/CEST)","3852","0"
"04.08.2018 21:00 - 04.08.2018 22:00 (CET/CEST)","3890","0"
"04.08.2018 22:00 - 04.08.2018 23:00 (CET/CEST)","3825","0"
"04.08.2018 23:00 - 05.08.2018 00:00 (CET/CEST)","3588","0"
"05.08.2018 00:00 - 05.08.2018 01:00 (CET/CEST)","3374","0"
"05.08.2018 01:00 - 05.08.2018 02:00 (CET/CEST)","3307","0"
