"MTU","Scheduled Generation [MW] (D) - Austria (AT)","Scheduled Consumption [MW] (D) - Austria (AT)"
"20.02.2017 14:00 - 20.02.2017 15:00 (CET/CEST)","6158","0"
"20.02.2017 15:00 - 20.02.2017 16:00 (CET/CEST)","6154","0"
"20.02.2017 16:00 - 20.02.2017 17:00 (CET/CEST)","6229","0"
"20.02.2017 17:00 - 20.02.2017 18:00 (CET/CEST)","6799","0"
"20.02.2017 18:00 - 20.02.2017 19:00 (CET/CEST)","7534","0"
"20.02.2017 19:00 - 20.02.2017 20:00 (CET/CEST)","6712","0"
"20.02.2017 20:00 - 20.02.2017 21:00 (CET/CEST)","6239","0"
"20.02.2017 21:00 - 20.02.2017 22:00 (CET/CEST)","5873","0"
"20.02.2017 22:00 - 20.02.2017 23:00 (CET/CEST)","5539","0"
"20.02.2017 23:00 - 21.02.2017 00:00 (CET/CEST)","5224","0"
"21.02.2017 00:00 - 21.02.2017 01:00 (CET/CEST)","5662","0"
"21.02.2017 01:00 - 21.02.2017 02:00 (CET/CEST)","5633","0"
"21.02.2017 02:00 - 21.02.2017 03:00 (CET/CEST)","5691","0"
"21.02.2017 03:00 - 21.02.2017 04:00 (CET/CEST)","5728","0"
"21.02.2017 04:00 - 21.02.2017 05:00 (CET/CEST)","5799","0"
"21.02.2017 05:00 - 21.02.2017 06:00 (CET/CEST)","5932","0"
"21.02.2017 06:00 - 21.02.2017 07:00 (CET/CEST)","6344","0"
"21.02.2017 07:00 - 21.02.2017 08:00 (CET/CEST)","8305","0"
"21.02.2017 08:00 - 21.02.2017 09:00 (CET/CEST)","8485","0"
"21.02.2017 09:00 - 21.02.2017 10:00 (CET/CEST)","8343","0"
"21.02.2017 10:00 - 21.02.2017 11:00 (CET/CEST)","8106","0"
"21.02.2017 11:00 - 21.02.2017 12:00 (CET/CEST)","8067","0"
"21.02.2017 12:00 - 21.02.2017 13:00 (CET/CEST)","7230","0"
"21.02.2017 13:00 - 21.02.2017 14:00 (CET/CEST)","7240","0"
"21.02.2017 14:00 - 21.02.2017 15:00 (CET/CEST)","7272","0"
"21.02.2017 15:00 - 21.02.2017 16:00 (CET/CEST)","7307","0"
"21.02.2017 16:00 - 21.02.2017 17:00 (CET/CEST)","7633","0"
"21.02.2017 17:00 - 21.02.2017 18:00 (CET/CEST)","9037","0"
"21.02.2017 18:00 - 21.02.2017 19:00 (CET/CEST)","10363","0"
"21.02.2017 19:00 - 21.02.2017 20:00 (CET/CEST)","9466","0"
"21.02.2017 20:00 - 21.02.2017 21:00 (CET/CEST)","9178","0"
"21.02.2017 21:00 - 21.02.2017 22:00 (CET/CEST)","8401","0"
"21.02.2017 22:00 - 21.02.2017 23:00 (CET/CEST)","6610","0"
"21.02.2017 23:00 - 22.02.2017 00:00 (CET/CEST)","5168","0"
"22.02.2017 00:00 - 22.02.2017 01:00 (CET/CEST)","6298","0"
"22.02.2017 01:00 - 22.02.2017 02:00 (CET/CEST)","6104","0"
"22.02.2017 02:00 - 22.02.2017 03:00 (CET/CEST)","6025","0"
"22.02.2017 03:00 - 22.02.2017 04:00 (CET/CEST)","6045","0"
"22.02.2017 04:00 - 22.02.2017 05:00 (CET/CEST)","6015","0"
"22.02.2017 05:00 - 22.02.2017 06:00 (CET/CEST)","6090","0"
"22.02.2017 06:00 - 22.02.2017 07:00 (CET/CEST)","6448","0"
"22.02.2017 07:00 - 22.02.2017 08:00 (CET/CEST)","7113","0"
"22.02.2017 08:00 - 22.02.2017 09:00 (CET/CEST)","7531","0"
"22.02.2017 09:00 - 22.02.2017 10:00 (CET/CEST)","7632","0"
"22.02.2017 10:00 - 22.02.2017 11:00 (CET/CEST)","7678","0"
"22.02.2017 11:00 - 22.02.2017 12:00 (CET/CEST)","7675","0"
"22.02.2017 12:00 - 22.02.2017 13:00 (CET/CEST)","7522","0"
"22.02.2017 13:00 - 22.02.2017 14:00 (CET/CEST)","7311","0"
"22.02.2017 14:00 - 22.02.2017 15:00 (CET/CEST)","7326","0"
"22.02.2017 15:00 - 22.02.2017 16:00 (CET/CEST)","7416","0"
"22.02.2017 16:00 - 22.02.2017 17:00 (CET/CEST)","7560","0"
"22.02.2017 17:00 - 22.02.2017 18:00 (CET/CEST)","7912","0"
"22.02.2017 18:00 - 22.02.2017 19:00 (CET/CEST)","8381","0"
"22.02.2017 19:00 - 22.02.2017 20:00 (CET/CEST)","8049","0"
"22.02.2017 20:00 - 22.02.2017 21:00 (CET/CEST)","7649","0"
"22.02.2017 21:00 - 22.02.2017 22:00 (CET/CEST)","7299","0"
"22.02.2017 22:00 - 22.02.2017 23:00 (CET/CEST)","6896","0"
"22.02.2017 23:00 - 23.02.2017 00:00 (CET/CEST)","5955","0"
"23.02.2017 00:00 - 23.02.2017 01:00 (CET/CEST)","6210","0"
"23.02.2017 01:00 - 23.02.2017 02:00 (CET/CEST)","6104","0"
"23.02.2017 02:00 - 23.02.2017 03:00 (CET/CEST)","6144","0"
"23.02.2017 03:00 - 23.02.2017 04:00 (CET/CEST)","6114","0"
"23.02.2017 04:00 - 23.02.2017 05:00 (CET/CEST)","6214","0"
"23.02.2017 05:00 - 23.02.2017 06:00 (CET/CEST)","6424","0"
"23.02.2017 06:00 - 23.02.2017 07:00 (CET/CEST)","7516","0"
"23.02.2017 07:00 - 23.02.2017 08:00 (CET/CEST)","8961","0"
"23.02.2017 08:00 - 23.02.2017 09:00 (CET/CEST)","9402","0"
"23.02.2017 09:00 - 23.02.2017 10:00 (CET/CEST)","9387","0"
"23.02.2017 10:00 - 23.02.2017 11:00 (CET/CEST)","9100","0"
"23.02.2017 11:00 - 23.02.2017 12:00 (CET/CEST)","9718","0"
"23.02.2017 12:00 - 23.02.2017 13:00 (CET/CEST)","8121","0"
"23.02.2017 13:00 - 23.02.2017 14:00 (CET/CEST)","7809","0"
"23.02.2017 14:00 - 23.02.2017 15:00 (CET/CEST)","7304","0"
"23.02.2017 15:00 - 23.02.2017 16:00 (CET/CEST)","7460","0"
"23.02.2017 16:00 - 23.02.2017 17:00 (CET/CEST)","7474","0"
"23.02.2017 17:00 - 23.02.2017 18:00 (CET/CEST)","7739","0"
"23.02.2017 18:00 - 23.02.2017 19:00 (CET/CEST)","8225","0"
"23.02.2017 19:00 - 23.02.2017 20:00 (CET/CEST)","8004","0"
"23.02.2017 20:00 - 23.02.2017 21:00 (CET/CEST)","7266","0"
"23.02.2017 21:00 - 23.02.2017 22:00 (CET/CEST)","7031","0"
"23.02.2017 22:00 - 23.02.2017 23:00 (CET/CEST)","6989","0"
"23.02.2017 23:00 - 24.02.2017 00:00 (CET/CEST)","6932","0"
"24.02.2017 00:00 - 24.02.2017 01:00 (CET/CEST)","5781","0"
"24.02.2017 01:00 - 24.02.2017 02:00 (CET/CEST)","5864","0"
"24.02.2017 02:00 - 24.02.2017 03:00 (CET/CEST)","5973","0"
"24.02.2017 03:00 - 24.02.2017 04:00 (CET/CEST)","6140","0"
"24.02.2017 04:00 - 24.02.2017 05:00 (CET/CEST)","6283","0"
"24.02.2017 05:00 - 24.02.2017 06:00 (CET/CEST)","6472","0"
"24.02.2017 06:00 - 24.02.2017 07:00 (CET/CEST)","6864","0"
"24.02.2017 07:00 - 24.02.2017 08:00 (CET/CEST)","7737","0"
"24.02.2017 08:00 - 24.02.2017 09:00 (CET/CEST)","8529","0"
"24.02.2017 09:00 - 24.02.2017 10:00 (CET/CEST)","8606","0"
"24.02.2017 10:00 - 24.02.2017 11:00 (CET/CEST)","8588","0"
"24.02.2017 11:00 - 24.02.2017 12:00 (CET/CEST)","8141","0"
"24.02.2017 12:00 - 24.02.2017 13:00 (CET/CEST)","7902","0"
"24.02.2017 13:00 - 24.02.2017 14:00 (CET/CEST)","7689","0"
"24.02.2017 14:00 - 24.02.2017 15:00 (CET/CEST)","7664","0"
"24.02.2017 15:00 - 24.02.2017 16:00 (CET/CEST)","8446","0"
"24.02.2017 16:00 - 24.02.2017 17:00 (CET/CEST)","9118","0"
"24.02.2017 17:00 - 24.02.2017 18:00 (CET/CEST)","9932","0"
"24.02.2017 18:00 - 24.02.2017 19:00 (CET/CEST)","10518","0"
"24.02.2017 19:00 - 24.02.2017 20:00 (CET/CEST)","10362","0"
"24.02.2017 20:00 - 24.02.2017 21:00 (CET/CEST)","8920","0"
"24.02.2017 21:00 - 24.02.2017 22:00 (CET/CEST)","8220","0"
"24.02.2017 22:00 - 24.02.2017 23:00 (CET/CEST)","7649","0"
"24.02.2017 23:00 - 25.02.2017 00:00 (CET/CEST)","6449","0"
"25.02.2017 00:00 - 25.02.2017 01:00 (CET/CEST)","6402","0"
"25.02.2017 01:00 - 25.02.2017 02:00 (CET/CEST)","5941","0"
"25.02.2017 02:00 - 25.02.2017 03:00 (CET/CEST)","5691","0"
"25.02.2017 03:00 - 25.02.2017 04:00 (CET/CEST)","5653","0"
"25.02.2017 04:00 - 25.02.2017 05:00 (CET/CEST)","5682","0"
"25.02.2017 05:00 - 25.02.2017 06:00 (CET/CEST)","5779","0"
"25.02.2017 06:00 - 25.02.2017 07:00 (CET/CEST)","6088","0"
"25.02.2017 07:00 - 25.02.2017 08:00 (CET/CEST)","6487","0"
"25.02.2017 08:00 - 25.02.2017 09:00 (CET/CEST)","7847","0"
"25.02.2017 09:00 - 25.02.2017 10:00 (CET/CEST)","7928","0"
"25.02.2017 10:00 - 25.02.2017 11:00 (CET/CEST)","7953","0"
"25.02.2017 11:00 - 25.02.2017 12:00 (CET/CEST)","6180","0"
"25.02.2017 12:00 - 25.02.2017 13:00 (CET/CEST)","6060","0"
"25.02.2017 13:00 - 25.02.2017 14:00 (CET/CEST)","5875","0"
"25.02.2017 14:00 - 25.02.2017 15:00 (CET/CEST)","5642","0"
"25.02.2017 15:00 - 25.02.2017 16:00 (CET/CEST)","5484","0"
"25.02.2017 16:00 - 25.02.2017 17:00 (CET/CEST)","5449","0"
"25.02.2017 17:00 - 25.02.2017 18:00 (CET/CEST)","7095","0"
"25.02.2017 18:00 - 25.02.2017 19:00 (CET/CEST)","7205","0"
"25.02.2017 19:00 - 25.02.2017 20:00 (CET/CEST)","5970","0"
"25.02.2017 20:00 - 25.02.2017 21:00 (CET/CEST)","5460","0"
"25.02.2017 21:00 - 25.02.2017 22:00 (CET/CEST)","5398","0"
"25.02.2017 22:00 - 25.02.2017 23:00 (CET/CEST)","5458","0"
"25.02.2017 23:00 - 26.02.2017 00:00 (CET/CEST)","5468","0"
"26.02.2017 00:00 - 26.02.2017 01:00 (CET/CEST)","5750","0"
"26.02.2017 01:00 - 26.02.2017 02:00 (CET/CEST)","5695","0"
"26.02.2017 02:00 - 26.02.2017 03:00 (CET/CEST)","5789","0"
"26.02.2017 03:00 - 26.02.2017 04:00 (CET/CEST)","5865","0"
"26.02.2017 04:00 - 26.02.2017 05:00 (CET/CEST)","5827","0"
"26.02.2017 05:00 - 26.02.2017 06:00 (CET/CEST)","5760","0"
"26.02.2017 06:00 - 26.02.2017 07:00 (CET/CEST)","5746","0"
"26.02.2017 07:00 - 26.02.2017 08:00 (CET/CEST)","5785","0"
"26.02.2017 08:00 - 26.02.2017 09:00 (CET/CEST)","5673","0"
"26.02.2017 09:00 - 26.02.2017 10:00 (CET/CEST)","5595","0"
"26.02.2017 10:00 - 26.02.2017 11:00 (CET/CEST)","5499","0"
"26.02.2017 11:00 - 26.02.2017 12:00 (CET/CEST)","5459","0"
"26.02.2017 12:00 - 26.02.2017 13:00 (CET/CEST)","5231","0"
"26.02.2017 13:00 - 26.02.2017 14:00 (CET/CEST)","5004","0"
"26.02.2017 14:00 - 26.02.2017 15:00 (CET/CEST)","4932","0"
"26.02.2017 15:00 - 26.02.2017 16:00 (CET/CEST)","4887","0"
"26.02.2017 16:00 - 26.02.2017 17:00 (CET/CEST)","4961","0"
"26.02.2017 17:00 - 26.02.2017 18:00 (CET/CEST)","5228","0"
"26.02.2017 18:00 - 26.02.2017 19:00 (CET/CEST)","5767","0"
"26.02.2017 19:00 - 26.02.2017 20:00 (CET/CEST)","5732","0"
"26.02.2017 20:00 - 26.02.2017 21:00 (CET/CEST)","5396","0"
"26.02.2017 21:00 - 26.02.2017 22:00 (CET/CEST)","5093","0"
"26.02.2017 22:00 - 26.02.2017 23:00 (CET/CEST)","4987","0"
"26.02.2017 23:00 - 27.02.2017 00:00 (CET/CEST)","4799","0"
"27.02.2017 00:00 - 27.02.2017 01:00 (CET/CEST)","4153","0"
"27.02.2017 01:00 - 27.02.2017 02:00 (CET/CEST)","4072","0"
"27.02.2017 02:00 - 27.02.2017 03:00 (CET/CEST)","4063","0"
"27.02.2017 03:00 - 27.02.2017 04:00 (CET/CEST)","4045","0"
"27.02.2017 04:00 - 27.02.2017 05:00 (CET/CEST)","4108","0"
"27.02.2017 05:00 - 27.02.2017 06:00 (CET/CEST)","4341","0"
"27.02.2017 06:00 - 27.02.2017 07:00 (CET/CEST)","5083","0"
"27.02.2017 07:00 - 27.02.2017 08:00 (CET/CEST)","6363","0"
"27.02.2017 08:00 - 27.02.2017 09:00 (CET/CEST)","6488","0"
"27.02.2017 09:00 - 27.02.2017 10:00 (CET/CEST)","6392","0"
"27.02.2017 10:00 - 27.02.2017 11:00 (CET/CEST)","6062","0"
"27.02.2017 11:00 - 27.02.2017 12:00 (CET/CEST)","5872","0"
"27.02.2017 12:00 - 27.02.2017 13:00 (CET/CEST)","5535","0"
"27.02.2017 13:00 - 27.02.2017 14:00 (CET/CEST)","5761","0"
"27.02.2017 14:00 - 27.02.2017 15:00 (CET/CEST)","5999","0"
"27.02.2017 15:00 - 27.02.2017 16:00 (CET/CEST)","6139","0"
"27.02.2017 16:00 - 27.02.2017 17:00 (CET/CEST)","6536","0"
"27.02.2017 17:00 - 27.02.2017 18:00 (CET/CEST)","6829","0"
"27.02.2017 18:00 - 27.02.2017 19:00 (CET/CEST)","7528","0"
"27.02.2017 19:00 - 27.02.2017 20:00 (CET/CEST)","6911","0"
"27.02.2017 20:00 - 27.02.2017 21:00 (CET/CEST)","6434","0"
"27.02.2017 21:00 - 27.02.2017 22:00 (CET/CEST)","6016","0"
"27.02.2017 22:00 - 27.02.2017 23:00 (CET/CEST)","5611","0"
"27.02.2017 23:00 - 28.02.2017 00:00 (CET/CEST)","5263","0"
"28.02.2017 00:00 - 28.02.2017 01:00 (CET/CEST)","4959","0"
"28.02.2017 01:00 - 28.02.2017 02:00 (CET/CEST)","4817","0"
"28.02.2017 02:00 - 28.02.2017 03:00 (CET/CEST)","4731","0"
"28.02.2017 03:00 - 28.02.2017 04:00 (CET/CEST)","4740","0"
"28.02.2017 04:00 - 28.02.2017 05:00 (CET/CEST)","5740","0"
"28.02.2017 05:00 - 28.02.2017 06:00 (CET/CEST)","6052","0"
"28.02.2017 06:00 - 28.02.2017 07:00 (CET/CEST)","6632","0"
"28.02.2017 07:00 - 28.02.2017 08:00 (CET/CEST)","7084","0"
"28.02.2017 08:00 - 28.02.2017 09:00 (CET/CEST)","7112","0"
"28.02.2017 09:00 - 28.02.2017 10:00 (CET/CEST)","6993","0"
"28.02.2017 10:00 - 28.02.2017 11:00 (CET/CEST)","6720","0"
"28.02.2017 11:00 - 28.02.2017 12:00 (CET/CEST)","6379","0"
"28.02.2017 12:00 - 28.02.2017 13:00 (CET/CEST)","6359","0"
"28.02.2017 13:00 - 28.02.2017 14:00 (CET/CEST)","6736","0"
"28.02.2017 14:00 - 28.02.2017 15:00 (CET/CEST)","6877","0"
"28.02.2017 15:00 - 28.02.2017 16:00 (CET/CEST)","7327","0"
"28.02.2017 16:00 - 28.02.2017 17:00 (CET/CEST)","7853","0"
"28.02.2017 17:00 - 28.02.2017 18:00 (CET/CEST)","9431","0"
"28.02.2017 18:00 - 28.02.2017 19:00 (CET/CEST)","9786","0"
"28.02.2017 19:00 - 28.02.2017 20:00 (CET/CEST)","9695","0"
"28.02.2017 20:00 - 28.02.2017 21:00 (CET/CEST)","8922","0"
"28.02.2017 21:00 - 28.02.2017 22:00 (CET/CEST)","7727","0"
"28.02.2017 22:00 - 28.02.2017 23:00 (CET/CEST)","6918","0"
"28.02.2017 23:00 - 01.03.2017 00:00 (CET/CEST)","5620","0"
"01.03.2017 00:00 - 01.03.2017 01:00 (CET/CEST)","6459","0"
"01.03.2017 01:00 - 01.03.2017 02:00 (CET/CEST)","5767","0"
"01.03.2017 02:00 - 01.03.2017 03:00 (CET/CEST)","5736","0"
"01.03.2017 03:00 - 01.03.2017 04:00 (CET/CEST)","5888","0"
"01.03.2017 04:00 - 01.03.2017 05:00 (CET/CEST)","6125","0"
"01.03.2017 05:00 - 01.03.2017 06:00 (CET/CEST)","6323","0"
"01.03.2017 06:00 - 01.03.2017 07:00 (CET/CEST)","6994","0"
"01.03.2017 07:00 - 01.03.2017 08:00 (CET/CEST)","8627","0"
"01.03.2017 08:00 - 01.03.2017 09:00 (CET/CEST)","8752","0"
"01.03.2017 09:00 - 01.03.2017 10:00 (CET/CEST)","8433","0"
"01.03.2017 10:00 - 01.03.2017 11:00 (CET/CEST)","7961","0"
"01.03.2017 11:00 - 01.03.2017 12:00 (CET/CEST)","7757","0"
"01.03.2017 12:00 - 01.03.2017 13:00 (CET/CEST)","7688","0"
"01.03.2017 13:00 - 01.03.2017 14:00 (CET/CEST)","7345","0"
"01.03.2017 14:00 - 01.03.2017 15:00 (CET/CEST)","7167","0"
"01.03.2017 15:00 - 01.03.2017 16:00 (CET/CEST)","7141","0"
"01.03.2017 16:00 - 01.03.2017 17:00 (CET/CEST)","7300","0"
"01.03.2017 17:00 - 01.03.2017 18:00 (CET/CEST)","8471","0"
"01.03.2017 18:00 - 01.03.2017 19:00 (CET/CEST)","9019","0"
"01.03.2017 19:00 - 01.03.2017 20:00 (CET/CEST)","8746","0"
"01.03.2017 20:00 - 01.03.2017 21:00 (CET/CEST)","7671","0"
"01.03.2017 21:00 - 01.03.2017 22:00 (CET/CEST)","6544","0"
"01.03.2017 22:00 - 01.03.2017 23:00 (CET/CEST)","6388","0"
"01.03.2017 23:00 - 02.03.2017 00:00 (CET/CEST)","5918","0"
"02.03.2017 00:00 - 02.03.2017 01:00 (CET/CEST)","5736","0"
"02.03.2017 01:00 - 02.03.2017 02:00 (CET/CEST)","5585","0"
"02.03.2017 02:00 - 02.03.2017 03:00 (CET/CEST)","5575","0"
"02.03.2017 03:00 - 02.03.2017 04:00 (CET/CEST)","5662","0"
"02.03.2017 04:00 - 02.03.2017 05:00 (CET/CEST)","5723","0"
"02.03.2017 05:00 - 02.03.2017 06:00 (CET/CEST)","5693","0"
"02.03.2017 06:00 - 02.03.2017 07:00 (CET/CEST)","5909","0"
"02.03.2017 07:00 - 02.03.2017 08:00 (CET/CEST)","6926","0"
"02.03.2017 08:00 - 02.03.2017 09:00 (CET/CEST)","6618","0"
"02.03.2017 09:00 - 02.03.2017 10:00 (CET/CEST)","6405","0"
"02.03.2017 10:00 - 02.03.2017 11:00 (CET/CEST)","6273","0"
"02.03.2017 11:00 - 02.03.2017 12:00 (CET/CEST)","6328","0"
"02.03.2017 12:00 - 02.03.2017 13:00 (CET/CEST)","6319","0"
"02.03.2017 13:00 - 02.03.2017 14:00 (CET/CEST)","6477","0"
"02.03.2017 14:00 - 02.03.2017 15:00 (CET/CEST)","6827","0"
"02.03.2017 15:00 - 02.03.2017 16:00 (CET/CEST)","7043","0"
"02.03.2017 16:00 - 02.03.2017 17:00 (CET/CEST)","7007","0"
"02.03.2017 17:00 - 02.03.2017 18:00 (CET/CEST)","7054","0"
"02.03.2017 18:00 - 02.03.2017 19:00 (CET/CEST)","7430","0"
"02.03.2017 19:00 - 02.03.2017 20:00 (CET/CEST)","7365","0"
"02.03.2017 20:00 - 02.03.2017 21:00 (CET/CEST)","7273","0"
"02.03.2017 21:00 - 02.03.2017 22:00 (CET/CEST)","6649","0"
"02.03.2017 22:00 - 02.03.2017 23:00 (CET/CEST)","6455","0"
"02.03.2017 23:00 - 03.03.2017 00:00 (CET/CEST)","6314","0"
"03.03.2017 00:00 - 03.03.2017 01:00 (CET/CEST)","5986","0"
"03.03.2017 01:00 - 03.03.2017 02:00 (CET/CEST)","5485","0"
"03.03.2017 02:00 - 03.03.2017 03:00 (CET/CEST)","5428","0"
"03.03.2017 03:00 - 03.03.2017 04:00 (CET/CEST)","5529","0"
"03.03.2017 04:00 - 03.03.2017 05:00 (CET/CEST)","5488","0"
"03.03.2017 05:00 - 03.03.2017 06:00 (CET/CEST)","5717","0"
"03.03.2017 06:00 - 03.03.2017 07:00 (CET/CEST)","6286","0"
"03.03.2017 07:00 - 03.03.2017 08:00 (CET/CEST)","8028","0"
"03.03.2017 08:00 - 03.03.2017 09:00 (CET/CEST)","8101","0"
"03.03.2017 09:00 - 03.03.2017 10:00 (CET/CEST)","7999","0"
"03.03.2017 10:00 - 03.03.2017 11:00 (CET/CEST)","7849","0"
"03.03.2017 11:00 - 03.03.2017 12:00 (CET/CEST)","7717","0"
"03.03.2017 12:00 - 03.03.2017 13:00 (CET/CEST)","7208","0"
"03.03.2017 13:00 - 03.03.2017 14:00 (CET/CEST)","7354","0"
"03.03.2017 14:00 - 03.03.2017 15:00 (CET/CEST)","7396","0"
"03.03.2017 15:00 - 03.03.2017 16:00 (CET/CEST)","7459","0"
"03.03.2017 16:00 - 03.03.2017 17:00 (CET/CEST)","7710","0"
"03.03.2017 17:00 - 03.03.2017 18:00 (CET/CEST)","8479","0"
"03.03.2017 18:00 - 03.03.2017 19:00 (CET/CEST)","9396","0"
"03.03.2017 19:00 - 03.03.2017 20:00 (CET/CEST)","9313","0"
"03.03.2017 20:00 - 03.03.2017 21:00 (CET/CEST)","8201","0"
"03.03.2017 21:00 - 03.03.2017 22:00 (CET/CEST)","7079","0"
"03.03.2017 22:00 - 03.03.2017 23:00 (CET/CEST)","6513","0"
"03.03.2017 23:00 - 04.03.2017 00:00 (CET/CEST)","6245","0"
"04.03.2017 00:00 - 04.03.2017 01:00 (CET/CEST)","6519","0"
"04.03.2017 01:00 - 04.03.2017 02:00 (CET/CEST)","6127","0"
"04.03.2017 02:00 - 04.03.2017 03:00 (CET/CEST)","6029","0"
"04.03.2017 03:00 - 04.03.2017 04:00 (CET/CEST)","6063","0"
"04.03.2017 04:00 - 04.03.2017 05:00 (CET/CEST)","6130","0"
"04.03.2017 05:00 - 04.03.2017 06:00 (CET/CEST)","6175","0"
"04.03.2017 06:00 - 04.03.2017 07:00 (CET/CEST)","6260","0"
"04.03.2017 07:00 - 04.03.2017 08:00 (CET/CEST)","6521","0"
"04.03.2017 08:00 - 04.03.2017 09:00 (CET/CEST)","6681","0"
"04.03.2017 09:00 - 04.03.2017 10:00 (CET/CEST)","7043","0"
"04.03.2017 10:00 - 04.03.2017 11:00 (CET/CEST)","7040","0"
"04.03.2017 11:00 - 04.03.2017 12:00 (CET/CEST)","6924","0"
"04.03.2017 12:00 - 04.03.2017 13:00 (CET/CEST)","6679","0"
"04.03.2017 13:00 - 04.03.2017 14:00 (CET/CEST)","6620","0"
"04.03.2017 14:00 - 04.03.2017 15:00 (CET/CEST)","6564","0"
"04.03.2017 15:00 - 04.03.2017 16:00 (CET/CEST)","6567","0"
"04.03.2017 16:00 - 04.03.2017 17:00 (CET/CEST)","6548","0"
"04.03.2017 17:00 - 04.03.2017 18:00 (CET/CEST)","7215","0"
"04.03.2017 18:00 - 04.03.2017 19:00 (CET/CEST)","8414","0"
"04.03.2017 19:00 - 04.03.2017 20:00 (CET/CEST)","8225","0"
"04.03.2017 20:00 - 04.03.2017 21:00 (CET/CEST)","7815","0"
"04.03.2017 21:00 - 04.03.2017 22:00 (CET/CEST)","6367","0"
"04.03.2017 22:00 - 04.03.2017 23:00 (CET/CEST)","6052","0"
"04.03.2017 23:00 - 05.03.2017 00:00 (CET/CEST)","5856","0"
"05.03.2017 00:00 - 05.03.2017 01:00 (CET/CEST)","5824","0"
"05.03.2017 01:00 - 05.03.2017 02:00 (CET/CEST)","5615","0"
"05.03.2017 02:00 - 05.03.2017 03:00 (CET/CEST)","5612","0"
"05.03.2017 03:00 - 05.03.2017 04:00 (CET/CEST)","5510","0"
"05.03.2017 04:00 - 05.03.2017 05:00 (CET/CEST)","5230","0"
"05.03.2017 05:00 - 05.03.2017 06:00 (CET/CEST)","4878","0"
"05.03.2017 06:00 - 05.03.2017 07:00 (CET/CEST)","4641","0"
"05.03.2017 07:00 - 05.03.2017 08:00 (CET/CEST)","4584","0"
"05.03.2017 08:00 - 05.03.2017 09:00 (CET/CEST)","4547","0"
"05.03.2017 09:00 - 05.03.2017 10:00 (CET/CEST)","4605","0"
"05.03.2017 10:00 - 05.03.2017 11:00 (CET/CEST)","4648","0"
"05.03.2017 11:00 - 05.03.2017 12:00 (CET/CEST)","4680","0"
"05.03.2017 12:00 - 05.03.2017 13:00 (CET/CEST)","4636","0"
"05.03.2017 13:00 - 05.03.2017 14:00 (CET/CEST)","4667","0"
"05.03.2017 14:00 - 05.03.2017 15:00 (CET/CEST)","4678","0"
"05.03.2017 15:00 - 05.03.2017 16:00 (CET/CEST)","4743","0"
"05.03.2017 16:00 - 05.03.2017 17:00 (CET/CEST)","4848","0"
"05.03.2017 17:00 - 05.03.2017 18:00 (CET/CEST)","5242","0"
"05.03.2017 18:00 - 05.03.2017 19:00 (CET/CEST)","5521","0"
"05.03.2017 19:00 - 05.03.2017 20:00 (CET/CEST)","5701","0"
"05.03.2017 20:00 - 05.03.2017 21:00 (CET/CEST)","5431","0"
"05.03.2017 21:00 - 05.03.2017 22:00 (CET/CEST)","5269","0"
"05.03.2017 22:00 - 05.03.2017 23:00 (CET/CEST)","5056","0"
"05.03.2017 23:00 - 06.03.2017 00:00 (CET/CEST)","4733","0"
"06.03.2017 00:00 - 06.03.2017 01:00 (CET/CEST)","4406","0"
"06.03.2017 01:00 - 06.03.2017 02:00 (CET/CEST)","4274","0"
"06.03.2017 02:00 - 06.03.2017 03:00 (CET/CEST)","4333","0"
"06.03.2017 03:00 - 06.03.2017 04:00 (CET/CEST)","4523","0"
"06.03.2017 04:00 - 06.03.2017 05:00 (CET/CEST)","4644","0"
"06.03.2017 05:00 - 06.03.2017 06:00 (CET/CEST)","5010","0"
"06.03.2017 06:00 - 06.03.2017 07:00 (CET/CEST)","5854","0"
"06.03.2017 07:00 - 06.03.2017 08:00 (CET/CEST)","7169","0"
"06.03.2017 08:00 - 06.03.2017 09:00 (CET/CEST)","7954","0"
"06.03.2017 09:00 - 06.03.2017 10:00 (CET/CEST)","8338","0"
"06.03.2017 10:00 - 06.03.2017 11:00 (CET/CEST)","7938","0"
"06.03.2017 11:00 - 06.03.2017 12:00 (CET/CEST)","7799","0"
"06.03.2017 12:00 - 06.03.2017 13:00 (CET/CEST)","7258","0"
"06.03.2017 13:00 - 06.03.2017 14:00 (CET/CEST)","6436","0"
"06.03.2017 14:00 - 06.03.2017 15:00 (CET/CEST)","6127","0"
"06.03.2017 15:00 - 06.03.2017 16:00 (CET/CEST)","5974","0"
"06.03.2017 16:00 - 06.03.2017 17:00 (CET/CEST)","6270","0"
"06.03.2017 17:00 - 06.03.2017 18:00 (CET/CEST)","7145","0"
"06.03.2017 18:00 - 06.03.2017 19:00 (CET/CEST)","7976","0"
"06.03.2017 19:00 - 06.03.2017 20:00 (CET/CEST)","7932","0"
"06.03.2017 20:00 - 06.03.2017 21:00 (CET/CEST)","7159","0"
"06.03.2017 21:00 - 06.03.2017 22:00 (CET/CEST)","5966","0"
"06.03.2017 22:00 - 06.03.2017 23:00 (CET/CEST)","5315","0"
"06.03.2017 23:00 - 07.03.2017 00:00 (CET/CEST)","5035","0"
"07.03.2017 00:00 - 07.03.2017 01:00 (CET/CEST)","4381","0"
"07.03.2017 01:00 - 07.03.2017 02:00 (CET/CEST)","4251","0"
