"MTU","Scheduled Generation [MW] (D) - Austria (AT)","Scheduled Consumption [MW] (D) - Austria (AT)"
"05.02.2020 08:00 - 05.02.2020 09:00 (CET/CEST)","11976","0"
"05.02.2020 09:00 - 05.02.2020 10:00 (CET/CEST)","11345","0"
"05.02.2020 10:00 - 05.02.2020 11:00 (CET/CEST)","10177","0"
"05.02.2020 11:00 - 05.02.2020 12:00 (CET/CEST)","9921","0"
"05.02.2020 12:00 - 05.02.2020 13:00 (CET/CEST)","9356","0"
"05.02.2020 13:00 - 05.02.2020 14:00 (CET/CEST)","9291","0"
"05.02.2020 14:00 - 05.02.2020 15:00 (CET/CEST)","9267","0"
"05.02.2020 15:00 - 05.02.2020 16:00 (CET/CEST)","9296","0"
"05.02.2020 16:00 - 05.02.2020 17:00 (CET/CEST)","9714","0"
"05.02.2020 17:00 - 05.02.2020 18:00 (CET/CEST)","11374","0"
"05.02.2020 18:00 - 05.02.2020 19:00 (CET/CEST)","11821","0"
"05.02.2020 19:00 - 05.02.2020 20:00 (CET/CEST)","11619","0"
"05.02.2020 20:00 - 05.02.2020 21:00 (CET/CEST)","9754","0"
"05.02.2020 21:00 - 05.02.2020 22:00 (CET/CEST)","8593","0"
"05.02.2020 22:00 - 05.02.2020 23:00 (CET/CEST)","8324","0"
"05.02.2020 23:00 - 06.02.2020 00:00 (CET/CEST)","8205","0"
"06.02.2020 00:00 - 06.02.2020 01:00 (CET/CEST)","8201","0"
"06.02.2020 01:00 - 06.02.2020 02:00 (CET/CEST)","8148","0"
"06.02.2020 02:00 - 06.02.2020 03:00 (CET/CEST)","7987","0"
"06.02.2020 03:00 - 06.02.2020 04:00 (CET/CEST)","7760","0"
"06.02.2020 04:00 - 06.02.2020 05:00 (CET/CEST)","7564","0"
"06.02.2020 05:00 - 06.02.2020 06:00 (CET/CEST)","7562","0"
"06.02.2020 06:00 - 06.02.2020 07:00 (CET/CEST)","7740","0"
"06.02.2020 07:00 - 06.02.2020 08:00 (CET/CEST)","9737","0"
"06.02.2020 08:00 - 06.02.2020 09:00 (CET/CEST)","10322","0"
"06.02.2020 09:00 - 06.02.2020 10:00 (CET/CEST)","10066","0"
"06.02.2020 10:00 - 06.02.2020 11:00 (CET/CEST)","9808","0"
"06.02.2020 11:00 - 06.02.2020 12:00 (CET/CEST)","8763","0"
"06.02.2020 12:00 - 06.02.2020 13:00 (CET/CEST)","8734","0"
"06.02.2020 13:00 - 06.02.2020 14:00 (CET/CEST)","8732","0"
"06.02.2020 14:00 - 06.02.2020 15:00 (CET/CEST)","8688","0"
"06.02.2020 15:00 - 06.02.2020 16:00 (CET/CEST)","8617","0"
"06.02.2020 16:00 - 06.02.2020 17:00 (CET/CEST)","8753","0"
"06.02.2020 17:00 - 06.02.2020 18:00 (CET/CEST)","11079","0"
"06.02.2020 18:00 - 06.02.2020 19:00 (CET/CEST)","11143","0"
"06.02.2020 19:00 - 06.02.2020 20:00 (CET/CEST)","11229","0"
"06.02.2020 20:00 - 06.02.2020 21:00 (CET/CEST)","10155","0"
"06.02.2020 21:00 - 06.02.2020 22:00 (CET/CEST)","8458","0"
"06.02.2020 22:00 - 06.02.2020 23:00 (CET/CEST)","8396","0"
"06.02.2020 23:00 - 07.02.2020 00:00 (CET/CEST)","8086","0"
"07.02.2020 00:00 - 07.02.2020 01:00 (CET/CEST)","7886","0"
"07.02.2020 01:00 - 07.02.2020 02:00 (CET/CEST)","7786","0"
"07.02.2020 02:00 - 07.02.2020 03:00 (CET/CEST)","7754","0"
"07.02.2020 03:00 - 07.02.2020 04:00 (CET/CEST)","7721","0"
"07.02.2020 04:00 - 07.02.2020 05:00 (CET/CEST)","7698","0"
"07.02.2020 05:00 - 07.02.2020 06:00 (CET/CEST)","7752","0"
"07.02.2020 06:00 - 07.02.2020 07:00 (CET/CEST)","8258","0"
"07.02.2020 07:00 - 07.02.2020 08:00 (CET/CEST)","10721","0"
"07.02.2020 08:00 - 07.02.2020 09:00 (CET/CEST)","11012","0"
"07.02.2020 09:00 - 07.02.2020 10:00 (CET/CEST)","10977","0"
"07.02.2020 10:00 - 07.02.2020 11:00 (CET/CEST)","9524","0"
"07.02.2020 11:00 - 07.02.2020 12:00 (CET/CEST)","8264","0"
"07.02.2020 12:00 - 07.02.2020 13:00 (CET/CEST)","8033","0"
"07.02.2020 13:00 - 07.02.2020 14:00 (CET/CEST)","7825","0"
"07.02.2020 14:00 - 07.02.2020 15:00 (CET/CEST)","7524","0"
"07.02.2020 15:00 - 07.02.2020 16:00 (CET/CEST)","7414","0"
"07.02.2020 16:00 - 07.02.2020 17:00 (CET/CEST)","7403","0"
"07.02.2020 17:00 - 07.02.2020 18:00 (CET/CEST)","8270","0"
"07.02.2020 18:00 - 07.02.2020 19:00 (CET/CEST)","7699","0"
"07.02.2020 19:00 - 07.02.2020 20:00 (CET/CEST)","7398","0"
"07.02.2020 20:00 - 07.02.2020 21:00 (CET/CEST)","6672","0"
"07.02.2020 21:00 - 07.02.2020 22:00 (CET/CEST)","6494","0"
"07.02.2020 22:00 - 07.02.2020 23:00 (CET/CEST)","6401","0"
"07.02.2020 23:00 - 08.02.2020 00:00 (CET/CEST)","6131","0"
"08.02.2020 00:00 - 08.02.2020 01:00 (CET/CEST)","5945","0"
"08.02.2020 01:00 - 08.02.2020 02:00 (CET/CEST)","5944","0"
"08.02.2020 02:00 - 08.02.2020 03:00 (CET/CEST)","5954","0"
"08.02.2020 03:00 - 08.02.2020 04:00 (CET/CEST)","6038","0"
"08.02.2020 04:00 - 08.02.2020 05:00 (CET/CEST)","6356","0"
"08.02.2020 05:00 - 08.02.2020 06:00 (CET/CEST)","6432","0"
"08.02.2020 06:00 - 08.02.2020 07:00 (CET/CEST)","6744","0"
"08.02.2020 07:00 - 08.02.2020 08:00 (CET/CEST)","6887","0"
"08.02.2020 08:00 - 08.02.2020 09:00 (CET/CEST)","7216","0"
"08.02.2020 09:00 - 08.02.2020 10:00 (CET/CEST)","7235","0"
"08.02.2020 10:00 - 08.02.2020 11:00 (CET/CEST)","7221","0"
"08.02.2020 11:00 - 08.02.2020 12:00 (CET/CEST)","7197","0"
"08.02.2020 12:00 - 08.02.2020 13:00 (CET/CEST)","7106","0"
"08.02.2020 13:00 - 08.02.2020 14:00 (CET/CEST)","6962","0"
"08.02.2020 14:00 - 08.02.2020 15:00 (CET/CEST)","6865","0"
"08.02.2020 15:00 - 08.02.2020 16:00 (CET/CEST)","6881","0"
"08.02.2020 16:00 - 08.02.2020 17:00 (CET/CEST)","7342","0"
"08.02.2020 17:00 - 08.02.2020 18:00 (CET/CEST)","7620","0"
"08.02.2020 18:00 - 08.02.2020 19:00 (CET/CEST)","8251","0"
"08.02.2020 19:00 - 08.02.2020 20:00 (CET/CEST)","7917","0"
"08.02.2020 20:00 - 08.02.2020 21:00 (CET/CEST)","7327","0"
"08.02.2020 21:00 - 08.02.2020 22:00 (CET/CEST)","6901","0"
"08.02.2020 22:00 - 08.02.2020 23:00 (CET/CEST)","6852","0"
"08.02.2020 23:00 - 09.02.2020 00:00 (CET/CEST)","6091","0"
"09.02.2020 00:00 - 09.02.2020 01:00 (CET/CEST)","5662","0"
"09.02.2020 01:00 - 09.02.2020 02:00 (CET/CEST)","5381","0"
"09.02.2020 02:00 - 09.02.2020 03:00 (CET/CEST)","5271","0"
"09.02.2020 03:00 - 09.02.2020 04:00 (CET/CEST)","4971","0"
"09.02.2020 04:00 - 09.02.2020 05:00 (CET/CEST)","4913","0"
"09.02.2020 05:00 - 09.02.2020 06:00 (CET/CEST)","4932","0"
"09.02.2020 06:00 - 09.02.2020 07:00 (CET/CEST)","4978","0"
"09.02.2020 07:00 - 09.02.2020 08:00 (CET/CEST)","5138","0"
"09.02.2020 08:00 - 09.02.2020 09:00 (CET/CEST)","5126","0"
"09.02.2020 09:00 - 09.02.2020 10:00 (CET/CEST)","5493","0"
"09.02.2020 10:00 - 09.02.2020 11:00 (CET/CEST)","5527","0"
"09.02.2020 11:00 - 09.02.2020 12:00 (CET/CEST)","5516","0"
"09.02.2020 12:00 - 09.02.2020 13:00 (CET/CEST)","5283","0"
"09.02.2020 13:00 - 09.02.2020 14:00 (CET/CEST)","5172","0"
"09.02.2020 14:00 - 09.02.2020 15:00 (CET/CEST)","5197","0"
"09.02.2020 15:00 - 09.02.2020 16:00 (CET/CEST)","5288","0"
"09.02.2020 16:00 - 09.02.2020 17:00 (CET/CEST)","5626","0"
"09.02.2020 17:00 - 09.02.2020 18:00 (CET/CEST)","6184","0"
"09.02.2020 18:00 - 09.02.2020 19:00 (CET/CEST)","6467","0"
"09.02.2020 19:00 - 09.02.2020 20:00 (CET/CEST)","6399","0"
"09.02.2020 20:00 - 09.02.2020 21:00 (CET/CEST)","6283","0"
"09.02.2020 21:00 - 09.02.2020 22:00 (CET/CEST)","6083","0"
"09.02.2020 22:00 - 09.02.2020 23:00 (CET/CEST)","6007","0"
"09.02.2020 23:00 - 10.02.2020 00:00 (CET/CEST)","5936","0"
"10.02.2020 00:00 - 10.02.2020 01:00 (CET/CEST)","6129","0"
"10.02.2020 01:00 - 10.02.2020 02:00 (CET/CEST)","6071","0"
"10.02.2020 02:00 - 10.02.2020 03:00 (CET/CEST)","5807","0"
"10.02.2020 03:00 - 10.02.2020 04:00 (CET/CEST)","5889","0"
"10.02.2020 04:00 - 10.02.2020 05:00 (CET/CEST)","6063","0"
"10.02.2020 05:00 - 10.02.2020 06:00 (CET/CEST)","6401","0"
"10.02.2020 06:00 - 10.02.2020 07:00 (CET/CEST)","6878","0"
"10.02.2020 07:00 - 10.02.2020 08:00 (CET/CEST)","7347","0"
"10.02.2020 08:00 - 10.02.2020 09:00 (CET/CEST)","7529","0"
"10.02.2020 09:00 - 10.02.2020 10:00 (CET/CEST)","7475","0"
"10.02.2020 10:00 - 10.02.2020 11:00 (CET/CEST)","7621","0"
"10.02.2020 11:00 - 10.02.2020 12:00 (CET/CEST)","7605","0"
"10.02.2020 12:00 - 10.02.2020 13:00 (CET/CEST)","7489","0"
"10.02.2020 13:00 - 10.02.2020 14:00 (CET/CEST)","7592","0"
"10.02.2020 14:00 - 10.02.2020 15:00 (CET/CEST)","7823","0"
"10.02.2020 15:00 - 10.02.2020 16:00 (CET/CEST)","7936","0"
"10.02.2020 16:00 - 10.02.2020 17:00 (CET/CEST)","7949","0"
"10.02.2020 17:00 - 10.02.2020 18:00 (CET/CEST)","8002","0"
"10.02.2020 18:00 - 10.02.2020 19:00 (CET/CEST)","7874","0"
"10.02.2020 19:00 - 10.02.2020 20:00 (CET/CEST)","7612","0"
"10.02.2020 20:00 - 10.02.2020 21:00 (CET/CEST)","7009","0"
"10.02.2020 21:00 - 10.02.2020 22:00 (CET/CEST)","6466","0"
"10.02.2020 22:00 - 10.02.2020 23:00 (CET/CEST)","6238","0"
"10.02.2020 23:00 - 11.02.2020 00:00 (CET/CEST)","6186","0"
"11.02.2020 00:00 - 11.02.2020 01:00 (CET/CEST)","6066","0"
"11.02.2020 01:00 - 11.02.2020 02:00 (CET/CEST)","5982","0"
"11.02.2020 02:00 - 11.02.2020 03:00 (CET/CEST)","6070","0"
"11.02.2020 03:00 - 11.02.2020 04:00 (CET/CEST)","6230","0"
"11.02.2020 04:00 - 11.02.2020 05:00 (CET/CEST)","6536","0"
"11.02.2020 05:00 - 11.02.2020 06:00 (CET/CEST)","6912","0"
"11.02.2020 06:00 - 11.02.2020 07:00 (CET/CEST)","7450","0"
"11.02.2020 07:00 - 11.02.2020 08:00 (CET/CEST)","7811","0"
"11.02.2020 08:00 - 11.02.2020 09:00 (CET/CEST)","7781","0"
"11.02.2020 09:00 - 11.02.2020 10:00 (CET/CEST)","7921","0"
"11.02.2020 10:00 - 11.02.2020 11:00 (CET/CEST)","7979","0"
"11.02.2020 11:00 - 11.02.2020 12:00 (CET/CEST)","7927","0"
"11.02.2020 12:00 - 11.02.2020 13:00 (CET/CEST)","7947","0"
"11.02.2020 13:00 - 11.02.2020 14:00 (CET/CEST)","7935","0"
"11.02.2020 14:00 - 11.02.2020 15:00 (CET/CEST)","7836","0"
"11.02.2020 15:00 - 11.02.2020 16:00 (CET/CEST)","7729","0"
"11.02.2020 16:00 - 11.02.2020 17:00 (CET/CEST)","7713","0"
"11.02.2020 17:00 - 11.02.2020 18:00 (CET/CEST)","7889","0"
"11.02.2020 18:00 - 11.02.2020 19:00 (CET/CEST)","8031","0"
"11.02.2020 19:00 - 11.02.2020 20:00 (CET/CEST)","7618","0"
"11.02.2020 20:00 - 11.02.2020 21:00 (CET/CEST)","7304","0"
"11.02.2020 21:00 - 11.02.2020 22:00 (CET/CEST)","7062","0"
"11.02.2020 22:00 - 11.02.2020 23:00 (CET/CEST)","6942","0"
"11.02.2020 23:00 - 12.02.2020 00:00 (CET/CEST)","6853","0"
"12.02.2020 00:00 - 12.02.2020 01:00 (CET/CEST)","6818","0"
"12.02.2020 01:00 - 12.02.2020 02:00 (CET/CEST)","6695","0"
"12.02.2020 02:00 - 12.02.2020 03:00 (CET/CEST)","6628","0"
"12.02.2020 03:00 - 12.02.2020 04:00 (CET/CEST)","6594","0"
"12.02.2020 04:00 - 12.02.2020 05:00 (CET/CEST)","6675","0"
"12.02.2020 05:00 - 12.02.2020 06:00 (CET/CEST)","6818","0"
"12.02.2020 06:00 - 12.02.2020 07:00 (CET/CEST)","7210","0"
"12.02.2020 07:00 - 12.02.2020 08:00 (CET/CEST)","8303","0"
"12.02.2020 08:00 - 12.02.2020 09:00 (CET/CEST)","8490","0"
"12.02.2020 09:00 - 12.02.2020 10:00 (CET/CEST)","8312","0"
"12.02.2020 10:00 - 12.02.2020 11:00 (CET/CEST)","7622","0"
"12.02.2020 11:00 - 12.02.2020 12:00 (CET/CEST)","7636","0"
"12.02.2020 12:00 - 12.02.2020 13:00 (CET/CEST)","7459","0"
"12.02.2020 13:00 - 12.02.2020 14:00 (CET/CEST)","7409","0"
"12.02.2020 14:00 - 12.02.2020 15:00 (CET/CEST)","7391","0"
"12.02.2020 15:00 - 12.02.2020 16:00 (CET/CEST)","7224","0"
"12.02.2020 16:00 - 12.02.2020 17:00 (CET/CEST)","7139","0"
"12.02.2020 17:00 - 12.02.2020 18:00 (CET/CEST)","7896","0"
"12.02.2020 18:00 - 12.02.2020 19:00 (CET/CEST)","8569","0"
"12.02.2020 19:00 - 12.02.2020 20:00 (CET/CEST)","8360","0"
"12.02.2020 20:00 - 12.02.2020 21:00 (CET/CEST)","7584","0"
"12.02.2020 21:00 - 12.02.2020 22:00 (CET/CEST)","6763","0"
"12.02.2020 22:00 - 12.02.2020 23:00 (CET/CEST)","6663","0"
"12.02.2020 23:00 - 13.02.2020 00:00 (CET/CEST)","6584","0"
"13.02.2020 00:00 - 13.02.2020 01:00 (CET/CEST)","6481","0"
"13.02.2020 01:00 - 13.02.2020 02:00 (CET/CEST)","6576","0"
"13.02.2020 02:00 - 13.02.2020 03:00 (CET/CEST)","6546","0"
"13.02.2020 03:00 - 13.02.2020 04:00 (CET/CEST)","6336","0"
"13.02.2020 04:00 - 13.02.2020 05:00 (CET/CEST)","5955","0"
"13.02.2020 05:00 - 13.02.2020 06:00 (CET/CEST)","6120","0"
"13.02.2020 06:00 - 13.02.2020 07:00 (CET/CEST)","8514","0"
"13.02.2020 07:00 - 13.02.2020 08:00 (CET/CEST)","9247","0"
"13.02.2020 08:00 - 13.02.2020 09:00 (CET/CEST)","9533","0"
"13.02.2020 09:00 - 13.02.2020 10:00 (CET/CEST)","9355","0"
"13.02.2020 10:00 - 13.02.2020 11:00 (CET/CEST)","9112","0"
"13.02.2020 11:00 - 13.02.2020 12:00 (CET/CEST)","8734","0"
"13.02.2020 12:00 - 13.02.2020 13:00 (CET/CEST)","7981","0"
"13.02.2020 13:00 - 13.02.2020 14:00 (CET/CEST)","8103","0"
"13.02.2020 14:00 - 13.02.2020 15:00 (CET/CEST)","8196","0"
"13.02.2020 15:00 - 13.02.2020 16:00 (CET/CEST)","8751","0"
"13.02.2020 16:00 - 13.02.2020 17:00 (CET/CEST)","9609","0"
"13.02.2020 17:00 - 13.02.2020 18:00 (CET/CEST)","11258","0"
"13.02.2020 18:00 - 13.02.2020 19:00 (CET/CEST)","11437","0"
"13.02.2020 19:00 - 13.02.2020 20:00 (CET/CEST)","11286","0"
"13.02.2020 20:00 - 13.02.2020 21:00 (CET/CEST)","10718","0"
"13.02.2020 21:00 - 13.02.2020 22:00 (CET/CEST)","9913","0"
"13.02.2020 22:00 - 13.02.2020 23:00 (CET/CEST)","8514","0"
"13.02.2020 23:00 - 14.02.2020 00:00 (CET/CEST)","6721","0"
"14.02.2020 00:00 - 14.02.2020 01:00 (CET/CEST)","5842","0"
"14.02.2020 01:00 - 14.02.2020 02:00 (CET/CEST)","5595","0"
"14.02.2020 02:00 - 14.02.2020 03:00 (CET/CEST)","5499","0"
"14.02.2020 03:00 - 14.02.2020 04:00 (CET/CEST)","5547","0"
"14.02.2020 04:00 - 14.02.2020 05:00 (CET/CEST)","5779","0"
"14.02.2020 05:00 - 14.02.2020 06:00 (CET/CEST)","6364","0"
"14.02.2020 06:00 - 14.02.2020 07:00 (CET/CEST)","8487","0"
"14.02.2020 07:00 - 14.02.2020 08:00 (CET/CEST)","10160","0"
"14.02.2020 08:00 - 14.02.2020 09:00 (CET/CEST)","10714","0"
"14.02.2020 09:00 - 14.02.2020 10:00 (CET/CEST)","10934","0"
"14.02.2020 10:00 - 14.02.2020 11:00 (CET/CEST)","11077","0"
"14.02.2020 11:00 - 14.02.2020 12:00 (CET/CEST)","11117","0"
"14.02.2020 12:00 - 14.02.2020 13:00 (CET/CEST)","10213","0"
"14.02.2020 13:00 - 14.02.2020 14:00 (CET/CEST)","9294","0"
"14.02.2020 14:00 - 14.02.2020 15:00 (CET/CEST)","9157","0"
"14.02.2020 15:00 - 14.02.2020 16:00 (CET/CEST)","9171","0"
"14.02.2020 16:00 - 14.02.2020 17:00 (CET/CEST)","9974","0"
"14.02.2020 17:00 - 14.02.2020 18:00 (CET/CEST)","10900","0"
"14.02.2020 18:00 - 14.02.2020 19:00 (CET/CEST)","10858","0"
"14.02.2020 19:00 - 14.02.2020 20:00 (CET/CEST)","9921","0"
"14.02.2020 20:00 - 14.02.2020 21:00 (CET/CEST)","7579","0"
"14.02.2020 21:00 - 14.02.2020 22:00 (CET/CEST)","7398","0"
"14.02.2020 22:00 - 14.02.2020 23:00 (CET/CEST)","6955","0"
"14.02.2020 23:00 - 15.02.2020 00:00 (CET/CEST)","6601","0"
"15.02.2020 00:00 - 15.02.2020 01:00 (CET/CEST)","6616","0"
"15.02.2020 01:00 - 15.02.2020 02:00 (CET/CEST)","6282","0"
"15.02.2020 02:00 - 15.02.2020 03:00 (CET/CEST)","6106","0"
"15.02.2020 03:00 - 15.02.2020 04:00 (CET/CEST)","5822","0"
"15.02.2020 04:00 - 15.02.2020 05:00 (CET/CEST)","5558","0"
"15.02.2020 05:00 - 15.02.2020 06:00 (CET/CEST)","5418","0"
"15.02.2020 06:00 - 15.02.2020 07:00 (CET/CEST)","5332","0"
"15.02.2020 07:00 - 15.02.2020 08:00 (CET/CEST)","5491","0"
"15.02.2020 08:00 - 15.02.2020 09:00 (CET/CEST)","5740","0"
"15.02.2020 09:00 - 15.02.2020 10:00 (CET/CEST)","5967","0"
"15.02.2020 10:00 - 15.02.2020 11:00 (CET/CEST)","5735","0"
"15.02.2020 11:00 - 15.02.2020 12:00 (CET/CEST)","5673","0"
"15.02.2020 12:00 - 15.02.2020 13:00 (CET/CEST)","5415","0"
"15.02.2020 13:00 - 15.02.2020 14:00 (CET/CEST)","5384","0"
"15.02.2020 14:00 - 15.02.2020 15:00 (CET/CEST)","5366","0"
"15.02.2020 15:00 - 15.02.2020 16:00 (CET/CEST)","5351","0"
"15.02.2020 16:00 - 15.02.2020 17:00 (CET/CEST)","5682","0"
"15.02.2020 17:00 - 15.02.2020 18:00 (CET/CEST)","6495","0"
"15.02.2020 18:00 - 15.02.2020 19:00 (CET/CEST)","6847","0"
"15.02.2020 19:00 - 15.02.2020 20:00 (CET/CEST)","6737","0"
"15.02.2020 20:00 - 15.02.2020 21:00 (CET/CEST)","6464","0"
"15.02.2020 21:00 - 15.02.2020 22:00 (CET/CEST)","6187","0"
"15.02.2020 22:00 - 15.02.2020 23:00 (CET/CEST)","6102","0"
"15.02.2020 23:00 - 16.02.2020 00:00 (CET/CEST)","5959","0"
"16.02.2020 00:00 - 16.02.2020 01:00 (CET/CEST)","6025","0"
"16.02.2020 01:00 - 16.02.2020 02:00 (CET/CEST)","5835","0"
"16.02.2020 02:00 - 16.02.2020 03:00 (CET/CEST)","5835","0"
"16.02.2020 03:00 - 16.02.2020 04:00 (CET/CEST)","5709","0"
"16.02.2020 04:00 - 16.02.2020 05:00 (CET/CEST)","5662","0"
"16.02.2020 05:00 - 16.02.2020 06:00 (CET/CEST)","5725","0"
"16.02.2020 06:00 - 16.02.2020 07:00 (CET/CEST)","5953","0"
"16.02.2020 07:00 - 16.02.2020 08:00 (CET/CEST)","6050","0"
"16.02.2020 08:00 - 16.02.2020 09:00 (CET/CEST)","6178","0"
"16.02.2020 09:00 - 16.02.2020 10:00 (CET/CEST)","6454","0"
"16.02.2020 10:00 - 16.02.2020 11:00 (CET/CEST)","6561","0"
"16.02.2020 11:00 - 16.02.2020 12:00 (CET/CEST)","6578","0"
"16.02.2020 12:00 - 16.02.2020 13:00 (CET/CEST)","6548","0"
"16.02.2020 13:00 - 16.02.2020 14:00 (CET/CEST)","6585","0"
"16.02.2020 14:00 - 16.02.2020 15:00 (CET/CEST)","6457","0"
"16.02.2020 15:00 - 16.02.2020 16:00 (CET/CEST)","6389","0"
"16.02.2020 16:00 - 16.02.2020 17:00 (CET/CEST)","6563","0"
"16.02.2020 17:00 - 16.02.2020 18:00 (CET/CEST)","7036","0"
"16.02.2020 18:00 - 16.02.2020 19:00 (CET/CEST)","7242","0"
"16.02.2020 19:00 - 16.02.2020 20:00 (CET/CEST)","7092","0"
"16.02.2020 20:00 - 16.02.2020 21:00 (CET/CEST)","6844","0"
"16.02.2020 21:00 - 16.02.2020 22:00 (CET/CEST)","6447","0"
"16.02.2020 22:00 - 16.02.2020 23:00 (CET/CEST)","6278","0"
"16.02.2020 23:00 - 17.02.2020 00:00 (CET/CEST)","6067","0"
"17.02.2020 00:00 - 17.02.2020 01:00 (CET/CEST)","6040","0"
"17.02.2020 01:00 - 17.02.2020 02:00 (CET/CEST)","5913","0"
"17.02.2020 02:00 - 17.02.2020 03:00 (CET/CEST)","5600","0"
"17.02.2020 03:00 - 17.02.2020 04:00 (CET/CEST)","5203","0"
"17.02.2020 04:00 - 17.02.2020 05:00 (CET/CEST)","5019","0"
"17.02.2020 05:00 - 17.02.2020 06:00 (CET/CEST)","4918","0"
"17.02.2020 06:00 - 17.02.2020 07:00 (CET/CEST)","5740","0"
"17.02.2020 07:00 - 17.02.2020 08:00 (CET/CEST)","6919","0"
"17.02.2020 08:00 - 17.02.2020 09:00 (CET/CEST)","7757","0"
"17.02.2020 09:00 - 17.02.2020 10:00 (CET/CEST)","6924","0"
"17.02.2020 10:00 - 17.02.2020 11:00 (CET/CEST)","7535","0"
"17.02.2020 11:00 - 17.02.2020 12:00 (CET/CEST)","7564","0"
"17.02.2020 12:00 - 17.02.2020 13:00 (CET/CEST)","7353","0"
"17.02.2020 13:00 - 17.02.2020 14:00 (CET/CEST)","7208","0"
"17.02.2020 14:00 - 17.02.2020 15:00 (CET/CEST)","6443","0"
"17.02.2020 15:00 - 17.02.2020 16:00 (CET/CEST)","6671","0"
"17.02.2020 16:00 - 17.02.2020 17:00 (CET/CEST)","6409","0"
"17.02.2020 17:00 - 17.02.2020 18:00 (CET/CEST)","7670","0"
"17.02.2020 18:00 - 17.02.2020 19:00 (CET/CEST)","7893","0"
"17.02.2020 19:00 - 17.02.2020 20:00 (CET/CEST)","7978","0"
"17.02.2020 20:00 - 17.02.2020 21:00 (CET/CEST)","6119","0"
"17.02.2020 21:00 - 17.02.2020 22:00 (CET/CEST)","5419","0"
"17.02.2020 22:00 - 17.02.2020 23:00 (CET/CEST)","6088","0"
"17.02.2020 23:00 - 18.02.2020 00:00 (CET/CEST)","5707","0"
"18.02.2020 00:00 - 18.02.2020 01:00 (CET/CEST)","5137","0"
"18.02.2020 01:00 - 18.02.2020 02:00 (CET/CEST)","5324","0"
"18.02.2020 02:00 - 18.02.2020 03:00 (CET/CEST)","5668","0"
"18.02.2020 03:00 - 18.02.2020 04:00 (CET/CEST)","5938","0"
"18.02.2020 04:00 - 18.02.2020 05:00 (CET/CEST)","6097","0"
"18.02.2020 05:00 - 18.02.2020 06:00 (CET/CEST)","6319","0"
"18.02.2020 06:00 - 18.02.2020 07:00 (CET/CEST)","6793","0"
"18.02.2020 07:00 - 18.02.2020 08:00 (CET/CEST)","7886","0"
"18.02.2020 08:00 - 18.02.2020 09:00 (CET/CEST)","8511","0"
"18.02.2020 09:00 - 18.02.2020 10:00 (CET/CEST)","8093","0"
"18.02.2020 10:00 - 18.02.2020 11:00 (CET/CEST)","7982","0"
"18.02.2020 11:00 - 18.02.2020 12:00 (CET/CEST)","8071","0"
"18.02.2020 12:00 - 18.02.2020 13:00 (CET/CEST)","7877","0"
"18.02.2020 13:00 - 18.02.2020 14:00 (CET/CEST)","7857","0"
"18.02.2020 14:00 - 18.02.2020 15:00 (CET/CEST)","7429","0"
"18.02.2020 15:00 - 18.02.2020 16:00 (CET/CEST)","7248","0"
"18.02.2020 16:00 - 18.02.2020 17:00 (CET/CEST)","7097","0"
"18.02.2020 17:00 - 18.02.2020 18:00 (CET/CEST)","7476","0"
"18.02.2020 18:00 - 18.02.2020 19:00 (CET/CEST)","8752","0"
"18.02.2020 19:00 - 18.02.2020 20:00 (CET/CEST)","8563","0"
"18.02.2020 20:00 - 18.02.2020 21:00 (CET/CEST)","6502","0"
"18.02.2020 21:00 - 18.02.2020 22:00 (CET/CEST)","5869","0"
"18.02.2020 22:00 - 18.02.2020 23:00 (CET/CEST)","5764","0"
"18.02.2020 23:00 - 19.02.2020 00:00 (CET/CEST)","5386","0"
"19.02.2020 00:00 - 19.02.2020 01:00 (CET/CEST)","5182","0"
"19.02.2020 01:00 - 19.02.2020 02:00 (CET/CEST)","5051","0"
"19.02.2020 02:00 - 19.02.2020 03:00 (CET/CEST)","4920","0"
"19.02.2020 03:00 - 19.02.2020 04:00 (CET/CEST)","4872","0"
"19.02.2020 04:00 - 19.02.2020 05:00 (CET/CEST)","4929","0"
"19.02.2020 05:00 - 19.02.2020 06:00 (CET/CEST)","5066","0"
"19.02.2020 06:00 - 19.02.2020 07:00 (CET/CEST)","5606","0"
"19.02.2020 07:00 - 19.02.2020 08:00 (CET/CEST)","7032","0"
"19.02.2020 08:00 - 19.02.2020 09:00 (CET/CEST)","8481","0"
"19.02.2020 09:00 - 19.02.2020 10:00 (CET/CEST)","8458","0"
"19.02.2020 10:00 - 19.02.2020 11:00 (CET/CEST)","7576","0"
"19.02.2020 11:00 - 19.02.2020 12:00 (CET/CEST)","7607","0"
"19.02.2020 12:00 - 19.02.2020 13:00 (CET/CEST)","7105","0"
"19.02.2020 13:00 - 19.02.2020 14:00 (CET/CEST)","6726","0"
"19.02.2020 14:00 - 19.02.2020 15:00 (CET/CEST)","6776","0"
"19.02.2020 15:00 - 19.02.2020 16:00 (CET/CEST)","6577","0"
"19.02.2020 16:00 - 19.02.2020 17:00 (CET/CEST)","6728","0"
"19.02.2020 17:00 - 19.02.2020 18:00 (CET/CEST)","8345","0"
"19.02.2020 18:00 - 19.02.2020 19:00 (CET/CEST)","10130","0"
"19.02.2020 19:00 - 19.02.2020 20:00 (CET/CEST)","10219","0"
